GLOBALEVENTID,SQLDATE,MonthYear,Year,FractionDate,Actor1Code,Actor1Name,Actor1CountryCode,Actor1KnownGroupCode,Actor1EthnicCode,Actor1Religion1Code,Actor1Religion2Code,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2KnownGroupCode,Actor2EthnicCode,Actor2Religion1Code,Actor2Religion2Code,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_FullName,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor2Geo_Type,Actor2Geo_FullName,Actor2Geo_CountryCode,Actor2Geo_ADM1Code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,ActionGeo_Type,ActionGeo_FullName,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,DATEADDED,SOURCEURL
1324794474,20260925,202609,2026,2026.7260,COP,POLICE,,,,,,COP,,,KAZ,KAZAKHSTAN,KAZ,,,,,,,,0,141,141,14,3,-6.5,1,1,1,-6.9932224276032,4,"Tekeli, Kazakhstan (general), Kazakhstan",KZ,KZ00,37187,48.4,60.35,-2344863,4,"Almaty, Almaty Qalasy, Kazakhstan",KZ,KZ02,37206,43.25,76.95,-2334069,4,"Almaty, Almaty Qalasy, Kazakhstan",KZ,KZ02,37206,43.25,76.95,-2334069,20260925020000,https://www.eurasiareview.com/25092026-kazakhstan-hidden-camera-special-measures-expert-analyses-trial-jail-to-follow-analysis/
1324794475,20260925,202609,2026,2026.7260,COP,POLICE,,,,,,COP,,,MDV,MALE,MDV,,,,,,,,1,010,010,01,1,0.0,10,1,10,-3.8961038961039,0,,,,,,,,0,,,,,,,,0,,,,,,,,20260925020000,https://www.examiner.com.au/story/9357193/police-search-for-offender-who-assaulted-a-young-man-at-bunnings/
1324794476,20260925,202609,2026,2026.7260,COP,DEPUTY,,,,,,COP,,,MOS,MUSLIM,,,,MOS,,,,,0,010,010,01,1,0.0,1,1,1,-6.9932224276032,4,"Almaty, Almaty Qalasy, Kazakhstan",KZ,KZ02,37206,43.25,76.95,-2334069,4,"Almaty, Almaty Qalasy, Kazakhstan",KZ,KZ02,37206,43.25,76.95,-2334069,4,"Almaty, Almaty Qalasy, Kazakhstan",KZ,KZ02,37206,43.25,76.95,-2334069,20260925020000,https://www.eurasiareview.com/25092026-kazakhstan-hidden-camera-special-measures-expert-analyses-trial-jail-to-follow-analysis/
1324794477,20260925,202609,2026,2026.7260,COP,DEPUTY,,,,,,COP,,,MOS,MUSLIM,,,,MOS,,,,,0,010,010,01,1,0.0,1,1,1,-6.9932224276032,4,"Almaty, Almaty Qalasy, Kazakhstan",KZ,KZ02,37206,43.25,76.95,-2334069,4,"Taldykorgan, Almaty, Kazakhstan",KZ,KZ01,37202,45.0156,78.3739,-2344542,4,"Taldykorgan, Almaty, Kazakhstan",KZ,KZ01,37202,45.0156,78.3739,-2344542,20260925020000,https://www.eurasiareview.com/25092026-kazakhstan-hidden-camera-special-measures-expert-analyses-trial-jail-to-follow-analysis/
1324794478,20260925,202609,2026,2026.7260,COP,DEPUTY,,,,,,COP,,,MOS,MUSLIM,,,,MOS,,,,,0,010,010,01,1,0.0,3,1,3,-6.9932224276032,4,"Taldykorgan, Almaty, Kazakhstan",KZ,KZ01,37202,45.0156,78.3739,-2344542,4,"Taldykorgan, Almaty, Kazakhstan",KZ,KZ01,37202,45.0156,78.3739,-2344542,4,"Taldykorgan, Almaty, Kazakhstan",KZ,KZ01,37202,45.0156,78.3739,-2344542,20260925020000,https://www.eurasiareview.com/25092026-kazakhstan-hidden-camera-special-measures-expert-analyses-trial-jail-to-follow-analysis/
1324794479,20260925,202609,2026,2026.7260,COP,PRISON,,,,,,COP,,,MOS,MUSLIM,,,,MOS,,,,,0,090,090,09,2,-2.0,2,1,2,-6.9932224276032,4,"Astana, Gorod Astana, Kazakhstan",KZ,KZ05,37174,51.1811,71.4278,-2334218,4,"Astana, Gorod Astana, Kazakhstan",KZ,KZ05,37174,51.1811,71.4278,-2334218,4,"Astana, Gorod Astana, Kazakhstan",KZ,KZ05,37174,51.1811,71.4278,-2334218,20260925020000,https://www.eurasiareview.com/25092026-kazakhstan-hidden-camera-special-measures-expert-analyses-trial-jail-to-follow-analysis/
1324794480,20260925,202609,2026,2026.7260,COP,PRISON,,,,,,COP,,,MOS,MUSLIM,,,,MOS,,,,,0,090,090,09,2,-2.0,8,1,8,-6.9932224276032,4,"Taldykorgan, Almaty, Kazakhstan",KZ,KZ01,37202,45.0156,78.3739,-2344542,4,"Taldykorgan, Almaty, Kazakhstan",KZ,KZ01,37202,45.0156,78.3739,-2344542,4,"Taldykorgan, Almaty, Kazakhstan",KZ,KZ01,37202,45.0156,78.3739,-2344542,20260925020000,https://www.eurasiareview.com/25092026-kazakhstan-hidden-camera-special-measures-expert-analyses-trial-jail-to-follow-analysis/
1324794481,20260925,202609,2026,2026.7260,COP,DEPUTY,,,,,,COP,,,MOS,MUSLIM,,,,MOS,,,,,0,128,128,12,3,-5.0,2,1,2,-6.9932224276032,4,"Almaty, Almaty Qalasy, Kazakhstan",KZ,KZ02,37206,43.25,76.95,-2334069,4,"Almaty, Almaty Qalasy, Kazakhstan",KZ,KZ02,37206,43.25,76.95,-2334069,4,"Almaty, Almaty Qalasy, Kazakhstan",KZ,KZ02,37206,43.25,76.95,-2334069,20260925020000,https://www.eurasiareview.com/25092026-kazakhstan-hidden-camera-special-measures-expert-analyses-trial-jail-to-follow-analysis/
1324794482,20260925,202609,2026,2026.7260,COP,DEPUTY,,,,,,COP,,,MOS,MUSLIM,,,,MOS,,,,,0,128,128,12,3,-5.0,2,1,2,-6.9932224276032,4,"Almaty, Almaty Qalasy, Kazakhstan",KZ,KZ02,37206,43.25,76.95,-2334069,4,"Taldykorgan, Almaty, Kazakhstan",KZ,KZ01,37202,45.0156,78.3739,-2344542,4,"Taldykorgan, Almaty, Kazakhstan",KZ,KZ01,37202,45.0156,78.3739,-2344542,20260925020000,https://www.eurasiareview.com/25092026-kazakhstan-hidden-camera-special-measures-expert-analyses-trial-jail-to-follow-analysis/
1324794483,20260925,202609,2026,2026.7260,COP,DEPUTY,,,,,,COP,,,MOS,MUSLIM,,,,MOS,,,,,0,128,128,12,3,-5.0,6,1,6,-6.9932224276032,4,"Taldykorgan, Almaty, Kazakhstan",KZ,KZ01,37202,45.0156,78.3739,-2344542,4,"Taldykorgan, Almaty, Kazakhstan",KZ,KZ01,37202,45.0156,78.3739,-2344542,4,"Taldykorgan, Almaty, Kazakhstan",KZ,KZ01,37202,45.0156,78.3739,-2344542,20260925020000,https://www.eurasiareview.com/25092026-kazakhstan-hidden-camera-special-measures-expert-analyses-trial-jail-to-follow-analysis/
1324794484,20260925,202609,2026,2026.7260,COP,POLICE,,,,,,COP,,,USA,UNITED STATES,USA,,,,,,,,0,090,090,09,2,-2.0,4,1,4,-5.24017467248908,3,"Maryland State Police, Maryland, United States",US,USMD,MD037,38.5122,-77.0517,2086981,3,"Maryland State Police, Maryland, United States",US,USMD,,38.5122,-77.0517,2086981,3,"Maryland State Police, Maryland, United States",US,USMD,,38.5122,-77.0517,2086981,20260925020000,https://www.fox5dc.com/news/maryland-man-wanted-3-states-arrested-after-maryland-pennsylvania-police-chase
1324794485,20260925,202609,2026,2026.7260,COP,POLICE,,,,,,COP,,,USA,UNITED STATES,USA,,,,,,,,0,112,112,11,3,-2.0,4,1,4,-5.16304347826087,3,"Houston, Texas, United States",US,USTX,TX201,29.7633,-95.3633,1380948,3,"Houston, Texas, United States",US,USTX,TX201,29.7633,-95.3633,1380948,3,"Houston, Texas, United States",US,USTX,TX201,29.7633,-95.3633,1380948,20260925020000,https://www.click2houston.com/news/local/2026/09/24/harris-county-treasurer-cited-after-4vehicle-north-freeway-crash/
1324794486,20260925,202609,2026,2026.7260,COP,POLICE,,,,,,COP,,,USA,MARYLAND,USA,,,,,,,,0,124,124,12,3,-4.0,2,1,2,-5.24017467248908,3,"Maryland State Police, Maryland, United States",US,USMD,MD037,38.5122,-77.0517,2086981,2,"Maryland, United States",US,USMD,,39.0724,-76.7902,MD,3,"Maryland State Police, Maryland, United States",US,USMD,,38.5122,-77.0517,2086981,20260925020000,https://www.fox5dc.com/news/maryland-man-wanted-3-states-arrested-after-maryland-pennsylvania-police-chase
1324794487,20260925,202609,2026,2026.7260,COP,POLICE,,,,,,COP,,,USA,UNITED STATES,USA,,,,,,,,0,124,124,12,3,-4.0,2,1,2,-5.24017467248908,2,"Maryland, United States",US,USMD,,39.0724,-76.7902,MD,3,"Havre De Grace, Maryland, United States",US,USMD,,39.5493,-76.0916,590437,2,"Maryland, United States",US,USMD,,39.0724,-76.7902,MD,20260925020000,https://www.fox5dc.com/news/maryland-man-wanted-3-states-arrested-after-maryland-pennsylvania-police-chase
1324794488,20260925,202609,2026,2026.7260,COP,POLICE,,,,,,COP,,,USA,MARYLAND,USA,,,,,,,,0,124,124,12,3,-4.0,1,1,1,-5.24017467248908,2,"Maryland, United States",US,USMD,,39.0724,-76.7902,MD,2,"Maryland, United States",US,USMD,,39.0724,-76.7902,MD,2,"Maryland, United States",US,USMD,,39.0724,-76.7902,MD,20260925020000,https://www.fox5dc.com/news/maryland-man-wanted-3-states-arrested-after-maryland-pennsylvania-police-chase
1324794489,20260925,202609,2026,2026.7260,COP,POLICE,,,,,,COP,,,USA,MARYLAND,USA,,,,,,,,1,173,173,17,4,-5.0,10,1,10,-5.24017467248908,3,"Maryland State Police, Maryland, United States",US,USMD,MD037,38.5122,-77.0517,2086981,3,"Maryland State Police, Maryland, United States",US,USMD,,38.5122,-77.0517,2086981,3,"Maryland State Police, Maryland, United States",US,USMD,,38.5122,-77.0517,2086981,20260925020000,https://www.fox5dc.com/news/maryland-man-wanted-3-states-arrested-after-maryland-pennsylvania-police-chase
1324794490,20260925,202609,2026,2026.7260,COP,POLICE,,,,,,COP,,,USA,PENNSYLVANIA,USA,,,,,,,,1,180,180,18,4,-9.0,1,1,1,-5.24017467248908,3,"Maryland State Police, Maryland, United States",US,USMD,MD037,38.5122,-77.0517,2086981,3,"Maryland State Police, Maryland, United States",US,USMD,,38.5122,-77.0517,2086981,3,"Maryland State Police, Maryland, United States",US,USMD,,38.5122,-77.0517,2086981,20260925020000,https://www.fox5dc.com/news/maryland-man-wanted-3-states-arrested-after-maryland-pennsylvania-police-chase
1324794491,20260925,202609,2026,2026.7260,COP,POLICE,,,,,,COP,,,USA,PENNSYLVANIA,USA,,,,,,,,1,180,180,18,4,-9.0,1,1,1,-5.24017467248908,3,"Maryland State Police, Maryland, United States",US,USMD,MD037,38.5122,-77.0517,2086981,2,"Pennsylvania, United States",US,USPA,,40.5773,-77.264,PA,2,"Pennsylvania, United States",US,USPA,,40.5773,-77.264,PA,20260925020000,https://www.fox5dc.com/news/maryland-man-wanted-3-states-arrested-after-maryland-pennsylvania-police-chase
1324794492,20260925,202609,2026,2026.7260,COP,POLICE,,,,,,COP,,,USA,PENNSYLVANIA,USA,,,,,,,,1,180,180,18,4,-9.0,3,1,3,-5.24017467248908,2,"Pennsylvania, United States",US,USPA,,40.5773,-77.264,PA,2,"Pennsylvania, United States",US,USPA,,40.5773,-77.264,PA,2,"Pennsylvania, United States",US,USPA,,40.5773,-77.264,PA,20260925020000,https://www.fox5dc.com/news/maryland-man-wanted-3-states-arrested-after-maryland-pennsylvania-police-chase
1324794493,20260925,202609,2026,2026.7260,COP,POLICE,,,,,,COP,,,USACOP,MARYLAND,USA,,,,,COP,,,0,090,090,09,2,-2.0,3,1,3,-5.24017467248908,2,"Maryland, United States",US,USMD,,39.0724,-76.7902,MD,2,"Maryland, United States",US,USMD,,39.0724,-76.7902,MD,2,"Maryland, United States",US,USMD,,39.0724,-76.7902,MD,20260925020000,https://www.fox5dc.com/news/maryland-man-wanted-3-states-arrested-after-maryland-pennsylvania-police-chase
1324794494,20260925,202609,2026,2026.7260,COPGOV,DEPUTY,,,,,,COP,GOV,,USA,COLUMBUS,USA,,,,,,,,1,042,042,04,1,1.9,10,1,10,2.73972602739726,2,"Ohio, United States",US,USOH,,40.3736,-82.7755,OH,2,"Ohio, United States",US,USOH,,40.3736,-82.7755,OH,2,"Ohio, United States",US,USOH,,40.3736,-82.7755,OH,20260925020000,https://abc6onyourside.com/news/local/doe-announces-525b-plan-to-improve-power-grid-and-lower-costs-ohio-deputy-energy-secretary-james-danly-department-projects-domestic-manufacturing-public-utilities-commission-system-nation
1324794495,20260925,202609,2026,2026.7260,CPV,CAPE VERDE,CPV,,,,,,,,ATG,ANTIGUA,ATG,,,,,,,,1,042,042,04,1,1.9,8,1,8,2.4390243902439,1,Cape Verde,CV,CV,,16,-24,CV,1,Antigua And Barbuda,AC,AC,,17.05,-61.8,AC,1,Antigua And Barbuda,AC,AC,,17.05,-61.8,AC,20260925020000,http://www.bignewsnetwork.com/news/279330002/ins-sudarshini-reaches-egypt-alexandria-port-during-lokayan-26-transoceanic-expedition
1324794496,20260925,202609,2026,2026.7260,CRM,CRIMINAL,,,,,,CRM,,,,,,,,,,,,,0,010,010,01,1,0.0,3,1,3,-2.91363163371488,1,Sierra Leone,SL,SL,,8.5,-11.5,SL,0,,,,,,,,1,Sierra Leone,SL,SL,,8.5,-11.5,SL,20260925020000,https://www.eurasiareview.com/25092026-cocaine-traffickers-target-senegal/
1324794497,20260925,202609,2026,2026.7260,CRM,DEALER,,,,,,CRM,,,,,,,,,,,,,0,120,120,12,3,-4.0,10,1,10,-3.30882352941176,2,"Texas, United States",US,USTX,,31.106,-97.6475,TX,0,,,,,,,,2,"Texas, United States",US,USTX,,31.106,-97.6475,TX,20260925020000,https://bearingarms.com/tomknighton/2026/09/24/why-doj-opinion-on-handgun-sales-to-adults-under-21-matters-n1233925
1324794498,20260925,202609,2026,2026.7260,CRM,CRIMINAL,,,,,,CRM,,,AFR,AFRICA,AFR,,,,,,,,0,010,010,01,1,0.0,7,1,7,-2.91363163371488,4,"Dakar, Dakar, Senegal",SG,SG01,,14.7367,-17.6339,-2266494,4,"Dakar, Dakar, Senegal",SG,SG01,,14.7367,-17.6339,-2266494,4,"Dakar, Dakar, Senegal",SG,SG01,,14.7367,-17.6339,-2266494,20260925020000,https://www.eurasiareview.com/25092026-cocaine-traffickers-target-senegal/
1324794499,20260925,202609,2026,2026.7260,CRM,CRIMINAL,,,,,,CRM,,,KAZ,KAZAKHSTAN,KAZ,,,,,,,,0,173,173,17,4,-5.0,2,1,2,-6.9932224276032,4,"Almaty, Almaty Qalasy, Kazakhstan",KZ,KZ02,37206,43.25,76.95,-2334069,4,"Almaty, Almaty Qalasy, Kazakhstan",KZ,KZ02,37206,43.25,76.95,-2334069,4,"Almaty, Almaty Qalasy, Kazakhstan",KZ,KZ02,37206,43.25,76.95,-2334069,20260925020000,https://www.eurasiareview.com/25092026-kazakhstan-hidden-camera-special-measures-expert-analyses-trial-jail-to-follow-analysis/
1324794500,20260925,202609,2026,2026.7260,CRM,CRIMINAL,,,,,,CRM,,,MOS,MUSLIM,,,,MOS,,,,,0,112,112,11,3,-2.0,10,1,10,-6.9932224276032,4,"Almaty, Almaty Qalasy, Kazakhstan",KZ,KZ02,37206,43.25,76.95,-2334069,4,"Almaty, Almaty Qalasy, Kazakhstan",KZ,KZ02,37206,43.25,76.95,-2334069,4,"Almaty, Almaty Qalasy, Kazakhstan",KZ,KZ02,37206,43.25,76.95,-2334069,20260925020000,https://www.eurasiareview.com/25092026-kazakhstan-hidden-camera-special-measures-expert-analyses-trial-jail-to-follow-analysis/
1324794501,20260925,202609,2026,2026.7260,CRM,CRIMINAL,,,,,,CRM,,,SEN,SENEGAL,SEN,,,,,,,,0,010,010,01,1,0.0,5,1,3,-2.91363163371488,4,"Dakar, Dakar, Senegal",SG,SG01,,14.7367,-17.6339,-2266494,4,"Dakar, Dakar, Senegal",SG,SG01,,14.7367,-17.6339,-2266494,4,"Dakar, Dakar, Senegal",SG,SG01,,14.7367,-17.6339,-2266494,20260925020000,https://www.eurasiareview.com/25092026-cocaine-traffickers-target-senegal/
1324794502,20260925,202609,2026,2026.7260,CRM,CRIMINAL,,,,,,CRM,,,USA,UNITED STATES,USA,,,,,,,,0,010,010,01,1,0.0,4,1,4,-6.34249471458773,3,"Bristol County, Massachusetts, United States",US,USMA,MA005,41.8334,-71.1662,606929,3,"Bristol County, Massachusetts, United States",US,USMA,,41.8334,-71.1662,606929,3,"Bristol County, Massachusetts, United States",US,USMA,,41.8334,-71.1662,606929,20260925020000,https://turnto10.com/news/local/south-coast-leaders-condemn-ice-arrests-as-questions-remain-about-those-detained-massachusetts-sept-24-2026
1324794503,20260925,202609,2026,2026.7260,CVL,COMMUNITY,,,,,,CVL,,,,,,,,,,,,,1,010,010,01,1,0.0,15,3,15,1.27041742286751,4,"Himalayas, Nepal (general), Nepal",NP,NP00,22364,28,84,-2211269,0,,,,,,,,4,"Himalayas, Nepal (general), Nepal",NP,NP00,22364,28,84,-2211269,20260925020000,http://www.cambodiantimes.com/news/279329999/nepal-pm-shah-thanks-india-china-for-disaster-aid-proposes-himalayan-climate-resilience-mechanism-at-unga
1324794504,20260925,202609,2026,2026.7260,CVL,COMMUNITY,,,,,,CVL,,,,,,,,,,,,,1,010,010,01,1,0.0,10,1,10,1.85185185185185,4,"Cambridge, Cambridgeshire, United Kingdom",UK,UKC3,40098,52.2,0.116667,-2591658,0,,,,,,,,4,"Cambridge, Cambridgeshire, United Kingdom",UK,UKC3,40098,52.2,0.116667,-2591658,20260925020000,https://www.bostonglobe.com/2026/09/24/business/blitzy-ai-kendall-square-office/
1324794505,20260925,202609,2026,2026.7260,CVL,RESIDENTS,,,,,,CVL,,,,,,,,,,,,,1,010,010,01,1,0.0,7,1,7,-1.97841726618705,3,"Travis County, Texas, United States",US,USTX,TX453,30.3335,-97.8003,1384012,0,,,,,,,,3,"Travis County, Texas, United States",US,USTX,,30.3335,-97.8003,1384012,20260925020000,https://www.fox7austin.com/news/manor-isd-proposes-400m-bond-package-repairs-upgrades
1324794506,20260925,202609,2026,2026.7260,CVL,HUNTER,,,,,,CVL,,,,,,,,,,,,,1,017,017,01,1,0.0,10,1,10,0.50505050505051,1,Canada,CA,CA,,60,-96,CA,0,,,,,,,,1,Canada,CA,CA,,60,-96,CA,20260925020000,https://www.drapersonline.com/news/hunter-partners-with-kate-moss-for-anniversary-campaign
1324794507,20260925,202609,2026,2026.7260,CVL,RESIDENTS,,,,,,CVL,,,,,,,,,,,,,1,020,020,02,1,3.0,10,1,10,-5.36585365853659,4,"Toronto, Ontario, Canada",CA,CA08,12686,43.6667,-79.4167,-574890,0,,,,,,,,4,"Toronto, Ontario, Canada",CA,CA08,12686,43.6667,-79.4167,-574890,20260925020000,https://globalnews.ca/news/12072115/ontario-paramedics-medical-drone/
1324794508,20260925,202609,2026,2026.7260,CVL,NEIGHBORHOOD,,,,,,CVL,,,,,,,,,,,,,1,031,031,03,1,5.2,5,1,5,2.77777777777778,0,,,,,,,,0,,,,,,,,0,,,,,,,,20260925020000,https://www.cachevalleydaily.com/news/cache-valley-garage-sale-set-for-saturday/article_15d3cf73-95c1-48d9-a2b9-1ff8ee89ae45.html
1324794509,20260925,202609,2026,2026.7260,CVL,COMMUNITY,,,,,,CVL,,,,,,,,,,,,,0,036,036,03,1,4.0,3,1,3,-1.97841726618705,3,"Travis County, Texas, United States",US,USTX,TX453,30.3335,-97.8003,1384012,0,,,,,,,,3,"Travis County, Texas, United States",US,USTX,,30.3335,-97.8003,1384012,20260925020000,https://www.fox7austin.com/news/manor-isd-proposes-400m-bond-package-repairs-upgrades
1324794510,20260925,202609,2026,2026.7260,CVL,COMMUNITY,,,,,,CVL,,,,,,,,,,,,,0,036,036,03,1,4.0,2,1,2,-1.97841726618705,2,"Texas, United States",US,USTX,,31.106,-97.6475,TX,0,,,,,,,,2,"Texas, United States",US,USTX,,31.106,-97.6475,TX,20260925020000,https://www.fox7austin.com/news/manor-isd-proposes-400m-bond-package-repairs-upgrades
1324794511,20260925,202609,2026,2026.7260,CVL,RESIDENTS,,,,,,CVL,,,,,,,,,,,,,1,051,051,05,1,3.4,6,1,6,3.6144578313253,2,"Tennessee, United States",US,USTN,,35.7449,-86.7489,TN,0,,,,,,,,2,"Tennessee, United States",US,USTN,,35.7449,-86.7489,TN,20260925020000,https://www.actionnews5.com/2026/09/24/heres-how-shelby-co-residents-can-honor-dolly-parton-9-5-day/
1324794512,20260925,202609,2026,2026.7260,CVL,RESIDENTS,,,,,,CVL,,,,,,,,,,,,,1,071,071,07,2,7.4,8,1,8,-1.97841726618705,3,"Travis County, Texas, United States",US,USTX,TX453,30.3335,-97.8003,1384012,0,,,,,,,,3,"Travis County, Texas, United States",US,USTX,,30.3335,-97.8003,1384012,20260925020000,https://www.fox7austin.com/news/manor-isd-proposes-400m-bond-package-repairs-upgrades
1324794513,20260925,202609,2026,2026.7260,CVL,RESIDENTS,,,,,,CVL,,,,,,,,,,,,,1,071,071,07,2,7.4,2,1,2,-1.97841726618705,2,"Texas, United States",US,USTX,,31.106,-97.6475,TX,0,,,,,,,,3,"Travis County, Texas, United States",US,USTX,,30.3335,-97.8003,1384012,20260925020000,https://www.fox7austin.com/news/manor-isd-proposes-400m-bond-package-repairs-upgrades
1324794514,20260925,202609,2026,2026.7260,CVL,VILLAGE,,,,,,CVL,,,,,,,,,,,,,1,130,130,13,3,-4.4,1,1,1,-4.85902819436113,4,"Western Ghats, Karnataka, India",IN,IN19,17696,14,75,-2114746,0,,,,,,,,4,"Tashkent, Toshkent Shahri, Uzbekistan",UZ,UZ13,37316,41.3167,69.25,-2579372,20260925020000,https://www.thehindu.com/news/national/kerala/zones-of-worry-lives-on-the-boil-on-forest-fringes-in-keralam-after-new-esa-notification/article71500037.ece
1324794515,20260925,202609,2026,2026.7260,CVL,VILLAGE,,,,,,CVL,,,,,,,,,,,,,1,130,130,13,3,-4.4,4,1,4,-4.85902819436113,4,"Tashkent, Toshkent Shahri, Uzbekistan",UZ,UZ13,37316,41.3167,69.25,-2579372,0,,,,,,,,4,"Tashkent, Toshkent Shahri, Uzbekistan",UZ,UZ13,37316,41.3167,69.25,-2579372,20260925020000,https://www.thehindu.com/news/national/kerala/zones-of-worry-lives-on-the-boil-on-forest-fringes-in-keralam-after-new-esa-notification/article71500037.ece
1324794516,20260925,202609,2026,2026.7260,CVL,COMMUNITY,,,,,,CVL,,,,,,,,,,,,,0,182,182,18,4,-9.5,5,1,5,0,0,,,,,,,,0,,,,,,,,0,,,,,,,,20260925020000,https://www.durangoherald.com/articles/news/sunnyside-elementary-school-to-consolidate-and-move-to-three-springs-elementary-in-2028/
1324794517,20260925,202609,2026,2026.7260,CVL,MIGRANT,,,,,,CVL,,,AUS,MELBOURNE,AUS,,,,,,,,0,042,042,04,1,1.9,10,1,5,-2.20369267421084,4,"Melbourne, Victoria, Australia",AS,AS07,5430,-37.8167,144.967,-1586844,4,"Melbourne, Victoria, Australia",AS,AS07,5430,-37.8167,144.967,-1586844,4,"Melbourne, Victoria, Australia",AS,AS07,5430,-37.8167,144.967,-1586844,20260925020000,https://www.smh.com.au/national/victoria/everyone-deserves-a-name-how-forensic-scientists-solved-the-22-year-mystery-of-alcove-man-20260925-p60zq9.html
1324794518,20260925,202609,2026,2026.7260,CVL,TOURIST,,,,,,CVL,,,AUS,AUSTRALIA,AUS,,,,,,,,1,043,043,04,1,2.8,3,1,3,1.78082191780822,5,"Northern Territory, Northern Territory, Australia",AS,AS03,40197,-20,134,-1592100,4,"Ulladulla, New South Wales, Australia",AS,AS02,5081,-35.3591,150.472,-1606414,5,"Northern Territory, Northern Territory, Australia",AS,AS03,40197,-20,134,-1592100,20260925020000,https://www.ulladullatimes.com.au/story/9356991/how-crocodile-dundee-transformed-tourism-in-australias-outback/
1324794519,20260925,202609,2026,2026.7260,CVL,MIGRANT,,,,,,CVL,,,AUS,SOUTH AUSTRALIA,AUS,,,,,,,,0,072,072,07,2,8.3,10,1,10,-2.20369267421084,4,"Melbourne, Victoria, Australia",AS,AS07,5430,-37.8167,144.967,-1586844,4,"Melbourne, Victoria, Australia",AS,AS07,5430,-37.8167,144.967,-1586844,4,"Melbourne, Victoria, Australia",AS,AS07,5430,-37.8167,144.967,-1586844,20260925020000,https://www.smh.com.au/national/victoria/everyone-deserves-a-name-how-forensic-scientists-solved-the-22-year-mystery-of-alcove-man-20260925-p60zq9.html
1324794520,20260925,202609,2026,2026.7260,CVL,VILLAGE,,,,,,CVL,,,COP,PRISON,,,,,,COP,,,1,043,043,04,1,2.8,5,1,5,-2.5,0,,,,,,,,0,,,,,,,,0,,,,,,,,20260925020000,https://www.digitalspy.com/soaps/hollyoaks/a73870395/hollyoaks-spoilers-warren-betrays-mercedes-gemma/
1324794521,20260925,202609,2026,2026.7260,CVL,COMMUNITY,,,,,,CVL,,,EDU,UNIVERSITY,,,,,,EDU,,,1,0242,024,02,1,-0.3,10,1,10,1.78571428571429,3,"Boston University, Massachusetts, United States",US,USMA,MA025,42.334,-71.1048,1971024,3,"Boston University, Massachusetts, United States",US,USMA,,42.334,-71.1048,1971024,3,"Boston University, Massachusetts, United States",US,USMA,,42.334,-71.1048,1971024,20260925020000,https://dailyfreepress.com/09/24/21/220945/bu-community-celebrities-urge-university-to-reverse-decision-to-close-mfa-playwriting-program/
1324794522,20260925,202609,2026,2026.7260,CVL,COMMUNITY,,,,,,CVL,,,EDU,SCHOOL,,,,,,EDU,,,0,084,084,08,2,7.0,10,1,10,0,0,,,,,,,,0,,,,,,,,0,,,,,,,,20260925020000,https://www.durangoherald.com/articles/news/sunnyside-elementary-school-to-consolidate-and-move-to-three-springs-elementary-in-2028/
1324794523,20260925,202609,2026,2026.7260,CVL,COMMUNITY,,,,,,CVL,,,GOV,PUBLIC SECTOR,,,,,,GOV,,,0,012,012,01,1,-0.4,3,1,3,-5.00770416024654,4,"Healesville, Victoria, Australia",AS,AS07,5431,-37.6539,145.517,-1577916,4,"Healesville, Victoria, Australia",AS,AS07,5431,-37.6539,145.517,-1577916,4,"Healesville, Victoria, Australia",AS,AS07,5431,-37.6539,145.517,-1577916,20260925020000,https://www.smh.com.au/national/victoria/zoo-redundancies-leave-staff-worried-about-safety-during-animal-escapes-20260925-p60zgd.html
1324794524,20260925,202609,2026,2026.7260,CVL,THE POOR,,,,,,CVL,,,LEG,CONGRESS,,,,,,LEG,,,0,111,111,11,3,-2.0,10,1,10,0.61465721040189,4,"Delhi, Delhi, India",IN,IN07,17911,28.6667,77.2167,-2094230,4,"Delhi, Delhi, India",IN,IN07,17911,28.6667,77.2167,-2094230,4,"Delhi, Delhi, India",IN,IN07,17911,28.6667,77.2167,-2094230,20260925020000,https://www.thehindu.com/news/national/covering-the-bases-from-visibility-to-votes/article71502791.ece
1324794525,20260925,202609,2026,2026.7260,CVL,THE POOR,,,,,,CVL,,,LEG,CONGRESS,,,,,,LEG,,,0,190,190,19,4,-10.0,10,1,10,0.61465721040189,4,"Delhi, Delhi, India",IN,IN07,17911,28.6667,77.2167,-2094230,4,"Delhi, Delhi, India",IN,IN07,17911,28.6667,77.2167,-2094230,4,"Delhi, Delhi, India",IN,IN07,17911,28.6667,77.2167,-2094230,20260925020000,https://www.thehindu.com/news/national/covering-the-bases-from-visibility-to-votes/article71502791.ece
