GLOBALEVENTID,SQLDATE,MonthYear,Year,FractionDate,Actor1Code,Actor1Name,Actor1CountryCode,Actor1KnownGroupCode,Actor1EthnicCode,Actor1Religion1Code,Actor1Religion2Code,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2KnownGroupCode,Actor2EthnicCode,Actor2Religion1Code,Actor2Religion2Code,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_FullName,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor2Geo_Type,Actor2Geo_FullName,Actor2Geo_CountryCode,Actor2Geo_ADM1Code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,ActionGeo_Type,ActionGeo_FullName,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,DATEADDED,SOURCEURL
1298899221,20260413,202604,2026,2026.2822,BUS,BOSS,,,,,,BUS,,,FIN,FINN,FIN,,,,,,,,0,042,042,04,1,1.9,2,1,2,-1.86046511627907,1,Chad,CD,CD,,15,19,CD,1,Chad,CD,CD,,15,19,CD,1,Chad,CD,CD,,15,19,CD,20260413061500,https://www.showbizjunkies.com/tv/tracker-season-3-episode-16-recap-colter-shaw-battles-a-deadly-obsession/
1298899222,20260413,202604,2026,2026.2822,BUS,BOSS,,,,,,BUS,,,FIN,FINN,FIN,,,,,,,,0,042,042,04,1,1.9,3,1,3,-1.86046511627907,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,20260413061500,https://www.showbizjunkies.com/tv/tracker-season-3-episode-16-recap-colter-shaw-battles-a-deadly-obsession/
1298899223,20260413,202604,2026,2026.2822,BUS,BUSINESS,,,,,,BUS,,,IGOWSTNAT,NATO,WST,NAT,,,,IGO,,,0,043,043,04,1,2.8,3,1,3,-0.27803521779426,3,"White House, District of Columbia, United States",US,USDC,,38.8951,-77.0364,531871,3,"White House, District of Columbia, United States",US,USDC,,38.8951,-77.0364,531871,3,"White House, District of Columbia, United States",US,USDC,,38.8951,-77.0364,531871,20260413061500,https://townhall.com/columnists/jeffcrouere/2026/04/13/goodbye-nato-hello-america-first-n2674330
1298899224,20260413,202604,2026,2026.2822,BUS,AEROSPACE,,,,,,BUS,,,MIL,AIR FORCE,,,,,,MIL,,,1,060,060,06,2,6.0,10,1,10,1.31332082551594,4,"Bengaluru, Karnataka, India",IN,IN19,70159,12.9833,77.5833,-2090174,4,"Bengaluru, Karnataka, India",IN,IN19,70159,12.9833,77.5833,-2090174,4,"Bengaluru, Karnataka, India",IN,IN19,70159,12.9833,77.5833,-2090174,20260413061500,https://news.webindia123.com/news/Articles/India/20260413/4438533.html
1298899225,20260413,202604,2026,2026.2822,BUS,BUSINESS,,,,,,BUS,,,USA,AMERICAN,USA,,,,,,,,0,043,043,04,1,2.8,7,1,7,-0.27803521779426,3,"White House, District of Columbia, United States",US,USDC,,38.8951,-77.0364,531871,3,"White House, District of Columbia, United States",US,USDC,,38.8951,-77.0364,531871,3,"White House, District of Columbia, United States",US,USDC,,38.8951,-77.0364,531871,20260413061500,https://townhall.com/columnists/jeffcrouere/2026/04/13/goodbye-nato-hello-america-first-n2674330
1298899226,20260413,202604,2026,2026.2822,BUSMED,BUSINESS,,,,,,BUS,MED,,,,,,,,,,,,0,070,070,07,2,7.0,6,1,6,0.0917431192660598,4,"Bangkok, Krung Thep Mahanakhon, Thailand",TH,TH40,26423,13.75,100.517,-3250083,0,,,,,,,,4,"Bangkok, Krung Thep Mahanakhon, Thailand",TH,TH40,26423,13.75,100.517,-3250083,20260413061500,https://www.winnipegfreepress.com/arts-and-life/life/greenpage/2026/04/13/iran-wars-global-energy-crisis-sharpens-chinas-advantage-in-clean-tech
1298899227,20260413,202604,2026,2026.2822,BUSMED,BUSINESS,,,,,,BUS,MED,,THA,THAILAND,THA,,,,,,,,0,070,070,07,2,7.0,2,1,2,0.0917431192660598,4,"Bangkok, Krung Thep Mahanakhon, Thailand",TH,TH40,26423,13.75,100.517,-3250083,4,"Bangkok, Krung Thep Mahanakhon, Thailand",TH,TH40,26423,13.75,100.517,-3250083,4,"Bangkok, Krung Thep Mahanakhon, Thailand",TH,TH40,26423,13.75,100.517,-3250083,20260413061500,https://www.winnipegfreepress.com/arts-and-life/life/greenpage/2026/04/13/iran-wars-global-energy-crisis-sharpens-chinas-advantage-in-clean-tech
1298899228,20260413,202604,2026,2026.2822,BUSMED,BUSINESS,,,,,,BUS,MED,,THAMED,THAILAND,THA,,,,,MED,,,0,070,070,07,2,7.0,2,1,2,0.0917431192660598,4,"Hanoi, Ha N?i, Vietnam, Republic Of",VM,VM44,74067,21.0333,105.85,-3714993,4,"Hanoi, Ha N?i, Vietnam, Republic Of",VM,VM44,74067,21.0333,105.85,-3714993,4,"Hanoi, Ha N?i, Vietnam, Republic Of",VM,VM44,74067,21.0333,105.85,-3714993,20260413061500,https://www.winnipegfreepress.com/arts-and-life/life/greenpage/2026/04/13/iran-wars-global-energy-crisis-sharpens-chinas-advantage-in-clean-tech
1298899229,20260413,202604,2026,2026.2822,CAN,CANADA,CAN,,,,,,,,HUN,HUNGARY,HUN,,,,,,,,1,013,013,01,1,0.4,2,1,2,7.60233918128655,1,Canada,CA,CA,,60,-96,CA,1,Hungary,HU,HU,,47,20,HU,1,Hungary,HU,HU,,47,20,HU,20260413061500,https://news.webindia123.com/news/Articles/World/20260413/4438514.html
1298899230,20260413,202604,2026,2026.2822,CAN,CANADA,CAN,,,,,,,,HUN,HUNGARY,HUN,,,,,,,,1,013,013,01,1,0.4,2,1,2,7.60233918128655,1,Hungary,HU,HU,,47,20,HU,1,Hungary,HU,HU,,47,20,HU,1,Hungary,HU,HU,,47,20,HU,20260413061500,https://news.webindia123.com/news/Articles/World/20260413/4438514.html
1298899231,20260413,202604,2026,2026.2822,CAN,CANADA,CAN,,,,,,,,HUN,HUNGARY,HUN,,,,,,,,1,051,051,05,1,3.4,2,1,2,7.60233918128655,1,Canada,CA,CA,,60,-96,CA,1,Hungary,HU,HU,,47,20,HU,1,Hungary,HU,HU,,47,20,HU,20260413061500,https://news.webindia123.com/news/Articles/World/20260413/4438514.html
1298899232,20260413,202604,2026,2026.2822,CAN,CANADA,CAN,,,,,,,,HUN,HUNGARY,HUN,,,,,,,,1,051,051,05,1,3.4,2,1,2,7.60233918128655,1,Hungary,HU,HU,,47,20,HU,1,Hungary,HU,HU,,47,20,HU,1,Hungary,HU,HU,,47,20,HU,20260413061500,https://news.webindia123.com/news/Articles/World/20260413/4438514.html
1298899233,20260413,202604,2026,2026.2822,CHN,CHINA,CHN,,,,,,,,,,,,,,,,,,1,040,040,04,1,1.0,2,1,2,-4.97512437810945,4,"Zhao Li, Jiangxi, China",CH,CH03,13165,29.1017,116.742,10995393,0,,,,,,,,4,"Zhao Li, Jiangxi, China",CH,CH03,13165,29.1017,116.742,10995393,20260413061500,http://europe.chinadaily.com.cn/a/202604/13/WS69dc4722a310d6866eb43048.html
1298899234,20260413,202604,2026,2026.2822,CHN,CHINA,CHN,,,,,,,,,,,,,,,,,,0,060,060,06,2,6.0,1,1,1,-6.3681592039801,2,"California, United States",US,USCA,,36.17,-119.746,CA,0,,,,,,,,2,"California, United States",US,USCA,,36.17,-119.746,CA,20260413061500,https://townhall.com/columnists/jay-rogers/2026/04/13/funded-silence-congress-shields-itself-while-lecturing-everyone-else-n2674300
1298899235,20260413,202604,2026,2026.2822,CHN,CHINA,CHN,,,,,,,,,,,,,,,,,,0,071,071,07,2,7.4,2,1,2,-6.3681592039801,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,0,,,,,,,,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,20260413061500,https://townhall.com/columnists/jay-rogers/2026/04/13/funded-silence-congress-shields-itself-while-lecturing-everyone-else-n2674300
1298899236,20260413,202604,2026,2026.2822,CHN,CHINA,CHN,,,,,,,,,,,,,,,,,,1,110,110,11,3,-2.0,10,1,10,2.15827338129496,1,Australia,AS,AS,,-25,135,AS,0,,,,,,,,1,Australia,AS,AS,,-25,135,AS,20260413061500,https://centreforaviation.com/analysis/reports/chinas-international-capacity-growth-part-two--trends-differ-widely-in-specific-markets-742401
1298899237,20260413,202604,2026,2026.2822,CHN,CHINESE,CHN,,,,,,,,,,,,,,,,,,0,111,111,11,3,-2.0,3,1,3,-0.64683053040104,4,"Melbourne, Victoria, Australia",AS,AS07,5430,-37.8167,144.967,-1586844,0,,,,,,,,4,"Melbourne, Victoria, Australia",AS,AS07,5430,-37.8167,144.967,-1586844,20260413061500,https://www.drive.com.au/news/byd-shark-6-ev-larger-ram-sized-pick-up-on-the-way-eventually/
1298899238,20260413,202604,2026,2026.2822,CHN,CHINA,CHN,,,,,,,,,,,,,,,,,,1,111,111,11,3,-2.0,6,1,6,3.59231411862991,4,"Donghua, Sichuan, China",CH,CH32,13003,31.8356,106.81,10325615,0,,,,,,,,4,"Donghua, Sichuan, China",CH,CH32,13003,31.8356,106.81,10325615,20260413061500,https://screenrant.com/crunchyroll-2026-anime-awards-lineup-missing-manhwa-donghua/
1298899239,20260413,202604,2026,2026.2822,CHN,CHINA,CHN,,,,,,,,,,,,,,,,,,1,173,173,17,4,-5.0,10,1,10,-4.97512437810945,4,"Zhao Li, Jiangxi, China",CH,CH03,13165,29.1017,116.742,10995393,0,,,,,,,,4,"Zhao Li, Jiangxi, China",CH,CH03,13165,29.1017,116.742,10995393,20260413061500,http://europe.chinadaily.com.cn/a/202604/13/WS69dc4722a310d6866eb43048.html
1298899240,20260413,202604,2026,2026.2822,CHN,CHINA,CHN,,,,,,,,BRA,BRAZIL,BRA,,,,,,,,0,061,061,06,2,6.4,1,1,1,-3.13289540171804,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,2,"Wisconsin, United States",US,USWI,,44.2563,-89.6385,WI,20260413061500,https://www.theintelligencer.com/news/world/article/already-under-financial-pressure-midwest-soybean-22203041.php
1298899241,20260413,202604,2026,2026.2822,CHN,CHINA,CHN,,,,,,,,BUS,EXPORTER,,,,,,BUS,,,0,061,061,06,2,6.4,1,1,1,-3.13289540171804,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,2,"Wisconsin, United States",US,USWI,,44.2563,-89.6385,WI,20260413061500,https://www.theintelligencer.com/news/world/article/already-under-financial-pressure-midwest-soybean-22203041.php
1298899242,20260413,202604,2026,2026.2822,CHN,BEIJING,CHN,,,,,,,,IRN,IRAN,IRN,,,,,,,,1,111,111,11,3,-2.0,5,1,5,-6.16621983914209,1,Taiwan,TW,TW,,24,121,TW,1,Taiwan,TW,TW,,24,121,TW,1,Taiwan,TW,TW,,24,121,TW,20260413061500,https://www.cnn.com/2026/04/13/world/live-news/iran-us-war-trump-hormuz
1298899243,20260413,202604,2026,2026.2822,CHN,CHINA,CHN,,,,,,,,JUD,LAWYER,,,,,,JUD,,,1,040,040,04,1,1.0,2,1,2,-4.97512437810945,4,"Zhao Li, Jiangxi, China",CH,CH03,13165,29.1017,116.742,10995393,4,"Zhao Li, Jiangxi, China",CH,CH03,13165,29.1017,116.742,10995393,4,"Zhao Li, Jiangxi, China",CH,CH03,13165,29.1017,116.742,10995393,20260413061500,http://europe.chinadaily.com.cn/a/202604/13/WS69dc4722a310d6866eb43048.html
1298899244,20260413,202604,2026,2026.2822,CHN,CHINESE,CHN,,,,,,,,OPP,OPPOSITION PARTY,,,,,,OPP,,,1,046,046,04,1,7.0,2,1,2,0.85106382978724,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,4,"Taipei, T'ai-pei, Taiwan",TW,TW03,13277,25.0478,121.532,-2637882,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,20260413061500,https://www.channelnewsasia.com/east-asia/taiwan-government-should-lead-engagement-china-new-measures-senior-official-says-6052601
1298899245,20260413,202604,2026,2026.2822,CHN,CHINA,CHN,,,,,,,,VEN,VENEZUELA,VEN,,,,,,,,1,111,111,11,3,-2.0,1,1,1,-6.16621983914209,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,1,Iran,IR,IR,,32,53,IR,1,Iran,IR,IR,,32,53,IR,20260413061500,https://www.cnn.com/2026/04/13/world/live-news/iran-us-war-trump-hormuz
1298899246,20260413,202604,2026,2026.2822,CHN,BEIJING,CHN,,,,,,,,VEN,VENEZUELA,VEN,,,,,,,,1,111,111,11,3,-2.0,1,1,1,-6.16621983914209,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,1,Iran,IR,IR,,32,53,IR,1,Taiwan,TW,TW,,24,121,TW,20260413061500,https://www.cnn.com/2026/04/13/world/live-news/iran-us-war-trump-hormuz
1298899247,20260413,202604,2026,2026.2822,CHN,BEIJING,CHN,,,,,,,,VEN,VENEZUELA,VEN,,,,,,,,1,111,111,11,3,-2.0,3,1,3,-6.16621983914209,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,1,Venezuela,VE,VE,,8,-66,VE,1,Iran,IR,IR,,32,53,IR,20260413061500,https://www.cnn.com/2026/04/13/world/live-news/iran-us-war-trump-hormuz
1298899248,20260413,202604,2026,2026.2822,CHRCTH,THE POPE,,,,CHR,CTH,,,,,,,,,,,,,,1,111,111,11,3,-2.0,4,1,4,-1.6793893129771,3,"White House, District of Columbia, United States",US,USDC,,38.8951,-77.0364,531871,0,,,,,,,,3,"White House, District of Columbia, United States",US,USDC,,38.8951,-77.0364,531871,20260413061500,https://www.thedailybeast.com/trump-79-posts-himself-as-christ-after-bonkers-pope-attack/
1298899249,20260413,202604,2026,2026.2822,CHRCTH,THE POPE,,,,CHR,CTH,,,,,,,,,,,,,,1,111,111,11,3,-2.0,1,1,1,-1.6793893129771,1,Venezuela,VE,VE,,8,-66,VE,0,,,,,,,,1,Venezuela,VE,VE,,8,-66,VE,20260413061500,https://www.thedailybeast.com/trump-79-posts-himself-as-christ-after-bonkers-pope-attack/
1298899250,20260413,202604,2026,2026.2822,CHRCTH,CATHOLIC,,,,CHR,CTH,,,,,,,,,,,,,,1,190,190,19,4,-10.0,6,1,6,-5.77367205542725,1,United States,US,US,,39.828175,-98.5795,US,0,,,,,,,,1,United States,US,US,,39.828175,-98.5795,US,20260413061500,https://www.manchestereveningnews.co.uk/news/world-news/donald-trump-posts-unhinged-jesus-33758725
1298899251,20260413,202604,2026,2026.2822,CHRCTH,CATHOLIC,,,,CHR,CTH,,,,USA,AMERICAN,USA,,,,,,,,1,013,013,01,1,0.4,3,1,3,-1.6793893129771,3,"Lincoln Memorial, Illinois, United States",US,USIL,IL031,41.877,-87.6217,1832433,3,"Lincoln Memorial, Illinois, United States",US,USIL,,41.877,-87.6217,1832433,3,"Lincoln Memorial, Illinois, United States",US,USIL,,41.877,-87.6217,1832433,20260413061500,https://www.thedailybeast.com/trump-79-posts-himself-as-christ-after-bonkers-pope-attack/
1298899252,20260413,202604,2026,2026.2822,CHRCTH,CATHOLIC,,,,CHR,CTH,,,,USA,AMERICAN,USA,,,,,,,,1,013,013,01,1,0.4,3,1,3,-1.6793893129771,3,"White House, District of Columbia, United States",US,USDC,,38.8951,-77.0364,531871,3,"White House, District of Columbia, United States",US,USDC,,38.8951,-77.0364,531871,3,"Chicago, Illinois, United States",US,USIL,IL031,41.85,-87.6501,423587,20260413061500,https://www.thedailybeast.com/trump-79-posts-himself-as-christ-after-bonkers-pope-attack/
1298899253,20260413,202604,2026,2026.2822,COD,DR CONGO,COD,,,,,,,,RWA,RWANDA,RWA,,,,,,,,0,030,030,03,1,4.0,1,1,1,-9.74808324205914,4,"Kigali, (RW09), Rwanda",RW,RW09,21996,-1.95361,30.0606,-2181358,4,"Kigali, (RW09), Rwanda",RW,RW09,21996,-1.95361,30.0606,-2181358,4,"Kigali, (RW09), Rwanda",RW,RW09,21996,-1.95361,30.0606,-2181358,20260413061500,https://allafrica.com/stories/202604130082.html
1298899254,20260413,202604,2026,2026.2822,COD,DR CONGO,COD,,,,,,,,RWA,RWANDA,RWA,,,,,,,,0,030,030,03,1,4.0,1,1,1,-9.74808324205914,4,"Kigali, (RW09), Rwanda",RW,RW09,21996,-1.95361,30.0606,-2181358,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,20260413061500,https://allafrica.com/stories/202604130082.html
1298899255,20260413,202604,2026,2026.2822,COD,DR CONGO,COD,,,,,,,,RWA,RWANDA,RWA,,,,,,,,0,030,030,03,1,4.0,3,1,3,-9.74808324205914,1,Congo,CF,CF,,-1,15,CF,4,"Kigali, (RW09), Rwanda",RW,RW09,21996,-1.95361,30.0606,-2181358,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,20260413061500,https://allafrica.com/stories/202604130082.html
1298899256,20260413,202604,2026,2026.2822,COD,DR CONGO,COD,,,,,,,,RWA,RWANDA,RWA,,,,,,,,0,057,057,05,1,8.0,1,1,1,-9.74808324205914,4,"Kigali, (RW09), Rwanda",RW,RW09,21996,-1.95361,30.0606,-2181358,4,"Kigali, (RW09), Rwanda",RW,RW09,21996,-1.95361,30.0606,-2181358,4,"Kigali, (RW09), Rwanda",RW,RW09,21996,-1.95361,30.0606,-2181358,20260413061500,https://allafrica.com/stories/202604130082.html
1298899257,20260413,202604,2026,2026.2822,COD,DR CONGO,COD,,,,,,,,RWA,RWANDA,RWA,,,,,,,,0,057,057,05,1,8.0,1,1,1,-9.74808324205914,4,"Kigali, (RW09), Rwanda",RW,RW09,21996,-1.95361,30.0606,-2181358,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,20260413061500,https://allafrica.com/stories/202604130082.html
1298899258,20260413,202604,2026,2026.2822,COD,DR CONGO,COD,,,,,,,,RWA,RWANDA,RWA,,,,,,,,0,057,057,05,1,8.0,3,1,3,-9.74808324205914,1,Congo,CF,CF,,-1,15,CF,4,"Kigali, (RW09), Rwanda",RW,RW09,21996,-1.95361,30.0606,-2181358,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,20260413061500,https://allafrica.com/stories/202604130082.html
1298899259,20260413,202604,2026,2026.2822,COK,COOK ISLANDS,COK,,,,,,,,AUS,AUSTRALIA,AUS,,,,,,,,1,042,042,04,1,1.9,3,1,3,1.64835164835165,1,Cook Islands,CW,CW,,-16.083333,-161.583333,CW,4,"Parramatta, New South Wales, Australia",AS,AS02,5066,-33.8167,151,-1594034,4,"Parramatta, New South Wales, Australia",AS,AS02,5066,-33.8167,151,-1594034,20260413061500,https://www.rnz.co.nz/news/top/592228/marata-niukore-to-leave-warriors-to-continue-career-in-australia
1298899260,20260413,202604,2026,2026.2822,COK,COOK ISLANDS,COK,,,,,,,,AUS,AUSTRALIA,AUS,,,,,,,,1,042,042,04,1,1.9,2,1,2,1.64835164835165,1,New Zealand,NZ,NZ,,-42,174,NZ,4,"Parramatta, New South Wales, Australia",AS,AS02,5066,-33.8167,151,-1594034,4,"Parramatta, New South Wales, Australia",AS,AS02,5066,-33.8167,151,-1594034,20260413061500,https://www.rnz.co.nz/news/top/592228/marata-niukore-to-leave-warriors-to-continue-career-in-australia
1298899261,20260413,202604,2026,2026.2822,COK,COOK ISLANDS,COK,,,,,,,,AUS,AUSTRALIA,AUS,,,,,,,,1,042,042,04,1,1.9,1,1,1,1.64835164835165,1,New Zealand,NZ,NZ,,-42,174,NZ,1,Cook Islands,CW,CW,,-16.083333,-161.583333,CW,1,Cook Islands,CW,CW,,-16.083333,-161.583333,CW,20260413061500,https://www.rnz.co.nz/news/top/592228/marata-niukore-to-leave-warriors-to-continue-career-in-australia
1298899262,20260413,202604,2026,2026.2822,COK,COOK ISLANDS,COK,,,,,,,,NZL,NEW ZEALAND,NZL,,,,,,,,1,043,043,04,1,2.8,3,1,3,1.64835164835165,1,Cook Islands,CW,CW,,-16.083333,-161.583333,CW,1,New Zealand,NZ,NZ,,-42,174,NZ,4,"Parramatta, New South Wales, Australia",AS,AS02,5066,-33.8167,151,-1594034,20260413061500,https://www.rnz.co.nz/news/top/592228/marata-niukore-to-leave-warriors-to-continue-career-in-australia
1298899263,20260413,202604,2026,2026.2822,COK,COOK ISLANDS,COK,,,,,,,,NZL,NEW ZEALAND,NZL,,,,,,,,1,043,043,04,1,2.8,1,1,1,1.64835164835165,1,New Zealand,NZ,NZ,,-42,174,NZ,1,New Zealand,NZ,NZ,,-42,174,NZ,1,Cook Islands,CW,CW,,-16.083333,-161.583333,CW,20260413061500,https://www.rnz.co.nz/news/top/592228/marata-niukore-to-leave-warriors-to-continue-career-in-australia
1298899264,20260413,202604,2026,2026.2822,COP,DEPUTY,,,,,,COP,,,,,,,,,,,,,1,010,010,01,1,0.0,10,1,10,-9.50226244343887,4,"Tijani, Oyo, Nigeria",NI,NI32,191247,7.31083,3.77083,402165,0,,,,,,,,4,"Tijani, Oyo, Nigeria",NI,NI32,191247,7.31083,3.77083,402165,20260413061500,https://blueprint.ng/serap-demands-probe-into-n2-9bn-missing-fund-in-nigcomsat-nnra/
1298899265,20260413,202604,2026,2026.2822,COP,POLICE,,,,,,COP,,,,,,,,,,,,,1,042,042,04,1,1.9,6,1,6,-5.70264765784114,3,"San Antonio, Texas, United States",US,USTX,TX029,29.4241,-98.4936,1380951,0,,,,,,,,3,"San Antonio, Texas, United States",US,USTX,,29.4241,-98.4936,1380951,20260413061500,https://www.kens5.com/article/news/crime/we-want-to-know-why-questions-linger-after-body-found-in-trash-bag-at-west-side-home-leads-to-sons-arrest/273-5eaf8eaf-172d-4ee5-af74-c053faefaecd
1298899266,20260413,202604,2026,2026.2822,COP,POLICE,,,,,,COP,,,,,,,,,,,,,1,073,073,07,2,7.4,3,1,3,-9.89010989010985,4,"Ibadan, Oyo, Nigeria",NI,NI32,191242,7.38778,3.89639,-2010458,0,,,,,,,,4,"Ibadan, Oyo, Nigeria",NI,NI32,191242,7.38778,3.89639,-2010458,20260413061500,https://blueprint.ng/police-arrest-man-for-severing-head-of-6-year-old-girl-in-ibadan/
1298899267,20260413,202604,2026,2026.2822,COP,POLICE,,,,,,COP,,,,,,,,,,,,,1,090,090,09,2,-2.0,6,1,6,-4.63576158940397,4,"Manukau, New Zealand (general), New Zealand",NZ,NZ00,22385,-35.2333,173.217,-1513321,0,,,,,,,,4,"Manukau, New Zealand (general), New Zealand",NZ,NZ00,22385,-35.2333,173.217,-1513321,20260413061500,https://www.rnz.co.nz/news/indonz/592211/police-investigate-threatening-graffiti-outside-papatoetoe-school
1298899268,20260413,202604,2026,2026.2822,COP,POLICE,,,,,,COP,,,,,,,,,,,,,1,090,090,09,2,-2.0,4,1,4,-4.63576158940397,4,"Papatoetoe, New Zealand (general), New Zealand",NZ,NZ00,22389,-36.9667,174.867,-1515836,0,,,,,,,,4,"Papatoetoe, New Zealand (general), New Zealand",NZ,NZ00,22389,-36.9667,174.867,-1515836,20260413061500,https://www.rnz.co.nz/news/indonz/592211/police-investigate-threatening-graffiti-outside-papatoetoe-school
1298899269,20260413,202604,2026,2026.2822,COP,POLICE,,,,,,COP,,,BUS,COMMERCIAL BANK,,,,,,BUS,,,1,110,110,11,3,-2.0,3,1,3,-5.97014925373134,4,"Eleweran, Nigeria (general), Nigeria",NI,NI00,23001,7.51667,4.48333,-2006384,4,"Eleweran, Nigeria (general), Nigeria",NI,NI00,23001,7.51667,4.48333,-2006384,4,"Eleweran, Nigeria (general), Nigeria",NI,NI00,23001,7.51667,4.48333,-2006384,20260413061500,https://blueprint.ng/police-arrest-10-suspected-forgery-syndicates-in-ibadan/
1298899270,20260413,202604,2026,2026.2822,COP,DEPUTY,,,,,,COP,,,COPJUD,DEPUTY,,,,,,COP,JUD,,0,014,014,01,1,0.0,10,1,10,-3.97350993377483,1,Japan,JA,JA,,36,138,JA,1,Japan,JA,JA,,36,138,JA,1,Japan,JA,JA,,36,138,JA,20260413061500,https://www.stomp.sg/trending-now/jail-former-bank-wealth-planning-manager-who-resorted-forgery-hit-sales-target
1298899271,20260413,202604,2026,2026.2822,COP,POLICE,,,,,,COP,,,EDU,SCHOOL,,,,,,EDU,,,1,090,090,09,2,-2.0,10,1,10,-4.63576158940397,4,"Papatoetoe, New Zealand (general), New Zealand",NZ,NZ00,22389,-36.9667,174.867,-1515836,4,"Papatoetoe, New Zealand (general), New Zealand",NZ,NZ00,22389,-36.9667,174.867,-1515836,4,"Papatoetoe, New Zealand (general), New Zealand",NZ,NZ00,22389,-36.9667,174.867,-1515836,20260413061500,https://www.rnz.co.nz/news/indonz/592211/police-investigate-threatening-graffiti-outside-papatoetoe-school
1298899272,20260413,202604,2026,2026.2822,COP,DEPUTY,,,,,,COP,,,GOV,PRESIDENT,,,,,,GOV,,,1,020,020,02,1,3.0,8,1,8,-9.50226244343887,4,"Tijani, Oyo, Nigeria",NI,NI32,191247,7.31083,3.77083,402165,4,"Tijani, Oyo, Nigeria",NI,NI32,191247,7.31083,3.77083,402165,4,"Tijani, Oyo, Nigeria",NI,NI32,191247,7.31083,3.77083,402165,20260413061500,https://blueprint.ng/serap-demands-probe-into-n2-9bn-missing-fund-in-nigcomsat-nnra/
1298899273,20260413,202604,2026,2026.2822,COP,DEPUTY,,,,,,COP,,,MNCCAN,MANULIFE,CAN,,,,,MNC,,,0,020,020,02,1,3.0,10,1,10,-3.97350993377483,1,Singapore,SN,SN,,1.366667,103.8,SN,1,Singapore,SN,SN,,1.366667,103.8,SN,1,Singapore,SN,SN,,1.366667,103.8,SN,20260413061500,https://www.stomp.sg/trending-now/jail-former-bank-wealth-planning-manager-who-resorted-forgery-hit-sales-target
1298899274,20260413,202604,2026,2026.2822,COP,POLICE,,,,,,COP,,,NGA,IBADAN,NGA,,,,,,,,1,173,173,17,4,-5.0,20,1,20,-7.93012957192059,4,"Ibadan, Oyo, Nigeria",NI,NI32,191242,7.38778,3.89639,-2010458,4,"Ibadan, Oyo, Nigeria",NI,NI32,191242,7.38778,3.89639,-2010458,4,"Ibadan, Oyo, Nigeria",NI,NI32,191242,7.38778,3.89639,-2010458,20260413061500,https://blueprint.ng/police-arrest-man-for-severing-head-of-6-year-old-girl-in-ibadan/
1298899275,20260413,202604,2026,2026.2822,COP,DEPUTY,,,,,,COP,,,NGAGOV,NIGERIA,NGA,,,,,GOV,,,1,020,020,02,1,3.0,2,1,2,-9.50226244343887,4,"Tijani, Oyo, Nigeria",NI,NI32,191247,7.31083,3.77083,402165,4,"Tijani, Oyo, Nigeria",NI,NI32,191247,7.31083,3.77083,402165,4,"Tijani, Oyo, Nigeria",NI,NI32,191247,7.31083,3.77083,402165,20260413061500,https://blueprint.ng/serap-demands-probe-into-n2-9bn-missing-fund-in-nigcomsat-nnra/
