GLOBALEVENTID,SQLDATE,MonthYear,Year,FractionDate,Actor1Code,Actor1Name,Actor1CountryCode,Actor1KnownGroupCode,Actor1EthnicCode,Actor1Religion1Code,Actor1Religion2Code,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2KnownGroupCode,Actor2EthnicCode,Actor2Religion1Code,Actor2Religion2Code,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_FullName,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor2Geo_Type,Actor2Geo_FullName,Actor2Geo_CountryCode,Actor2Geo_ADM1Code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,ActionGeo_Type,ActionGeo_FullName,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,DATEADDED,SOURCEURL
1318883886,20260819,202608,2026,2026.6274,,,,,,,,,,,USA,SAN ANTONIO,USA,,,,,,,,0,040,040,04,1,1.0,6,1,6,-5.95882990249188,0,,,,,,,,3,"San Antonio, Texas, United States",US,USTX,,29.4241,-98.4936,1380951,3,"San Antonio, Texas, United States",US,USTX,,29.4241,-98.4936,1380951,20260819000000,https://www.firstalert7.com/2026/08/18/breaking-jury-finds-allen-cox-guilty-all-counts-multimillion-dollar-ferrum-capital-case/
1318883887,20260819,202608,2026,2026.6274,,,,,,,,,,,USA,UNITED STATES,USA,,,,,,,,1,040,040,04,1,1.0,36,1,36,-5.48387096774194,0,,,,,,,,3,"Collin County, Texas, United States",US,USTX,,33.2001,-96.5669,1383828,2,"Texas, United States",US,USTX,,31.106,-97.6475,TX,20260819000000,https://wiod.iheart.com/content/2026-08-18-karmelo-anthonys-defense-team-seeks-new-trial-different-judge/
1318883888,20260819,202608,2026,2026.6274,,,,,,,,,,,USA,UNITED STATES,USA,,,,,,,,0,040,040,04,1,1.0,2,1,2,-0.50607287449393,0,,,,,,,,3,"Boston, Massachusetts, United States",US,USMA,MA025,42.3584,-71.0598,617565,3,"Boston, Massachusetts, United States",US,USMA,MA025,42.3584,-71.0598,617565,20260819000000,https://www.indiatimes.com/trending/chris-evans-darkest-career-moment-hit-right-before-the-marvel-journey-heres-why-he-almost-walked-away-from-captain-america/articleshow/133332176.html
1318883889,20260819,202608,2026,2026.6274,,,,,,,,,,,USA,UNITED STATES,USA,,,,,,,,0,040,040,04,1,1.0,4,1,4,0.96230954290297,0,,,,,,,,2,"Colorado, United States",US,USCO,,39.0646,-105.327,CO,2,"Colorado, United States",US,USCO,,39.0646,-105.327,CO,20260819000000,http://www.theusnews.com/news/279250102/martensen-ip-offers-strategic-insights-on-why-businesses-need-ip-due-diligence-common-issues-to-watch-for-a-practical-checklist-and-answers-to-frequently-asked-questions
1318883890,20260819,202608,2026,2026.6274,,,,,,,,,,,USA,UNITED STATES,USA,,,,,,,,0,042,042,04,1,1.9,14,1,14,-6.13138686131387,0,,,,,,,,3,"Cincinnati, Ohio, United States",US,USOH,OH061,39.162,-84.4569,1066650,3,"Cincinnati, Ohio, United States",US,USOH,OH061,39.162,-84.4569,1066650,20260819000000,https://kogo.iheart.com/content/2026-08-18-workers-warned-employer-trench-was-too-deep-minutes-before-deadly-cave-in/
1318883891,20260819,202608,2026,2026.6274,,,,,,,,,,,USA,TEXAS,USA,,,,,,,,1,042,042,04,1,1.9,4,1,4,-0.79051383399209,0,,,,,,,,3,"Frankston, Texas, United States",US,USTX,TX001,32.0527,-95.5063,1373769,3,"Frankston, Texas, United States",US,USTX,TX001,32.0527,-95.5063,1373769,20260819000000,https://101kgb.iheart.com/content/2026-08-18-longtime-zz-top-drummer-frank-beard-dies-at-77/
1318883892,20260819,202608,2026,2026.6274,,,,,,,,,,,USA,TEXAS,USA,,,,,,,,1,042,042,04,1,1.9,6,1,6,-0.79051383399209,0,,,,,,,,3,"Houston, Texas, United States",US,USTX,TX201,29.7633,-95.3633,1380948,3,"Houston, Texas, United States",US,USTX,TX201,29.7633,-95.3633,1380948,20260819000000,https://101kgb.iheart.com/content/2026-08-18-longtime-zz-top-drummer-frank-beard-dies-at-77/
1318883893,20260819,202608,2026,2026.6274,,,,,,,,,,,USA,UNITED STATES,USA,,,,,,,,1,042,042,04,1,1.9,2,1,2,0.75,0,,,,,,,,3,"San Francisco, California, United States",US,USCA,,37.7749,-122.419,277593,3,"Mare Island, California, United States",US,USCA,,38.0955,-122.272,228080,20260819000000,https://www.timesheraldonline.com/2026/08/18/ferry-to-provide-extra-service-during-westbound-carquinez-bridge-closure/
1318883894,20260819,202608,2026,2026.6274,,,,,,,,,,,USA,UNITED STATES,USA,,,,,,,,0,042,042,04,1,1.9,15,1,8,6.85279187817259,0,,,,,,,,3,"Boise, Idaho, United States",US,USID,ID001,43.6135,-116.203,400590,3,"Boise, Idaho, United States",US,USID,ID001,43.6135,-116.203,400590,20260819000000,https://1035kissfmboise.com/jesse-pinkman-lookalike-contest-boise/
1318883895,20260819,202608,2026,2026.6274,,,,,,,,,,,USA,UNITED STATES,USA,,,,,,,,1,042,042,04,1,1.9,4,1,4,1.51515151515151,0,,,,,,,,1,Japan,JA,JA,,36,138,JA,1,Japan,JA,JA,,36,138,JA,20260819000000,https://www.magic1021.com/news/bruno-mars-returning-north-america-bringing-hello-kitty-with-him/E27T26FZ2I3QLKJL7SL3L66TQA/
1318883896,20260819,202608,2026,2026.6274,,,,,,,,,,,USA,AUSTIN,USA,,,,,,,,1,042,042,04,1,1.9,2,1,2,0.58997050147492,0,,,,,,,,2,"Texas, United States",US,USTX,,31.106,-97.6475,TX,2,"Texas, United States",US,USTX,,31.106,-97.6475,TX,20260819000000,https://y94.com/2026/08/18/zz-tops-longtime-drummer-frank-beard-dies-at-77/
1318883897,20260819,202608,2026,2026.6274,,,,,,,,,,,USA,UNITED STATES,USA,,,,,,,,1,043,043,04,1,2.8,12,3,12,-1.22855995785673,0,,,,,,,,3,"Salt Lake City, Utah, United States",US,USUT,,40.7608,-111.891,1454997,3,"Salt Lake City, Utah, United States",US,USUT,,40.7608,-111.891,1454997,20260819000000,https://komonews.com/news/entertainment/zztop-texas-la-grange-tush-sharp-dressed-man-legs-gimme-all-your-lovin
1318883898,20260819,202608,2026,2026.6274,,,,,,,,,,,USA,UNITED STATES,USA,,,,,,,,1,043,043,04,1,2.8,6,1,6,-5.22565320665083,0,,,,,,,,3,"James City County, Virginia, United States",US,USVA,,37.3001,-76.7663,1480135,3,"James City County, Virginia, United States",US,USVA,,37.3001,-76.7663,1480135,20260819000000,https://www.dailypress.com/2026/08/18/infant-death-case-in-james-city-county-heads-to-grand-jury/
1318883899,20260819,202608,2026,2026.6274,,,,,,,,,,,USA,UNITED STATES,USA,,,,,,,,1,043,043,04,1,2.8,2,1,2,-0.60240963855422,0,,,,,,,,3,"Hollywood, California, United States",US,USCA,CA037,34.0983,-118.327,1660757,3,"Hollywood, California, United States",US,USCA,CA037,34.0983,-118.327,1660757,20260819000000,https://k99wigm.com/adult-contemporary-news/d176e6b70483c04af9fe135763d04474
1318883900,20260819,202608,2026,2026.6274,,,,,,,,,,,USA,UNITED STATES,USA,,,,,,,,0,043,043,04,1,2.8,2,1,2,-7.54716981132075,0,,,,,,,,2,"Florida, United States",US,USFL,,27.8333,-81.717,FL,2,"Florida, United States",US,USFL,,27.8333,-81.717,FL,20260819000000,https://www.wral.com/news/ap/9ece9-florida-set-to-carry-out-13th-execution-this-year-in-nations-busiest-death-chamber/
1318883901,20260819,202608,2026,2026.6274,,,,,,,,,,,USA,UNITED STATES,USA,,,,,,,,1,043,043,04,1,2.8,36,1,36,-5.48387096774194,0,,,,,,,,2,"Texas, United States",US,USTX,,31.106,-97.6475,TX,2,"Texas, United States",US,USTX,,31.106,-97.6475,TX,20260819000000,https://wiod.iheart.com/content/2026-08-18-karmelo-anthonys-defense-team-seeks-new-trial-different-judge/
1318883902,20260819,202608,2026,2026.6274,,,,,,,,,,,USA,RALEIGH,USA,,,,,,,,1,051,051,05,1,3.4,10,1,10,5.04201680672269,0,,,,,,,,0,,,,,,,,0,,,,,,,,20260819000000,https://www.wral.com/lifestyles/flowers-cottage-dix-park-coffee-bar-raleigh-august-2026/
1318883903,20260819,202608,2026,2026.6274,,,,,,,,,,,USA,AMERICAN,USA,,,,,,,,0,051,051,05,1,3.4,6,1,6,2.71604938271605,0,,,,,,,,3,"Pocahontas, Virginia, United States",US,USVA,VA185,37.3037,-81.3395,1493440,3,"Pocahontas, Virginia, United States",US,USVA,VA185,37.3037,-81.3395,1493440,20260819000000,https://www.dailypress.com/2026/08/18/jamestown-scotland-ferry-replacement/
1318883904,20260819,202608,2026,2026.6274,,,,,,,,,,,USA,ATLANTA,USA,,,,,,,,1,051,051,05,1,3.4,10,1,10,8.81057268722467,0,,,,,,,,3,"Atlanta, Georgia, United States",US,USGA,GA121,33.749,-84.388,351615,3,"Atlanta, Georgia, United States",US,USGA,GA121,33.749,-84.388,351615,20260819000000,https://www.41nbc.com/in-the-know-georgia-aquarium-offers-special-tuesday-ticket-deal-for-2026/
1318883905,20260819,202608,2026,2026.6274,,,,,,,,,,,USA,UNITED STATES,USA,,,,,,,,0,051,051,05,1,3.4,12,6,12,-2.98102981029811,0,,,,,,,,3,"White House, District of Columbia, United States",US,USDC,,38.8951,-77.0364,531871,3,"White House, District of Columbia, United States",US,USDC,,38.8951,-77.0364,531871,20260819000000,https://www.wfae.org/united-states-world/2026-08-18/abc-and-disney-sue-fcc-alleging-first-amendment-violations
1318883906,20260819,202608,2026,2026.6274,,,,,,,,,,,USA,UNITED STATES,USA,,,,,,,,0,051,051,05,1,3.4,2,1,2,-0.50607287449393,0,,,,,,,,3,"Tufts University, Massachusetts, United States",US,USMA,,42.4045,-71.1198,599143,3,"Tufts University, Massachusetts, United States",US,USMA,,42.4045,-71.1198,599143,20260819000000,https://www.indiatimes.com/trending/chris-evans-darkest-career-moment-hit-right-before-the-marvel-journey-heres-why-he-almost-walked-away-from-captain-america/articleshow/133332176.html
1318883907,20260819,202608,2026,2026.6274,,,,,,,,,,,USA,UNITED STATES,USA,,,,,,,,1,051,051,05,1,3.4,2,1,2,-0.44052863436123,0,,,,,,,,2,"North Carolina, United States",US,USNC,,35.6411,-79.8431,NC,2,"North Carolina, United States",US,USNC,,35.6411,-79.8431,NC,20260819000000,https://carolinapublicpress.org/80387/roadless-no-more-feds-eye-rule-change-in-areas-of-national-forests/
1318883908,20260819,202608,2026,2026.6274,,,,,,,,,,,USA,UNITED STATES,USA,,,,,,,,0,051,051,05,1,3.4,1,1,1,1.41093474426807,0,,,,,,,,2,"New Hampshire, United States",US,USNH,,43.4108,-71.5653,NH,3,"Lyndeborough, New Hampshire, United States",US,USNH,NH011,42.9076,-71.7665,868222,20260819000000,https://www.unionleader.com/news/politics/state/urrutia-says-medicare-for-all-would-be-top-priority/article_8c16748d-8d13-46f5-87e1-0aef4425e536.html
1318883909,20260819,202608,2026,2026.6274,,,,,,,,,,,USA,UNITED STATES,USA,,,,,,,,1,051,051,05,1,3.4,2,1,1,1.41093474426807,0,,,,,,,,2,"New Hampshire, United States",US,USNH,,43.4108,-71.5653,NH,2,"New Hampshire, United States",US,USNH,,43.4108,-71.5653,NH,20260819000000,https://www.unionleader.com/news/politics/state/urrutia-says-medicare-for-all-would-be-top-priority/article_8c16748d-8d13-46f5-87e1-0aef4425e536.html
1318883910,20260819,202608,2026,2026.6274,,,,,,,,,,,USA,AMERICAN,USA,,,,,,,,0,051,051,05,1,3.4,4,1,4,2.71604938271605,0,,,,,,,,2,"Virginia, United States",US,USVA,,37.768,-78.2057,VA,2,"Virginia, United States",US,USVA,,37.768,-78.2057,VA,20260819000000,https://www.dailypress.com/2026/08/18/jamestown-scotland-ferry-replacement/
1318883911,20260819,202608,2026,2026.6274,,,,,,,,,,,USA,UNITED STATES,USA,,,,,,,,0,057,057,05,1,8.0,2,1,2,-6.85920577617328,0,,,,,,,,2,"Minnesota, United States",US,USMN,,45.7326,-93.9196,MN,2,"Texas, United States",US,USTX,,31.106,-97.6475,TX,20260819000000,https://www.turnto23.com/us-news/crime/minnesota-sues-texas-governor-to-force-extradition-of-ice-agent-accused-in-shooting
1318883912,20260819,202608,2026,2026.6274,,,,,,,,,,,USA,VIRGINIA,USA,,,,,,,,1,080,080,08,2,5.0,2,1,2,-5.22565320665083,0,,,,,,,,2,"Virginia, United States",US,USVA,,37.768,-78.2057,VA,3,"James City County, Virginia, United States",US,USVA,,37.3001,-76.7663,1480135,20260819000000,https://www.dailypress.com/2026/08/18/infant-death-case-in-james-city-county-heads-to-grand-jury/
1318883913,20260819,202608,2026,2026.6274,,,,,,,,,,,USA,VIRGINIA,USA,,,,,,,,1,080,080,08,2,5.0,8,1,8,-5.22565320665083,0,,,,,,,,2,"Virginia, United States",US,USVA,,37.768,-78.2057,VA,2,"Virginia, United States",US,USVA,,37.768,-78.2057,VA,20260819000000,https://www.dailypress.com/2026/08/18/infant-death-case-in-james-city-county-heads-to-grand-jury/
1318883914,20260819,202608,2026,2026.6274,,,,,,,,,,,USA,UNITED STATES,USA,,,,,,,,1,084,084,08,2,7.0,4,1,4,-5.22565320665083,0,,,,,,,,3,"James City County, Virginia, United States",US,USVA,,37.3001,-76.7663,1480135,2,"Virginia, United States",US,USVA,,37.768,-78.2057,VA,20260819000000,https://www.dailypress.com/2026/08/18/infant-death-case-in-james-city-county-heads-to-grand-jury/
1318883915,20260819,202608,2026,2026.6274,,,,,,,,,,,USA,UNITED STATES,USA,,,,,,,,1,084,084,08,2,7.0,4,1,4,-0.60240963855422,0,,,,,,,,3,"Hollywood, California, United States",US,USCA,CA037,34.0983,-118.327,1660757,3,"Hollywood, California, United States",US,USCA,CA037,34.0983,-118.327,1660757,20260819000000,https://k99wigm.com/adult-contemporary-news/d176e6b70483c04af9fe135763d04474
1318883916,20260819,202608,2026,2026.6274,,,,,,,,,,,USA,VIRGINIA,USA,,,,,,,,1,084,084,08,2,7.0,6,1,6,-5.22565320665083,0,,,,,,,,2,"Virginia, United States",US,USVA,,37.768,-78.2057,VA,2,"Virginia, United States",US,USVA,,37.768,-78.2057,VA,20260819000000,https://www.dailypress.com/2026/08/18/infant-death-case-in-james-city-county-heads-to-grand-jury/
1318883917,20260819,202608,2026,2026.6274,,,,,,,,,,,USA,UNITED STATES,USA,,,,,,,,1,112,112,11,3,-2.0,12,3,12,-2.01678601678601,0,,,,,,,,3,"El Paso, Texas, United States",US,USTX,,31.7587,-106.487,1380946,3,"El Paso, Texas, United States",US,USTX,,31.7587,-106.487,1380946,20260819000000,https://nebraska.tv/news/nation-world/padres-minor-league-catching-coordinator-oswaldo-pirela-detained-in-el-paso
1318883918,20260819,202608,2026,2026.6274,,,,,,,,,,,USA,UNITED STATES,USA,,,,,,,,0,112,112,11,3,-2.0,1,1,1,-5.95882990249188,0,,,,,,,,3,"San Antonio, Texas, United States",US,USTX,,29.4241,-98.4936,1380951,3,"San Antonio, Texas, United States",US,USTX,,29.4241,-98.4936,1380951,20260819000000,https://www.firstalert7.com/2026/08/18/breaking-jury-finds-allen-cox-guilty-all-counts-multimillion-dollar-ferrum-capital-case/
1318883919,20260819,202608,2026,2026.6274,,,,,,,,,,,USA,UNITED STATES,USA,,,,,,,,1,112,112,11,3,-2.0,3,3,3,-14.4470725353078,0,,,,,,,,3,"Fulton County, Georgia, United States",US,USGA,,33.7668,-84.4499,1694833,3,"Fulton County, Georgia, United States",US,USGA,,33.7668,-84.4499,1694833,20260819000000,https://krcrtv.com/news/nation-world/fugitive-on-tennessees-most-wanted-list-arrested-in-georgia-sheriff-investigation-fulton-county-sheriffs-office-attempted-murder-burglary-robbery-theft-violent-violence-true-crime
1318883920,20260819,202608,2026,2026.6274,,,,,,,,,,,USA,UNITED STATES,USA,,,,,,,,1,112,112,11,3,-2.0,4,1,4,-5.31914893617022,0,,,,,,,,3,"Stone Mountain, Georgia, United States",US,USGA,,33.8082,-84.1702,326087,3,"Stone Mountain, Georgia, United States",US,USGA,,33.8082,-84.1702,326087,20260819000000,https://www.wfae.org/crime-justice/2026-08-18/suspect-charged-in-connection-with-burglary-of-greg-biffles-home
1318883921,20260819,202608,2026,2026.6274,,,,,,,,,,,USA,UNITED STATES,USA,,,,,,,,1,112,112,11,3,-2.0,8,1,4,-4.44444444444444,0,,,,,,,,3,"Phoenix, Arizona, United States",US,USAZ,AZ013,33.4484,-112.074,44784,3,"Phoenix, Arizona, United States",US,USAZ,AZ013,33.4484,-112.074,44784,20260819000000,https://www.fox10phoenix.com/news/arizona-mom-allegedly-left-son-home-garage-no-ac
1318883922,20260819,202608,2026,2026.6274,,,,,,,,,,,USA,UNITED STATES,USA,,,,,,,,1,112,112,11,3,-2.0,1,1,1,1.41093474426807,0,,,,,,,,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,20260819000000,https://www.unionleader.com/news/politics/state/urrutia-says-medicare-for-all-would-be-top-priority/article_8c16748d-8d13-46f5-87e1-0aef4425e536.html
1318883923,20260819,202608,2026,2026.6274,,,,,,,,,,,USA,UNITED STATES,USA,,,,,,,,1,112,112,11,3,-2.0,4,1,4,-12.5,0,,,,,,,,3,"Las Vegas, Nevada, United States",US,USNV,,36.175,-115.137,847388,3,"Las Vegas, Nevada, United States",US,USNV,,36.175,-115.137,847388,20260819000000,https://nypost.com/2026/08/18/us-news/las-vegas-shooting-reported-outside-tupac-murder-trial-courthouse/
1318883924,20260819,202608,2026,2026.6274,,,,,,,,,,,USA,UNITED STATES,USA,,,,,,,,1,112,112,11,3,-2.0,1,1,1,1.41093474426807,0,,,,,,,,3,"Moultonborough, New Hampshire, United States",US,USNH,NH003,43.7548,-71.3967,872333,3,"Moultonborough, New Hampshire, United States",US,USNH,NH003,43.7548,-71.3967,872333,20260819000000,https://www.unionleader.com/news/politics/state/urrutia-says-medicare-for-all-would-be-top-priority/article_8c16748d-8d13-46f5-87e1-0aef4425e536.html
1318883925,20260819,202608,2026,2026.6274,,,,,,,,,,,USA,ARIZONA,USA,,,,,,,,1,112,112,11,3,-2.0,6,1,6,-4.44444444444444,0,,,,,,,,2,"Colorado, United States",US,USCO,,39.0646,-105.327,CO,2,"Colorado, United States",US,USCO,,39.0646,-105.327,CO,20260819000000,https://www.fox10phoenix.com/news/arizona-mom-allegedly-left-son-home-garage-no-ac
1318883926,20260819,202608,2026,2026.6274,,,,,,,,,,,USA,UNITED STATES,USA,,,,,,,,1,112,112,11,3,-2.0,4,1,4,-14.7826086956522,0,,,,,,,,2,"Maine, United States",US,USME,,44.6074,-69.3977,ME,2,"Maine, United States",US,USME,,44.6074,-69.3977,ME,20260819000000,https://coast931.com/news/074470-guilford-man-faces-additional-murder-charges-in-connection-with-deadly-assault/
1318883927,20260819,202608,2026,2026.6274,,,,,,,,,,,USA,UNITED STATES,USA,,,,,,,,1,112,112,11,3,-2.0,1,1,1,-6.85920577617328,0,,,,,,,,2,"Minnesota, United States",US,USMN,,45.7326,-93.9196,MN,2,"Minnesota, United States",US,USMN,,45.7326,-93.9196,MN,20260819000000,https://www.turnto23.com/us-news/crime/minnesota-sues-texas-governor-to-force-extradition-of-ice-agent-accused-in-shooting
1318883928,20260819,202608,2026,2026.6274,,,,,,,,,,,USA,UNITED STATES,USA,,,,,,,,1,112,112,11,3,-2.0,3,3,3,-14.4470725353078,0,,,,,,,,2,"Tennessee, United States",US,USTN,,35.7449,-86.7489,TN,2,"Tennessee, United States",US,USTN,,35.7449,-86.7489,TN,20260819000000,https://krcrtv.com/news/nation-world/fugitive-on-tennessees-most-wanted-list-arrested-in-georgia-sheriff-investigation-fulton-county-sheriffs-office-attempted-murder-burglary-robbery-theft-violent-violence-true-crime
1318883929,20260819,202608,2026,2026.6274,,,,,,,,,,,USA,UNITED STATES,USA,,,,,,,,1,112,112,11,3,-2.0,2,1,2,-7.52032520325203,0,,,,,,,,2,"Texas, United States",US,USTX,,31.106,-97.6475,TX,2,"Minnesota, United States",US,USMN,,45.7326,-93.9196,MN,20260819000000,http://www.rockymounttelegram.com/news/national/minnesota-attorney-general-sues-texas-governor-to-compel-extradition-of-ice-agent-for-trial/article_0596c2f5-13c8-5334-a10f-12ba7b244c98.html
1318883930,20260819,202608,2026,2026.6274,,,,,,,,,,,USA,UNITED STATES,USA,,,,,,,,1,120,120,12,3,-4.0,1,1,1,1.41093474426807,0,,,,,,,,2,"New Hampshire, United States",US,USNH,,43.4108,-71.5653,NH,2,"New Hampshire, United States",US,USNH,,43.4108,-71.5653,NH,20260819000000,https://www.unionleader.com/news/politics/state/urrutia-says-medicare-for-all-would-be-top-priority/article_8c16748d-8d13-46f5-87e1-0aef4425e536.html
1318883931,20260819,202608,2026,2026.6274,,,,,,,,,,,USA,UNITED STATES,USA,,,,,,,,0,1243,124,12,3,-4.0,6,3,6,-2.01678601678601,0,,,,,,,,3,"El Paso, Texas, United States",US,USTX,,31.7587,-106.487,1380946,3,"El Paso, Texas, United States",US,USTX,,31.7587,-106.487,1380946,20260819000000,https://nebraska.tv/news/nation-world/padres-minor-league-catching-coordinator-oswaldo-pirela-detained-in-el-paso
1318883932,20260819,202608,2026,2026.6274,,,,,,,,,,,USA,UNITED STATES,USA,,,,,,,,0,1243,124,12,3,-4.0,6,3,6,-2.01678601678601,0,,,,,,,,3,"El Paso, Texas, United States",US,USTX,,31.7587,-106.487,1380946,1,Cuba,CU,CU,,22,-79.5,CU,20260819000000,https://nebraska.tv/news/nation-world/padres-minor-league-catching-coordinator-oswaldo-pirela-detained-in-el-paso
1318883933,20260819,202608,2026,2026.6274,,,,,,,,,,,USA,TEXAS,USA,,,,,,,,1,1243,124,12,3,-4.0,7,1,7,-6.85920577617328,0,,,,,,,,2,"Texas, United States",US,USTX,,31.106,-97.6475,TX,2,"Texas, United States",US,USTX,,31.106,-97.6475,TX,20260819000000,https://www.turnto23.com/us-news/crime/minnesota-sues-texas-governor-to-force-extradition-of-ice-agent-accused-in-shooting
1318883934,20260819,202608,2026,2026.6274,,,,,,,,,,,USA,CALIFORNIA,USA,,,,,,,,1,130,130,13,3,-4.4,27,1,27,3.1752966473721,0,,,,,,,,2,"California, United States",US,USCA,,36.17,-119.746,CA,2,"California, United States",US,USCA,,36.17,-119.746,CA,20260819000000,https://wlac.iheart.com/content/2026-08-18-california-sets-new-tire-efficiency-standards/
1318883935,20260819,202608,2026,2026.6274,,,,,,,,,,,USA,IDAHO,USA,,,,,,,,1,130,130,13,3,-4.4,2,1,2,-2.76381909547739,0,,,,,,,,2,"Idaho, United States",US,USID,,44.2394,-114.51,ID,2,"California, United States",US,USCA,,36.17,-119.746,CA,20260819000000,https://krcrtv.com/north-coast-news/eureka-local-news/huffman-criticizes-usda-proposal-to-roll-back-national-forest-protections
1318883936,20260819,202608,2026,2026.6274,,,,,,,,,,,USA,IDAHO,USA,,,,,,,,1,130,130,13,3,-4.4,8,1,8,-2.76381909547739,0,,,,,,,,2,"Idaho, United States",US,USID,,44.2394,-114.51,ID,2,"Idaho, United States",US,USID,,44.2394,-114.51,ID,20260819000000,https://krcrtv.com/north-coast-news/eureka-local-news/huffman-criticizes-usda-proposal-to-roll-back-national-forest-protections
1318883937,20260819,202608,2026,2026.6274,,,,,,,,,,,USA,UNITED STATES,USA,,,,,,,,1,173,173,17,4,-5.0,2,1,2,-10.0671140939597,0,,,,,,,,3,"Rockingham County, North Carolina, United States",US,USNC,,36.4001,-79.7831,1008582,2,"North Carolina, United States",US,USNC,,35.6411,-79.8431,NC,20260819000000,https://www.chathamstartribune.com/news/article_022869c4-e44b-462c-9e92-a1e585cefd20.html
1318883938,20260819,202608,2026,2026.6274,,,,,,,,,,,USA,UNITED STATES,USA,,,,,,,,1,173,173,17,4,-5.0,2,1,2,-10.0671140939597,0,,,,,,,,3,"Horry County, South Carolina, United States",US,USSC,,33.9168,-78.9831,1248005,2,"South Carolina, United States",US,USSC,,33.8191,-80.9066,SC,20260819000000,https://www.chathamstartribune.com/news/article_022869c4-e44b-462c-9e92-a1e585cefd20.html
1318883939,20260819,202608,2026,2026.6274,,,,,,,,,,,USA,SAN DIEGO,USA,,,,,,,,1,173,173,17,4,-5.0,30,3,30,-2.01678601678601,0,,,,,,,,3,"El Paso, Texas, United States",US,USTX,,31.7587,-106.487,1380946,3,"El Paso, Texas, United States",US,USTX,,31.7587,-106.487,1380946,20260819000000,https://nebraska.tv/news/nation-world/padres-minor-league-catching-coordinator-oswaldo-pirela-detained-in-el-paso
1318883940,20260819,202608,2026,2026.6274,,,,,,,,,,,USA,UNITED STATES,USA,,,,,,,,1,173,173,17,4,-5.0,4,1,4,-5.22565320665083,0,,,,,,,,3,"James City County, Virginia, United States",US,USVA,,37.3001,-76.7663,1480135,3,"James City County, Virginia, United States",US,USVA,,37.3001,-76.7663,1480135,20260819000000,https://www.dailypress.com/2026/08/18/infant-death-case-in-james-city-county-heads-to-grand-jury/
1318883941,20260819,202608,2026,2026.6274,,,,,,,,,,,USA,UNITED STATES,USA,,,,,,,,1,173,173,17,4,-5.0,2,1,2,-0.60240963855422,0,,,,,,,,3,"Hollywood, California, United States",US,USCA,CA037,34.0983,-118.327,1660757,3,"Hollywood, California, United States",US,USCA,CA037,34.0983,-118.327,1660757,20260819000000,https://k99wigm.com/adult-contemporary-news/d176e6b70483c04af9fe135763d04474
1318883942,20260819,202608,2026,2026.6274,,,,,,,,,,,USA,UNITED STATES,USA,,,,,,,,1,173,173,17,4,-5.0,4,1,2,-7.54716981132075,0,,,,,,,,3,"Florida State Prison, Florida, United States",US,USFL,,30.0672,-82.1926,282621,3,"Florida State Prison, Florida, United States",US,USFL,,30.0672,-82.1926,282621,20260819000000,https://www.wral.com/news/ap/9ece9-florida-set-to-carry-out-13th-execution-this-year-in-nations-busiest-death-chamber/
1318883943,20260819,202608,2026,2026.6274,,,,,,,,,,,USA,UNITED STATES,USA,,,,,,,,0,173,173,17,4,-5.0,1,1,1,-6.98365527488855,0,,,,,,,,3,"South Deerfield, Massachusetts, United States",US,USMA,,42.4773,-72.6079,608942,2,"Massachusetts, United States",US,USMA,,42.2373,-71.5314,MA,20260819000000,https://www.wtxl.com/us-news/crime/woman-accused-of-plotting-to-kill-treasury-secretary-scott-bessent-sentenced-to-6-years-in-prison
1318883944,20260819,202608,2026,2026.6274,,,,,,,,,,,USA,MASSACHUSETTS,USA,,,,,,,,0,173,173,17,4,-5.0,3,1,3,-6.98365527488855,0,,,,,,,,2,"Massachusetts, United States",US,USMA,,42.2373,-71.5314,MA,2,"Massachusetts, United States",US,USMA,,42.2373,-71.5314,MA,20260819000000,https://www.wtxl.com/us-news/crime/woman-accused-of-plotting-to-kill-treasury-secretary-scott-bessent-sentenced-to-6-years-in-prison
1318883945,20260819,202608,2026,2026.6274,,,,,,,,,,,USA,UNITED STATES,USA,,,,,,,,0,173,173,17,4,-5.0,2,1,2,-18.7845303867403,0,,,,,,,,2,"Virginia, United States",US,USVA,,37.768,-78.2057,VA,2,"Virginia, United States",US,USVA,,37.768,-78.2057,VA,20260819000000,https://www.dailypress.com/2026/08/18/man-pleads-guilty-in-portsmouth-killing/
