GLOBALEVENTID,SQLDATE,MonthYear,Year,FractionDate,Actor1Code,Actor1Name,Actor1CountryCode,Actor1KnownGroupCode,Actor1EthnicCode,Actor1Religion1Code,Actor1Religion2Code,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2KnownGroupCode,Actor2EthnicCode,Actor2Religion1Code,Actor2Religion2Code,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_FullName,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor2Geo_Type,Actor2Geo_FullName,Actor2Geo_CountryCode,Actor2Geo_ADM1Code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,ActionGeo_Type,ActionGeo_FullName,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,DATEADDED,SOURCEURL
1317013043,20260806,202608,2026,2026.5918,NZLJUD,NEW ZEALAND,NZL,,,,,JUD,,,GOV,GOVERNMENT,,,,,,GOV,,,1,128,128,12,3,-5.0,8,1,8,-2.17391304347826,4,"Waitangi, New Zealand (general), New Zealand",NZ,NZ00,22391,-43.95,-176.533,-1521024,4,"Waitangi, New Zealand (general), New Zealand",NZ,NZ00,22391,-43.95,-176.533,-1521024,4,"Waitangi, New Zealand (general), New Zealand",NZ,NZ00,22391,-43.95,-176.533,-1521024,20260806011500,https://www.scoop.co.nz/stories/PA2608/S00044/te-pati-maori-will-make-the-waitangi-tribunal-recommendations-binding.htm
1317013044,20260806,202608,2026,2026.5918,NZLJUD,NEW ZEALAND,NZL,,,,,JUD,,,LEG,PARLIAMENT,,,,,,LEG,,,1,020,020,02,1,3.0,6,1,6,-2.17391304347826,4,"Waitangi, New Zealand (general), New Zealand",NZ,NZ00,22391,-43.95,-176.533,-1521024,4,"Waitangi, New Zealand (general), New Zealand",NZ,NZ00,22391,-43.95,-176.533,-1521024,4,"Waitangi, New Zealand (general), New Zealand",NZ,NZ00,22391,-43.95,-176.533,-1521024,20260806011500,https://www.scoop.co.nz/stories/PA2608/S00044/te-pati-maori-will-make-the-waitangi-tribunal-recommendations-binding.htm
1317013045,20260806,202608,2026,2026.5918,OMN,OMAN,OMN,,,,,,,,IRN,IRAN,IRN,,,,,,,,0,030,030,03,1,4.0,6,1,6,-2.87539936102236,4,"Musandam, Musandam, Oman",MU,MU07,28574,26,56.25,-788579,4,"Tehran, Tehran, Iran",IR,IR26,41130,35.75,51.5148,10074674,4,"Tehran, Tehran, Iran",IR,IR26,41130,35.75,51.5148,10074674,20260806011500,http://www.europesun.com/news/279223865/iran-says-progress-made-with-oman-on-strait-of-hormuz-route
1317013046,20260806,202608,2026,2026.5918,OMN,OMAN,OMN,,,,,,,,IRN,IRAN,IRN,,,,,,,,0,030,030,03,1,4.0,4,1,4,-2.87539936102236,4,"Tehran, Tehran, Iran",IR,IR26,41130,35.75,51.5148,10074674,4,"Tehran, Tehran, Iran",IR,IR26,41130,35.75,51.5148,10074674,4,"Tehran, Tehran, Iran",IR,IR26,41130,35.75,51.5148,10074674,20260806011500,http://www.europesun.com/news/279223865/iran-says-progress-made-with-oman-on-strait-of-hormuz-route
1317013047,20260806,202608,2026,2026.5918,OMN,OMAN,OMN,,,,,,,,IRN,IRAN,IRN,,,,,,,,0,043,043,04,1,2.8,8,1,8,-0.72661217075386,1,Oman,MU,MU,,21,57,MU,4,"Tehran, Tehran, Iran",IR,IR26,41130,35.75,51.5148,10074674,4,"Tehran, Tehran, Iran",IR,IR26,41130,35.75,51.5148,10074674,20260806011500,https://www.theepochtimes.com/world/irans-hormuz-shutdown-could-lead-to-coastal-countries-gaining-more-control-of-chokepoints-6071909
1317013048,20260806,202608,2026,2026.5918,OMN,OMAN,OMN,,,,,,,,IRN,IRAN,IRN,,,,,,,,0,043,043,04,1,2.8,2,1,2,-0.72661217075386,1,Oman,MU,MU,,21,57,MU,1,Oman,MU,MU,,21,57,MU,1,Oman,MU,MU,,21,57,MU,20260806011500,https://www.theepochtimes.com/world/irans-hormuz-shutdown-could-lead-to-coastal-countries-gaining-more-control-of-chokepoints-6071909
1317013049,20260806,202608,2026,2026.5918,OMN,OMAN,OMN,,,,,,,,IRN,IRAN,IRN,,,,,,,,0,046,046,04,1,7.0,2,1,2,0.806451612903224,1,Iran,IR,IR,,32,53,IR,1,Iran,IR,IR,,32,53,IR,1,Oman,MU,MU,,21,57,MU,20260806011500,https://www.presstv.co.uk/Detail/2026/08/05/773808/Iran-Oman-talks-on-Hormuz
1317013050,20260806,202608,2026,2026.5918,OMN,OMAN,OMN,,,,,,,,IRN,IRAN,IRN,,,,,,,,1,046,046,04,1,7.0,10,1,10,0.806451612903224,1,Oman,MU,MU,,21,57,MU,1,Iran,IR,IR,,32,53,IR,1,Iran,IR,IR,,32,53,IR,20260806011500,https://www.presstv.co.uk/Detail/2026/08/05/773808/Iran-Oman-talks-on-Hormuz
1317013051,20260806,202608,2026,2026.5918,OMN,OMAN,OMN,,,,,,,,IRN,IRAN,IRN,,,,,,,,0,046,046,04,1,7.0,8,1,8,0.806451612903224,1,Oman,MU,MU,,21,57,MU,1,Iran,IR,IR,,32,53,IR,1,Oman,MU,MU,,21,57,MU,20260806011500,https://www.presstv.co.uk/Detail/2026/08/05/773808/Iran-Oman-talks-on-Hormuz
1317013052,20260806,202608,2026,2026.5918,OMN,OMAN,OMN,,,,,,,,USA,WASHINGTON,USA,,,,,,,,0,040,040,04,1,1.0,5,1,5,-3.06122448979592,4,"Red Sea, Djibouti (general), Djibouti",DJ,DJ00,25312,19,39.5,-2037160,4,"Red Sea, Djibouti (general), Djibouti",DJ,DJ00,25312,19,39.5,-2037160,4,"Red Sea, Djibouti (general), Djibouti",DJ,DJ00,25312,19,39.5,-2037160,20260806011500,https://www.gdnonline.com:443/Details/1402679
1317013053,20260806,202608,2026,2026.5918,OMN,OMAN,OMN,,,,,,,,USA,UNITED STATES,USA,,,,,,,,0,040,040,04,1,1.0,1,1,1,-3.06122448979592,4,"Tehran, Tehran, Iran",IR,IR26,41130,35.75,51.5148,10074674,4,"Red Sea, Djibouti (general), Djibouti",DJ,DJ00,25312,19,39.5,-2037160,4,"Tehran, Tehran, Iran",IR,IR26,41130,35.75,51.5148,10074674,20260806011500,https://www.gdnonline.com:443/Details/1402679
1317013054,20260806,202608,2026,2026.5918,OMN,OMAN,OMN,,,,,,,,USA,WASHINGTON,USA,,,,,,,,0,040,040,04,1,1.0,1,1,1,-3.06122448979592,4,"Tehran, Tehran, Iran",IR,IR26,41130,35.75,51.5148,10074674,4,"Yanbu, Al Madinah, Saudi Arabia",SA,SA05,25311,24.0891,38.0637,-3101071,4,"Tehran, Tehran, Iran",IR,IR26,41130,35.75,51.5148,10074674,20260806011500,https://www.gdnonline.com:443/Details/1402679
1317013055,20260806,202608,2026,2026.5918,OMN,OMAN,OMN,,,,,,,,USA,UNITED STATES,USA,,,,,,,,0,040,040,04,1,1.0,1,1,1,-3.07867730900798,4,"Tehran, Tehran, Iran",IR,IR26,41130,35.75,51.5148,10074674,1,Oman,MU,MU,,21,57,MU,4,"Tehran, Tehran, Iran",IR,IR26,41130,35.75,51.5148,10074674,20260806011500,https://www.internazionale.it/ultime-notizie-reuters/2026/08/06/us-and-iran-having-very-good-discussions-trump-says
1317013056,20260806,202608,2026,2026.5918,OMNGOV,OMAN,OMN,,,,,GOV,,,IRN,IRAN,IRN,,,,,,,,1,120,120,12,3,-4.0,4,2,4,-4.24742859484489,1,Oman,MU,MU,,21,57,MU,4,"Tehran, Tehran, Iran",IR,IR26,41130,35.75,51.5148,10074674,4,"Tehran, Tehran, Iran",IR,IR26,41130,35.75,51.5148,10074674,20260806011500,https://kdhnews.com/news/world/iran-and-the-us-say-a-strait-of-hormuz-deal-is-close-but-one-or/article_74aaf8db-e9c8-5d72-a843-1af541c4a8b6.html
1317013057,20260806,202608,2026,2026.5918,OMNGOV,OMAN,OMN,,,,,GOV,,,IRN,IRAN,IRN,,,,,,,,1,120,120,12,3,-4.0,4,2,4,-4.24742859484489,1,Oman,MU,MU,,21,57,MU,4,"Tehran, Tehran, Iran",IR,IR26,41130,35.75,51.5148,10074674,1,Oman,MU,MU,,21,57,MU,20260806011500,https://kdhnews.com/news/world/iran-and-the-us-say-a-strait-of-hormuz-deal-is-close-but-one-or/article_74aaf8db-e9c8-5d72-a843-1af541c4a8b6.html
1317013058,20260806,202608,2026,2026.5918,OPP,PROTESTER,,,,,,OPP,,,,,,,,,,,,,1,110,110,11,3,-2.0,10,1,10,-6.50406504065041,0,,,,,,,,0,,,,,,,,0,,,,,,,,20260806011500,https://www.wgal.com/article/rally-for-callie-protesters-demand-action/73360036
1317013059,20260806,202608,2026,2026.5918,OPP,PROTESTER,,,,,,OPP,,,,,,,,,,,,,0,175,175,17,4,-9.0,10,1,10,-9.89180834621332,0,,,,,,,,0,,,,,,,,0,,,,,,,,20260806011500,https://www.cbc.ca/news/canada/british-columbia/2-sentenced-walbran-valley-injunction-9.7297453
1317013060,20260806,202608,2026,2026.5918,OPP,PROTESTER,,,,,,OPP,,,EDU,SCHOOL,,,,,,EDU,,,1,042,042,04,1,1.9,10,1,10,-6.50406504065041,0,,,,,,,,0,,,,,,,,0,,,,,,,,20260806011500,https://www.wgal.com/article/rally-for-callie-protesters-demand-action/73360036
1317013061,20260806,202608,2026,2026.5918,OPP,POLITICAL ALLIANCE,,,,,,OPP,,,GOV,MINIST,,,,,,GOV,,,1,112,112,11,3,-2.0,2,1,2,1.61290322580645,5,"Federal Capital Territory, Abuja Federal Capital Territory, Nigeria",NI,NI11,22778,8.83333,7.16667,-1997015,5,"Federal Capital Territory, Abuja Federal Capital Territory, Nigeria",NI,NI11,22778,8.83333,7.16667,-1997015,5,"Federal Capital Territory, Abuja Federal Capital Territory, Nigeria",NI,NI11,22778,8.83333,7.16667,-1997015,20260806011500,https://www.thecable.ng/adc-guber-candidate-ill-allocate-5-of-rivers-budget-to-youth-entrepreneurship-if-elected/
1317013062,20260806,202608,2026,2026.5918,OPP,PROTESTER,,,,,,OPP,,,JUD,LAWYER,,,,,,JUD,,,0,040,040,04,1,1.0,5,1,5,-9.89180834621332,0,,,,,,,,0,,,,,,,,0,,,,,,,,20260806011500,https://www.cbc.ca/news/canada/british-columbia/2-sentenced-walbran-valley-injunction-9.7297453
1317013063,20260806,202608,2026,2026.5918,OPP,POLITICAL ALLIANCE,,,,,,OPP,,,NGA,NIGERIA,NGA,,,,,,,,1,112,112,11,3,-2.0,4,1,4,1.61290322580645,5,"Federal Capital Territory, Abuja Federal Capital Territory, Nigeria",NI,NI11,22778,8.83333,7.16667,-1997015,5,"Federal Capital Territory, Abuja Federal Capital Territory, Nigeria",NI,NI11,22778,8.83333,7.16667,-1997015,5,"Federal Capital Territory, Abuja Federal Capital Territory, Nigeria",NI,NI11,22778,8.83333,7.16667,-1997015,20260806011500,https://www.thecable.ng/adc-guber-candidate-ill-allocate-5-of-rivers-budget-to-youth-entrepreneurship-if-elected/
1317013064,20260806,202608,2026,2026.5918,PAK,PAKISTANI,PAK,,,,,,,,,,,,,,,,,,1,172,172,17,4,-5.0,3,1,3,-8.45410628019322,1,Pakistan,PK,PK,,30,70,PK,0,,,,,,,,1,Pakistan,PK,PK,,30,70,PK,20260806011500,https://www.gdnonline.com:443/Details/1402639
1317013065,20260806,202608,2026,2026.5918,PAK,PAKISTANI,PAK,,,,,,,,COP,PRISON,,,,,,COP,,,1,173,173,17,4,-5.0,10,1,10,-8.45410628019322,1,Bahrain,BA,BA,,26,50.5,BA,1,Bahrain,BA,BA,,26,50.5,BA,1,Bahrain,BA,BA,,26,50.5,BA,20260806011500,https://www.gdnonline.com:443/Details/1402639
1317013066,20260806,202608,2026,2026.5918,PAK,PAKISTAN,PAK,,,,,,,,IRN,IRAN,IRN,,,,,,,,1,010,010,01,1,0.0,1,1,1,1.38888888888889,4,"Islamabad, Islamabad, Pakistan",PK,PK08,23674,33.7,73.1667,-2762812,4,"Islamabad, Islamabad, Pakistan",PK,PK08,23674,33.7,73.1667,-2762812,4,"Islamabad, Islamabad, Pakistan",PK,PK08,23674,33.7,73.1667,-2762812,20260806011500,https://www.presstv.co.uk/Detail/2026/08/06/773811/Pakistan-ambassador-Iran-interview
1317013067,20260806,202608,2026,2026.5918,PAK,PAKISTAN,PAK,,,,,,,,IRN,IRAN,IRN,,,,,,,,1,010,010,01,1,0.0,1,1,1,1.38888888888889,1,Kuwait,KU,KU,,29.5,47.75,KU,4,"Islamabad, Islamabad, Pakistan",PK,PK08,23674,33.7,73.1667,-2762812,1,Kuwait,KU,KU,,29.5,47.75,KU,20260806011500,https://www.presstv.co.uk/Detail/2026/08/06/773811/Pakistan-ambassador-Iran-interview
1317013068,20260806,202608,2026,2026.5918,PAK,PAKISTAN,PAK,,,,,,,,IRN,IRAN,IRN,,,,,,,,1,050,050,05,1,3.5,5,1,5,1.38888888888889,4,"Islamabad, Islamabad, Pakistan",PK,PK08,23674,33.7,73.1667,-2762812,4,"Islamabad, Islamabad, Pakistan",PK,PK08,23674,33.7,73.1667,-2762812,4,"Islamabad, Islamabad, Pakistan",PK,PK08,23674,33.7,73.1667,-2762812,20260806011500,https://www.presstv.co.uk/Detail/2026/08/06/773811/Pakistan-ambassador-Iran-interview
1317013069,20260806,202608,2026,2026.5918,PSE,PALESTINIAN,PSE,,,,,,,,,,,,,,,,,,1,190,190,19,4,-10.0,2,1,2,-6.89655172413793,1,Israel,IS,IS,,31.5,34.75,IS,0,,,,,,,,1,Israel,IS,IS,,31.5,34.75,IS,20260806011500,https://www.middleeasteye.net/live-blog/live-blog-update/footage-shows-israeli-forces-beating-palestinian-during-raid
1317013070,20260806,202608,2026,2026.5918,PSE,PALESTINIAN,PSE,,,,,,,,ISR,ISRAEL,ISR,,,,,,,,1,190,190,19,4,-10.0,4,1,4,-6.89655172413793,1,Israel,IS,IS,,31.5,34.75,IS,1,Israel,IS,IS,,31.5,34.75,IS,1,Israel,IS,IS,,31.5,34.75,IS,20260806011500,https://www.middleeasteye.net/live-blog/live-blog-update/footage-shows-israeli-forces-beating-palestinian-during-raid
1317013071,20260806,202608,2026,2026.5918,PTYJUD,POLITICIAN,,,,,,JUD,,,CVL,CITIZEN,,,,,,CVL,,,0,120,120,12,3,-4.0,10,1,10,-2.42085661080074,2,"Missouri, United States",US,USMO,,38.4623,-92.302,MO,2,"Missouri, United States",US,USMO,,38.4623,-92.302,MO,2,"Missouri, United States",US,USMO,,38.4623,-92.302,MO,20260806011500,https://abc17news.com/news/top-stories/2026/08/05/people-not-politicians-hoping-for-speedy-court-trial-challenging-sos-referendum-rejection/
1317013072,20260806,202608,2026,2026.5918,PTYJUD,POLITICIAN,,,,,,JUD,,,USA,MISSOURI,USA,,,,,,,,0,010,010,01,1,0.0,10,1,10,-2.42085661080074,2,"Missouri, United States",US,USMO,,38.4623,-92.302,MO,2,"Missouri, United States",US,USMO,,38.4623,-92.302,MO,2,"Missouri, United States",US,USMO,,38.4623,-92.302,MO,20260806011500,https://abc17news.com/news/top-stories/2026/08/05/people-not-politicians-hoping-for-speedy-court-trial-challenging-sos-referendum-rejection/
1317013073,20260806,202608,2026,2026.5918,REL,BISHOP,,,,,,,,,,,,,,,,,,,1,051,051,05,1,3.4,3,1,3,0.36452004860267,4,"Toronto, Ontario, Canada",CA,CA08,12686,43.6667,-79.4167,-574890,0,,,,,,,,4,"Toronto, Ontario, Canada",CA,CA08,12686,43.6667,-79.4167,-574890,20260806011500,https://www.niagarafallsreview.ca/politics/federal/mark-carney-doesnt-rule-out-jets-at-billy-bishop-airport-forever-is-a-long-time/article_4a8c619b-f33b-5a26-b7ab-e2de0d2635b8.html
1317013074,20260806,202608,2026,2026.5918,REL,RELIGION,,,,,,,,,,,,,,,,,,,1,110,110,11,3,-2.0,5,1,5,-3.00261096605744,4,"Sao Paulo, SãPaulo, Brazil",BR,BR27,11543,-23.5333,-46.6167,-671824,0,,,,,,,,4,"Sao Paulo, SãPaulo, Brazil",BR,BR27,11543,-23.5333,-46.6167,-671824,20260806011500,http://www.walkermn.com/around_the_web/health/are-there-positive-effects-of-paranormal-experiences/article_bba287d8-ad68-580c-bd70-28c7788ec88a.html
1317013075,20260806,202608,2026,2026.5918,RUS,RUSSIAN,RUS,,,,,,,,USA,WASHINGTON,USA,,,,,,,,0,020,020,02,1,3.0,3,1,3,-3.78619153674833,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156,-2960561,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156,-2960561,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156,-2960561,20260806011500,http://www.chinanationalnews.com/news/279224076/pentagon-drafting-nuclear-strategy-for-potential-war-with-russia-and-china-nbc
1317013076,20260806,202608,2026,2026.5918,RUS,RUSSIAN,RUS,,,,,,,,USA,WASHINGTON,USA,,,,,,,,0,020,020,02,1,3.0,1,1,1,-3.78619153674833,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156,-2960561,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156,-2960561,20260806011500,http://www.chinanationalnews.com/news/279224076/pentagon-drafting-nuclear-strategy-for-potential-war-with-russia-and-china-nbc
1317013077,20260806,202608,2026,2026.5918,RUS,RUSSIAN,RUS,,,,,,,,USA,UNITED STATES,USA,,,,,,,,0,046,046,04,1,7.0,4,1,4,-3.78619153674833,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156,-2960561,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,20260806011500,http://www.chinanationalnews.com/news/279224076/pentagon-drafting-nuclear-strategy-for-potential-war-with-russia-and-china-nbc
1317013078,20260806,202608,2026,2026.5918,RUS,RUSSIA,RUS,,,,,,,,USA,UNITED STATES,USA,,,,,,,,1,057,057,05,1,8.0,2,1,2,-3.40715502555366,3,"White House, District of Columbia, United States",US,USDC,,38.8951,-77.0364,531871,3,"White House, District of Columbia, United States",US,USDC,,38.8951,-77.0364,531871,3,"White House, District of Columbia, United States",US,USDC,,38.8951,-77.0364,531871,20260806011500,https://www.zerohedge.com/political/declassified-documents-show-fbi-probed-whether-trump-fired-comey-russias-direction
1317013079,20260806,202608,2026,2026.5918,RUSGOV,RUSSIAN,RUS,,,,,GOV,,,RUS,MOSCOW,RUS,,,,,,,,0,020,020,02,1,3.0,6,1,6,-3.78619153674833,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156,-2960561,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156,-2960561,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156,-2960561,20260806011500,http://www.chinanationalnews.com/news/279224076/pentagon-drafting-nuclear-strategy-for-potential-war-with-russia-and-china-nbc
1317013080,20260806,202608,2026,2026.5918,RUSGOV,RUSSIA,RUS,,,,,GOV,,,USA,UNITED STATES,USA,,,,,,,,0,020,020,02,1,3.0,2,1,2,-3.78619153674833,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156,-2960561,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156,-2960561,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156,-2960561,20260806011500,http://www.chinanationalnews.com/news/279224076/pentagon-drafting-nuclear-strategy-for-potential-war-with-russia-and-china-nbc
1317013081,20260806,202608,2026,2026.5918,RUSGOV,RUSSIAN,RUS,,,,,GOV,,,USA,WASHINGTON,USA,,,,,,,,0,020,020,02,1,3.0,4,1,4,-3.78619153674833,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156,-2960561,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156,-2960561,20260806011500,http://www.chinanationalnews.com/news/279224076/pentagon-drafting-nuclear-strategy-for-potential-war-with-russia-and-china-nbc
1317013082,20260806,202608,2026,2026.5918,RUSGOV,RUSSIA,RUS,,,,,GOV,,,USA,UNITED STATES,USA,,,,,,,,0,046,046,04,1,7.0,2,1,2,-3.78619153674833,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156,-2960561,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156,-2960561,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,20260806011500,http://www.chinanationalnews.com/news/279224076/pentagon-drafting-nuclear-strategy-for-potential-war-with-russia-and-china-nbc
1317013083,20260806,202608,2026,2026.5918,RUSGOV,RUSSIAN,RUS,,,,,GOV,,,USA,WASHINGTON,USA,,,,,,,,0,046,046,04,1,7.0,4,1,4,-3.78619153674833,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156,-2960561,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,20260806011500,http://www.chinanationalnews.com/news/279224076/pentagon-drafting-nuclear-strategy-for-potential-war-with-russia-and-china-nbc
1317013084,20260806,202608,2026,2026.5918,SASCVL,SOUTH ASIA,SAS,,,,,CVL,,,EDU,STUDENT,,,,,,EDU,,,0,0331,033,03,1,5.2,10,1,10,6.74342105263158,1,Canada,CA,CA,,60,-96,CA,1,Canada,CA,CA,,60,-96,CA,1,Canada,CA,CA,,60,-96,CA,20260806011500,https://peacearchnews.com/2026/08/05/surrey-organization-brings-bhangra-into-b-c-high-school-curriculum/
1317013085,20260806,202608,2026,2026.5918,SAU,SAUDI ARABIA,SAU,,,,,,,,,,,,,,,,,,1,042,042,04,1,1.9,2,1,2,3.55555555555556,4,"Taif, Makkah, Saudi Arabia",SA,SA14,25312,21.2703,40.4158,-3093456,0,,,,,,,,4,"Taif, Makkah, Saudi Arabia",SA,SA14,25312,21.2703,40.4158,-3093456,20260806011500,https://www.okaz.com.sa/local/na/2260131
1317013086,20260806,202608,2026,2026.5918,SAU,SAUDI ARABIA,SAU,,,,,,,,,,,,,,,,,,0,100,100,10,3,-5.0,2,2,2,-4.24742859484489,4,"Yanbu, Al Madinah, Saudi Arabia",SA,SA05,25311,24.0891,38.0637,-3101071,0,,,,,,,,4,"Red Sea, Djibouti (general), Djibouti",DJ,DJ00,25312,19,39.5,-2037160,20260806011500,https://kdhnews.com/news/world/iran-and-the-us-say-a-strait-of-hormuz-deal-is-close-but-one-or/article_74aaf8db-e9c8-5d72-a843-1af541c4a8b6.html
1317013087,20260806,202608,2026,2026.5918,SAU,SAUDI ARABIA,SAU,,,,,,,,,,,,,,,,,,0,100,100,10,3,-5.0,2,2,2,-4.24742859484489,1,Yemen,YM,YM,,15.5,47.5,YM,0,,,,,,,,4,"Yanbu, Al Madinah, Saudi Arabia",SA,SA05,25311,24.0891,38.0637,-3101071,20260806011500,https://kdhnews.com/news/world/iran-and-the-us-say-a-strait-of-hormuz-deal-is-close-but-one-or/article_74aaf8db-e9c8-5d72-a843-1af541c4a8b6.html
1317013088,20260806,202608,2026,2026.5918,SAUBUS,SAUDI ARABIA,SAU,,,,,BUS,,,SAU,SAUDI,SAU,,,,,,,,0,194,194,19,4,-10.0,4,2,4,-4.24742859484489,4,"Yanbu, Al Madinah, Saudi Arabia",SA,SA05,25311,24.0891,38.0637,-3101071,4,"Yanbu, Al Madinah, Saudi Arabia",SA,SA05,25311,24.0891,38.0637,-3101071,4,"Yanbu, Al Madinah, Saudi Arabia",SA,SA05,25311,24.0891,38.0637,-3101071,20260806011500,https://kdhnews.com/news/world/iran-and-the-us-say-a-strait-of-hormuz-deal-is-close-but-one-or/article_74aaf8db-e9c8-5d72-a843-1af541c4a8b6.html
1317013089,20260806,202608,2026,2026.5918,SPY,INTELLIGENCE,,,,,,SPY,,,,,,,,,,,,,1,050,050,05,1,3.5,10,1,10,-0.91185410334347,0,,,,,,,,0,,,,,,,,0,,,,,,,,20260806011500,https://www.executivegov.com/articles/army-project-management-office-cyber-space
1317013090,20260806,202608,2026,2026.5918,SWE,SWEDEN,SWE,,,,,,,,DEU,GERMAN,DEU,,,,,,,,1,111,111,11,3,-2.0,1,1,1,-1.51093439363817,1,Germany,GM,GM,,51.5,10.5,GM,2,"Missouri, United States",US,USMO,,38.4623,-92.302,MO,2,"Missouri, United States",US,USMO,,38.4623,-92.302,MO,20260806011500,https://prowrestling.net/site/2026/08/05/glory-pro-wrestling-the-heat-is-on-results-vetters-review-of-kody-lane-vs-ethan-price-for-the-crown-of-glory-title-heather-reckless-vs-allie-katch-for-the-glory-pro-womens-title/
1317013091,20260806,202608,2026,2026.5918,THA,THAILAND,THA,,,,,,,,CHN,CHINA,CHN,,,,,,,,1,042,042,04,1,1.9,2,1,2,0.47619047619048,4,"Bangkok, Krung Thep Mahanakhon, Thailand",TH,TH40,26423,13.75,100.517,-3250083,4,"Bangkok, Krung Thep Mahanakhon, Thailand",TH,TH40,26423,13.75,100.517,-3250083,4,"Bangkok, Krung Thep Mahanakhon, Thailand",TH,TH40,26423,13.75,100.517,-3250083,20260806011500,https://www.internazionale.it/ultime-notizie-reuters/2026/08/06/myanmar-president-visits-thailand-on-quest-for-legitimacy-as-bangkok-backs-engagement
1317013092,20260806,202608,2026,2026.5918,THA,THAILAND,THA,,,,,,,,CHN,CHINA,CHN,,,,,,,,1,042,042,04,1,1.9,8,1,8,0.47619047619048,4,"Bangkok, Krung Thep Mahanakhon, Thailand",TH,TH40,26423,13.75,100.517,-3250083,1,China,CH,CH,,35,105,CH,1,China,CH,CH,,35,105,CH,20260806011500,https://www.internazionale.it/ultime-notizie-reuters/2026/08/06/myanmar-president-visits-thailand-on-quest-for-legitimacy-as-bangkok-backs-engagement
1317013093,20260806,202608,2026,2026.5918,THA,THAILAND,THA,,,,,,,,GOV,PRESIDENT,,,,,,GOV,,,1,036,036,03,1,4.0,10,1,10,0.47619047619048,4,"Bangkok, Krung Thep Mahanakhon, Thailand",TH,TH40,26423,13.75,100.517,-3250083,4,"Bangkok, Krung Thep Mahanakhon, Thailand",TH,TH40,26423,13.75,100.517,-3250083,4,"Bangkok, Krung Thep Mahanakhon, Thailand",TH,TH40,26423,13.75,100.517,-3250083,20260806011500,https://www.internazionale.it/ultime-notizie-reuters/2026/08/06/myanmar-president-visits-thailand-on-quest-for-legitimacy-as-bangkok-backs-engagement
1317013094,20260806,202608,2026,2026.5918,THA,THAI,THA,,,,,,,,MMR,MYANMAR,MMR,,,,,,,,0,061,061,06,2,6.4,2,1,2,0.47619047619048,4,"Bangkok, Krung Thep Mahanakhon, Thailand",TH,TH40,26423,13.75,100.517,-3250083,4,"Bangkok, Krung Thep Mahanakhon, Thailand",TH,TH40,26423,13.75,100.517,-3250083,4,"Bangkok, Krung Thep Mahanakhon, Thailand",TH,TH40,26423,13.75,100.517,-3250083,20260806011500,https://www.internazionale.it/ultime-notizie-reuters/2026/08/06/myanmar-president-visits-thailand-on-quest-for-legitimacy-as-bangkok-backs-engagement
