GLOBALEVENTID,SQLDATE,MonthYear,Year,FractionDate,Actor1Code,Actor1Name,Actor1CountryCode,Actor1KnownGroupCode,Actor1EthnicCode,Actor1Religion1Code,Actor1Religion2Code,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2KnownGroupCode,Actor2EthnicCode,Actor2Religion1Code,Actor2Religion2Code,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_FullName,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor2Geo_Type,Actor2Geo_FullName,Actor2Geo_CountryCode,Actor2Geo_ADM1Code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,ActionGeo_Type,ActionGeo_FullName,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,DATEADDED,SOURCEURL
1297470841,20260403,202604,2026,2026.2548,PHL,PHILIPPINE,PHL,,,,,,,,,,,,,,,,,,1,060,060,06,2,6.0,7,1,7,5.37634408602151,4,"Subic, Zambales, Philippines",RP,RP64,24225,15.4333,119.9,-2454124,0,,,,,,,,4,"Subic, Zambales, Philippines",RP,RP64,24225,15.4333,119.9,-2454124,20260403081500,https://www.philstar.com/business/2026/04/03/2518612/best-western-plus-sets-p600-m-subic-hotel-expansion
1297470842,20260403,202604,2026,2026.2548,PHL,PHILIPPINE,PHL,,,,,,,,BUS,INDUSTRY,,,,,,BUS,,,1,090,090,09,2,-2.0,2,1,2,-9.35251798561155,1,Philippines,RP,RP,,13,122,RP,1,Philippines,RP,RP,,13,122,RP,1,Philippines,RP,RP,,13,122,RP,20260403081500,https://cyprus-mail.com/2026/04/03/shippings-next-crisis-could-be-crewing-not-just-trade-routes-oneil-says
1297470843,20260403,202604,2026,2026.2548,PHL,PHILIPPINE,PHL,,,,,,,,CHRCTH,CATHOLIC,,,,CHR,CTH,,,,1,051,051,05,1,3.4,4,1,4,4.16666666666667,4,"Calabanga, La Union, Philippines",RP,RP36,24231,13.25,120.75,80402,5,"Camarines Sur, Camarines Sur, Philippines",RP,RP16,24242,13.6667,123.333,-2419535,5,"Camarines Sur, Camarines Sur, Philippines",RP,RP16,24242,13.6667,123.333,-2419535,20260403081500,https://tribune.net.ph/2026/04/03/calabanga-faithful-keep-santo-entierro-tradition-alive
1297470844,20260403,202604,2026,2026.2548,PHL,PHILIPPINE,PHL,,,,,,,,CHRCTH,CATHOLIC,,,,CHR,CTH,,,,1,051,051,05,1,3.4,4,1,4,4.16666666666667,4,"Calabanga, La Union, Philippines",RP,RP36,24231,13.25,120.75,80402,4,"Calabanga, La Union, Philippines",RP,RP36,24231,13.25,120.75,80402,4,"Calabanga, La Union, Philippines",RP,RP36,24231,13.25,120.75,80402,20260403081500,https://tribune.net.ph/2026/04/03/calabanga-faithful-keep-santo-entierro-tradition-alive
1297470845,20260403,202604,2026,2026.2548,PHL,PHILIPPINE,PHL,,,,,,,,COP,POLICE,,,,,,COP,,,1,051,051,05,1,3.4,2,1,2,-2.3454157782516,4,"Shariff Aguak, Maguindanao, Philippines",RP,RP56,67175,6.86472,124.442,-2435513,5,"Maguindanao, Maguindanao, Philippines",RP,RP56,67175,7.13333,124.3,-2435837,5,"Maguindanao, Maguindanao, Philippines",RP,RP56,67175,7.13333,124.3,-2435837,20260403081500,https://www.philstar.com/nation/2026/04/03/2518613/pnp-army-officials-expand-joint-maguindanao-del-sur-security-operations
1297470846,20260403,202604,2026,2026.2548,PHL,PHILIPPINE,PHL,,,,,,,,COP,POLICE,,,,,,COP,,,1,051,051,05,1,3.4,1,1,1,-2.3454157782516,5,"Maguindanao, Maguindanao, Philippines",RP,RP56,67175,7.13333,124.3,-2435837,5,"Maguindanao, Maguindanao, Philippines",RP,RP56,67175,7.13333,124.3,-2435837,5,"Maguindanao, Maguindanao, Philippines",RP,RP56,67175,7.13333,124.3,-2435837,20260403081500,https://www.philstar.com/nation/2026/04/03/2518613/pnp-army-officials-expand-joint-maguindanao-del-sur-security-operations
1297470847,20260403,202604,2026,2026.2548,PHL,PHILIPPINE,PHL,,,,,,,,COP,POLICEMEN,,,,,,COP,,,1,190,190,19,4,-10.0,2,1,2,-2.3454157782516,4,"Shariff Aguak, Maguindanao, Philippines",RP,RP56,67175,6.86472,124.442,-2435513,5,"Maguindanao, Maguindanao, Philippines",RP,RP56,67175,7.13333,124.3,-2435837,5,"Maguindanao, Maguindanao, Philippines",RP,RP56,67175,7.13333,124.3,-2435837,20260403081500,https://www.philstar.com/nation/2026/04/03/2518613/pnp-army-officials-expand-joint-maguindanao-del-sur-security-operations
1297470848,20260403,202604,2026,2026.2548,PHL,PHILIPPINE,PHL,,,,,,,,COP,POLICEMEN,,,,,,COP,,,1,190,190,19,4,-10.0,2,1,2,-2.3454157782516,5,"Maguindanao, Maguindanao, Philippines",RP,RP56,67175,7.13333,124.3,-2435837,4,"Shariff Aguak, Maguindanao, Philippines",RP,RP56,67175,6.86472,124.442,-2435513,4,"Shariff Aguak, Maguindanao, Philippines",RP,RP56,67175,6.86472,124.442,-2435513,20260403081500,https://www.philstar.com/nation/2026/04/03/2518613/pnp-army-officials-expand-joint-maguindanao-del-sur-security-operations
1297470849,20260403,202604,2026,2026.2548,PHL,PHILIPPINE,PHL,,,,,,,,COP,POLICEMEN,,,,,,COP,,,1,190,190,19,4,-10.0,4,1,4,-2.3454157782516,5,"Maguindanao, Maguindanao, Philippines",RP,RP56,67175,7.13333,124.3,-2435837,5,"Maguindanao, Maguindanao, Philippines",RP,RP56,67175,7.13333,124.3,-2435837,5,"Maguindanao, Maguindanao, Philippines",RP,RP56,67175,7.13333,124.3,-2435837,20260403081500,https://www.philstar.com/nation/2026/04/03/2518613/pnp-army-officials-expand-joint-maguindanao-del-sur-security-operations
1297470850,20260403,202604,2026,2026.2548,PHL,PHILIPPINE,PHL,,,,,,,,MIL,INFANTRY,,,,,,MIL,,,1,030,030,03,1,4.0,1,1,1,-2.3454157782516,4,"Shariff Aguak, Maguindanao, Philippines",RP,RP56,67175,6.86472,124.442,-2435513,5,"Maguindanao, Maguindanao, Philippines",RP,RP56,67175,7.13333,124.3,-2435837,5,"Maguindanao, Maguindanao, Philippines",RP,RP56,67175,7.13333,124.3,-2435837,20260403081500,https://www.philstar.com/nation/2026/04/03/2518613/pnp-army-officials-expand-joint-maguindanao-del-sur-security-operations
1297470851,20260403,202604,2026,2026.2548,PHL,PHILIPPINE,PHL,,,,,,,,MIL,ARMY UNIT,,,,,,MIL,,,1,030,030,03,1,4.0,2,1,2,-2.3454157782516,5,"Maguindanao, Maguindanao, Philippines",RP,RP56,67175,7.13333,124.3,-2435837,5,"Maguindanao, Maguindanao, Philippines",RP,RP56,67175,7.13333,124.3,-2435837,5,"Maguindanao, Maguindanao, Philippines",RP,RP56,67175,7.13333,124.3,-2435837,20260403081500,https://www.philstar.com/nation/2026/04/03/2518613/pnp-army-officials-expand-joint-maguindanao-del-sur-security-operations
1297470852,20260403,202604,2026,2026.2548,PHL,PHILIPPINE,PHL,,,,,,,,PHLLAB,FILIPINO,PHL,,,,,LAB,,,1,043,043,04,1,2.8,10,1,10,-0.66225165562914,4,"Ninoy Aquino International Airport, Pasay, Philippines",RP,RPE9,24210,14.505,121.005,10585004,4,"Ninoy Aquino International Airport, Pasay, Philippines",RP,RPE9,24210,14.505,121.005,10585004,1,Bahrain,BA,BA,,26,50.5,BA,20260403081500,https://tribune.net.ph/2026/04/03/244-ofws-from-bahrain-return-home-amid-middle-east-crisis
1297470853,20260403,202604,2026,2026.2548,PHLLAB,PHILIPPINE,PHL,,,,,LAB,,,PHL,PHILIPPINE,PHL,,,,,,,,1,042,042,04,1,1.9,2,1,2,-0.66225165562914,1,Bahrain,BA,BA,,26,50.5,BA,4,"Manila, Manila, Philippines",RP,RPD9,24210,14.6042,120.982,-2437894,4,"Manila, Manila, Philippines",RP,RPD9,24210,14.6042,120.982,-2437894,20260403081500,https://tribune.net.ph/2026/04/03/244-ofws-from-bahrain-return-home-amid-middle-east-crisis
1297470854,20260403,202604,2026,2026.2548,PHLLAB,FILIPINO,PHL,,,,,LAB,,,PHL,PHILIPPINE,PHL,,,,,,,,1,042,042,04,1,1.9,6,1,6,-0.66225165562914,1,Bahrain,BA,BA,,26,50.5,BA,4,"Manila, Manila, Philippines",RP,RPD9,24210,14.6042,120.982,-2437894,4,"Dammam, Ash Sharqiyah, Saudi Arabia",SA,SA06,25307,26.4344,50.1033,-3091069,20260403081500,https://tribune.net.ph/2026/04/03/244-ofws-from-bahrain-return-home-amid-middle-east-crisis
1297470855,20260403,202604,2026,2026.2548,PHLLAB,PHILIPPINE,PHL,,,,,LAB,,,PHL,PHILIPPINE,PHL,,,,,,,,1,042,042,04,1,1.9,2,1,2,-0.66225165562914,1,Bahrain,BA,BA,,26,50.5,BA,4,"Dammam, Ash Sharqiyah, Saudi Arabia",SA,SA06,25307,26.4344,50.1033,-3091069,4,"Dammam, Ash Sharqiyah, Saudi Arabia",SA,SA06,25307,26.4344,50.1033,-3091069,20260403081500,https://tribune.net.ph/2026/04/03/244-ofws-from-bahrain-return-home-amid-middle-east-crisis
1297470856,20260403,202604,2026,2026.2548,POL,POLAND,POL,,,,,,,,USA,NEW YORK,USA,,,,,,,,0,046,046,04,1,7.0,2,1,2,-4.26951300867244,4,"Warsaw, (PL67), Poland",PL,PL67,24452,52.25,21,-534433,4,"Warsaw, (PL67), Poland",PL,PL67,24452,52.25,21,-534433,4,"Warsaw, (PL67), Poland",PL,PL67,24452,52.25,21,-534433,20260403081500,https://www.wsws.org/en/articles/2026/04/03/albi-a03.html
1297470857,20260403,202604,2026,2026.2548,POL,POLAND,POL,,,,,,,,USA,NEW YORK,USA,,,,,,,,0,046,046,04,1,7.0,2,1,2,-4.26951300867244,4,"Warsaw, (PL67), Poland",PL,PL67,24452,52.25,21,-534433,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,20260403081500,https://www.wsws.org/en/articles/2026/04/03/albi-a03.html
1297470858,20260403,202604,2026,2026.2548,POL,POLISH,POL,,,,,,,,USAGOV,THE US,USA,,,,,GOV,,,0,010,010,01,1,0.0,4,1,4,-6.25,1,Iran,IR,IR,,32,53,IR,1,Iran,IR,IR,,32,53,IR,1,Iran,IR,IR,,32,53,IR,20260403081500,https://www.wsws.org/en/articles/2026/04/03/rynq-a03.html
1297470859,20260403,202604,2026,2026.2548,POL,POLISH,POL,,,,,,,,USAGOV,THE US,USA,,,,,GOV,,,0,010,010,01,1,0.0,1,1,1,-6.25,1,Sweden,SW,SW,,62,15,SW,1,Sweden,SW,SW,,62,15,SW,1,Sweden,SW,SW,,62,15,SW,20260403081500,https://www.wsws.org/en/articles/2026/04/03/rynq-a03.html
1297470860,20260403,202604,2026,2026.2548,PRK,PYONGYANG,PRK,,,,,,,,,,,,,,,,,,1,072,072,07,2,8.3,5,1,5,-1.5015015015015,1,Ukraine,UP,UP,,49,32,UP,0,,,,,,,,1,Ukraine,UP,UP,,49,32,UP,20260403081500,https://english.aawsat.com/world/5258306-north-korea-hold-burial-ceremony-troops-killed-ukraine-war
1297470861,20260403,202604,2026,2026.2548,PRK,NORTH KOREA,PRK,,,,,,,,RUS,RUSSIA,RUS,,,,,,,,1,062,062,06,2,7.4,5,1,5,-1.5015015015015,1,Ukraine,UP,UP,,49,32,UP,1,Ukraine,UP,UP,,49,32,UP,1,Ukraine,UP,UP,,49,32,UP,20260403081500,https://english.aawsat.com/world/5258306-north-korea-hold-burial-ceremony-troops-killed-ukraine-war
1297470862,20260403,202604,2026,2026.2548,PRT,PORTUGAL,PRT,,,,,,,,USA,UNITED STATES,USA,,,,,,,,0,046,046,04,1,7.0,2,1,2,-4.26951300867244,4,"Rome, Lazio, Italy",IT,IT07,18350,41.9,12.4833,-126693,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,20260403081500,https://www.wsws.org/en/articles/2026/04/03/albi-a03.html
1297470863,20260403,202604,2026,2026.2548,PRT,PORTUGAL,PRT,,,,,,,,USA,NEW YORK,USA,,,,,,,,0,046,046,04,1,7.0,4,1,4,-4.26951300867244,1,Portugal,PO,PO,,39.5,-8,PO,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,20260403081500,https://www.wsws.org/en/articles/2026/04/03/albi-a03.html
1297470864,20260403,202604,2026,2026.2548,PSE,GAZA,PSE,,,,,,,,,,,,,,,,,,0,190,190,19,4,-10.0,1,1,1,-7.49014454664915,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,0,,,,,,,,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,20260403081500,https://www.wsws.org/en/articles/2026/04/03/dghx-a03.html
1297470865,20260403,202604,2026,2026.2548,PSE,PALESTINE,PSE,,,,,,,,ISR,ISRAEL,ISR,,,,,,,,0,112,112,11,3,-2.0,1,1,1,-7.97285835453779,4,"Jerusalem, Israel (general), Israel",IS,IS00,18315,31.7667,35.2333,-797092,4,"Jerusalem, Israel (general), Israel",IS,IS00,18315,31.7667,35.2333,-797092,4,"Jerusalem, Israel (general), Israel",IS,IS00,18315,31.7667,35.2333,-797092,20260403081500,https://www.middleeasteye.net/opinion/uk-crackdown-palestine-activism-hits-wall-courts
1297470866,20260403,202604,2026,2026.2548,PSE,GAZA,PSE,,,,,,,,ISR,ISRAEL,ISR,,,,,,,,0,190,190,19,4,-10.0,2,1,2,-7.49014454664915,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,4,"Gaza, Israel (general), Israel",IS,IS00,18315,31.4167,34.3333,-797156,20260403081500,https://www.wsws.org/en/articles/2026/04/03/dghx-a03.html
1297470867,20260403,202604,2026,2026.2548,PSE,PALESTINIAN,PSE,,,,,,,,ISROPP,ISRAEL,ISR,,,,,OPP,,,1,112,112,11,3,-2.0,2,1,2,-7.97285835453779,4,"Jerusalem, Israel (general), Israel",IS,IS00,18315,31.7667,35.2333,-797092,4,"Jerusalem, Israel (general), Israel",IS,IS00,18315,31.7667,35.2333,-797092,4,"Jerusalem, Israel (general), Israel",IS,IS00,18315,31.7667,35.2333,-797092,20260403081500,https://www.middleeasteye.net/opinion/uk-crackdown-palestine-activism-hits-wall-courts
1297470868,20260403,202604,2026,2026.2548,PSE,PALESTINIAN,PSE,,,,,,,,ISROPP,ISRAEL,ISR,,,,,OPP,,,1,173,173,17,4,-5.0,2,1,2,-7.97285835453779,4,"Jerusalem, Israel (general), Israel",IS,IS00,18315,31.7667,35.2333,-797092,4,"Jerusalem, Israel (general), Israel",IS,IS00,18315,31.7667,35.2333,-797092,4,"Jerusalem, Israel (general), Israel",IS,IS00,18315,31.7667,35.2333,-797092,20260403081500,https://www.middleeasteye.net/opinion/uk-crackdown-palestine-activism-hits-wall-courts
1297470869,20260403,202604,2026,2026.2548,PSE,PALESTINE,PSE,,,,,,,,MIL,MILITARY,,,,,,MIL,,,0,173,173,17,4,-5.0,6,1,6,-7.97285835453779,4,"Jerusalem, Israel (general), Israel",IS,IS00,18315,31.7667,35.2333,-797092,4,"Brize Norton, Oxfordshire, United Kingdom",UK,UKK2,40127,51.7667,-1.56667,-2590939,4,"Brize Norton, Oxfordshire, United Kingdom",UK,UKK2,40127,51.7667,-1.56667,-2590939,20260403081500,https://www.middleeasteye.net/opinion/uk-crackdown-palestine-activism-hits-wall-courts
1297470870,20260403,202604,2026,2026.2548,PSE,PALESTINE,PSE,,,,,,,,MNCISR,ELBIT SYSTEMS,ISR,,,,,MNC,,,0,112,112,11,3,-2.0,3,1,3,-7.97285835453779,4,"Jerusalem, Israel (general), Israel",IS,IS00,18315,31.7667,35.2333,-797092,4,"Jerusalem, Israel (general), Israel",IS,IS00,18315,31.7667,35.2333,-797092,4,"Jerusalem, Israel (general), Israel",IS,IS00,18315,31.7667,35.2333,-797092,20260403081500,https://www.middleeasteye.net/opinion/uk-crackdown-palestine-activism-hits-wall-courts
1297470871,20260403,202604,2026,2026.2548,PSE,PALESTINE,PSE,,,,,,,,MNCISR,ELBIT SYSTEMS,ISR,,,,,MNC,,,0,173,173,17,4,-5.0,4,1,4,-7.97285835453779,4,"Jerusalem, Israel (general), Israel",IS,IS00,18315,31.7667,35.2333,-797092,4,"Jerusalem, Israel (general), Israel",IS,IS00,18315,31.7667,35.2333,-797092,4,"Jerusalem, Israel (general), Israel",IS,IS00,18315,31.7667,35.2333,-797092,20260403081500,https://www.middleeasteye.net/opinion/uk-crackdown-palestine-activism-hits-wall-courts
1297470872,20260403,202604,2026,2026.2548,PSEOPP,PALESTINIAN,PSE,,,,,OPP,,,,,,,,,,,,,1,173,173,17,4,-5.0,2,1,2,-7.97285835453779,4,"Jerusalem, Israel (general), Israel",IS,IS00,18315,31.7667,35.2333,-797092,0,,,,,,,,4,"Jerusalem, Israel (general), Israel",IS,IS00,18315,31.7667,35.2333,-797092,20260403081500,https://www.middleeasteye.net/opinion/uk-crackdown-palestine-activism-hits-wall-courts
1297470873,20260403,202604,2026,2026.2548,PSEREB,HAMAS,PSE,,,,,REB,,,OPP,ACTIVIST,,,,,,OPP,,,0,110,110,11,3,-2.0,2,1,2,-7.97285835453779,4,"Jerusalem, Israel (general), Israel",IS,IS00,18315,31.7667,35.2333,-797092,4,"Jerusalem, Israel (general), Israel",IS,IS00,18315,31.7667,35.2333,-797092,4,"Jerusalem, Israel (general), Israel",IS,IS00,18315,31.7667,35.2333,-797092,20260403081500,https://www.middleeasteye.net/opinion/uk-crackdown-palestine-activism-hits-wall-courts
1297470874,20260403,202604,2026,2026.2548,PSEREB,HAMAS,PSE,,,,,REB,,,OPP,ACTIVIST,,,,,,OPP,,,0,173,173,17,4,-5.0,1,1,1,-7.97285835453779,4,"Jerusalem, Israel (general), Israel",IS,IS00,18315,31.7667,35.2333,-797092,4,"Jerusalem, Israel (general), Israel",IS,IS00,18315,31.7667,35.2333,-797092,4,"Bristol, Bristol, City of, United Kingdom",UK,UKB7,40094,51.45,-2.58333,-2590919,20260403081500,https://www.middleeasteye.net/opinion/uk-crackdown-palestine-activism-hits-wall-courts
1297470875,20260403,202604,2026,2026.2548,PSEREB,HAMAS,PSE,,,,,REB,,,OPP,ACTIVIST,,,,,,OPP,,,0,173,173,17,4,-5.0,1,1,1,-7.97285835453779,4,"Jerusalem, Israel (general), Israel",IS,IS00,18315,31.7667,35.2333,-797092,4,"Jerusalem, Israel (general), Israel",IS,IS00,18315,31.7667,35.2333,-797092,4,"Jerusalem, Israel (general), Israel",IS,IS00,18315,31.7667,35.2333,-797092,20260403081500,https://www.middleeasteye.net/opinion/uk-crackdown-palestine-activism-hits-wall-courts
1297470876,20260403,202604,2026,2026.2548,PSEREB,HAMAS,PSE,,,,,REB,,,PSE,PALESTINE,PSE,,,,,,,,0,110,110,11,3,-2.0,2,1,2,-7.97285835453779,4,"Jerusalem, Israel (general), Israel",IS,IS00,18315,31.7667,35.2333,-797092,4,"Jerusalem, Israel (general), Israel",IS,IS00,18315,31.7667,35.2333,-797092,4,"Jerusalem, Israel (general), Israel",IS,IS00,18315,31.7667,35.2333,-797092,20260403081500,https://www.middleeasteye.net/opinion/uk-crackdown-palestine-activism-hits-wall-courts
1297470877,20260403,202604,2026,2026.2548,PSEREB,HAMAS,PSE,,,,,REB,,,PSEOPP,PALESTINE,PSE,,,,,OPP,,,0,173,173,17,4,-5.0,2,1,2,-7.97285835453779,4,"Jerusalem, Israel (general), Israel",IS,IS00,18315,31.7667,35.2333,-797092,4,"Jerusalem, Israel (general), Israel",IS,IS00,18315,31.7667,35.2333,-797092,4,"Jerusalem, Israel (general), Israel",IS,IS00,18315,31.7667,35.2333,-797092,20260403081500,https://www.middleeasteye.net/opinion/uk-crackdown-palestine-activism-hits-wall-courts
1297470878,20260403,202604,2026,2026.2548,PTY,DEMOCRATIC PARTY,,,,,,,,,IRN,IRAN,IRN,,,,,,,,0,071,071,07,2,7.4,2,1,2,-5.53083280356007,3,"White House, District of Columbia, United States",US,USDC,,38.8951,-77.0364,531871,3,"White House, District of Columbia, United States",US,USDC,,38.8951,-77.0364,531871,3,"White House, District of Columbia, United States",US,USDC,,38.8951,-77.0364,531871,20260403081500,https://www.wsws.org/en/articles/2026/04/03/deou-a03.html
1297470879,20260403,202604,2026,2026.2548,PTY,DEMOCRATIC PARTY,,,,,,,,,IRN,IRAN,IRN,,,,,,,,0,071,071,07,2,7.4,2,1,2,-5.53083280356007,3,"White House, District of Columbia, United States",US,USDC,,38.8951,-77.0364,531871,1,Iran,IR,IR,,32,53,IR,1,Iran,IR,IR,,32,53,IR,20260403081500,https://www.wsws.org/en/articles/2026/04/03/deou-a03.html
1297470880,20260403,202604,2026,2026.2548,PTY,DEMOCRATIC PARTY,,,,,,,,,IRN,IRAN,IRN,,,,,,,,0,071,071,07,2,7.4,6,1,6,-5.53083280356007,1,Iran,IR,IR,,32,53,IR,1,Iran,IR,IR,,32,53,IR,1,Iran,IR,IR,,32,53,IR,20260403081500,https://www.wsws.org/en/articles/2026/04/03/deou-a03.html
1297470881,20260403,202604,2026,2026.2548,QATBUS,QATAR,QAT,,,,,BUS,,,,,,,,,,,,,1,010,010,01,1,0.0,5,1,5,-0.829187396351579,4,"Doha, Ad Daw?ah, Qatar",QA,QA01,25307,25.2867,51.5333,-785169,0,,,,,,,,4,"Doha, Ad Daw?ah, Qatar",QA,QA01,25307,25.2867,51.5333,-785169,20260403081500,https://www.chesterstandard.co.uk/news/25982446.travel-updates-british-airways-emirates-qatar-airways/
1297470882,20260403,202604,2026,2026.2548,REL,BISHOP,,,,,,,,,,,,,,,,,,,1,017,017,01,1,0.0,6,1,6,3.42679127725857,1,United States,US,US,,39.828175,-98.5795,US,0,,,,,,,,1,United States,US,US,,39.828175,-98.5795,US,20260403081500,https://interaksyon.philstar.com/trends-spotlights/2026/04/03/311439/malolos-bishop-says-charity-reflects-gods-grace-at-orphanage-anniversary/
1297470883,20260403,202604,2026,2026.2548,REL,BISHOP,,,,,,,,,USA,UNITED STATES,USA,,,,,,,,1,010,010,01,1,0.0,1,1,1,3.42679127725857,1,United States,US,US,,39.828175,-98.5795,US,1,United States,US,US,,39.828175,-98.5795,US,1,United States,US,US,,39.828175,-98.5795,US,20260403081500,https://interaksyon.philstar.com/trends-spotlights/2026/04/03/311439/malolos-bishop-says-charity-reflects-gods-grace-at-orphanage-anniversary/
1297470884,20260403,202604,2026,2026.2548,REL,BISHOP,,,,,,,,,USA,UNITED STATES,USA,,,,,,,,1,017,017,01,1,0.0,2,1,2,3.42679127725857,1,United States,US,US,,39.828175,-98.5795,US,1,United States,US,US,,39.828175,-98.5795,US,1,United States,US,US,,39.828175,-98.5795,US,20260403081500,https://interaksyon.philstar.com/trends-spotlights/2026/04/03/311439/malolos-bishop-says-charity-reflects-gods-grace-at-orphanage-anniversary/
1297470885,20260403,202604,2026,2026.2548,RUS,RUSSIA,RUS,,,,,,,,,,,,,,,,,,1,040,040,04,1,1.0,10,1,10,2.72373540856031,4,"Ajit, Rajasthan, India",IN,IN24,17837,25.85,72.6833,-2088338,0,,,,,,,,4,"Ajit, Rajasthan, India",IN,IN24,17837,25.85,72.6833,-2088338,20260403081500,https://economictimes.indiatimes.com/industry/energy/oil-gas/russian-firms-can-scale-up-oil-lng-supplies-to-india-countrys-first-deputy-chairman-manturov/articleshow/129996357.cms
1297470886,20260403,202604,2026,2026.2548,RUS,VLADIMIR,RUS,,,,,,,,COP,POLICE,,,,,,COP,,,1,051,051,05,1,3.4,1,1,1,-2.3454157782516,4,"Shariff Aguak, Maguindanao, Philippines",RP,RP56,67175,6.86472,124.442,-2435513,5,"Maguindanao, Maguindanao, Philippines",RP,RP56,67175,7.13333,124.3,-2435837,5,"Maguindanao, Maguindanao, Philippines",RP,RP56,67175,7.13333,124.3,-2435837,20260403081500,https://www.philstar.com/nation/2026/04/03/2518613/pnp-army-officials-expand-joint-maguindanao-del-sur-security-operations
1297470887,20260403,202604,2026,2026.2548,RUS,VLADIMIR,RUS,,,,,,,,COP,POLICE,,,,,,COP,,,1,051,051,05,1,3.4,3,1,3,-2.3454157782516,5,"Maguindanao, Maguindanao, Philippines",RP,RP56,67175,7.13333,124.3,-2435837,5,"Maguindanao, Maguindanao, Philippines",RP,RP56,67175,7.13333,124.3,-2435837,5,"Maguindanao, Maguindanao, Philippines",RP,RP56,67175,7.13333,124.3,-2435837,20260403081500,https://www.philstar.com/nation/2026/04/03/2518613/pnp-army-officials-expand-joint-maguindanao-del-sur-security-operations
1297470888,20260403,202604,2026,2026.2548,RUS,RUSSIAN,RUS,,,,,,,,EGY,EGYPT,EGY,,,,,,,,1,046,046,04,1,7.0,1,1,1,0.72202166064982,1,Egypt,EG,EG,,27,30,EG,1,Egypt,EG,EG,,27,30,EG,1,Egypt,EG,EG,,27,30,EG,20260403081500,https://english.aawsat.com/arab-world/5258300-russia-egypt-discuss-means-secure-energy-food-supplies
1297470889,20260403,202604,2026,2026.2548,RUS,RUSSIAN,RUS,,,,,,,,EGY,EGYPT,EGY,,,,,,,,1,046,046,04,1,7.0,2,1,2,0.72202166064982,1,Russia,RS,RS,,60,100,RS,1,Egypt,EG,EG,,27,30,EG,1,Egypt,EG,EG,,27,30,EG,20260403081500,https://english.aawsat.com/arab-world/5258300-russia-egypt-discuss-means-secure-energy-food-supplies
1297470890,20260403,202604,2026,2026.2548,RUS,RUSSIAN,RUS,,,,,,,,EGY,EGYPT,EGY,,,,,,,,1,046,046,04,1,7.0,1,1,1,0.72202166064982,1,Russia,RS,RS,,60,100,RS,1,Russia,RS,RS,,60,100,RS,1,Russia,RS,RS,,60,100,RS,20260403081500,https://english.aawsat.com/arab-world/5258300-russia-egypt-discuss-means-secure-energy-food-supplies
1297470891,20260403,202604,2026,2026.2548,RUS,RUSSIAN,RUS,,,,,,,,EGY,EGYPTIAN,EGY,,,,,,,,1,051,051,05,1,3.4,1,1,1,0.72202166064982,1,Egypt,EG,EG,,27,30,EG,1,Egypt,EG,EG,,27,30,EG,1,Egypt,EG,EG,,27,30,EG,20260403081500,https://english.aawsat.com/arab-world/5258300-russia-egypt-discuss-means-secure-energy-food-supplies
1297470892,20260403,202604,2026,2026.2548,RUS,RUSSIAN,RUS,,,,,,,,EGY,EGYPTIAN,EGY,,,,,,,,1,051,051,05,1,3.4,1,1,1,0.72202166064982,1,Russia,RS,RS,,60,100,RS,1,Egypt,EG,EG,,27,30,EG,1,Egypt,EG,EG,,27,30,EG,20260403081500,https://english.aawsat.com/arab-world/5258300-russia-egypt-discuss-means-secure-energy-food-supplies
1297470893,20260403,202604,2026,2026.2548,RUS,RUSSIA,RUS,,,,,,,,GOV,MINISTRY,,,,,,GOV,,,1,040,040,04,1,1.0,1,1,1,2.72373540856031,4,"Ajit, Rajasthan, India",IN,IN24,17837,25.85,72.6833,-2088338,4,"New Delhi, Delhi, India",IN,IN07,17911,28.6,77.2,-2106102,4,"Ajit, Rajasthan, India",IN,IN24,17837,25.85,72.6833,-2088338,20260403081500,https://economictimes.indiatimes.com/industry/energy/oil-gas/russian-firms-can-scale-up-oil-lng-supplies-to-india-countrys-first-deputy-chairman-manturov/articleshow/129996357.cms
