GLOBALEVENTID,SQLDATE,MonthYear,Year,FractionDate,Actor1Code,Actor1Name,Actor1CountryCode,Actor1KnownGroupCode,Actor1EthnicCode,Actor1Religion1Code,Actor1Religion2Code,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2KnownGroupCode,Actor2EthnicCode,Actor2Religion1Code,Actor2Religion2Code,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_FullName,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor2Geo_Type,Actor2Geo_FullName,Actor2Geo_CountryCode,Actor2Geo_ADM1Code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,ActionGeo_Type,ActionGeo_FullName,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,DATEADDED,SOURCEURL
1301513431,20260429,202604,2026,2026.3260,USA,UNITED STATES,USA,,,,,,,,USAMED,REUTERS,USA,,,,,MED,,,0,020,020,02,1,3.0,4,1,4,-1.95439739413681,3,"White House, District of Columbia, United States",US,USDC,,38.8951,-77.0364,531871,3,"White House, District of Columbia, United States",US,USDC,,38.8951,-77.0364,531871,3,"White House, District of Columbia, United States",US,USDC,,38.8951,-77.0364,531871,20260429013000,http://www.washingtonjewishweek.com/white-house-trumps-red-lines-for-iran-deal-very-very-clear/
1301513432,20260429,202604,2026,2026.3260,USA,UNITED STATES,USA,,,,,,,,USAMED,REUTERS,USA,,,,,MED,,,0,042,042,04,1,1.9,4,1,4,0.82781456953642,3,"White House, District of Columbia, United States",US,USDC,,38.8951,-77.0364,531871,3,"White House, District of Columbia, United States",US,USDC,,38.8951,-77.0364,531871,3,"White House, District of Columbia, United States",US,USDC,,38.8951,-77.0364,531871,20260429013000,https://www.thedailybeast.com/secrets-of-donald-trumps-weird-royal-fetish-exposed/
1301513433,20260429,202604,2026,2026.3260,USA,UNITED STATES,USA,,,,,,,,USAMED,UNITED STATES,USA,,,,,MED,,,1,193,193,19,4,-10.0,4,1,4,-5.36374845869297,2,"California, United States",US,USCA,,36.17,-119.746,CA,2,"California, United States",US,USCA,,36.17,-119.746,CA,2,"California, United States",US,USCA,,36.17,-119.746,CA,20260429013000,https://www.northcountrypublicradio.org/news/npr/nx-s1-5801467/with-no-radical-footprint-what-drove-suspect-to-try-and-assassinate-trump
1301513434,20260429,202604,2026,2026.3260,USA,UNITED STATES,USA,,,,,,,,USAMIL,UNITED STATES,USA,,,,,MIL,,,1,036,036,03,1,4.0,4,1,4,5,2,"Oklahoma, United States",US,USOK,,35.5376,-96.9247,OK,2,"Oklahoma, United States",US,USOK,,35.5376,-96.9247,OK,2,"Oklahoma, United States",US,USOK,,35.5376,-96.9247,OK,20260429013000,https://www.kswo.com/2026/04/28/retired-major-general-discuss-leadership-lawton-event/
1301513435,20260429,202604,2026,2026.3260,USA,UNITED STATES,USA,,,,,,,,USAMIL,UNITED STATES,USA,,,,,MIL,,,1,040,040,04,1,1.0,4,1,4,5,2,"Oklahoma, United States",US,USOK,,35.5376,-96.9247,OK,2,"Oklahoma, United States",US,USOK,,35.5376,-96.9247,OK,2,"Oklahoma, United States",US,USOK,,35.5376,-96.9247,OK,20260429013000,https://www.kswo.com/2026/04/28/retired-major-general-discuss-leadership-lawton-event/
1301513436,20260429,202604,2026,2026.3260,USA,UNITED STATES,USA,,,,,,,,apaMIL,APACHE,,,apa,,,MIL,,,0,0841,084,08,2,7.0,1,1,1,-1.96613872200983,3,"Kid Rock, California, United States",US,USCA,CA083,34.0603,-120.332,244294,3,"Kid Rock, California, United States",US,USCA,,34.0603,-120.332,244294,3,"Kid Rock, California, United States",US,USCA,,34.0603,-120.332,244294,20260429013000,https://www.dailykos.com/stories/2026/4/28/800029350/community/evening-shade-resistance-rising-tuesday-april-28-2026/
1301513437,20260429,202604,2026,2026.3260,USA,UNITED STATES,USA,,,,,,,,apaMIL,APACHE,,,apa,,,MIL,,,0,0841,084,08,2,7.0,1,1,1,-1.96613872200983,3,"Kid Rock, California, United States",US,USCA,CA083,34.0603,-120.332,244294,2,"Virginia, United States",US,USVA,,37.768,-78.2057,VA,3,"Kid Rock, California, United States",US,USCA,,34.0603,-120.332,244294,20260429013000,https://www.dailykos.com/stories/2026/4/28/800029350/community/evening-shade-resistance-rising-tuesday-april-28-2026/
1301513438,20260429,202604,2026,2026.3260,USA,UNITED STATES,USA,,,,,,,,apaMIL,APACHE,,,apa,,,MIL,,,0,0841,084,08,2,7.0,1,1,1,-1.96613872200983,3,"Kid Rock, California, United States",US,USCA,CA083,34.0603,-120.332,244294,2,"Virginia, United States",US,USVA,,37.768,-78.2057,VA,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,20260429013000,https://www.dailykos.com/stories/2026/4/28/800029350/community/evening-shade-resistance-rising-tuesday-april-28-2026/
1301513439,20260429,202604,2026,2026.3260,USA,UNITED STATES,USA,,,,,,,,panMED,PUNJABI,,,pan,,,MED,,,1,010,010,01,1,0.0,4,1,4,3.17460317460317,1,United States,US,US,,39.828175,-98.5795,US,1,United States,US,US,,39.828175,-98.5795,US,4,"Shantiniketan, West Bengal, India",IN,IN28,17947,23.6833,87.6833,-2110964,20260429013000,https://www.tribuneindia.com/news/amritsar/honouring-the-visionary-who-dreamed-preet-nagar-into-punjabs-cultural-heart/
1301513440,20260429,202604,2026,2026.3260,USABUS,AMERICAN,USA,,,,,BUS,,,CHN,CHINA,CHN,,,,,,,,1,042,042,04,1,1.9,6,1,6,-1.91693290734824,1,United States,US,US,,39.828175,-98.5795,US,1,China,CH,CH,,35,105,CH,1,China,CH,CH,,35,105,CH,20260429013000,https://www.scmp.com/economy/global-economy/article/3351732/us-economic-gap-over-china-widen-iran-might-bring-them-closer-former-un-official
1301513441,20260429,202604,2026,2026.3260,USACOP,COLUMBUS,USA,,,,,COP,,,USA,COLUMBUS,USA,,,,,,,,0,090,090,09,2,-2.0,6,1,6,-3.26460481099656,3,"Columbus, Ohio, United States",US,USOH,OH049,39.9612,-82.9988,1080996,3,"Columbus, Ohio, United States",US,USOH,OH049,39.9612,-82.9988,1080996,3,"Columbus, Ohio, United States",US,USOH,OH049,39.9612,-82.9988,1080996,20260429013000,https://myfox28columbus.com/news/local/four-teens-assault-12-year-old-outside-the-linden-library-as-he-waited-to-be-picked-up
1301513442,20260429,202604,2026,2026.3260,USACVL,UNITED STATES,USA,,,,,CVL,,,,,,,,,,,,,0,012,012,01,1,-0.4,2,1,2,0.58616647127784,3,"Tonganoxie, Kansas, United States",US,USKS,KS103,39.1097,-95.0877,478853,0,,,,,,,,3,"Tonganoxie, Kansas, United States",US,USKS,KS103,39.1097,-95.0877,478853,20260429013000,https://www2.ljworld.com/news/general-news/2026/apr/28/proposed-data-centers-near-tonganoxie-and-de-soto-raise-questions-about-power-water-and-community-impact/
1301513443,20260429,202604,2026,2026.3260,USAEDU,UTAH,USA,,,,,EDU,,,,,,,,,,,,,1,051,051,05,1,3.4,6,1,6,4.61165048543689,2,"Utah, United States",US,USUT,,40.1135,-111.854,UT,0,,,,,,,,2,"Utah, United States",US,USUT,,40.1135,-111.854,UT,20260429013000,https://www.stgeorgeutah.com/news/suu-celebrates-ribbon-cutting-for-new-burgess-family-business-center/article_0b90e0dc-a290-4d3a-9227-a5ea1aa2c3bb.html
1301513444,20260429,202604,2026,2026.3260,USAEDU,UNITED STATES,USA,,,,,EDU,,,USA,UNITED STATES,USA,,,,,,,,1,020,020,02,1,3.0,1,1,1,-1.82969739619986,3,"Cornell University, New York, United States",US,USNY,NY109,42.447,-76.483,947467,3,"Cornell University, New York, United States",US,USNY,,42.447,-76.483,947467,3,"Cornell University, New York, United States",US,USNY,,42.447,-76.483,947467,20260429013000,https://www.butlereagle.com/20260428/why-colleges-are-turning-to-oral-exams-to-combat-ai/
1301513445,20260429,202604,2026,2026.3260,USAEDU,UNITED STATES,USA,,,,,EDU,,,USA,UNITED STATES,USA,,,,,,,,0,046,046,04,1,7.0,2,1,2,-1.82969739619986,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,20260429013000,https://www.butlereagle.com/20260428/why-colleges-are-turning-to-oral-exams-to-combat-ai/
1301513446,20260429,202604,2026,2026.3260,USAELI,UNITED STATES,USA,,,,,ELI,,,USA,UNITED STATES,USA,,,,,,,,1,010,010,01,1,0.0,2,1,2,-8.57142857142857,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,20260429013000,https://mynorthwest.com/kiro/watch/was-the-millionaires-tax-rushed-through/019dd65c-eb38-8008-e83e-566efc7d7a40
1301513447,20260429,202604,2026,2026.3260,USAELI,UNITED STATES,USA,,,,,ELI,,,USA,UNITED STATES,USA,,,,,,,,1,051,051,05,1,3.4,2,1,2,-4.47530864197531,3,"White House, District of Columbia, United States",US,USDC,,38.8951,-77.0364,531871,3,"White House, District of Columbia, United States",US,USDC,,38.8951,-77.0364,531871,3,"White House, District of Columbia, United States",US,USDC,,38.8951,-77.0364,531871,20260429013000,https://www.ibtimes.co.uk/abc-stands-jimmy-kimmel-trump-controversy-1794178
1301513448,20260429,202604,2026,2026.3260,USAELI,UNITED STATES,USA,,,,,ELI,,,USA,UNITED STATES,USA,,,,,,,,1,111,111,11,3,-2.0,2,1,2,-4.47530864197531,3,"White House, District of Columbia, United States",US,USDC,,38.8951,-77.0364,531871,3,"White House, District of Columbia, United States",US,USDC,,38.8951,-77.0364,531871,3,"White House, District of Columbia, United States",US,USDC,,38.8951,-77.0364,531871,20260429013000,https://www.ibtimes.co.uk/abc-stands-jimmy-kimmel-trump-controversy-1794178
1301513449,20260429,202604,2026,2026.3260,USAELI,UNITED STATES,USA,,,,,ELI,,,USAJUD,WASHINGTON,USA,,,,,JUD,,,0,042,042,04,1,1.9,4,1,2,-4.16197975253094,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,1,Russia,RS,RS,,60,100,RS,20260429013000,https://www.dailykos.com/stories/2026/4/28/800029376/courts/doj-smashes-the-piggy-bank-for-trump-and-his-cronies/
1301513450,20260429,202604,2026,2026.3260,USAELI,UNITED STATES,USA,,,,,ELI,,,USAJUD,WASHINGTON,USA,,,,,JUD,,,0,042,042,04,1,1.9,4,1,2,-4.16197975253094,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,1,Russia,RS,RS,,60,100,RS,1,Russia,RS,RS,,60,100,RS,20260429013000,https://www.dailykos.com/stories/2026/4/28/800029376/courts/doj-smashes-the-piggy-bank-for-trump-and-his-cronies/
1301513451,20260429,202604,2026,2026.3260,USAGOV,UNITED STATES,USA,,,,,GOV,,,,,,,,,,,,,0,020,020,02,1,3.0,1,1,1,2.93609671848013,3,"Columbus, Ohio, United States",US,USOH,OH049,39.9612,-82.9988,1080996,0,,,,,,,,3,"Columbus, Ohio, United States",US,USOH,OH049,39.9612,-82.9988,1080996,20260429013000,https://myfox28columbus.com/news/local/we-are-doing-everything-we-can-city-leaders-roll-out-short-north-safety-measures-security
1301513452,20260429,202604,2026,2026.3260,USAGOV,SOUTH CAROLINA,USA,,,,,GOV,,,,,,,,,,,,,1,173,173,17,4,-5.0,8,1,8,-7.97546012269938,2,"South Carolina, United States",US,USSC,,33.8191,-80.9066,SC,0,,,,,,,,2,"South Carolina, United States",US,USSC,,33.8191,-80.9066,SC,20260429013000,https://www.wistv.com/2026/04/28/columbia-woman-arrested-medicaid-fraud-ags-office-says/
1301513453,20260429,202604,2026,2026.3260,USAGOV,UNITED STATES,USA,,,,,GOV,,,ELI,FIRST LADY,,,,,,ELI,,,1,051,051,05,1,3.4,2,1,2,1.01867572156197,3,"White House, District of Columbia, United States",US,USDC,,38.8951,-77.0364,531871,3,"White House, District of Columbia, United States",US,USDC,,38.8951,-77.0364,531871,3,"White House, District of Columbia, United States",US,USDC,,38.8951,-77.0364,531871,20260429013000,https://www.usmagazine.com/celebrity-news/news/donald-trump-tells-melania-their-marriage-wont-last/
1301513454,20260429,202604,2026,2026.3260,USAGOV,THE WHITE HOUSE,USA,,,,,GOV,,,GBR,UNITED KINGDOM,GBR,,,,,,,,0,042,042,04,1,1.9,2,1,2,0.82781456953642,4,"Buckingham Palace, Westminster, United Kingdom",UK,UKP5,40110,51.5,-0.133333,-2591190,4,"Buckingham Palace, Westminster, United Kingdom",UK,UKP5,40110,51.5,-0.133333,-2591190,4,"Buckingham Palace, Westminster, United Kingdom",UK,UKP5,40110,51.5,-0.133333,-2591190,20260429013000,https://www.thedailybeast.com/secrets-of-donald-trumps-weird-royal-fetish-exposed/
1301513455,20260429,202604,2026,2026.3260,USAGOV,THE WHITE HOUSE,USA,,,,,GOV,,,GBR,UNITED KINGDOM,GBR,,,,,,,,0,042,042,04,1,1.9,2,1,2,0.82781456953642,3,"White House, District of Columbia, United States",US,USDC,,38.8951,-77.0364,531871,4,"Buckingham Palace, Westminster, United Kingdom",UK,UKP5,40110,51.5,-0.133333,-2591190,4,"Buckingham Palace, Westminster, United Kingdom",UK,UKP5,40110,51.5,-0.133333,-2591190,20260429013000,https://www.thedailybeast.com/secrets-of-donald-trumps-weird-royal-fetish-exposed/
1301513456,20260429,202604,2026,2026.3260,USAGOV,OVAL OFFICE,USA,,,,,GOV,,,GOV,KING,,,,,,GOV,,,1,051,051,05,1,3.4,6,1,6,-2.06185567010309,1,United Kingdom,UK,UK,,54,-4,UK,1,United Kingdom,UK,UK,,54,-4,UK,1,United Kingdom,UK,UK,,54,-4,UK,20260429013000,https://www.thedailybeast.com/trumps-bulging-cankles-caught-on-camera-at-king-charles-event/
1301513457,20260429,202604,2026,2026.3260,USAGOV,THE WHITE HOUSE,USA,,,,,GOV,,,GOV,AUTHORITIES,,,,,,GOV,,,0,193,193,19,4,-10.0,2,1,2,-2.88713910761155,3,"White House, District of Columbia, United States",US,USDC,,38.8951,-77.0364,531871,3,"White House, District of Columbia, United States",US,USDC,,38.8951,-77.0364,531871,3,"White House, District of Columbia, United States",US,USDC,,38.8951,-77.0364,531871,20260429013000,https://www.firstalert4.com/2026/04/28/white-house-communications-director-calls-jimmy-kimmel-s-human-being-melania-trump-widow-joke/
1301513458,20260429,202604,2026,2026.3260,USAGOV,THE WHITE HOUSE,USA,,,,,GOV,,,GOV,AUTHORITIES,,,,,,GOV,,,0,193,193,19,4,-10.0,2,1,2,-2.88713910761155,2,"California, United States",US,USCA,,36.17,-119.746,CA,2,"California, United States",US,USCA,,36.17,-119.746,CA,2,"California, United States",US,USCA,,36.17,-119.746,CA,20260429013000,https://www.firstalert4.com/2026/04/28/white-house-communications-director-calls-jimmy-kimmel-s-human-being-melania-trump-widow-joke/
1301513459,20260429,202604,2026,2026.3260,USAGOV,THE WHITE HOUSE,USA,,,,,GOV,,,JPNGOV,JAPAN,JPN,,,,,GOV,,,0,043,043,04,1,2.8,8,1,4,-2.06185567010309,3,"White House, District of Columbia, United States",US,USDC,,38.8951,-77.0364,531871,1,Japan,JA,JA,,36,138,JA,1,Japan,JA,JA,,36,138,JA,20260429013000,https://www.thedailybeast.com/trumps-bulging-cankles-caught-on-camera-at-king-charles-event/
1301513460,20260429,202604,2026,2026.3260,USAGOV,THE WHITE HOUSE,USA,,,,,GOV,,,JPNGOV,JAPAN,JPN,,,,,GOV,,,0,043,043,04,1,2.8,2,1,2,-2.06185567010309,1,Germany,GM,GM,,51.5,10.5,GM,1,United Kingdom,UK,UK,,54,-4,UK,1,United Kingdom,UK,UK,,54,-4,UK,20260429013000,https://www.thedailybeast.com/trumps-bulging-cankles-caught-on-camera-at-king-charles-event/
1301513461,20260429,202604,2026,2026.3260,USAGOV,THE WHITE HOUSE,USA,,,,,GOV,,,JPNGOV,JAPAN,JPN,,,,,GOV,,,0,043,043,04,1,2.8,2,1,2,-2.06185567010309,1,United Kingdom,UK,UK,,54,-4,UK,1,United Kingdom,UK,UK,,54,-4,UK,1,United Kingdom,UK,UK,,54,-4,UK,20260429013000,https://www.thedailybeast.com/trumps-bulging-cankles-caught-on-camera-at-king-charles-event/
1301513462,20260429,202604,2026,2026.3260,USAGOV,DELAWARE,USA,,,,,GOV,,,JUD,ATTORNEY,,,,,,JUD,,,1,046,046,04,1,7.0,6,1,6,-4.72636815920398,2,"Delaware, United States",US,USDE,,39.3498,-75.5148,DE,2,"Delaware, United States",US,USDE,,39.3498,-75.5148,DE,2,"Delaware, United States",US,USDE,,39.3498,-75.5148,DE,20260429013000,https://www.delawarepublic.org/news/2026-04-28/delaware-joins-others-to-prevent-machine-gun-conversion-devices-to-be-distributed-in-their-states
1301513463,20260429,202604,2026,2026.3260,USAGOV,UNITED STATES,USA,,,,,GOV,,,PTY,DEMOCRATIC PARTY,,,,,,,,,1,043,043,04,1,2.8,2,1,2,1.6,2,"Utah, United States",US,USUT,,40.1135,-111.854,UT,2,"Utah, United States",US,USUT,,40.1135,-111.854,UT,2,"Utah, United States",US,USUT,,40.1135,-111.854,UT,20260429013000,https://www.kuer.org/politics-government/2026-04-28/riley-owen-is-the-utah-gops-man-in-the-new-1st-district-can-he-win
1301513464,20260429,202604,2026,2026.3260,USAGOV,THE WHITE HOUSE,USA,,,,,GOV,,,USA,UNITED STATES,USA,,,,,,,,1,010,010,01,1,0.0,2,1,2,-2.76717557251908,4,"Alexandria, Al Iskandariyah, Egypt",EG,EG06,61590,31.1981,29.9192,-290263,3,"The White House, District of Columbia, United States",US,USDC,,38.8951,-77.0364,531871,3,"The White House, District of Columbia, United States",US,USDC,,38.8951,-77.0364,531871,20260429013000,https://www.northcountrypublicradio.org/news/npr/nx-s1-5801465/scientists-see-trump-s-firing-of-the-national-science-board-as-an-attack-on-research
1301513465,20260429,202604,2026,2026.3260,USAGOV,THE WHITE HOUSE,USA,,,,,GOV,,,USA,UNITED STATES,USA,,,,,,,,0,020,020,02,1,3.0,2,1,2,-1.95439739413681,4,"Tehran, Tehran, Iran",IR,IR26,41130,35.75,51.5148,10074674,4,"Tehran, Tehran, Iran",IR,IR26,41130,35.75,51.5148,10074674,4,"Tehran, Tehran, Iran",IR,IR26,41130,35.75,51.5148,10074674,20260429013000,http://www.washingtonjewishweek.com/white-house-trumps-red-lines-for-iran-deal-very-very-clear/
1301513466,20260429,202604,2026,2026.3260,USAGOV,THE WHITE HOUSE,USA,,,,,GOV,,,USA,UNITED STATES,USA,,,,,,,,0,020,020,02,1,3.0,2,1,2,-1.95439739413681,3,"White House, District of Columbia, United States",US,USDC,,38.8951,-77.0364,531871,3,"White House, District of Columbia, United States",US,USDC,,38.8951,-77.0364,531871,3,"White House, District of Columbia, United States",US,USDC,,38.8951,-77.0364,531871,20260429013000,http://www.washingtonjewishweek.com/white-house-trumps-red-lines-for-iran-deal-very-very-clear/
1301513467,20260429,202604,2026,2026.3260,USAGOV,UNITED STATES,USA,,,,,GOV,,,USA,UNITED STATES,USA,,,,,,,,0,040,040,04,1,1.0,2,2,2,-0.92044707429323,3,"Cedar Rapids, Iowa, United States",US,USIA,IA113,42.0083,-91.6441,465941,3,"Cedar Rapids, Iowa, United States",US,USIA,,42.0083,-91.6441,465941,3,"Cedar Rapids, Iowa, United States",US,USIA,,42.0083,-91.6441,465941,20260429013000,https://www.delawarepublic.org/2026-04-28/as-school-choice-expands-in-iowa-one-district-is-in-a-crisis-from-losing-students
1301513468,20260429,202604,2026,2026.3260,USAGOV,UNITED STATES,USA,,,,,GOV,,,USA,UNITED STATES,USA,,,,,,,,1,042,042,04,1,1.9,1,1,1,1.67130919220056,1,United Kingdom,UK,UK,,54,-4,UK,3,"White House, District of Columbia, United States",US,USDC,,38.8951,-77.0364,531871,3,"White House, District of Columbia, United States",US,USDC,,38.8951,-77.0364,531871,20260429013000,https://aninews.in/news/world/us/king-charles-queen-camilla-arrive-at-white-house-for-state-dinner-hosted-by-president-trump20260429062032/
1301513469,20260429,202604,2026,2026.3260,USAGOV,THE WHITE HOUSE,USA,,,,,GOV,,,USA,OHIO,USA,,,,,,,,1,043,043,04,1,2.8,6,1,6,4.81927710843374,3,"White House, District of Columbia, United States",US,USDC,,38.8951,-77.0364,531871,2,"Ohio, United States",US,USOH,,40.3736,-82.7755,OH,3,"White House, District of Columbia, United States",US,USDC,,38.8951,-77.0364,531871,20260429013000,https://myfox28columbus.com/news/local/ohio-gov-governor-mike-fran-dewine-family-welcomes-king-charles-iii-white-house-columbus-washington-dc-queen-camilla-jill-alice-anna-trump
1301513470,20260429,202604,2026,2026.3260,USAGOV,UNITED STATES,USA,,,,,GOV,,,USA,UNITED STATES,USA,,,,,,,,0,173,173,17,4,-5.0,2,1,2,-2.88713910761155,3,"White House, District of Columbia, United States",US,USDC,,38.8951,-77.0364,531871,2,"California, United States",US,USCA,,36.17,-119.746,CA,2,"California, United States",US,USCA,,36.17,-119.746,CA,20260429013000,https://www.firstalert4.com/2026/04/28/white-house-communications-director-calls-jimmy-kimmel-s-human-being-melania-trump-widow-joke/
1301513471,20260429,202604,2026,2026.3260,USAGOV,UNITED STATES,USA,,,,,GOV,,,USA,UNITED STATES,USA,,,,,,,,0,185,185,18,4,-8.0,2,1,2,-2.88713910761155,3,"White House, District of Columbia, United States",US,USDC,,38.8951,-77.0364,531871,2,"California, United States",US,USCA,,36.17,-119.746,CA,3,"White House, District of Columbia, United States",US,USDC,,38.8951,-77.0364,531871,20260429013000,https://www.firstalert4.com/2026/04/28/white-house-communications-director-calls-jimmy-kimmel-s-human-being-melania-trump-widow-joke/
1301513472,20260429,202604,2026,2026.3260,USAGOV,THE WHITE HOUSE,USA,,,,,GOV,,,USAMED,REUTERS,USA,,,,,MED,,,0,013,013,01,1,0.4,2,1,2,-1.95439739413681,3,"White House, District of Columbia, United States",US,USDC,,38.8951,-77.0364,531871,3,"White House, District of Columbia, United States",US,USDC,,38.8951,-77.0364,531871,3,"White House, District of Columbia, United States",US,USDC,,38.8951,-77.0364,531871,20260429013000,http://www.washingtonjewishweek.com/white-house-trumps-red-lines-for-iran-deal-very-very-clear/
1301513473,20260429,202604,2026,2026.3260,USAGOV,THE WHITE HOUSE,USA,,,,,GOV,,,USAMED,REUTERS,USA,,,,,MED,,,0,020,020,02,1,3.0,2,1,2,-1.95439739413681,3,"White House, District of Columbia, United States",US,USDC,,38.8951,-77.0364,531871,3,"White House, District of Columbia, United States",US,USDC,,38.8951,-77.0364,531871,3,"White House, District of Columbia, United States",US,USDC,,38.8951,-77.0364,531871,20260429013000,http://www.washingtonjewishweek.com/white-house-trumps-red-lines-for-iran-deal-very-very-clear/
1301513474,20260429,202604,2026,2026.3260,USAGOV,THE WHITE HOUSE,USA,,,,,GOV,,,USAMED,REUTERS,USA,,,,,MED,,,0,042,042,04,1,1.9,2,1,2,0.82781456953642,3,"White House, District of Columbia, United States",US,USDC,,38.8951,-77.0364,531871,3,"White House, District of Columbia, United States",US,USDC,,38.8951,-77.0364,531871,3,"White House, District of Columbia, United States",US,USDC,,38.8951,-77.0364,531871,20260429013000,https://www.thedailybeast.com/secrets-of-donald-trumps-weird-royal-fetish-exposed/
1301513475,20260429,202604,2026,2026.3260,USAGOVMED,THE WHITE HOUSE,USA,,,,,GOV,MED,,GOV,AUTHORITIES,,,,,,GOV,,,0,193,193,19,4,-10.0,2,1,2,-2.88713910761155,3,"White House, District of Columbia, United States",US,USDC,,38.8951,-77.0364,531871,3,"White House, District of Columbia, United States",US,USDC,,38.8951,-77.0364,531871,3,"White House, District of Columbia, United States",US,USDC,,38.8951,-77.0364,531871,20260429013000,https://www.firstalert4.com/2026/04/28/white-house-communications-director-calls-jimmy-kimmel-s-human-being-melania-trump-widow-joke/
1301513476,20260429,202604,2026,2026.3260,USAGOVMIL,UNITED STATES,USA,,,,,GOV,MIL,,apaMIL,APACHE,,,apa,,,MIL,,,0,0841,084,08,2,7.0,2,1,2,-1.96613872200983,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,20260429013000,https://www.dailykos.com/stories/2026/4/28/800029350/community/evening-shade-resistance-rising-tuesday-april-28-2026/
1301513477,20260429,202604,2026,2026.3260,USAJUD,WASHINGTON,USA,,,,,JUD,,,,,,,,,,,,,0,043,043,04,1,2.8,12,1,6,-4.16197975253094,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,0,,,,,,,,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,20260429013000,https://www.dailykos.com/stories/2026/4/28/800029376/courts/doj-smashes-the-piggy-bank-for-trump-and-his-cronies/
1301513478,20260429,202604,2026,2026.3260,USAJUD,NEW YORK,USA,,,,,JUD,,,,,,,,,,,,,1,180,180,18,4,-9.0,5,1,5,-2.63157894736842,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,0,,,,,,,,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,20260429013000,https://www.ctvnews.ca/world/article/new-york-judge-doesnt-see-the-ho-ho-ho-in-alleged-santacon-fraud/
1301513479,20260429,202604,2026,2026.3260,USAJUD,UNITED STATES,USA,,,,,JUD,,,OPP,PROTESTER,,,,,,OPP,,,0,090,090,09,2,-2.0,4,1,4,-7.23404255319149,3,"Hennepin County, Minnesota, United States",US,USMN,MN053,45.0166,-93.4502,659472,3,"Hennepin County, Minnesota, United States",US,USMN,,45.0166,-93.4502,659472,3,"Hennepin County, Minnesota, United States",US,USMN,,45.0166,-93.4502,659472,20260429013000,https://www.dailykos.com/stories/2026/4/28/800029575/news/immigration-goon-ramps-up-racism/
1301513480,20260429,202604,2026,2026.3260,USAJUD,UNITED STATES,USA,,,,,JUD,,,USA,UNITED STATES,USA,,,,,,,,1,012,012,01,1,-0.4,2,1,2,-19.1082802547771,3,"Hidalgo County, Texas, United States",US,USTX,TX215,26.3337,-98.2003,1383893,3,"Hidalgo County, Texas, United States",US,USTX,,26.3337,-98.2003,1383893,3,"Hidalgo County, Texas, United States",US,USTX,,26.3337,-98.2003,1383893,20260429013000,https://www.breitbart.com/politics/2026/04/28/mentally-ill-illegal-alien-accused-of-stabbing-girlfriend-14-times-has-charges-dismissed-will-be-deported/
1301513481,20260429,202604,2026,2026.3260,USAJUD,UNITED STATES,USA,,,,,JUD,,,USA,FLORIDA,USA,,,,,,,,0,043,043,04,1,2.8,2,1,2,-7.33137829912024,3,"Miami, Florida, United States",US,USFL,FL086,25.7743,-80.1937,295004,3,"Miami, Florida, United States",US,USFL,FL086,25.7743,-80.1937,295004,3,"Miami, Florida, United States",US,USFL,FL086,25.7743,-80.1937,295004,20260429013000,https://www.fox35orlando.com/news/timothy-hudson-trial-date-set-stepbrother-accused-killing-anna-kepner
1301513482,20260429,202604,2026,2026.3260,USAJUD,UNITED STATES,USA,,,,,JUD,,,USA,FLORIDA,USA,,,,,,,,0,043,043,04,1,2.8,8,1,8,-7.33137829912024,2,"Florida, United States",US,USFL,,27.8333,-81.717,FL,2,"Florida, United States",US,USFL,,27.8333,-81.717,FL,2,"Florida, United States",US,USFL,,27.8333,-81.717,FL,20260429013000,https://www.fox35orlando.com/news/timothy-hudson-trial-date-set-stepbrother-accused-killing-anna-kepner
