GLOBALEVENTID,SQLDATE,MonthYear,Year,FractionDate,Actor1Code,Actor1Name,Actor1CountryCode,Actor1KnownGroupCode,Actor1EthnicCode,Actor1Religion1Code,Actor1Religion2Code,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2KnownGroupCode,Actor2EthnicCode,Actor2Religion1Code,Actor2Religion2Code,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_FullName,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor2Geo_Type,Actor2Geo_FullName,Actor2Geo_CountryCode,Actor2Geo_ADM1Code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,ActionGeo_Type,ActionGeo_FullName,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,DATEADDED,SOURCEURL
1321208939,20260903,202609,2026,2026.6658,USA,MICHIGAN,USA,,,,,,,,USACVL,UNITED STATES,USA,,,,,CVL,,,1,020,020,02,1,3.0,2,1,2,0.51282051282052,2,"Michigan, United States",US,USMI,,43.3504,-84.5603,MI,2,"Michigan, United States",US,USMI,,43.3504,-84.5603,MI,2,"Michigan, United States",US,USMI,,43.3504,-84.5603,MI,20260903013000,https://www.abc12.com/news/genesee-county-groups-highlight-the-dangers-of-a-constitutional-convention/article_c98a0959-707a-4004-97ad-8fde880863b5.html
1321208940,20260903,202609,2026,2026.6658,USA,WASHINGTON,USA,,,,,,,,USAGOV,THE WHITE HOUSE,USA,,,,,GOV,,,1,040,040,04,1,1.0,2,1,2,0.61274509803922,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,3,"White House, District of Columbia, United States",US,USDC,,38.8951,-77.0364,531871,3,"White House, District of Columbia, United States",US,USDC,,38.8951,-77.0364,531871,20260903013000,https://www.theepochtimes.com/china/trump-says-china-relatively-inactive-on-iran-as-xi-pezeshkian-hold-brief-talks-6082742
1321208941,20260903,202609,2026,2026.6658,USA,UNITED STATES,USA,,,,,,,,USAGOV,UNITED STATES,USA,,,,,GOV,,,0,173,173,17,4,-5.0,1,1,1,-12.7303182579564,3,"Lee County, Mississippi, United States",US,USMS,MS081,34.2645,-88.707,695764,3,"Lee County, Mississippi, United States",US,USMS,,34.2645,-88.707,695764,3,"Lee County, Mississippi, United States",US,USMS,,34.2645,-88.707,695764,20260903013000,https://www.yahoo.com/news/articles/crime-reports-wednesday-sept-2-010400017.html
1321208942,20260903,202609,2026,2026.6658,USA,UNITED STATES,USA,,,,,,,,USAJUD,UNITED STATES,USA,,,,,JUD,,,0,010,010,01,1,0.0,2,1,2,-4.07470288624787,3,"Cajon, California, United States",US,USCA,CA071,34.2989,-117.456,1660408,3,"San Diego, California, United States",US,USCA,,32.7153,-117.157,1661377,3,"Cajon, California, United States",US,USCA,CA071,34.2989,-117.456,1660408,20260903013000,https://www.ocregister.com/2026/09/02/woman-sent-to-prison-for-slaying-wife-a-cal-fire-captain-in-ramona/
1321208943,20260903,202609,2026,2026.6658,USA,UNITED STATES,USA,,,,,,,,USAJUD,LOS ANGELES,USA,,,,,JUD,,,1,042,042,04,1,1.9,4,1,4,-4.88958990536277,3,"Quartz Hill, California, United States",US,USCA,CA037,34.6453,-118.218,1661271,3,"Quartz Hill, California, United States",US,USCA,,34.6453,-118.218,1661271,3,"Quartz Hill, California, United States",US,USCA,,34.6453,-118.218,1661271,20260903013000,https://townhall.com/news/scott-mcclallen/2026/09/02/aspiring-rapper-among-three-charged-in-81m-stolen-check-scheme-n2682363
1321208944,20260903,202609,2026,2026.6658,USA,UNITED STATES,USA,,,,,,,,USAJUD,LOS ANGELES,USA,,,,,JUD,,,1,173,173,17,4,-5.0,4,1,4,-4.88958990536277,3,"Quartz Hill, California, United States",US,USCA,CA037,34.6453,-118.218,1661271,3,"Quartz Hill, California, United States",US,USCA,,34.6453,-118.218,1661271,3,"Quartz Hill, California, United States",US,USCA,,34.6453,-118.218,1661271,20260903013000,https://townhall.com/news/scott-mcclallen/2026/09/02/aspiring-rapper-among-three-charged-in-81m-stolen-check-scheme-n2682363
1321208945,20260903,202609,2026,2026.6658,USA,UTAH,USA,,,,,,,,USAMED,THE ASSOCIATED PRESS,USA,,,,,MED,,,0,193,193,19,4,-10.0,8,1,8,-8.71794871794872,2,"Utah, United States",US,USUT,,40.1135,-111.854,UT,2,"Utah, United States",US,USUT,,40.1135,-111.854,UT,2,"Utah, United States",US,USUT,,40.1135,-111.854,UT,20260903013000,https://nationalenquirer.com/megyn-kelly-calls-tyler-robinsons-lawyer-an-idiot-over-charlie-kirk-remarks/
1321208946,20260903,202609,2026,2026.6658,USA,UNITED STATES,USA,,,,,,,,VEN,VENEZUELA,VEN,,,,,,,,1,061,061,06,2,6.4,1,1,1,1.25,4,"Cambridge, Cambridgeshire, United Kingdom",UK,UKC3,40098,52.2,0.116667,-2591658,4,"La Guaira, Vargas, Venezuela",VE,VE26,31960,10.6004,-66.93,-947670,2,"Massachusetts, United States",US,USMA,,42.2373,-71.5314,MA,20260903013000,https://www.local10.com/news/world/2026/09/02/us-energy-secretary-announces-deals-to-increase-oil-output-in-venezuela/
1321208947,20260903,202609,2026,2026.6658,USA,MASSACHUSETTS,USA,,,,,,,,VEN,VENEZUELA,VEN,,,,,,,,1,061,061,06,2,6.4,2,1,2,1.25,2,"Massachusetts, United States",US,USMA,,42.2373,-71.5314,MA,4,"La Guaira, Vargas, Venezuela",VE,VE26,31960,10.6004,-66.93,-947670,2,"Massachusetts, United States",US,USMA,,42.2373,-71.5314,MA,20260903013000,https://www.local10.com/news/world/2026/09/02/us-energy-secretary-announces-deals-to-increase-oil-output-in-venezuela/
1321208948,20260903,202609,2026,2026.6658,USACOP,MINNEAPOLIS,USA,,,,,COP,,,,,,,,,,,,,1,193,193,19,4,-10.0,10,1,10,-7.27762803234501,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,0,,,,,,,,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,20260903013000,https://www.express.co.uk/news/us/2244994/cops-several-injured-shooting-minneapolis
1321208949,20260903,202609,2026,2026.6658,USACOP,CLEVELAND,USA,,,,,COP,,,CRM,CRIMINAL,,,,,,CRM,,,1,120,120,12,3,-4.0,5,1,5,-1.0351966873706,0,,,,,,,,0,,,,,,,,0,,,,,,,,20260903013000,https://www.gazettelive.co.uk/news/teesside-news/redcar-eston-high-street-council-34556695
1321208950,20260903,202609,2026,2026.6658,USACOP,UNITED STATES,USA,,,,,COP,,,USA,MINNEAPOLIS,USA,,,,,,,,1,190,190,19,4,-10.0,3,3,3,-5.40845413941861,3,"Minneapolis, Minnesota, United States",US,USMN,MN053,44.98,-93.2638,655030,3,"Minneapolis, Minnesota, United States",US,USMN,MN053,44.98,-93.2638,655030,3,"Minneapolis, Minnesota, United States",US,USMN,MN053,44.98,-93.2638,655030,20260903013000,https://www.goulburnpost.com.au/story/9342820/two-dead-gunman-killed-in-minneapolis-shooting/
1321208951,20260903,202609,2026,2026.6658,USACOP,UNITED STATES,USA,,,,,COP,,,USACOP,UNITED STATES,USA,,,,,COP,,,1,190,190,19,4,-10.0,3,3,3,-5.40845413941861,3,"Minneapolis, Minnesota, United States",US,USMN,MN053,44.98,-93.2638,655030,3,"Minneapolis, Minnesota, United States",US,USMN,MN053,44.98,-93.2638,655030,3,"Minneapolis, Minnesota, United States",US,USMN,MN053,44.98,-93.2638,655030,20260903013000,https://www.goulburnpost.com.au/story/9342820/two-dead-gunman-killed-in-minneapolis-shooting/
1321208952,20260903,202609,2026,2026.6658,USACVL,MICHIGAN,USA,,,,,CVL,,,,,,,,,,,,,0,014,014,01,1,0.0,3,1,3,-2.33463035019455,2,"Michigan, United States",US,USMI,,43.3504,-84.5603,MI,0,,,,,,,,2,"Michigan, United States",US,USMI,,43.3504,-84.5603,MI,20260903013000,https://www.wnmufm.org/local-regional-news/2026-09-02/political-adversaries-join-forces-urge-michiganders-to-vote-no-on-state-constitutional-convention
1321208953,20260903,202609,2026,2026.6658,USACVL,MICHIGAN,USA,,,,,CVL,,,,,,,,,,,,,1,020,020,02,1,3.0,8,1,8,0.51282051282052,2,"Michigan, United States",US,USMI,,43.3504,-84.5603,MI,0,,,,,,,,2,"Michigan, United States",US,USMI,,43.3504,-84.5603,MI,20260903013000,https://www.abc12.com/news/genesee-county-groups-highlight-the-dangers-of-a-constitutional-convention/article_c98a0959-707a-4004-97ad-8fde880863b5.html
1321208954,20260903,202609,2026,2026.6658,USACVL,AMERICAN,USA,,,,,CVL,,,COP,PRISON,,,,,,COP,,,1,173,173,17,4,-5.0,4,1,4,-2.71646859083192,4,"Wuhan, Hubei, China",CH,CH12,13124,30.5833,114.267,-1930776,4,"Wuhan, Hubei, China",CH,CH12,13124,30.5833,114.267,-1930776,4,"Wuhan, Hubei, China",CH,CH12,13124,30.5833,114.267,-1930776,20260903013000,https://townhall.com/news/scott-mcclallen/2026/09/02/american-citizen-sentenced-to-two-years-for-spying-on-us-for-china-n2682385
1321208955,20260903,202609,2026,2026.6658,USACVL,UNITED STATES,USA,,,,,CVL,,,COP,PRISON,,,,,,COP,,,1,173,173,17,4,-5.0,2,1,2,-2.71646859083192,4,"Wuhan, Hubei, China",CH,CH12,13124,30.5833,114.267,-1930776,3,"Philadelphia, Pennsylvania, United States",US,USPA,PA101,39.9523,-75.1638,1209052,4,"Wuhan, Hubei, China",CH,CH12,13124,30.5833,114.267,-1930776,20260903013000,https://townhall.com/news/scott-mcclallen/2026/09/02/american-citizen-sentenced-to-two-years-for-spying-on-us-for-china-n2682385
1321208956,20260903,202609,2026,2026.6658,USAEDU,UNITED STATES,USA,,,,,EDU,,,LAB,WORKER,,,,,,LAB,,,1,043,043,04,1,2.8,2,1,2,1.78970917225951,3,"Lancaster County, Pennsylvania, United States",US,USPA,PA071,40.2504,-76.25,1209181,3,"Lancaster County, Pennsylvania, United States",US,USPA,,40.2504,-76.25,1209181,3,"Lancaster County, Pennsylvania, United States",US,USPA,,40.2504,-76.25,1209181,20260903013000,https://www.wgal.com/article/sen-mccormick-highlights-skilled-trades-lancaster-county-college-visit/73598463
1321208957,20260903,202609,2026,2026.6658,USAGOV,UNITED STATES,USA,,,,,GOV,,,,,,,,,,,,,1,011,011,01,1,-0.1,2,1,2,-0.96525096525097,2,"Kentucky, United States",US,USKY,,37.669,-84.6514,KY,0,,,,,,,,2,"Kentucky, United States",US,USKY,,37.669,-84.6514,KY,20260903013000,https://wkuherald.com/96808/news/delta-tau-delta-international-fraternity-suspends-wku-chapter/
1321208958,20260903,202609,2026,2026.6658,USAGOV,UNITED STATES,USA,,,,,GOV,,,,,,,,,,,,,0,040,040,04,1,1.0,4,1,4,-0.271444082519,3,"Highland County, Ohio, United States",US,USOH,OH071,39.1834,-83.6166,1074048,0,,,,,,,,3,"Highland County, Ohio, United States",US,USOH,,39.1834,-83.6166,1074048,20260903013000,https://highlandcountypress.com/index.php/news/commissioners-veterans-service-director-spar-over-hi-tec-renovation-proposal
1321208959,20260903,202609,2026,2026.6658,USAGOV,BARACK OBAMA,USA,,,,,GOV,,,,,,,,,,,,,1,111,111,11,3,-2.0,6,1,6,2.78422273781902,1,Dominican Republic,DR,DR,,19,-70.666667,DR,0,,,,,,,,1,Dominican Republic,DR,DR,,19,-70.666667,DR,20260903013000,https://www.amren.com/news/2026/09/removal-of-a-woke-painting-signals-a-new-line-of-attack-on-artists/
1321208960,20260903,202609,2026,2026.6658,USAGOV,UNITED STATES,USA,,,,,GOV,,,,,,,,,,,,,0,130,130,13,3,-4.4,1,1,1,-12.7303182579564,3,"Lee County, Mississippi, United States",US,USMS,MS081,34.2645,-88.707,695764,0,,,,,,,,3,"Lee County, Mississippi, United States",US,USMS,,34.2645,-88.707,695764,20260903013000,https://www.yahoo.com/news/articles/crime-reports-wednesday-sept-2-010400017.html
1321208961,20260903,202609,2026,2026.6658,USAGOV,THE WHITE HOUSE,USA,,,,,GOV,,,CHN,CHINA,CHN,,,,,,,,1,043,043,04,1,2.8,2,1,2,0.61274509803922,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,20260903013000,https://www.theepochtimes.com/china/trump-says-china-relatively-inactive-on-iran-as-xi-pezeshkian-hold-brief-talks-6082742
1321208962,20260903,202609,2026,2026.6658,USAGOV,THE WHITE HOUSE,USA,,,,,GOV,,,CHN,CHINA,CHN,,,,,,,,1,043,043,04,1,2.8,2,1,2,0.61274509803922,3,"White House, District of Columbia, United States",US,USDC,,38.8951,-77.0364,531871,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,20260903013000,https://www.theepochtimes.com/china/trump-says-china-relatively-inactive-on-iran-as-xi-pezeshkian-hold-brief-talks-6082742
1321208963,20260903,202609,2026,2026.6658,USAGOV,UNITED STATES,USA,,,,,GOV,,,COP,POLICE,,,,,,COP,,,0,130,130,13,3,-4.4,1,1,1,-12.7303182579564,3,"Lee County, Mississippi, United States",US,USMS,MS081,34.2645,-88.707,695764,3,"Lee County, Mississippi, United States",US,USMS,,34.2645,-88.707,695764,3,"Lee County, Mississippi, United States",US,USMS,,34.2645,-88.707,695764,20260903013000,https://www.yahoo.com/news/articles/crime-reports-wednesday-sept-2-010400017.html
1321208964,20260903,202609,2026,2026.6658,USAGOV,THE WHITE HOUSE,USA,,,,,GOV,,,USA,WASHINGTON,USA,,,,,,,,1,040,040,04,1,1.0,2,1,2,0.61274509803922,3,"White House, District of Columbia, United States",US,USDC,,38.8951,-77.0364,531871,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,3,"White House, District of Columbia, United States",US,USDC,,38.8951,-77.0364,531871,20260903013000,https://www.theepochtimes.com/china/trump-says-china-relatively-inactive-on-iran-as-xi-pezeshkian-hold-brief-talks-6082742
1321208965,20260903,202609,2026,2026.6658,USAGOV,THE WHITE HOUSE,USA,,,,,GOV,,,USA,WASHINGTON,USA,,,,,,,,1,042,042,04,1,1.9,2,1,2,0.61274509803922,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,20260903013000,https://www.theepochtimes.com/china/trump-says-china-relatively-inactive-on-iran-as-xi-pezeshkian-hold-brief-talks-6082742
1321208966,20260903,202609,2026,2026.6658,USAGOV,UNITED STATES,USA,,,,,GOV,,,USA,PENNSYLVANIA,USA,,,,,,,,1,071,071,07,2,7.4,4,1,4,2.82861896838602,2,"Pennsylvania, United States",US,USPA,,40.5773,-77.264,PA,2,"Pennsylvania, United States",US,USPA,,40.5773,-77.264,PA,2,"Pennsylvania, United States",US,USPA,,40.5773,-77.264,PA,20260903013000,https://fox56.com/news/local/shapiro-visits-scranton-school-as-state-funding-increase-helps-restore-programs
1321208967,20260903,202609,2026,2026.6658,USAGOV,OVAL OFFICE,USA,,,,,GOV,,,USA,UNITED STATES,USA,,,,,,,,1,186,186,18,4,-10.0,2,1,2,-3.19327731092437,3,"White House, District of Columbia, United States",US,USDC,,38.8951,-77.0364,531871,3,"White House, District of Columbia, United States",US,USDC,,38.8951,-77.0364,531871,3,"White House, District of Columbia, United States",US,USDC,,38.8951,-77.0364,531871,20260903013000,https://www.winnipegfreepress.com/world/2026/09/02/a-judge-blocks-trumps-new-bid-to-curb-birthright-citizenship-citing-supreme-court-precedent
1321208968,20260903,202609,2026,2026.6658,USAGOV,OVAL OFFICE,USA,,,,,GOV,,,USAGOV,UNITED STATES,USA,,,,,GOV,,,1,186,186,18,4,-10.0,2,1,2,-3.19327731092437,3,"White House, District of Columbia, United States",US,USDC,,38.8951,-77.0364,531871,3,"White House, District of Columbia, United States",US,USDC,,38.8951,-77.0364,531871,3,"White House, District of Columbia, United States",US,USDC,,38.8951,-77.0364,531871,20260903013000,https://www.winnipegfreepress.com/world/2026/09/02/a-judge-blocks-trumps-new-bid-to-curb-birthright-citizenship-citing-supreme-court-precedent
1321208969,20260903,202609,2026,2026.6658,USAGOVAGR,UNITED STATES,USA,,,,,GOV,AGR,,,,,,,,,,,,0,015,015,01,1,0.0,10,1,10,-2.5260029717682,2,"Wyoming, United States",US,USWY,,42.7475,-107.209,WY,0,,,,,,,,2,"Wyoming, United States",US,USWY,,42.7475,-107.209,WY,20260903013000,https://www.mondaq.com:443/unitedstates/environmental-law/1838192/proposed-roadless-rule-rescission-could-expand-western-timber-access-but-not-overnight
1321208970,20260903,202609,2026,2026.6658,USAGOVAGR,UNITED STATES,USA,,,,,GOV,AGR,,,,,,,,,,,,0,050,050,05,1,3.5,10,1,10,-2.5260029717682,2,"Wyoming, United States",US,USWY,,42.7475,-107.209,WY,0,,,,,,,,2,"Wyoming, United States",US,USWY,,42.7475,-107.209,WY,20260903013000,https://www.mondaq.com:443/unitedstates/environmental-law/1838192/proposed-roadless-rule-rescission-could-expand-western-timber-access-but-not-overnight
1321208971,20260903,202609,2026,2026.6658,USAJUD,UNITED STATES,USA,,,,,JUD,,,,,,,,,,,,,0,010,010,01,1,0.0,2,1,2,-1.6025641025641,1,United States,US,US,,39.828175,-98.5795,US,0,,,,,,,,1,United States,US,US,,39.828175,-98.5795,US,20260903013000,https://pagesix.com/2026/09/02/celebrity-news/wheel-of-fortune-to-edit-jim-thornton-out-of-upcoming-episodes/
1321208972,20260903,202609,2026,2026.6658,USAJUD,UNITED STATES,USA,,,,,JUD,,,,,,,,,,,,,0,016,016,01,1,-2.0,4,1,4,-6.0377358490566,3,"Manhattan, New York, United States",US,USNY,NY061,40.7834,-73.9662,971945,0,,,,,,,,3,"Manhattan, New York, United States",US,USNY,NY061,40.7834,-73.9662,971945,20260903013000,https://us.cnn.com/2026/09/02/politics/luigi-mangione-plea-discussions-revealed
1321208973,20260903,202609,2026,2026.6658,USAJUD,UNITED STATES,USA,,,,,JUD,,,USA,UNITED STATES,USA,,,,,,,,0,015,015,01,1,0.0,2,1,2,-6.0377358490566,3,"Manhattan, New York, United States",US,USNY,NY061,40.7834,-73.9662,971945,3,"Manhattan, New York, United States",US,USNY,NY061,40.7834,-73.9662,971945,3,"Manhattan, New York, United States",US,USNY,NY061,40.7834,-73.9662,971945,20260903013000,https://us.cnn.com/2026/09/02/politics/luigi-mangione-plea-discussions-revealed
1321208974,20260903,202609,2026,2026.6658,USAJUD,UNITED STATES,USA,,,,,JUD,,,USA,UNITED STATES,USA,,,,,,,,0,084,084,08,2,7.0,2,1,2,-5.41125541125541,2,"New Mexico, United States",US,USNM,,34.8375,-106.237,NM,3,"Albuquerque, New Mexico, United States",US,USNM,NM001,35.0845,-106.651,928679,3,"Albuquerque, New Mexico, United States",US,USNM,NM001,35.0845,-106.651,928679,20260903013000,https://www.kob.com/new-mexico/albuquerque-metro/prosecutors-say-dad-drugged-babies-with-melatonin-before-leaving-them-in-car/
1321208975,20260903,202609,2026,2026.6658,USAMIL,A US,USA,,,,,MIL,,,,,,,,,,,,,1,033,033,03,1,5.2,5,1,5,-1.51133501259446,2,"Georgia, United States",US,USGA,,32.9866,-83.6487,GA,0,,,,,,,,2,"Georgia, United States",US,USGA,,32.9866,-83.6487,GA,20260903013000,https://us.cnn.com/2026/09/02/us/dhs-secretary-emergency-landing
1321208976,20260903,202609,2026,2026.6658,USAMIL,A US,USA,,,,,MIL,,,USA,A US,USA,,,,,,,,1,033,033,03,1,5.2,5,1,5,-1.51133501259446,2,"Georgia, United States",US,USGA,,32.9866,-83.6487,GA,2,"Georgia, United States",US,USGA,,32.9866,-83.6487,GA,2,"Georgia, United States",US,USGA,,32.9866,-83.6487,GA,20260903013000,https://us.cnn.com/2026/09/02/us/dhs-secretary-emergency-landing
1321208977,20260903,202609,2026,2026.6658,VEN,VENEZUELA,VEN,,,,,,,,BUS,COMPANY,,,,,,BUS,,,1,061,061,06,2,6.4,4,1,4,1.25,4,"La Guaira, Vargas, Venezuela",VE,VE26,31960,10.6004,-66.93,-947670,4,"Cambridge, Cambridgeshire, United Kingdom",UK,UKC3,40098,52.2,0.116667,-2591658,2,"Massachusetts, United States",US,USMA,,42.2373,-71.5314,MA,20260903013000,https://www.local10.com/news/world/2026/09/02/us-energy-secretary-announces-deals-to-increase-oil-output-in-venezuela/
1321208978,20260903,202609,2026,2026.6658,VEN,VENEZUELA,VEN,,,,,,,,BUS,COMPANY,,,,,,BUS,,,1,061,061,06,2,6.4,1,1,1,1.25,2,"Massachusetts, United States",US,USMA,,42.2373,-71.5314,MA,4,"Cambridge, Cambridgeshire, United Kingdom",UK,UKC3,40098,52.2,0.116667,-2591658,4,"Cambridge, Cambridgeshire, United Kingdom",UK,UKC3,40098,52.2,0.116667,-2591658,20260903013000,https://www.local10.com/news/world/2026/09/02/us-energy-secretary-announces-deals-to-increase-oil-output-in-venezuela/
1321208979,20260903,202609,2026,2026.6658,VEN,VENEZUELA,VEN,,,,,,,,GBR,UNITED KINGDOM,GBR,,,,,,,,1,061,061,06,2,6.4,1,1,1,1.25,4,"La Guaira, Vargas, Venezuela",VE,VE26,31960,10.6004,-66.93,-947670,4,"Cambridge, Cambridgeshire, United Kingdom",UK,UKC3,40098,52.2,0.116667,-2591658,2,"Massachusetts, United States",US,USMA,,42.2373,-71.5314,MA,20260903013000,https://www.local10.com/news/world/2026/09/02/us-energy-secretary-announces-deals-to-increase-oil-output-in-venezuela/
1321208980,20260903,202609,2026,2026.6658,VEN,VENEZUELA,VEN,,,,,,,,GBR,UNITED KINGDOM,GBR,,,,,,,,1,061,061,06,2,6.4,1,1,1,1.25,2,"Massachusetts, United States",US,USMA,,42.2373,-71.5314,MA,4,"Cambridge, Cambridgeshire, United Kingdom",UK,UKC3,40098,52.2,0.116667,-2591658,4,"Cambridge, Cambridgeshire, United Kingdom",UK,UKC3,40098,52.2,0.116667,-2591658,20260903013000,https://www.local10.com/news/world/2026/09/02/us-energy-secretary-announces-deals-to-increase-oil-output-in-venezuela/
1321208981,20260903,202609,2026,2026.6658,VEN,VENEZUELA,VEN,,,,,,,,USA,UNITED STATES,USA,,,,,,,,1,061,061,06,2,6.4,1,1,1,1.25,4,"La Guaira, Vargas, Venezuela",VE,VE26,31960,10.6004,-66.93,-947670,4,"Cambridge, Cambridgeshire, United Kingdom",UK,UKC3,40098,52.2,0.116667,-2591658,2,"Massachusetts, United States",US,USMA,,42.2373,-71.5314,MA,20260903013000,https://www.local10.com/news/world/2026/09/02/us-energy-secretary-announces-deals-to-increase-oil-output-in-venezuela/
1321208982,20260903,202609,2026,2026.6658,VEN,VENEZUELA,VEN,,,,,,,,USA,MASSACHUSETTS,USA,,,,,,,,1,061,061,06,2,6.4,2,1,2,1.25,4,"La Guaira, Vargas, Venezuela",VE,VE26,31960,10.6004,-66.93,-947670,2,"Massachusetts, United States",US,USMA,,42.2373,-71.5314,MA,2,"Massachusetts, United States",US,USMA,,42.2373,-71.5314,MA,20260903013000,https://www.local10.com/news/world/2026/09/02/us-energy-secretary-announces-deals-to-increase-oil-output-in-venezuela/
1321208983,20260903,202609,2026,2026.6658,VEN,CARACAS,VEN,,,,,,,,VENGOV,VENEZUELAN,VEN,,,,,GOV,,,1,040,040,04,1,1.0,3,1,3,1.25,4,"La Guaira, Vargas, Venezuela",VE,VE26,31960,10.6004,-66.93,-947670,4,"La Guaira, Vargas, Venezuela",VE,VE26,31960,10.6004,-66.93,-947670,4,"La Guaira, Vargas, Venezuela",VE,VE26,31960,10.6004,-66.93,-947670,20260903013000,https://www.local10.com/news/world/2026/09/02/us-energy-secretary-announces-deals-to-increase-oil-output-in-venezuela/
1321208984,20260903,202609,2026,2026.6658,VENGOV,VENEZUELA,VEN,,,,,GOV,,,VEN,VENEZUELAN,VEN,,,,,,,,1,040,040,04,1,1.0,1,1,1,1.25,4,"La Guaira, Vargas, Venezuela",VE,VE26,31960,10.6004,-66.93,-947670,4,"La Guaira, Vargas, Venezuela",VE,VE26,31960,10.6004,-66.93,-947670,4,"La Guaira, Vargas, Venezuela",VE,VE26,31960,10.6004,-66.93,-947670,20260903013000,https://www.local10.com/news/world/2026/09/02/us-energy-secretary-announces-deals-to-increase-oil-output-in-venezuela/
1321208985,20260903,202609,2026,2026.6658,VNM,VIETNAM,VNM,,,,,,,,,,,,,,,,,,1,051,051,05,1,3.4,4,1,4,1.90114068441065,1,"Vietnam, Republic Of",VM,VM,,16.166667,107.833333,VM,0,,,,,,,,1,"Vietnam, Republic Of",VM,VM,,16.166667,107.833333,VM,20260903013000,https://www.wdbj7.com/2026/09/02/lynchburg-veterans-launch-nonpartisan-campaign-boost-voter-turnout/
1321208986,20260903,202609,2026,2026.6658,VUT,VANUATU,VUT,,,,,,,,,,,,,,,,,,0,040,040,04,1,1.0,3,1,3,-3.00200133422281,5,"Tafea, Tafea, Vanuatu",NH,NH15,40197,-19.5,169.5,-2139372,0,,,,,,,,4,"Noumea, New Caledonia (general), New Caledonia",NC,NC00,22378,-22.2667,166.45,-1713609,20260903013000,https://pina.com.fj/2026/09/03/vanuatu-takes-matthew-and-hunter-dispute-to-icj/
1321208987,20260903,202609,2026,2026.6658,VUT,VANUATU,VUT,,,,,,,,FRANCL,NEW CALEDONIA,FRA,,,,,,,,0,040,040,04,1,1.0,4,1,4,-3.00200133422281,5,"Tafea, Tafea, Vanuatu",NH,NH15,40197,-19.5,169.5,-2139372,4,"Noumea, New Caledonia (general), New Caledonia",NC,NC00,22378,-22.2667,166.45,-1713609,4,"Noumea, New Caledonia (general), New Caledonia",NC,NC00,22378,-22.2667,166.45,-1713609,20260903013000,https://pina.com.fj/2026/09/03/vanuatu-takes-matthew-and-hunter-dispute-to-icj/
1321208988,20260903,202609,2026,2026.6658,VUT,VANUATU,VUT,,,,,,,,LEG,SENATE,,,,,,LEG,,,0,040,040,04,1,1.0,1,1,1,-3.00200133422281,5,"Tafea, Tafea, Vanuatu",NH,NH15,40197,-19.5,169.5,-2139372,4,"Noumea, New Caledonia (general), New Caledonia",NC,NC00,22378,-22.2667,166.45,-1713609,4,"Noumea, New Caledonia (general), New Caledonia",NC,NC00,22378,-22.2667,166.45,-1713609,20260903013000,https://pina.com.fj/2026/09/03/vanuatu-takes-matthew-and-hunter-dispute-to-icj/
1321208989,20260903,202609,2026,2026.6658,nap,NEAPOLITAN,,,nap,,,,,,UAF,HITMAN,,,,,,UAF,,,1,046,046,04,1,7.0,10,1,10,0,0,,,,,,,,0,,,,,,,,0,,,,,,,,20260903013000,https://c101.iheart.com/featured/hitman/content/2026-09-02-1248-classic-hitz-with-hitman-hitman-talks-to-chris-schreck-from-neapolitan/
1321238228,20250903,202509,2025,2025.6658,,,,,,,,,,,BRA,BRAZIL,BRA,,,,,,,,1,057,057,05,1,8.0,2,1,2,2.65486725663717,0,,,,,,,,4,"Flamengo, Piauhy, Brazil",BR,BR20,18585,-3.53889,-42.1508,84117,4,"Flamengo, Piauhy, Brazil",BR,BR20,18585,-3.53889,-42.1508,84117,20260903063000,http://www.brazilsun.com/news/279282820/chile-pulgar-extends-flamengo-contract
