GLOBALEVENTID,SQLDATE,MonthYear,Year,FractionDate,Actor1Code,Actor1Name,Actor1CountryCode,Actor1KnownGroupCode,Actor1EthnicCode,Actor1Religion1Code,Actor1Religion2Code,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2KnownGroupCode,Actor2EthnicCode,Actor2Religion1Code,Actor2Religion2Code,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_FullName,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor2Geo_Type,Actor2Geo_FullName,Actor2Geo_CountryCode,Actor2Geo_ADM1Code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,ActionGeo_Type,ActionGeo_FullName,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,DATEADDED,SOURCEURL
1322148313,20260909,202609,2026,2026.6822,ETHGOV,ETHIOPIA,ETH,,,,,GOV,,,,,,,,,,,,,1,138,138,13,3,-7.0,2,1,2,-6.02782071097372,4,"Tigray, Tigray, Ethiopia",ET,ET53,149298,13.5,39.5,-620571,0,,,,,,,,4,"Tigray, Tigray, Ethiopia",ET,ET53,149298,13.5,39.5,-620571,20260909064500,https://allafrica.com/stories/202609090028.html
1322148314,20260909,202609,2026,2026.6822,EUR,EUROPEAN,EUR,,,,,,,,BEL,BELGIAN,BEL,,,,,,,,1,111,111,11,3,-2.0,10,1,10,1.45454545454545,2,"California, United States",US,USCA,,36.17,-119.746,CA,2,"California, United States",US,USCA,,36.17,-119.746,CA,2,"California, United States",US,USCA,,36.17,-119.746,CA,20260909064500,https://www.thelawyermag.com/au/news/international/european-court-of-justice-sides-with-ikea-in-infringement-bout-over-brands-use-in-belgian-campaign/589131
1322148315,20260909,202609,2026,2026.6822,FIN,FINLAND,FIN,,,,,,,,SPY,INTELLIGENCE,,,,,,SPY,,,1,192,192,19,4,-9.5,4,1,4,4.01606425702811,4,"Hormus, Uusimaa Region, Finland",FI,FI35,16230,60.0167,24.4167,-1365862,4,"Hormus, Uusimaa Region, Finland",FI,FI35,16230,60.0167,24.4167,-1365862,4,"Hormus, Uusimaa Region, Finland",FI,FI35,16230,60.0167,24.4167,-1365862,20260909064500,https://www.finanznachrichten.de/nachrichten-2026-09/69528558-nomentia-oy-nomentia-launches-new-modules-for-the-foundation-of-modern-treasury-008.htm
1322148316,20260909,202609,2026,2026.6822,FRA,FRANCE,FRA,,,,,,,,,,,,,,,,,,0,030,030,03,1,4.0,2,1,2,-1.34128166915052,4,"Palais, RhôAlpes, France",FR,FRB9,16331,45.3633,4.49802,-1445317,0,,,,,,,,4,"Palais, RhôAlpes, France",FR,FRB9,16331,45.3633,4.49802,-1445317,20260909064500,http://www.bignewsnetwork.com/news/279295601/macron-hosts-global-space-summit-in-paris-snubbed-by-us-companies
1322148317,20260909,202609,2026,2026.6822,FRA,PARIS,FRA,,,,,,,,,,,,,,,,,,1,042,042,04,1,1.9,4,1,4,1.54405086285195,4,"Istanbul, Istanbul, Turkey",TU,TU34,27897,41.0186,28.9647,-755070,0,,,,,,,,4,"Istanbul, Istanbul, Turkey",TU,TU34,27897,41.0186,28.9647,-755070,20260909064500,https://www.finanznachrichten.de/nachrichten-2026-09/69528566-united-press-la-beaute-by-sara-announces-founder-sara-o-sullivan-as-host-of-its-first-singapore-fashion-show-296.htm
1322148318,20260909,202609,2026,2026.6822,FRA,AQUITAINE,FRA,,,,,,,,,,,,,,,,,,1,090,090,09,2,-2.0,6,1,6,3.92156862745098,4,"Sydney, New South Wales, Australia",AS,AS02,154637,-33.8833,151.217,-1603135,0,,,,,,,,4,"Sydney, New South Wales, Australia",AS,AS02,154637,-33.8833,151.217,-1603135,20260909064500,https://punchng.com/blanche-dalpuget-author-widow-of-ex-australian-pm-bob-hawke-dies-at-82/
1322148319,20260909,202609,2026,2026.6822,FRA,AQUITAINE,FRA,,,,,,,,,,,,,,,,,,1,090,090,09,2,-2.0,2,1,2,3.92156862745098,4,"Sydney, New South Wales, Australia",AS,AS02,154637,-33.8833,151.217,-1603135,0,,,,,,,,4,"Jakarta, Jakarta Raya, Indonesia",ID,ID04,18585,-6.17444,106.829,-2679652,20260909064500,https://punchng.com/blanche-dalpuget-author-widow-of-ex-australian-pm-bob-hawke-dies-at-82/
1322148320,20260909,202609,2026,2026.6822,FRA,AQUITAINE,FRA,,,,,,,,,,,,,,,,,,1,090,090,09,2,-2.0,2,1,2,3.92156862745098,4,"Jakarta, Jakarta Raya, Indonesia",ID,ID04,18585,-6.17444,106.829,-2679652,0,,,,,,,,4,"Jakarta, Jakarta Raya, Indonesia",ID,ID04,18585,-6.17444,106.829,-2679652,20260909064500,https://punchng.com/blanche-dalpuget-author-widow-of-ex-australian-pm-bob-hawke-dies-at-82/
1322148321,20260909,202609,2026,2026.6822,FRA,FRANCE,FRA,,,,,,,,,,,,,,,,,,0,112,112,11,3,-2.0,2,1,2,-1.34128166915052,4,"Palais, RhôAlpes, France",FR,FRB9,16331,45.3633,4.49802,-1445317,0,,,,,,,,4,"Palais, RhôAlpes, France",FR,FRB9,16331,45.3633,4.49802,-1445317,20260909064500,http://www.bignewsnetwork.com/news/279295601/macron-hosts-global-space-summit-in-paris-snubbed-by-us-companies
1322148322,20260909,202609,2026,2026.6822,FRA,LYON,FRA,,,,,,,,,,,,,,,,,,1,112,112,11,3,-2.0,6,1,6,-12.8654970760234,2,"Illinois, United States",US,USIL,,40.3363,-89.0022,IL,0,,,,,,,,2,"Illinois, United States",US,USIL,,40.3363,-89.0022,IL,20260909064500,https://www.kwtx.com/2026/09/09/mother-charged-with-murder-was-psychotic-state-time-sons-strangling-attorney-says/
1322148323,20260909,202609,2026,2026.6822,FRA,FRANCE,FRA,,,,,,,,DEU,GERMANY,DEU,,,,,,,,1,042,042,04,1,1.9,8,1,8,-1.34128166915052,4,"Palais, RhôAlpes, France",FR,FRB9,16331,45.3633,4.49802,-1445317,1,Germany,GM,GM,,51.5,10.5,GM,4,"Palais, RhôAlpes, France",FR,FRB9,16331,45.3633,4.49802,-1445317,20260909064500,http://www.bignewsnetwork.com/news/279295601/macron-hosts-global-space-summit-in-paris-snubbed-by-us-companies
1322148324,20260909,202609,2026,2026.6822,FRA,PARIS,FRA,,,,,,,,ISR,ISRAELI,ISR,,,,,,,,1,010,010,01,1,0.0,4,1,4,-4.16666666666666,4,"Paris, France (general), France",FR,FR00,16282,48.8667,2.33333,-1456928,1,Israel,IS,IS,,31.5,34.75,IS,1,Canada,CA,CA,,60,-96,CA,20260909064500,https://www.mangalorean.com/uk-france-and-canada-affirm-commitment-to-two-state-solution-amid-israel-palestine-war/
1322148325,20260909,202609,2026,2026.6822,FRA,FRANCE,FRA,,,,,,,,ISR,ISRAEL,ISR,,,,,,,,1,050,050,05,1,3.5,4,1,2,-4.16666666666666,1,United Kingdom,UK,UK,,54,-4,UK,1,Israel,IS,IS,,31.5,34.75,IS,1,Canada,CA,CA,,60,-96,CA,20260909064500,https://www.mangalorean.com/uk-france-and-canada-affirm-commitment-to-two-state-solution-amid-israel-palestine-war/
1322148326,20260909,202609,2026,2026.6822,FRA,PARIS,FRA,,,,,,,,ISRCVL,ISRAELI,ISR,,,,,CVL,,,1,010,010,01,1,0.0,6,1,6,-4.16666666666666,4,"Paris, France (general), France",FR,FR00,16282,48.8667,2.33333,-1456928,1,Israel,IS,IS,,31.5,34.75,IS,1,Canada,CA,CA,,60,-96,CA,20260909064500,https://www.mangalorean.com/uk-france-and-canada-affirm-commitment-to-two-state-solution-amid-israel-palestine-war/
1322148327,20260909,202609,2026,2026.6822,FRA,PARIS,FRA,,,,,,,,SGP,SINGAPORE,SGP,,,,,,,,1,043,043,04,1,2.8,1,1,1,1.54405086285195,4,"Paris, France (general), France",FR,FR00,16282,48.8667,2.33333,-1456928,4,"Paris, France (general), France",FR,FR00,16282,48.8667,2.33333,-1456928,1,Singapore,SN,SN,,1.366667,103.8,SN,20260909064500,https://www.finanznachrichten.de/nachrichten-2026-09/69528566-united-press-la-beaute-by-sara-announces-founder-sara-o-sullivan-as-host-of-its-first-singapore-fashion-show-296.htm
1322148328,20260909,202609,2026,2026.6822,FRA,LYON,FRA,,,,,,,,USA,UNITED STATES,USA,,,,,,,,1,112,112,11,3,-2.0,2,1,2,-12.8654970760234,2,"Illinois, United States",US,USIL,,40.3363,-89.0022,IL,2,"Illinois, United States",US,USIL,,40.3363,-89.0022,IL,2,"Illinois, United States",US,USIL,,40.3363,-89.0022,IL,20260909064500,https://www.kwtx.com/2026/09/09/mother-charged-with-murder-was-psychotic-state-time-sons-strangling-attorney-says/
1322148329,20260909,202609,2026,2026.6822,GBR,UNITED KINGDOM,GBR,,,,,,,,,,,,,,,,,,1,010,010,01,1,0.0,4,1,4,0.13531799729364,4,"North Sea, Oceans (general), Oceans",OS,OS00,154724,55.3333,3,-1506407,0,,,,,,,,4,"North Sea, Oceans (general), Oceans",OS,OS00,154724,55.3333,3,-1506407,20260909064500,https://www.heraldscotland.com/news/26533284.desnz-spent-540-000-gift-cards-civil-servants/
1322148330,20260909,202609,2026,2026.6822,GBR,UNITED KINGDOM,GBR,,,,,,,,,,,,,,,,,,0,010,010,01,1,0.0,4,1,4,3.78787878787879,4,"Fraserburgh, Aberdeenshire, United Kingdom",UK,UKT6,40171,57.6833,-2.01667,-2596528,0,,,,,,,,4,"Fraserburgh, Aberdeenshire, United Kingdom",UK,UKT6,40171,57.6833,-2.01667,-2596528,20260909064500,https://www.heraldscotland.com/news/26532964.victor-west-named-first-scottish-ocean-cluster-chair/
1322148331,20260909,202609,2026,2026.6822,GBR,GLASGOW,GBR,,,,,,,,,,,,,,,,,,1,010,010,01,1,0.0,6,1,6,-2.05850487540628,4,"Glasgow, Glasgow City, United Kingdom",UK,UKV2,40176,55.8333,-4.25,-2597039,0,,,,,,,,4,"Glasgow, Glasgow City, United Kingdom",UK,UKV2,40176,55.8333,-4.25,-2597039,20260909064500,https://www.heraldscotland.com/news/26531922.glasgow-complex-needs-service-faces-possible-closure/
1322148332,20260909,202609,2026,2026.6822,GBR,UNITED KINGDOM,GBR,,,,,,,,,,,,,,,,,,0,010,010,01,1,0.0,2,1,2,0.55370985603544,4,"Tanera, Highland, United Kingdom",UK,UKV3,40172,58.0167,-5.4,-2609385,0,,,,,,,,4,"London, London, City of, United Kingdom",UK,UKH9,40110,51.5,-0.116667,-2601889,20260909064500,https://www.ibtimes.com.au/prince-harry-meghan-markle-uk-return-ian-wace-support-1875219
1322148333,20260909,202609,2026,2026.6822,GBR,SCOTLAND,GBR,,,,,,,,,,,,,,,,,,0,010,010,01,1,0.0,3,1,3,-1.86219739292365,4,"Whitehall, Orkney Islands, United Kingdom",UK,UKV9,40174,59.15,-2.61667,-2611570,0,,,,,,,,4,"Whitehall, Orkney Islands, United Kingdom",UK,UKV9,40174,59.15,-2.61667,-2611570,20260909064500,https://www.heraldscotland.com/news/26532512.pm-told-not-give-romeo-powers-top-scots-civil-servant/
1322148334,20260909,202609,2026,2026.6822,GBR,UNITED KINGDOM,GBR,,,,,,,,,,,,,,,,,,0,014,014,01,1,0.0,2,1,2,-1.86219739292365,4,"Whitehall, Orkney Islands, United Kingdom",UK,UKV9,40174,59.15,-2.61667,-2611570,0,,,,,,,,4,"Whitehall, Orkney Islands, United Kingdom",UK,UKV9,40174,59.15,-2.61667,-2611570,20260909064500,https://www.heraldscotland.com/news/26532512.pm-told-not-give-romeo-powers-top-scots-civil-servant/
1322148335,20260909,202609,2026,2026.6822,GBR,UNITED KINGDOM,GBR,,,,,,,,,,,,,,,,,,0,036,036,03,1,4.0,5,1,5,4.7602380119006,4,"Church Fenton, North Yorkshire, United Kingdom",UK,UKJ7,40138,53.8167,-1.21667,-2592567,0,,,,,,,,4,"Church Fenton, North Yorkshire, United Kingdom",UK,UKJ7,40138,53.8167,-1.21667,-2592567,20260909064500,https://www.stokesentinel.co.uk/news/stoke-on-trent-news/22-death-notices-stoke-trent-11146901
1322148336,20260909,202609,2026,2026.6822,GBR,UNITED KINGDOM,GBR,,,,,,,,,,,,,,,,,,0,036,036,03,1,4.0,1,1,1,4.7602380119006,4,"Wolstanton, Staffordshire, United Kingdom",UK,UKM9,40131,53.0333,-2.21667,-2611979,0,,,,,,,,4,"Kidsgrove, Staffordshire, United Kingdom",UK,UKM9,40131,53.0833,-2.23333,-2599906,20260909064500,https://www.stokesentinel.co.uk/news/stoke-on-trent-news/22-death-notices-stoke-trent-11146901
1322148337,20260909,202609,2026,2026.6822,GBR,UNITED KINGDOM,GBR,,,,,,,,,,,,,,,,,,0,042,042,04,1,1.9,1,1,1,0.63424947145878,4,"Sussex, East Sussex, United Kingdom",UK,UKE2,40137,50.9167,-0.083333,-2609142,0,,,,,,,,4,"Merkur, Sachsen, Germany",GM,GM13,16538,51.6333,14.2333,-1825064,20260909064500,https://www.dailystar.co.uk/news/latest-news/meghan-harry-new-title-king-37641813
1322148338,20260909,202609,2026,2026.6822,GBR,UNITED KINGDOM,GBR,,,,,,,,,,,,,,,,,,0,043,043,04,1,2.8,4,1,4,-3.74251497005988,4,"Dover, Kent, United Kingdom",UK,UKG5,40117,51.1333,1.3,-2594561,0,,,,,,,,4,"Dover, Kent, United Kingdom",UK,UKG5,40117,51.1333,1.3,-2594561,20260909064500,http://www.rightspeak.net/2026/09/retired-uk-policeman-reposts-two-jokes.html
1322148339,20260909,202609,2026,2026.6822,GBR,UNITED KINGDOM,GBR,,,,,,,,,,,,,,,,,,1,043,043,04,1,2.8,2,1,2,0.69930069930069,4,"London, London, City of, United Kingdom",UK,UKH9,40110,51.5,-0.116667,-2601889,0,,,,,,,,5,"Tamil Nadu, Tamil Nadu, India",IN,IN25,70248,11,78,-2112557,20260909064500,https://www.thehindu.com/news/national/tamil-nadu/tamil-nadu-cm-vijay-to-travel-to-london-on-first-official-overseas-visit-gold-ring-scheme-launch-postponed/article71445870.ece
1322148340,20260909,202609,2026,2026.6822,GBR,UNITED KINGDOM,GBR,,,,,,,,,,,,,,,,,,1,043,043,04,1,2.8,4,1,3,0.24420024420024,4,"Nottingham, Nottingham, United Kingdom",UK,UKJ8,40126,52.9667,-1.16667,-2604469,0,,,,,,,,4,"Nottingham, Nottingham, United Kingdom",UK,UKJ8,40126,52.9667,-1.16667,-2604469,20260909064500,https://www.dailystar.co.uk/news/uk-news/prince-williams-brutal-two-words-37636470
1322148341,20260909,202609,2026,2026.6822,GBR,UNITED KINGDOM,GBR,,,,,,,,,,,,,,,,,,1,050,050,05,1,3.5,10,1,10,1.78890876565295,1,United Kingdom,UK,UK,,54,-4,UK,0,,,,,,,,1,United Kingdom,UK,UK,,54,-4,UK,20260909064500,https://www.investegate.co.uk/announcement/rns/chesnara--csn/director-pdmr-shareholding/9761845
1322148342,20260909,202609,2026,2026.6822,GBR,UNITED KINGDOM,GBR,,,,,,,,,,,,,,,,,,1,051,051,05,1,3.4,2,1,2,2.5462962962963,4,"Copenhagen, Køavn*, Denmark",DA,DA05,15213,55.6667,12.5833,-2745636,0,,,,,,,,4,"Copenhagen, Køavn*, Denmark",DA,DA05,15213,55.6667,12.5833,-2745636,20260909064500,https://www.investegate.co.uk/announcement/rns/windar-photonics--wpho/directorate-change/9761852
1322148343,20260909,202609,2026,2026.6822,GBR,UNITED KINGDOM,GBR,,,,,,,,,,,,,,,,,,1,060,060,06,2,6.0,5,1,5,-4.46998722860791,1,India,IN,IN,,20,77,IN,0,,,,,,,,1,India,IN,IN,,20,77,IN,20260909064500,https://economictimes.indiatimes.com/nri/latest-updates/uk-airport-chaos-flights-resume-after-air-traffic-control-failure-heathrow-gatwick-warn-of-delays/articleshow/133954772.cms
1322148344,20260909,202609,2026,2026.6822,GBR,UNITED KINGDOM,GBR,,,,,,,,,,,,,,,,,,1,060,060,06,2,6.0,1,1,1,2.5462962962963,1,United Kingdom,UK,UK,,54,-4,UK,0,,,,,,,,4,"Copenhagen, Køavn*, Denmark",DA,DA05,15213,55.6667,12.5833,-2745636,20260909064500,https://www.investegate.co.uk/announcement/rns/windar-photonics--wpho/directorate-change/9761852
1322148345,20260909,202609,2026,2026.6822,GBR,UNITED KINGDOM,GBR,,,,,,,,,,,,,,,,,,1,060,060,06,2,6.0,10,1,10,1.78890876565295,1,United Kingdom,UK,UK,,54,-4,UK,0,,,,,,,,1,United Kingdom,UK,UK,,54,-4,UK,20260909064500,https://www.investegate.co.uk/announcement/rns/chesnara--csn/director-pdmr-shareholding/9761845
1322148346,20260909,202609,2026,2026.6822,GBR,UNITED KINGDOM,GBR,,,,,,,,,,,,,,,,,,0,070,070,07,2,7.0,2,1,2,0.55370985603544,4,"Tanera, Highland, United Kingdom",UK,UKV3,40172,58.0167,-5.4,-2609385,0,,,,,,,,4,"Tanera, Highland, United Kingdom",UK,UKV3,40172,58.0167,-5.4,-2609385,20260909064500,https://www.ibtimes.com.au/prince-harry-meghan-markle-uk-return-ian-wace-support-1875219
1322148347,20260909,202609,2026,2026.6822,GBR,UNITED KINGDOM,GBR,,,,,,,,,,,,,,,,,,0,0831,083,08,2,5.0,4,1,4,1.50891632373114,4,"London, London, City of, United Kingdom",UK,UKH9,40110,51.5,-0.116667,-2601889,0,,,,,,,,4,"London, London, City of, United Kingdom",UK,UKH9,40110,51.5,-0.116667,-2601889,20260909064500,https://www.investegate.co.uk/announcement/rns/literacy-capital--book/new-listing-category-and-board-changes/9761957
1322148348,20260909,202609,2026,2026.6822,GBR,UNITED KINGDOM,GBR,,,,,,,,,,,,,,,,,,0,111,111,11,3,-2.0,10,1,10,-3.74251497005988,4,"Dover, Kent, United Kingdom",UK,UKG5,40117,51.1333,1.3,-2594561,0,,,,,,,,4,"Dover, Kent, United Kingdom",UK,UKG5,40117,51.1333,1.3,-2594561,20260909064500,http://www.rightspeak.net/2026/09/retired-uk-policeman-reposts-two-jokes.html
1322148349,20260909,202609,2026,2026.6822,GBR,UNITED KINGDOM,GBR,,,,,,,,,,,,,,,,,,0,112,112,11,3,-2.0,2,1,2,-1.86219739292365,4,"Whitehall, Orkney Islands, United Kingdom",UK,UKV9,40174,59.15,-2.61667,-2611570,0,,,,,,,,4,"Whitehall, Orkney Islands, United Kingdom",UK,UKV9,40174,59.15,-2.61667,-2611570,20260909064500,https://www.heraldscotland.com/news/26532512.pm-told-not-give-romeo-powers-top-scots-civil-servant/
1322148350,20260909,202609,2026,2026.6822,GBR,UNITED KINGDOM,GBR,,,,,,,,,,,,,,,,,,0,114,114,11,3,-2.0,4,1,4,-1.82291666666666,1,United Kingdom,UK,UK,,54,-4,UK,0,,,,,,,,1,United Kingdom,UK,UK,,54,-4,UK,20260909064500,https://punchng.com/nigerian-businessesman-had-five-penis-enlargement-injections-before-death-clinic/
1322148351,20260909,202609,2026,2026.6822,GBR,UNITED KINGDOM,GBR,,,,,,,,,,,,,,,,,,1,160,160,16,4,-4.0,5,1,5,-4.46998722860791,4,"Gatwick, Surrey, United Kingdom",UK,UKN7,40133,51.1667,-0.183333,-2596850,0,,,,,,,,4,"Heathrow, Hillingdon, United Kingdom",UK,UKF9,40133,51.4667,-0.45,-2598406,20260909064500,https://economictimes.indiatimes.com/nri/latest-updates/uk-airport-chaos-flights-resume-after-air-traffic-control-failure-heathrow-gatwick-warn-of-delays/articleshow/133954772.cms
1322148352,20260909,202609,2026,2026.6822,GBR,UNITED KINGDOM,GBR,,,,,,,,,,,,,,,,,,1,163,163,16,4,-8.0,2,1,2,-5.6,4,"Aqraba, West Bank (general), West Bank",WE,WE00,32684,32.125,35.3455,-793243,0,,,,,,,,4,"Aqraba, West Bank (general), West Bank",WE,WE00,32684,32.125,35.3455,-793243,20260909064500,https://www.dailystar.co.uk/news/latest-news/donald-trump-did-not-push-37641784
1322148353,20260909,202609,2026,2026.6822,GBR,WELSH,GBR,,,,,,,,BUS,COMPANY,,,,,,BUS,,,0,040,040,04,1,1.0,4,1,4,0.56448485370794,4,"Cape Town, Western Cape, South Africa",SF,SF11,77317,-33.9167,18.4167,-1217214,4,"Cape Town, Western Cape, South Africa",SF,SF11,77317,-33.9167,18.4167,-1217214,4,"Cape Town, Western Cape, South Africa",SF,SF11,77317,-33.9167,18.4167,-1217214,20260909064500,https://www.investegate.co.uk/announcement/rns/sovereign-metals-limited-npv-di---svml/scoping-study-shows-strategic-rare-earth-potential/9761969
1322148354,20260909,202609,2026,2026.6822,GBR,UNITED KINGDOM,GBR,,,,,,,,BUS,COMPANY,,,,,,BUS,,,1,0831,083,08,2,5.0,4,1,4,6.47359454855195,1,United Kingdom,UK,UK,,54,-4,UK,1,United Kingdom,UK,UK,,54,-4,UK,1,United Kingdom,UK,UK,,54,-4,UK,20260909064500,https://www.investegate.co.uk/announcement/rns/renew-holdings--rnwh/appointment-of-ned-and-chair-designate/9761850
1322148355,20260909,202609,2026,2026.6822,GBR,UNITED KINGDOM,GBR,,,,,,,,BUS,AIRLINE,,,,,,BUS,,,1,130,130,13,3,-4.4,2,1,2,-4.46998722860791,4,"Gatwick, Surrey, United Kingdom",UK,UKN7,40133,51.1667,-0.183333,-2596850,4,"Gatwick, Surrey, United Kingdom",UK,UKN7,40133,51.1667,-0.183333,-2596850,4,"Gatwick, Surrey, United Kingdom",UK,UKN7,40133,51.1667,-0.183333,-2596850,20260909064500,https://economictimes.indiatimes.com/nri/latest-updates/uk-airport-chaos-flights-resume-after-air-traffic-control-failure-heathrow-gatwick-warn-of-delays/articleshow/133954772.cms
1322148356,20260909,202609,2026,2026.6822,GBR,UNITED KINGDOM,GBR,,,,,,,,BUS,AIRLINE,,,,,,BUS,,,1,130,130,13,3,-4.4,2,1,2,-4.46998722860791,4,"Heathrow, Hillingdon, United Kingdom",UK,UKF9,40133,51.4667,-0.45,-2598406,4,"Gatwick, Surrey, United Kingdom",UK,UKN7,40133,51.1667,-0.183333,-2596850,4,"Gatwick, Surrey, United Kingdom",UK,UKN7,40133,51.1667,-0.183333,-2596850,20260909064500,https://economictimes.indiatimes.com/nri/latest-updates/uk-airport-chaos-flights-resume-after-air-traffic-control-failure-heathrow-gatwick-warn-of-delays/articleshow/133954772.cms
1322148357,20260909,202609,2026,2026.6822,GBR,UNITED KINGDOM,GBR,,,,,,,,BUS,AIRLINE,,,,,,BUS,,,1,130,130,13,3,-4.4,4,1,4,-4.46998722860791,1,India,IN,IN,,20,77,IN,1,India,IN,IN,,20,77,IN,1,India,IN,IN,,20,77,IN,20260909064500,https://economictimes.indiatimes.com/nri/latest-updates/uk-airport-chaos-flights-resume-after-air-traffic-control-failure-heathrow-gatwick-warn-of-delays/articleshow/133954772.cms
1322148358,20260909,202609,2026,2026.6822,GBR,UNITED KINGDOM,GBR,,,,,,,,GOV,FOREIGN OFFICE,,,,,,GOV,,,0,014,014,01,1,0.0,2,1,2,-1.86219739292365,4,"Whitehall, Orkney Islands, United Kingdom",UK,UKV9,40174,59.15,-2.61667,-2611570,4,"Whitehall, Orkney Islands, United Kingdom",UK,UKV9,40174,59.15,-2.61667,-2611570,4,"Whitehall, Orkney Islands, United Kingdom",UK,UKV9,40174,59.15,-2.61667,-2611570,20260909064500,https://www.heraldscotland.com/news/26532512.pm-told-not-give-romeo-powers-top-scots-civil-servant/
1322148359,20260909,202609,2026,2026.6822,GBR,LONDON,GBR,,,,,,,,GOV,CHIEF MINISTER,,,,,,GOV,,,1,036,036,03,1,4.0,2,1,2,0.69930069930069,4,"London, London, City of, United Kingdom",UK,UKH9,40110,51.5,-0.116667,-2601889,5,"Tamil Nadu, Tamil Nadu, India",IN,IN25,70248,11,78,-2112557,4,"London, London, City of, United Kingdom",UK,UKH9,40110,51.5,-0.116667,-2601889,20260909064500,https://www.thehindu.com/news/national/tamil-nadu/tamil-nadu-cm-vijay-to-travel-to-london-on-first-official-overseas-visit-gold-ring-scheme-launch-postponed/article71445870.ece
1322148360,20260909,202609,2026,2026.6822,GBR,UNITED KINGDOM,GBR,,,,,,,,GOV,PRINCE,,,,,,GOV,,,0,043,043,04,1,2.8,2,1,2,0.63424947145878,4,"London, London, City of, United Kingdom",UK,UKH9,40110,51.5,-0.116667,-2601889,4,"Merkur, Sachsen, Germany",GM,GM13,16538,51.6333,14.2333,-1825064,4,"London, London, City of, United Kingdom",UK,UKH9,40110,51.5,-0.116667,-2601889,20260909064500,https://www.dailystar.co.uk/news/latest-news/meghan-harry-new-title-king-37641813
1322148361,20260909,202609,2026,2026.6822,GBR,LONDON,GBR,,,,,,,,GOV,CHIEF MINISTER,,,,,,GOV,,,1,043,043,04,1,2.8,2,1,2,0.69930069930069,4,"London, London, City of, United Kingdom",UK,UKH9,40110,51.5,-0.116667,-2601889,5,"Tamil Nadu, Tamil Nadu, India",IN,IN25,70248,11,78,-2112557,5,"Tamil Nadu, Tamil Nadu, India",IN,IN25,70248,11,78,-2112557,20260909064500,https://www.thehindu.com/news/national/tamil-nadu/tamil-nadu-cm-vijay-to-travel-to-london-on-first-official-overseas-visit-gold-ring-scheme-launch-postponed/article71445870.ece
1322148362,20260909,202609,2026,2026.6822,GBR,UNITED KINGDOM,GBR,,,,,,,,GOV,PRINCE,,,,,,GOV,,,1,043,043,04,1,2.8,2,1,2,0.24420024420024,4,"Nottingham, Nottingham, United Kingdom",UK,UKJ8,40126,52.9667,-1.16667,-2604469,4,"Nottingham, Nottingham, United Kingdom",UK,UKJ8,40126,52.9667,-1.16667,-2604469,4,"Nottingham, Nottingham, United Kingdom",UK,UKJ8,40126,52.9667,-1.16667,-2604469,20260909064500,https://www.dailystar.co.uk/news/uk-news/prince-williams-brutal-two-words-37636470
1322148363,20260909,202609,2026,2026.6822,GBR,UNITED KINGDOM,GBR,,,,,,,,GOV,KING,,,,,,GOV,,,1,043,043,04,1,2.8,8,1,8,0.63424947145878,5,"Oxfordshire, Oxfordshire, United Kingdom",UK,UKK2,40127,51.7823,-1.31405,-2604914,5,"Oxfordshire, Oxfordshire, United Kingdom",UK,UKK2,40127,51.7823,-1.31405,-2604914,5,"Oxfordshire, Oxfordshire, United Kingdom",UK,UKK2,40127,51.7823,-1.31405,-2604914,20260909064500,https://www.dailystar.co.uk/news/latest-news/meghan-harry-new-title-king-37641813
1322148364,20260909,202609,2026,2026.6822,GBR,UNITED KINGDOM,GBR,,,,,,,,GOV,KING,,,,,,GOV,,,1,043,043,04,1,2.8,2,1,2,0.63424947145878,4,"Sussex, East Sussex, United Kingdom",UK,UKE2,40137,50.9167,-0.083333,-2609142,5,"Oxfordshire, Oxfordshire, United Kingdom",UK,UKK2,40127,51.7823,-1.31405,-2604914,4,"Sussex, East Sussex, United Kingdom",UK,UKE2,40137,50.9167,-0.083333,-2609142,20260909064500,https://www.dailystar.co.uk/news/latest-news/meghan-harry-new-title-king-37641813
1322148365,20260909,202609,2026,2026.6822,GBR,WALES,GBR,,,,,,,,GOV,PRINCE,,,,,,GOV,,,0,050,050,05,1,3.5,2,1,2,0.24420024420024,4,"Nottingham, Nottingham, United Kingdom",UK,UKJ8,40126,52.9667,-1.16667,-2604469,4,"Nottingham, Nottingham, United Kingdom",UK,UKJ8,40126,52.9667,-1.16667,-2604469,4,"Nottingham, Nottingham, United Kingdom",UK,UKJ8,40126,52.9667,-1.16667,-2604469,20260909064500,https://www.dailystar.co.uk/news/uk-news/prince-williams-brutal-two-words-37636470
