GLOBALEVENTID,SQLDATE,MonthYear,Year,FractionDate,Actor1Code,Actor1Name,Actor1CountryCode,Actor1KnownGroupCode,Actor1EthnicCode,Actor1Religion1Code,Actor1Religion2Code,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2KnownGroupCode,Actor2EthnicCode,Actor2Religion1Code,Actor2Religion2Code,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_FullName,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor2Geo_Type,Actor2Geo_FullName,Actor2Geo_CountryCode,Actor2Geo_ADM1Code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,ActionGeo_Type,ActionGeo_FullName,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,DATEADDED,SOURCEURL
1322785724,20260913,202609,2026,2026.6932,,,,,,,,,,,USA,UNITED STATES,USA,,,,,,,,1,042,042,04,1,1.9,2,1,2,-6.20689655172414,0,,,,,,,,2,"Arkansas, United States",US,USAR,,34.9513,-92.3809,AR,2,"Arkansas, United States",US,USAR,,34.9513,-92.3809,AR,20260913010000,https://www.yahoo.com/news/articles/suspect-arrested-early-saturday-shooting-000400987.html
1322785725,20260913,202609,2026,2026.6932,,,,,,,,,,,USA,UNITED STATES,USA,,,,,,,,1,100,100,10,3,-5.0,2,1,2,-6.20689655172414,0,,,,,,,,2,"Iowa, United States",US,USIA,,42.0046,-93.214,IA,2,"Iowa, United States",US,USIA,,42.0046,-93.214,IA,20260913010000,https://www.yahoo.com/news/articles/suspect-arrested-early-saturday-shooting-000400987.html
1322785726,20260913,202609,2026,2026.6932,,,,,,,,,,,USA,UNITED STATES,USA,,,,,,,,0,173,173,17,4,-5.0,2,1,2,-0.367647058823531,0,,,,,,,,3,"San Diego, California, United States",US,USCA,,32.7153,-117.157,1661377,3,"San Diego, California, United States",US,USCA,,32.7153,-117.157,1661377,20260913010000,https://www.nbcsandiego.com/news/national-international/police-arrests-tasia-fortune-death-mississippi/4072924/
1322785727,20260913,202609,2026,2026.6932,,,,,,,,,,,USA,UNITED STATES,USA,,,,,,,,0,173,173,17,4,-5.0,2,1,2,-0.367647058823531,0,,,,,,,,3,"San Diego, California, United States",US,USCA,,32.7153,-117.157,1661377,3,"Hinds County, Mississippi, United States",US,USMS,,32.3132,-90.2443,695748,20260913010000,https://www.nbcsandiego.com/news/national-international/police-arrests-tasia-fortune-death-mississippi/4072924/
1322785728,20260913,202609,2026,2026.6932,,,,,,,,,,,USA,UNITED STATES,USA,,,,,,,,1,173,173,17,4,-5.0,4,1,4,-2.29357798165137,0,,,,,,,,3,"Point Dume, California, United States",US,USCA,,34.0017,-118.806,254159,3,"Point Dume, California, United States",US,USCA,,34.0017,-118.806,254159,20260913010000,https://www.nbcsandiego.com/news/national-international/kamala-harris-doug-emhoff-trespass-malibu-home/4072979/
1322785729,20260913,202609,2026,2026.6932,,,,,,,,,,,USA,UNITED STATES,USA,,,,,,,,1,173,173,17,4,-5.0,4,1,4,-6.20689655172414,0,,,,,,,,2,"Iowa, United States",US,USIA,,42.0046,-93.214,IA,2,"Iowa, United States",US,USIA,,42.0046,-93.214,IA,20260913010000,https://www.yahoo.com/news/articles/suspect-arrested-early-saturday-shooting-000400987.html
1322785730,20260913,202609,2026,2026.6932,,,,,,,,,,,USA,UNITED STATES,USA,,,,,,,,0,190,190,19,4,-10.0,2,1,2,-0.367647058823531,0,,,,,,,,3,"San Diego, California, United States",US,USCA,,32.7153,-117.157,1661377,3,"San Diego, California, United States",US,USCA,,32.7153,-117.157,1661377,20260913010000,https://www.nbcsandiego.com/news/national-international/police-arrests-tasia-fortune-death-mississippi/4072924/
1322785731,20260913,202609,2026,2026.6932,AFG,AFGHANISTAN,AFG,,,,,,,,,,,,,,,,,,0,016,016,01,1,-2.0,12,3,12,-7.01602327539314,1,Afghanistan,AF,AF,,33,66,AF,0,,,,,,,,1,Afghanistan,AF,AF,,33,66,AF,20260913010000,https://www.camdencourier.com.au/story/9349124/not-fit-to-be-pm-liberals-feud-with-hanson-deepens/
1322785732,20260913,202609,2026,2026.6932,AFG,AFGHANISTAN,AFG,,,,,,,,AUS,VICTORIA,AUS,,,,,,,,0,190,190,19,4,-10.0,30,3,30,-7.01602327539314,1,Afghanistan,AF,AF,,33,66,AF,1,Afghanistan,AF,AF,,33,66,AF,1,Afghanistan,AF,AF,,33,66,AF,20260913010000,https://www.camdencourier.com.au/story/9349124/not-fit-to-be-pm-liberals-feud-with-hanson-deepens/
1322785733,20260913,202609,2026,2026.6932,AFG,AFGHANISTAN,AFG,,,,,,,,OPP,DETAINEE,,,,,,OPP,,,0,190,190,19,4,-10.0,30,3,30,-7.01602327539314,1,Afghanistan,AF,AF,,33,66,AF,1,Afghanistan,AF,AF,,33,66,AF,1,Afghanistan,AF,AF,,33,66,AF,20260913010000,https://www.camdencourier.com.au/story/9349124/not-fit-to-be-pm-liberals-feud-with-hanson-deepens/
1322785734,20260913,202609,2026,2026.6932,AFGCRM,AFGHANISTAN,AFG,,,,,CRM,,,AUS,AUSTRALIA,AUS,,,,,,,,1,112,112,11,3,-2.0,6,3,6,-7.01602327539314,1,Japan,JA,JA,,36,138,JA,1,Australia,AS,AS,,-25,135,AS,1,Japan,JA,JA,,36,138,JA,20260913010000,https://www.camdencourier.com.au/story/9349124/not-fit-to-be-pm-liberals-feud-with-hanson-deepens/
1322785735,20260913,202609,2026,2026.6932,AFGGOV,AFGHANISTAN,AFG,,,,,GOV,,,,,,,,,,,,,0,051,051,05,1,3.4,1,1,1,-4.34173669467787,1,Afghanistan,AF,AF,,33,66,AF,0,,,,,,,,1,Afghanistan,AF,AF,,33,66,AF,20260913010000,https://www.wxow.com/news/national-politics/justice-department-secures-deportation-order-in-first-of-its-kind-case-brought-in-secretive-court/article_0fd71a7a-22b8-5aed-9934-802ab2b72fa9.html
1322785736,20260913,202609,2026,2026.6932,AFGGOV,AFGHANISTAN,AFG,,,,,GOV,,,,,,,,,,,,,0,051,051,05,1,3.4,1,1,1,-4.34173669467787,1,United States,US,US,,39.828175,-98.5795,US,0,,,,,,,,1,United States,US,US,,39.828175,-98.5795,US,20260913010000,https://www.wxow.com/news/national-politics/justice-department-secures-deportation-order-in-first-of-its-kind-case-brought-in-secretive-court/article_0fd71a7a-22b8-5aed-9934-802ab2b72fa9.html
1322785737,20260913,202609,2026,2026.6932,AGR,FARMER,,,,,,AGR,,,COP,DEPUTY,,,,,,COP,,,1,043,043,04,1,2.8,10,1,10,-6.36042402826855,0,,,,,,,,0,,,,,,,,0,,,,,,,,20260913010000,https://www.deccanchronicle.com/southern-states/karnataka/nargund-bandh-over-farmers-demand-for-drought-declaration-1987120
1322785738,20260913,202609,2026,2026.6932,AUS,AUSTRALIA,AUS,,,,,,,,,,,,,,,,,,1,030,030,03,1,4.0,4,1,4,-0.0800000000000001,4,"Dungog, New South Wales, Australia",AS,AS02,5096,-32.4003,151.758,-1570971,0,,,,,,,,4,"Dungog, New South Wales, Australia",AS,AS02,5096,-32.4003,151.758,-1570971,20260913010000,https://www.dungogchronicle.com.au/story/9348166/how-a-banned-town-norman-lindsays-creswick-reinvented-itself/
1322785739,20260913,202609,2026,2026.6932,AUS,AUSTRALIA,AUS,,,,,,,,,,,,,,,,,,1,030,030,03,1,4.0,4,1,4,-0.0799360511590703,4,"Camden Haven, New South Wales, Australia",AS,AS02,5096,-31.6448,152.795,-1583170,0,,,,,,,,4,"Camden Haven, New South Wales, Australia",AS,AS02,5096,-31.6448,152.795,-1583170,20260913010000,https://www.camdencourier.com.au/story/9348166/how-a-banned-town-norman-lindsays-creswick-reinvented-itself/
1322785740,20260913,202609,2026,2026.6932,AUS,AUSTRALIA,AUS,,,,,,,,,,,,,,,,,,1,030,030,03,1,4.0,4,1,4,-0.0800000000000001,4,"Muswellbrook, New South Wales, Australia",AS,AS02,5096,-32.2612,150.89,-1590404,0,,,,,,,,4,"Muswellbrook, New South Wales, Australia",AS,AS02,5096,-32.2612,150.89,-1590404,20260913010000,https://www.muswellbrookchronicle.com.au/story/9348166/how-a-banned-town-norman-lindsays-creswick-reinvented-itself/
1322785741,20260913,202609,2026,2026.6932,AUS,AUSTRALIA,AUS,,,,,,,,,,,,,,,,,,0,042,042,04,1,1.9,2,1,2,-0.0800000000000001,4,"Wellington, New Zealand (general), New Zealand",NZ,NZ00,22391,-41.3,174.783,-1521348,0,,,,,,,,4,"Wellington, New Zealand (general), New Zealand",NZ,NZ00,22391,-41.3,174.783,-1521348,20260913010000,https://www.wellingtontimes.com.au/story/9348166/how-a-banned-town-norman-lindsays-creswick-reinvented-itself/
1322785742,20260913,202609,2026,2026.6932,AUS,AUSTRALIA,AUS,,,,,,,,,,,,,,,,,,0,042,042,04,1,1.9,2,1,2,-0.0800000000000001,4,"Dungog, New South Wales, Australia",AS,AS02,5096,-32.4003,151.758,-1570971,0,,,,,,,,4,"Dungog, New South Wales, Australia",AS,AS02,5096,-32.4003,151.758,-1570971,20260913010000,https://www.dungogchronicle.com.au/story/9348166/how-a-banned-town-norman-lindsays-creswick-reinvented-itself/
1322785743,20260913,202609,2026,2026.6932,AUS,AUSTRALIA,AUS,,,,,,,,,,,,,,,,,,0,042,042,04,1,1.9,2,1,2,-0.0799360511590703,4,"Camden Haven, New South Wales, Australia",AS,AS02,5096,-31.6448,152.795,-1583170,0,,,,,,,,4,"Camden Haven, New South Wales, Australia",AS,AS02,5096,-31.6448,152.795,-1583170,20260913010000,https://www.camdencourier.com.au/story/9348166/how-a-banned-town-norman-lindsays-creswick-reinvented-itself/
1322785744,20260913,202609,2026,2026.6932,AUS,AUSTRALIA,AUS,,,,,,,,,,,,,,,,,,0,042,042,04,1,1.9,2,1,2,-0.0800000000000001,4,"Muswellbrook, New South Wales, Australia",AS,AS02,5096,-32.2612,150.89,-1590404,0,,,,,,,,4,"Muswellbrook, New South Wales, Australia",AS,AS02,5096,-32.2612,150.89,-1590404,20260913010000,https://www.muswellbrookchronicle.com.au/story/9348166/how-a-banned-town-norman-lindsays-creswick-reinvented-itself/
1322785745,20260913,202609,2026,2026.6932,AUS,AUSTRALIA,AUS,,,,,,,,,,,,,,,,,,0,090,090,09,2,-2.0,2,1,2,-0.0800000000000001,4,"Dungog, New South Wales, Australia",AS,AS02,5096,-32.4003,151.758,-1570971,0,,,,,,,,4,"Dungog, New South Wales, Australia",AS,AS02,5096,-32.4003,151.758,-1570971,20260913010000,https://www.dungogchronicle.com.au/story/9348166/how-a-banned-town-norman-lindsays-creswick-reinvented-itself/
1322785746,20260913,202609,2026,2026.6932,AUS,AUSTRALIA,AUS,,,,,,,,,,,,,,,,,,0,090,090,09,2,-2.0,2,1,2,-0.0799360511590703,4,"Camden Haven, New South Wales, Australia",AS,AS02,5096,-31.6448,152.795,-1583170,0,,,,,,,,4,"Camden Haven, New South Wales, Australia",AS,AS02,5096,-31.6448,152.795,-1583170,20260913010000,https://www.camdencourier.com.au/story/9348166/how-a-banned-town-norman-lindsays-creswick-reinvented-itself/
1322785747,20260913,202609,2026,2026.6932,AUS,AUSTRALIA,AUS,,,,,,,,,,,,,,,,,,0,090,090,09,2,-2.0,2,1,2,-0.0800000000000001,4,"Muswellbrook, New South Wales, Australia",AS,AS02,5096,-32.2612,150.89,-1590404,0,,,,,,,,4,"Muswellbrook, New South Wales, Australia",AS,AS02,5096,-32.2612,150.89,-1590404,20260913010000,https://www.muswellbrookchronicle.com.au/story/9348166/how-a-banned-town-norman-lindsays-creswick-reinvented-itself/
1322785748,20260913,202609,2026,2026.6932,AUS,AUSTRALIA,AUS,,,,,,,,,,,,,,,,,,1,190,190,19,4,-10.0,2,1,2,-0.0800000000000001,4,"Dungog, New South Wales, Australia",AS,AS02,5096,-32.4003,151.758,-1570971,0,,,,,,,,4,"Dungog, New South Wales, Australia",AS,AS02,5096,-32.4003,151.758,-1570971,20260913010000,https://www.dungogchronicle.com.au/story/9348166/how-a-banned-town-norman-lindsays-creswick-reinvented-itself/
1322785749,20260913,202609,2026,2026.6932,AUS,AUSTRALIA,AUS,,,,,,,,,,,,,,,,,,1,190,190,19,4,-10.0,2,1,2,-0.0799360511590703,4,"Camden Haven, New South Wales, Australia",AS,AS02,5096,-31.6448,152.795,-1583170,0,,,,,,,,4,"Camden Haven, New South Wales, Australia",AS,AS02,5096,-31.6448,152.795,-1583170,20260913010000,https://www.camdencourier.com.au/story/9348166/how-a-banned-town-norman-lindsays-creswick-reinvented-itself/
1322785750,20260913,202609,2026,2026.6932,AUS,AUSTRALIA,AUS,,,,,,,,,,,,,,,,,,1,190,190,19,4,-10.0,2,1,2,-0.0800000000000001,4,"Muswellbrook, New South Wales, Australia",AS,AS02,5096,-32.2612,150.89,-1590404,0,,,,,,,,4,"Muswellbrook, New South Wales, Australia",AS,AS02,5096,-32.2612,150.89,-1590404,20260913010000,https://www.muswellbrookchronicle.com.au/story/9348166/how-a-banned-town-norman-lindsays-creswick-reinvented-itself/
1322785751,20260913,202609,2026,2026.6932,AUSLEG,AUSTRALIA,AUS,,,,,LEG,,,AUSGOVBUS,ANTHONY ALBANESE,AUS,,,,,GOV,BUS,,0,111,111,11,3,-2.0,6,3,6,-7.01602327539314,1,Australia,AS,AS,,-25,135,AS,1,Japan,JA,JA,,36,138,JA,1,Australia,AS,AS,,-25,135,AS,20260913010000,https://www.camdencourier.com.au/story/9349124/not-fit-to-be-pm-liberals-feud-with-hanson-deepens/
1322785752,20260913,202609,2026,2026.6932,AUT,AUSTRIA,AUT,,,,,,,,,,,,,,,,,,0,193,193,19,4,-10.0,1,1,1,-0.57024364955936,1,Austria,AU,AU,,47.333333,13.333333,AU,0,,,,,,,,1,Austria,AU,AU,,47.333333,13.333333,AU,20260913010000,https://www.outdoorlife.com/hunting/ethically-shooting-running-game/
1322785753,20260913,202609,2026,2026.6932,AUTCVL,AUSTRIA,AUT,,,,,CVL,,,,,,,,,,,,,0,193,193,19,4,-10.0,1,1,1,-0.57024364955936,1,Austria,AU,AU,,47.333333,13.333333,AU,0,,,,,,,,1,Austria,AU,AU,,47.333333,13.333333,AU,20260913010000,https://www.outdoorlife.com/hunting/ethically-shooting-running-game/
1322785754,20260913,202609,2026,2026.6932,BUS,COMPANY,,,,,,BUS,,,,,,,,,,,,,0,172,172,17,4,-5.0,7,1,7,3.36374002280502,4,"Waldenbuch, Baden-Wüberg, Germany",GM,GM01,16529,48.6333,9.13333,-1881986,0,,,,,,,,4,"Waldenbuch, Baden-Wüberg, Germany",GM,GM01,16529,48.6333,9.13333,-1881986,20260913010000,https://www.thedailymeal.com/2252775/german-candies-next-shopping-trip/
1322785755,20260913,202609,2026,2026.6932,BUS,BUSINESS,,,,,,BUS,,,CVL,COMMUNITY,,,,,,CVL,,,1,051,051,05,1,3.4,10,1,10,3.17460317460317,0,,,,,,,,0,,,,,,,,0,,,,,,,,20260913010000,https://929zzu.com/2026/09/12/sandy-williams-black-business-expo-celebrates-local-entrepreneurs-and-community-connections/
1322785756,20260913,202609,2026,2026.6932,BUS,COMPANY,,,,,,BUS,,,DEU,GERMANY,DEU,,,,,,,,0,172,172,17,4,-5.0,3,1,3,3.36374002280502,4,"Waldenbuch, Baden-Wüberg, Germany",GM,GM01,16529,48.6333,9.13333,-1881986,4,"Waldenbuch, Baden-Wüberg, Germany",GM,GM01,16529,48.6333,9.13333,-1881986,4,"Waldenbuch, Baden-Wüberg, Germany",GM,GM01,16529,48.6333,9.13333,-1881986,20260913010000,https://www.thedailymeal.com/2252775/german-candies-next-shopping-trip/
1322785757,20260913,202609,2026,2026.6932,BUS,BUSINESS,,,,,,BUS,,,GOV,GOVERNMENT,,,,,,GOV,,,1,051,051,05,1,3.4,10,1,10,0,0,,,,,,,,0,,,,,,,,0,,,,,,,,20260913010000,https://www.businesspost.ie/analysis-opinion/richard-colwell-pissed-off-public-isnt-buying-the-good-news-economy/
1322785758,20260913,202609,2026,2026.6932,BUSBUS,BANK,,,,,,BUS,BUS,,,,,,,,,,,,1,080,080,08,2,5.0,10,1,10,1.21212121212121,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,0,,,,,,,,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,20260913010000,https://www.themarketsdaily.com/2026/09/13/citigroup-c-and-its-peers-financial-contrast.html
1322785759,20260913,202609,2026,2026.6932,CAN,CANADA,CAN,,,,,,,,,,,,,,,,,,1,010,010,01,1,0.0,2,1,2,3.32950631458094,4,"Montreal, Quebec, Canada",CA,CA10,12713,45.5,-73.5833,-569541,0,,,,,,,,1,South Korea,KS,KS,,37,127.5,KS,20260913010000,https://www.nbcnews.com/world/italy/venice-film-festival-golden-lion-woman-unknown-rcna597415
1322785760,20260913,202609,2026,2026.6932,CAN,CANADA,CAN,,,,,,,,,,,,,,,,,,0,036,036,03,1,4.0,4,1,4,6.33484162895928,4,"Yorkton, Saskatchewan, Canada",CA,CA11,154724,51.2167,-102.467,-576314,0,,,,,,,,1,Philippines,RP,RP,,13,122,RP,20260913010000,https://www.gx94radio.com/2026/09/12/culture-days-returns-to-yorkton-with-arts-culture-and-community-connections/
1322785761,20260913,202609,2026,2026.6932,CAN,CANADA,CAN,,,,,,,,,,,,,,,,,,1,043,043,04,1,2.8,6,1,6,6.33484162895928,4,"Yorkton, Saskatchewan, Canada",CA,CA11,154724,51.2167,-102.467,-576314,0,,,,,,,,4,"Yorkton, Saskatchewan, Canada",CA,CA11,154724,51.2167,-102.467,-576314,20260913010000,https://www.gx94radio.com/2026/09/12/culture-days-returns-to-yorkton-with-arts-culture-and-community-connections/
1322785762,20260913,202609,2026,2026.6932,CAN,CANADA,CAN,,,,,,,,,,,,,,,,,,1,051,051,05,1,3.4,4,1,4,1.9108280254777,1,Canada,CA,CA,,60,-96,CA,0,,,,,,,,1,Canada,CA,CA,,60,-96,CA,20260913010000,https://umfm.com/events/sean-burns-lost-country-better-off-in-time-album-release
1322785763,20260913,202609,2026,2026.6932,CAN,CANADA,CAN,,,,,,,,,,,,,,,,,,1,084,084,08,2,7.0,4,1,4,1.9108280254777,1,Canada,CA,CA,,60,-96,CA,0,,,,,,,,1,Canada,CA,CA,,60,-96,CA,20260913010000,https://umfm.com/events/sean-burns-lost-country-better-off-in-time-album-release
1322785764,20260913,202609,2026,2026.6932,CAN,CANADIAN,CAN,,,,,,,,,,,,,,,,,,0,120,120,12,3,-4.0,10,1,10,-0.48,1,Canada,CA,CA,,60,-96,CA,0,,,,,,,,1,Canada,CA,CA,,60,-96,CA,20260913010000,https://www.catholicworldreport.com/2026/09/12/claire-lai-daughter-of-jailed-hong-kong-advocate-announces-cancer-diagnosis/
1322785765,20260913,202609,2026,2026.6932,CAN,CANADA,CAN,,,,,,,,,,,,,,,,,,1,125,125,12,3,-5.0,4,1,4,3.32950631458094,4,"Montreal, Quebec, Canada",CA,CA10,12713,45.5,-73.5833,-569541,0,,,,,,,,4,"Montreal, Quebec, Canada",CA,CA10,12713,45.5,-73.5833,-569541,20260913010000,https://www.nbcnews.com/world/italy/venice-film-festival-golden-lion-woman-unknown-rcna597415
1322785766,20260913,202609,2026,2026.6932,CAN,CANADA,CAN,,,,,,,,,,,,,,,,,,1,125,125,12,3,-5.0,2,1,2,3.32950631458094,1,Hong Kong,HK,HK,,22.25,114.166667,HK,0,,,,,,,,3,"Hollywood, California, United States",US,USCA,CA037,34.0983,-118.327,1660757,20260913010000,https://www.nbcnews.com/world/italy/venice-film-festival-golden-lion-woman-unknown-rcna597415
1322785767,20260913,202609,2026,2026.6932,CAN,CANADA,CAN,,,,,,,,,,,,,,,,,,1,125,125,12,3,-5.0,2,1,2,3.32950631458094,1,Hong Kong,HK,HK,,22.25,114.166667,HK,0,,,,,,,,1,Hong Kong,HK,HK,,22.25,114.166667,HK,20260913010000,https://www.nbcnews.com/world/italy/venice-film-festival-golden-lion-woman-unknown-rcna597415
1322785768,20260913,202609,2026,2026.6932,CAN,CANADA,CAN,,,,,,,,,,,,,,,,,,1,193,193,19,4,-10.0,2,1,2,3.32950631458094,4,"Montreal, Quebec, Canada",CA,CA10,12713,45.5,-73.5833,-569541,0,,,,,,,,1,South Korea,KS,KS,,37,127.5,KS,20260913010000,https://www.nbcnews.com/world/italy/venice-film-festival-golden-lion-woman-unknown-rcna597415
1322785769,20260913,202609,2026,2026.6932,CAN,CANADA,CAN,,,,,,,,JUD,TRIBUNAL,,,,,,JUD,,,0,010,010,01,1,0.0,2,1,2,-0.48,1,Canada,CA,CA,,60,-96,CA,1,Canada,CA,CA,,60,-96,CA,1,Canada,CA,CA,,60,-96,CA,20260913010000,https://www.catholicworldreport.com/2026/09/12/claire-lai-daughter-of-jailed-hong-kong-advocate-announces-cancer-diagnosis/
1322785770,20260913,202609,2026,2026.6932,CAN,CANADA,CAN,,,,,,,,PHL,FILIPINO,PHL,,,,,,,,0,036,036,03,1,4.0,6,1,6,6.33484162895928,4,"Yorkton, Saskatchewan, Canada",CA,CA11,154724,51.2167,-102.467,-576314,1,Philippines,RP,RP,,13,122,RP,4,"Yorkton, Saskatchewan, Canada",CA,CA11,154724,51.2167,-102.467,-576314,20260913010000,https://www.gx94radio.com/2026/09/12/culture-days-returns-to-yorkton-with-arts-culture-and-community-connections/
1322785771,20260913,202609,2026,2026.6932,CHN,CHINA,CHN,,,,,,,,,,,,,,,,,,1,046,046,04,1,7.0,3,1,3,-0.87976539589443,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,0,,,,,,,,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,20260913010000,https://www.dailymail.com/debate/article-16126439/LIBBY-PURVES-car-crash-interview-Kemi-proved-point.html
1322785772,20260913,202609,2026,2026.6932,CHRCTH,CATHOLIC,,,,CHR,CTH,,,,,,,,,,,,,,0,050,050,05,1,3.5,5,1,5,-0.48,4,"Bkerke, Mont-Liban, Lebanon",LE,LE05,18811,33.9681,35.6336,-801895,0,,,,,,,,4,"Bkerke, Mont-Liban, Lebanon",LE,LE05,18811,33.9681,35.6336,-801895,20260913010000,https://www.catholicworldreport.com/2026/09/12/claire-lai-daughter-of-jailed-hong-kong-advocate-announces-cancer-diagnosis/
1322785773,20260913,202609,2026,2026.6932,CHRCTH,CATHOLIC,,,,CHR,CTH,,,,,,,,,,,,,,0,050,050,05,1,3.5,5,1,5,-5.52884615384615,3,"Chicago, Illinois, United States",US,USIL,IL031,41.85,-87.6501,423587,0,,,,,,,,3,"Chicago, Illinois, United States",US,USIL,IL031,41.85,-87.6501,423587,20260913010000,https://www.catholicworldreport.com/2026/09/12/chicago-archdiocese-to-pay-5-5-million-to-9-abuse-victims-attorneys-say/
1322785774,20260913,202609,2026,2026.6932,CHRCTH,CATHOLIC,,,,CHR,CTH,,,,USAREL,RICHMOND,USA,,,,,,,,0,010,010,01,1,0.0,8,1,8,-1.05740181268883,2,"Virginia, United States",US,USVA,,37.768,-78.2057,VA,2,"Virginia, United States",US,USVA,,37.768,-78.2057,VA,2,"Virginia, United States",US,USVA,,37.768,-78.2057,VA,20260913010000,https://www.pilotonline.com/2026/09/12/letters-for-sept-13-oder-led-the-way-for-african-landing-monument/
1322785775,20260913,202609,2026,2026.6932,CHRHLH,CHRISTIAN,,,,CHR,,HLH,,,CANHLH,CANADA,CAN,,,,,HLH,,,0,172,172,17,4,-5.0,6,1,6,-0.48,4,"Bkerke, Mont-Liban, Lebanon",LE,LE05,18811,33.9681,35.6336,-801895,4,"Bkerke, Mont-Liban, Lebanon",LE,LE05,18811,33.9681,35.6336,-801895,4,"Bkerke, Mont-Liban, Lebanon",LE,LE05,18811,33.9681,35.6336,-801895,20260913010000,https://www.catholicworldreport.com/2026/09/12/claire-lai-daughter-of-jailed-hong-kong-advocate-announces-cancer-diagnosis/
1322785776,20260913,202609,2026,2026.6932,CHRHLH,CHRISTIAN,,,,CHR,,HLH,,,CANHLH,CANADA,CAN,,,,,HLH,,,0,172,172,17,4,-5.0,4,1,4,-0.48,1,Canada,CA,CA,,60,-96,CA,1,Canada,CA,CA,,60,-96,CA,1,Canada,CA,CA,,60,-96,CA,20260913010000,https://www.catholicworldreport.com/2026/09/12/claire-lai-daughter-of-jailed-hong-kong-advocate-announces-cancer-diagnosis/
1322785777,20260913,202609,2026,2026.6932,COP,POLICE,,,,,,COP,,,,,,,,,,,,,0,010,010,01,1,0.0,4,1,4,-0.367647058823531,3,"San Diego, California, United States",US,USCA,CA073,32.7153,-117.157,1661377,0,,,,,,,,3,"San Diego, California, United States",US,USCA,,32.7153,-117.157,1661377,20260913010000,https://www.nbcsandiego.com/news/national-international/police-arrests-tasia-fortune-death-mississippi/4072924/
1322785778,20260913,202609,2026,2026.6932,COP,POLICE,,,,,,COP,,,,,,,,,,,,,0,060,060,06,2,6.0,4,1,4,-0.367647058823531,3,"San Diego, California, United States",US,USCA,CA073,32.7153,-117.157,1661377,0,,,,,,,,3,"San Diego, California, United States",US,USCA,,32.7153,-117.157,1661377,20260913010000,https://www.nbcsandiego.com/news/national-international/police-arrests-tasia-fortune-death-mississippi/4072924/
1322785779,20260913,202609,2026,2026.6932,COP,DEPUTY,,,,,,COP,,,AGR,FARMER,,,,,,AGR,,,1,042,042,04,1,1.9,10,1,10,-6.36042402826855,0,,,,,,,,0,,,,,,,,0,,,,,,,,20260913010000,https://www.deccanchronicle.com/southern-states/karnataka/nargund-bandh-over-farmers-demand-for-drought-declaration-1987120
1322785780,20260913,202609,2026,2026.6932,COP,POLICE,,,,,,COP,,,DEU,BERLIN,DEU,,,,,,,,1,141,141,14,3,-6.5,5,1,5,-2.23713646532439,4,"Munich, Bayern, Germany",GM,GM02,16532,48.15,11.5833,-1829149,4,"Berlin, Berlin, Germany",GM,GM16,16538,52.5167,13.4,-1746443,4,"Berlin, Berlin, Germany",GM,GM16,16538,52.5167,13.4,-1746443,20260913010000,https://dominicanrepublicpost.com/tens-of-thousands-march-across-germany-to-protest-far-right-party-afd/
1322785781,20260913,202609,2026,2026.6932,COP,POLICE,,,,,,COP,,,USA,UNITED STATES,USA,,,,,,,,1,173,173,17,4,-5.0,2,1,2,-0.367647058823531,3,"San Diego, California, United States",US,USCA,CA073,32.7153,-117.157,1661377,3,"San Diego, California, United States",US,USCA,,32.7153,-117.157,1661377,3,"San Diego, California, United States",US,USCA,,32.7153,-117.157,1661377,20260913010000,https://www.nbcsandiego.com/news/national-international/police-arrests-tasia-fortune-death-mississippi/4072924/
1322785782,20260913,202609,2026,2026.6932,CRM,CRIMINAL,,,,,,CRM,,,AUS,AUSTRALIA,AUS,,,,,,,,1,112,112,11,3,-2.0,6,3,6,-7.01602327539314,1,Australia,AS,AS,,-25,135,AS,1,Australia,AS,AS,,-25,135,AS,1,Australia,AS,AS,,-25,135,AS,20260913010000,https://www.camdencourier.com.au/story/9349124/not-fit-to-be-pm-liberals-feud-with-hanson-deepens/
1322785783,20260913,202609,2026,2026.6932,CRM,CRIMINAL,,,,,,CRM,,,NGA,NIGERIAN,NGA,,,,,,,,1,012,012,01,1,-0.4,8,1,8,-6.04575163398692,5,"Akwa Ibom State, Akwa Ibom, Nigeria",NI,NI21,191377,5,7.83333,-1998981,5,"Akwa Ibom State, Akwa Ibom, Nigeria",NI,NI21,191377,5,7.83333,-1998981,5,"Akwa Ibom State, Akwa Ibom, Nigeria",NI,NI21,191377,5,7.83333,-1998981,20260913010000,https://leadership.ng/aneej-seeks-media-csos-collaboration-in-fight-against-illicit-transshipment-of-funds/
