GLOBALEVENTID,SQLDATE,MonthYear,Year,FractionDate,Actor1Code,Actor1Name,Actor1CountryCode,Actor1KnownGroupCode,Actor1EthnicCode,Actor1Religion1Code,Actor1Religion2Code,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2KnownGroupCode,Actor2EthnicCode,Actor2Religion1Code,Actor2Religion2Code,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_FullName,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor2Geo_Type,Actor2Geo_FullName,Actor2Geo_CountryCode,Actor2Geo_ADM1Code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,ActionGeo_Type,ActionGeo_FullName,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,DATEADDED,SOURCEURL
1304963287,20260520,202605,2026,2026.3836,FRANCLLEG,NEW CALEDONIA,FRA,,,,,LEG,,,FRAGOV,FRENCH,FRA,,,,,GOV,,,0,042,042,04,1,1.9,6,1,6,-0.15467904098994,4,"Loyalty Islands, New Caledonia (general), New Caledonia",NC,NC00,22378,-21,167,-1712755,4,"Paris, France (general), France",FR,FR00,16282,48.8667,2.33333,-1456928,4,"Loyalty Islands, New Caledonia (general), New Caledonia",NC,NC00,22378,-21,167,-1712755,20260520041500,https://www.rnz.co.nz/news/pacific/595662/french-senate-endorses-proposed-changes-to-new-caledonia-s-electoral-roll
1304963288,20260520,202605,2026,2026.3836,GBR,LONDON,GBR,,,,,,,,,,,,,,,,,,0,010,010,01,1,0.0,6,1,6,1.69491525423729,4,"Ahmedabad, Gujarat, India",IN,IN09,17644,23.0333,72.6167,-2088270,0,,,,,,,,4,"Ahmedabad, Gujarat, India",IN,IN09,17644,23.0333,72.6167,-2088270,20260520041500,https://economictimes.indiatimes.com/magazines/panache/i-thought-my-profile-was-strong-iim-ahmedabad-graduate-shares-the-cv-strategy-that-finally-got-her-a-job/articleshow/131214625.cms
1304963289,20260520,202605,2026,2026.3836,GBR,UNITED KINGDOM,GBR,,,,,,,,,,,,,,,,,,0,020,020,02,1,3.0,2,1,2,-2.67094017094018,1,China,CH,CH,,35,105,CH,0,,,,,,,,1,United Kingdom,UK,UK,,54,-4,UK,20260520041500,https://punchng.com/the-not-so-hidden-costs-of-chinas-non-interference-policy/
1304963290,20260520,202605,2026,2026.3836,GBR,UNITED KINGDOM,GBR,,,,,,,,,,,,,,,,,,0,0841,084,08,2,7.0,2,1,2,-2.67094017094018,1,China,CH,CH,,35,105,CH,0,,,,,,,,1,China,CH,CH,,35,105,CH,20260520041500,https://punchng.com/the-not-so-hidden-costs-of-chinas-non-interference-policy/
1304963291,20260520,202605,2026,2026.3836,GBR,UNITED KINGDOM,GBR,,,,,,,,,,,,,,,,,,0,0841,084,08,2,7.0,8,1,8,-2.67094017094018,1,United Kingdom,UK,UK,,54,-4,UK,0,,,,,,,,1,China,CH,CH,,35,105,CH,20260520041500,https://punchng.com/the-not-so-hidden-costs-of-chinas-non-interference-policy/
1304963292,20260520,202605,2026,2026.3836,GBR,LONDON,GBR,,,,,,,,CVL,SCIENTIST,,,,,,CVL,,,1,051,051,05,1,3.4,3,1,3,2.7063599458728,4,"Chennai, Tamil Nadu, India",IN,IN25,70251,13.0833,80.2833,-2103041,4,"Chennai, Tamil Nadu, India",IN,IN25,70251,13.0833,80.2833,-2103041,4,"Chennai, Tamil Nadu, India",IN,IN25,70251,13.0833,80.2833,-2103041,20260520041500,https://timesofindia.indiatimes.com/life-style/people/meet-soumya-and-ms-swaminathan-indias-first-father-daughter-duo-to-be-awarded-the-fellowship-of-royal-society/articleshow/131215925.cms
1304963293,20260520,202605,2026,2026.3836,GBR,UNITED KINGDOM,GBR,,,,,,,,NGA,NIGERIA,NGA,,,,,,,,1,010,010,01,1,0.0,8,1,8,2.80649926144756,4,"Kaduna, Kaduna, Nigeria",NI,NI23,22832,10.5231,7.44028,-2014086,4,"Kaduna, Kaduna, Nigeria",NI,NI23,22832,10.5231,7.44028,-2014086,4,"Kaduna, Kaduna, Nigeria",NI,NI23,22832,10.5231,7.44028,-2014086,20260520041500,https://punchng.com/10-nigerian-firms-secure-560000-to-fight-extreme-heat/
1304963294,20260520,202605,2026,2026.3836,GBR,UNITED KINGDOM,GBR,,,,,,,,NGA,NIGERIA,NGA,,,,,,,,1,010,010,01,1,0.0,2,1,2,2.80649926144756,1,United Kingdom,UK,UK,,54,-4,UK,4,"Kaduna, Kaduna, Nigeria",NI,NI23,22832,10.5231,7.44028,-2014086,4,"Kaduna, Kaduna, Nigeria",NI,NI23,22832,10.5231,7.44028,-2014086,20260520041500,https://punchng.com/10-nigerian-firms-secure-560000-to-fight-extreme-heat/
1304963295,20260520,202605,2026,2026.3836,GBR,UNITED KINGDOM,GBR,,,,,,,,NGA,NIGERIAN,NGA,,,,,,,,0,051,051,05,1,3.4,2,1,2,2.80649926144756,4,"Kaduna, Kaduna, Nigeria",NI,NI23,22832,10.5231,7.44028,-2014086,4,"Kaduna, Kaduna, Nigeria",NI,NI23,22832,10.5231,7.44028,-2014086,4,"Kaduna, Kaduna, Nigeria",NI,NI23,22832,10.5231,7.44028,-2014086,20260520041500,https://punchng.com/10-nigerian-firms-secure-560000-to-fight-extreme-heat/
1304963296,20260520,202605,2026,2026.3836,GBR,UNITED KINGDOM,GBR,,,,,,,,NGA,NIGERIA,NGA,,,,,,,,0,051,051,05,1,3.4,1,1,1,2.80649926144756,4,"Kaduna, Kaduna, Nigeria",NI,NI23,22832,10.5231,7.44028,-2014086,1,United Kingdom,UK,UK,,54,-4,UK,4,"Kaduna, Kaduna, Nigeria",NI,NI23,22832,10.5231,7.44028,-2014086,20260520041500,https://punchng.com/10-nigerian-firms-secure-560000-to-fight-extreme-heat/
1304963297,20260520,202605,2026,2026.3836,GBR,UNITED KINGDOM,GBR,,,,,,,,NGA,NIGERIA,NGA,,,,,,,,0,051,051,05,1,3.4,4,1,4,2.80649926144756,1,United Kingdom,UK,UK,,54,-4,UK,4,"Kaduna, Kaduna, Nigeria",NI,NI23,22832,10.5231,7.44028,-2014086,4,"Kaduna, Kaduna, Nigeria",NI,NI23,22832,10.5231,7.44028,-2014086,20260520041500,https://punchng.com/10-nigerian-firms-secure-560000-to-fight-extreme-heat/
1304963298,20260520,202605,2026,2026.3836,GBR,UNITED KINGDOM,GBR,,,,,,,,NGA,NIGERIAN,NGA,,,,,,,,0,051,051,05,1,3.4,2,1,2,2.80649926144756,1,United Kingdom,UK,UK,,54,-4,UK,4,"Kaduna, Kaduna, Nigeria",NI,NI23,22832,10.5231,7.44028,-2014086,1,United Kingdom,UK,UK,,54,-4,UK,20260520041500,https://punchng.com/10-nigerian-firms-secure-560000-to-fight-extreme-heat/
1304963299,20260520,202605,2026,2026.3836,GBR,UNITED KINGDOM,GBR,,,,,,,,NGABUS,NIGERIAN,NGA,,,,,BUS,,,0,051,051,05,1,3.4,6,1,6,2.80649926144756,1,United Kingdom,UK,UK,,54,-4,UK,4,"Kaduna, Kaduna, Nigeria",NI,NI23,22832,10.5231,7.44028,-2014086,1,United Kingdom,UK,UK,,54,-4,UK,20260520041500,https://punchng.com/10-nigerian-firms-secure-560000-to-fight-extreme-heat/
1304963300,20260520,202605,2026,2026.3836,GOV,PRESIDENT,,,,,,GOV,,,,,,,,,,,,,0,010,010,01,1,0.0,3,1,3,-6.25,4,"Johannesburg, Gauteng, South Africa",SF,SF06,77364,-26.2,28.0833,-1240261,0,,,,,,,,4,"Johannesburg, Gauteng, South Africa",SF,SF06,77364,-26.2,28.0833,-1240261,20260520041500,https://attackofthefanboy.com/politics/us-is-opening-the-door-for-10000-more-white-south-africans-citing-emergency-refugee-situation-but-the-program-has-a-steep-price-tag/
1304963301,20260520,202605,2026,2026.3836,GOV,MINISTRY,,,,,,GOV,,,,,,,,,,,,,1,012,012,01,1,-0.4,10,1,10,-0.25295109612141,2,"Connecticut, United States",US,USCT,,41.5834,-72.7622,CT,0,,,,,,,,2,"Connecticut, United States",US,USCT,,41.5834,-72.7622,CT,20260520041500,https://www.christianpost.com/news/cliffe-and-stuart-knechtle-on-why-gen-z-is-asking-hard-questions.html
1304963302,20260520,202605,2026,2026.3836,GOV,CHIEF MINISTER,,,,,,GOV,,,,,,,,,,,,,0,017,017,01,1,0.0,6,1,6,3.05810397553517,4,"Baku, Baki*, Azerbaijan",AJ,AJ09,534,40.3953,49.8822,-2705195,0,,,,,,,,4,"Baku, Baki*, Azerbaijan",AJ,AJ09,534,40.3953,49.8822,-2705195,20260520041500,https://pakobserver.net/punjabs-apni-chhat-apna-ghar-programme-tops-world-innovation-rankings-maryam/
1304963303,20260520,202605,2026,2026.3836,GOV,DIPLOMAT,,,,,,GOV,,,,,,,,,,,,,1,036,036,03,1,4.0,6,1,6,-3.05343511450382,4,"New Delhi, Delhi, India",IN,IN07,17911,28.6,77.2,-2106102,0,,,,,,,,4,"New Delhi, Delhi, India",IN,IN07,17911,28.6,77.2,-2106102,20260520041500,https://dunyanews.tv/en/World/952622-rubio-to-attend-nato-talks-pay-first-visit-to-india
1304963304,20260520,202605,2026,2026.3836,GOV,DIPLOMAT,,,,,,GOV,,,,,,,,,,,,,1,036,036,03,1,4.0,4,1,4,-3.05343511450382,1,Turkey,TU,TU,,39.059012,34.911546,TU,0,,,,,,,,1,Turkey,TU,TU,,39.059012,34.911546,TU,20260520041500,https://dunyanews.tv/en/World/952622-rubio-to-attend-nato-talks-pay-first-visit-to-india
1304963305,20260520,202605,2026,2026.3836,GOV,PRESIDENT,,,,,,GOV,,,,,,,,,,,,,0,040,040,04,1,1.0,1,1,1,-1.64473684210526,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,0,,,,,,,,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,20260520041500,https://www.ibtimes.co.uk/speculation-surrounds-trumps-health-during-china-visit-1797798
1304963306,20260520,202605,2026,2026.3836,GOV,MINIST,,,,,,GOV,,,,,,,,,,,,,0,040,040,04,1,1.0,5,1,5,-0.28011204481793,1,New Zealand,NZ,NZ,,-42,174,NZ,0,,,,,,,,1,New Zealand,NZ,NZ,,-42,174,NZ,20260520041500,https://www.rnz.co.nz/news/political/595794/winston-peters-wins-again-no-cuts-for-mfat-in-new-budget
1304963307,20260520,202605,2026,2026.3836,GOV,SECRETARY OF STATE,,,,,,GOV,,,,,,,,,,,,,0,042,042,04,1,1.9,6,1,6,-3.42298288508558,3,"Fulton County, Georgia, United States",US,USGA,GA121,33.7668,-84.4499,1694833,0,,,,,,,,3,"Fulton County, Georgia, United States",US,USGA,,33.7668,-84.4499,1694833,20260520041500,https://www.hindustantimes.com/world-news/us-news/why-fulton-county-primary-election-results-are-delayed-in-georgia-update-on-shooting-reports-101779242189436.html
1304963308,20260520,202605,2026,2026.3836,GOV,STATE SECRETARY,,,,,,GOV,,,,,,,,,,,,,1,046,046,04,1,7.0,2,1,2,4.93150684931507,1,Sweden,SW,SW,,62,15,SW,0,,,,,,,,1,Sweden,SW,SW,,62,15,SW,20260520041500,https://vietnamnews.vn/politics-laws/1781705/viet-nam-sees-sweden-one-of-leading-european-partners-in-innovation-green-development.html
1304963309,20260520,202605,2026,2026.3836,GOV,CHIEF MINISTER,,,,,,GOV,,,,,,,,,,,,,1,051,051,05,1,3.4,10,1,10,3.05810397553517,4,"Baku, Baki*, Azerbaijan",AJ,AJ09,534,40.3953,49.8822,-2705195,0,,,,,,,,4,"Baku, Baki*, Azerbaijan",AJ,AJ09,534,40.3953,49.8822,-2705195,20260520041500,https://pakobserver.net/punjabs-apni-chhat-apna-ghar-programme-tops-world-innovation-rankings-maryam/
1304963310,20260520,202605,2026,2026.3836,GOV,PRESIDENT,,,,,,GOV,,,,,,,,,,,,,0,080,080,08,2,5.0,6,1,6,-4.1407867494824,2,"Maryland, United States",US,USMD,,39.0724,-76.7902,MD,0,,,,,,,,2,"Maryland, United States",US,USMD,,39.0724,-76.7902,MD,20260520041500,https://www.13newsnow.com/article/news/nation-world/could-pardoned-hampton-roads-j6-defendants-cash-in-on-new-1776b-anti-weaponization-fund/291-0ead69f9-ef71-4bf2-84cc-1b9a84f09b9d
1304963311,20260520,202605,2026,2026.3836,GOV,GOVERNMENT,,,,,,GOV,,,,,,,,,,,,,1,112,112,11,3,-2.0,6,1,6,-2.67489711934157,4,"Bhilwara, Rajasthan, India",IN,IN24,17839,25.35,74.6333,-2091550,0,,,,,,,,4,"Bhilwara, Rajasthan, India",IN,IN24,17839,25.35,74.6333,-2091550,20260520041500,https://udaipurkiran.com/dgp-rajeev-kumar-sharma-reviews-crime-control-across-rajasthan/
1304963312,20260520,202605,2026,2026.3836,GOV,GOVERNMENT,,,,,,GOV,,,,,,,,,,,,,1,112,112,11,3,-2.0,4,1,4,-2.67489711934157,4,"Jaipur, Rajasthan, India",IN,IN24,17847,26.9167,75.8167,-2098033,0,,,,,,,,4,"Jaipur, Rajasthan, India",IN,IN24,17847,26.9167,75.8167,-2098033,20260520041500,https://udaipurkiran.com/dgp-rajeev-kumar-sharma-reviews-crime-control-across-rajasthan/
1304963313,20260520,202605,2026,2026.3836,GOV,PRESIDENT,,,,,,GOV,,,,,,,,,,,,,1,120,120,12,3,-4.0,3,1,3,-1.30293159609121,2,"Kentucky, United States",US,USKY,,37.669,-84.6514,KY,0,,,,,,,,2,"Kentucky, United States",US,USKY,,37.669,-84.6514,KY,20260520041500,https://attackofthefanboy.com/politics/kentucky-just-handed-donald-trump-his-biggest-primary-win-yet-and-thomas-massie-paid-the-price-for-it/
1304963314,20260520,202605,2026,2026.3836,GOV,PRESIDENT,,,,,,GOV,,,,,,,,,,,,,1,154,154,15,4,-7.2,10,1,10,-1.21951219512195,1,Poland,PL,PL,,52,20,PL,0,,,,,,,,1,Poland,PL,PL,,52,20,PL,20260520041500,https://english.news.cn/20260520/b32e4a21e36644fda0d018037ee7963f/c.html
1304963315,20260520,202605,2026,2026.3836,GOV,PRESIDENT,,,,,,GOV,,,AFR,AFRICA,AFR,,,,,,,,0,010,010,01,1,0.0,2,1,2,-6.25,4,"Johannesburg, Gauteng, South Africa",SF,SF06,77364,-26.2,28.0833,-1240261,4,"Johannesburg, Gauteng, South Africa",SF,SF06,77364,-26.2,28.0833,-1240261,4,"Johannesburg, Gauteng, South Africa",SF,SF06,77364,-26.2,28.0833,-1240261,20260520041500,https://attackofthefanboy.com/politics/us-is-opening-the-door-for-10000-more-white-south-africans-citing-emergency-refugee-situation-but-the-program-has-a-steep-price-tag/
1304963316,20260520,202605,2026,2026.3836,GOV,JUNTA,,,,,,GOV,,,BFA,BURKINA FASO,BFA,,,,,,,,1,051,051,05,1,3.4,5,1,5,-2.67094017094018,1,Niger,NG,NG,,16,8,NG,1,United States,US,US,,39.828175,-98.5795,US,1,Burkina Faso,UV,UV,,13,-2,UV,20260520041500,https://punchng.com/the-not-so-hidden-costs-of-chinas-non-interference-policy/
1304963317,20260520,202605,2026,2026.3836,GOV,A CABINET MEETING,,,,,,GOV,,,CHN,CHINA,CHN,,,,,,,,0,013,013,01,1,0.4,4,1,4,-1.64473684210526,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,20260520041500,https://www.ibtimes.co.uk/speculation-surrounds-trumps-health-during-china-visit-1797798
1304963318,20260520,202605,2026,2026.3836,GOV,PRESIDENT,,,,,,GOV,,,CHN,CHINA,CHN,,,,,,,,0,040,040,04,1,1.0,1,1,1,-1.64473684210526,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,20260520041500,https://www.ibtimes.co.uk/speculation-surrounds-trumps-health-during-china-visit-1797798
1304963319,20260520,202605,2026,2026.3836,GOV,MAYOR,,,,,,GOV,,,CHN,CHENGDU,CHN,,,,,,,,1,042,042,04,1,1.9,8,1,8,2.22222222222222,4,"Chengdu, Sichuan, China",CH,CH32,13270,30.6667,104.067,-1900349,4,"Chengdu, Sichuan, China",CH,CH32,13270,30.6667,104.067,-1900349,4,"Chengdu, Sichuan, China",CH,CH32,13270,30.6667,104.067,-1900349,20260520041500,http://english.anhuinews.com/newscenter/headline/202605/t20260520_9281118.html
1304963320,20260520,202605,2026,2026.3836,GOV,PRESIDENT,,,,,,GOV,,,CHNGOV,CHINESE,CHN,,,,,GOV,,,1,012,012,01,1,-0.4,8,1,8,4.70085470085471,4,"Gwadar, Balochistan, Pakistan",PK,PK02,23616,25.1216,62.3254,-2761961,4,"Gwadar, Balochistan, Pakistan",PK,PK02,23616,25.1216,62.3254,-2761961,4,"Gwadar, Balochistan, Pakistan",PK,PK02,23616,25.1216,62.3254,-2761961,20260520041500,https://pakobserver.net/cpec-75th-years-of-pak-china-diplomatic-relations-and-thucydides-trap/
1304963321,20260520,202605,2026,2026.3836,GOV,PRESIDENT,,,,,,GOV,,,CHNGOV,CHINESE,CHN,,,,,GOV,,,1,046,046,04,1,7.0,6,1,6,2.8243601059135,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,20260520041500,http://www.londonmercury.com/news/279062911/global-times-charting-a-new-future-for-china-us-relations-through-a-new-positioning
1304963322,20260520,202605,2026,2026.3836,GOV,MINIST,,,,,,GOV,,,CVL,RESIDENTS,,,,,,CVL,,,0,010,010,01,1,0.0,8,1,8,-4.24063116370809,4,"Wellington, New Zealand (general), New Zealand",NZ,NZ00,22391,-41.3,174.783,-1521348,4,"Wellington, New Zealand (general), New Zealand",NZ,NZ00,22391,-41.3,174.783,-1521348,4,"Wellington, New Zealand (general), New Zealand",NZ,NZ00,22391,-41.3,174.783,-1521348,20260520041500,https://www.theguardian.com/world/2026/may/20/wellington-sewage-spill-moa-point-update-six-month-wait
1304963323,20260520,202605,2026,2026.3836,GOV,PUBLIC SECTOR,,,,,,GOV,,,CVL,POPULATION,,,,,,CVL,,,1,036,036,03,1,4.0,10,1,10,-0.22222222222222,0,,,,,,,,0,,,,,,,,0,,,,,,,,20260520041500,https://www.newstalkzb.co.nz/news/politics/budget-2026-winston-peters-secures-mfat-slight-reprieve-from-cuts-labour-hints-this-could-imperil-24b-savings-goal/
1304963324,20260520,202605,2026,2026.3836,GOV,PRESIDENT,,,,,,GOV,,,CVL,SCIENTIST,,,,,,CVL,,,1,051,051,05,1,3.4,2,1,2,2.7063599458728,4,"Chennai, Tamil Nadu, India",IN,IN25,70251,13.0833,80.2833,-2103041,4,"Chennai, Tamil Nadu, India",IN,IN25,70251,13.0833,80.2833,-2103041,4,"Chennai, Tamil Nadu, India",IN,IN25,70251,13.0833,80.2833,-2103041,20260520041500,https://timesofindia.indiatimes.com/life-style/people/meet-soumya-and-ms-swaminathan-indias-first-father-daughter-duo-to-be-awarded-the-fellowship-of-royal-society/articleshow/131215925.cms
1304963325,20260520,202605,2026,2026.3836,GOV,MINIST,,,,,,GOV,,,DNKEDU,DENMARK,DNK,,,,,EDU,,,1,013,013,01,1,0.4,1,1,1,3.7914691943128,4,"Bhimber, Azad Kashmir, Pakistan",PK,PK06,72831,32.9757,74.0793,-2756715,4,"Bhimber, Azad Kashmir, Pakistan",PK,PK06,72831,32.9757,74.0793,-2756715,4,"Bhimber, Azad Kashmir, Pakistan",PK,PK06,72831,32.9757,74.0793,-2756715,20260520041500,https://dunyanews.tv/en/Pakistan/952604-pmln-works-for-development-of-pakistan-ajk-amir-muqam
1304963326,20260520,202605,2026,2026.3836,GOV,MINIST,,,,,,GOV,,,DNKEDU,DENMARK,DNK,,,,,EDU,,,1,013,013,01,1,0.4,1,1,1,3.7914691943128,4,"Bhimber, Azad Kashmir, Pakistan",PK,PK06,72831,32.9757,74.0793,-2756715,1,Denmark,DA,DA,,56,10,DA,4,"Bhimber, Azad Kashmir, Pakistan",PK,PK06,72831,32.9757,74.0793,-2756715,20260520041500,https://dunyanews.tv/en/Pakistan/952604-pmln-works-for-development-of-pakistan-ajk-amir-muqam
1304963327,20260520,202605,2026,2026.3836,GOV,MINIST,,,,,,GOV,,,DNKEDU,DENMARK,DNK,,,,,EDU,,,1,043,043,04,1,2.8,1,1,1,3.7914691943128,4,"Bhimber, Azad Kashmir, Pakistan",PK,PK06,72831,32.9757,74.0793,-2756715,4,"Bhimber, Azad Kashmir, Pakistan",PK,PK06,72831,32.9757,74.0793,-2756715,4,"Bhimber, Azad Kashmir, Pakistan",PK,PK06,72831,32.9757,74.0793,-2756715,20260520041500,https://dunyanews.tv/en/Pakistan/952604-pmln-works-for-development-of-pakistan-ajk-amir-muqam
1304963328,20260520,202605,2026,2026.3836,GOV,MINIST,,,,,,GOV,,,DNKEDU,DENMARK,DNK,,,,,EDU,,,1,043,043,04,1,2.8,1,1,1,3.7914691943128,4,"Bhimber, Azad Kashmir, Pakistan",PK,PK06,72831,32.9757,74.0793,-2756715,1,Denmark,DA,DA,,56,10,DA,4,"Bhimber, Azad Kashmir, Pakistan",PK,PK06,72831,32.9757,74.0793,-2756715,20260520041500,https://dunyanews.tv/en/Pakistan/952604-pmln-works-for-development-of-pakistan-ajk-amir-muqam
1304963329,20260520,202605,2026,2026.3836,GOV,PRESIDENT,,,,,,GOV,,,EDU,STUDENT,,,,,,EDU,,,0,051,051,05,1,3.4,10,1,10,2.10696920583469,0,,,,,,,,0,,,,,,,,0,,,,,,,,20260520041500,https://www.13newsnow.com/article/news/education/virginia-beach-schools-consider-reducing-chromebook-use-for-youngest-students/291-9513c8cd-682a-4ad7-b259-48ef30b74f92
1304963330,20260520,202605,2026,2026.3836,GOV,GOVERNMENT,,,,,,GOV,,,GOVBUS,GOVERNMENT,,,,,,GOV,BUS,,0,020,020,02,1,3.0,10,1,10,-1.71149144254279,0,,,,,,,,0,,,,,,,,0,,,,,,,,20260520041500,https://www.abc.net.au/news/2026-05-20/tas-government-businesses-defy-premier/106700726
1304963331,20260520,202605,2026,2026.3836,GOV,STATE SECRETARY,,,,,,GOV,,,GOVCOP,FOREIGN MINIST,,,,,,GOV,COP,,1,040,040,04,1,1.0,1,1,1,4.93150684931507,1,Sweden,SW,SW,,62,15,SW,1,Sweden,SW,SW,,62,15,SW,1,Sweden,SW,SW,,62,15,SW,20260520041500,https://vietnamnews.vn/politics-laws/1781705/viet-nam-sees-sweden-one-of-leading-european-partners-in-innovation-green-development.html
1304963332,20260520,202605,2026,2026.3836,GOV,ADMINISTRATION,,,,,,GOV,,,IGOWSTNAT,NATO,WST,NAT,,,,IGO,,,0,111,111,11,3,-2.0,6,1,6,-1.53550863723608,4,"New Delhi, Delhi, India",IN,IN07,17911,28.6,77.2,-2106102,4,"New Delhi, Delhi, India",IN,IN07,17911,28.6,77.2,-2106102,4,"New Delhi, Delhi, India",IN,IN07,17911,28.6,77.2,-2106102,20260520041500,http://www.jpost.com/international/article-896767
1304963333,20260520,202605,2026,2026.3836,GOV,FINANCE MINIST,,,,,,GOV,,,ISR,ISRAEL,ISR,,,,,,,,1,112,112,11,3,-2.0,4,1,4,-6.73684210526315,4,"Jerusalem, Israel (general), Israel",IS,IS00,18315,31.7667,35.2333,-797092,4,"Jerusalem, Israel (general), Israel",IS,IS00,18315,31.7667,35.2333,-797092,4,"Jerusalem, Israel (general), Israel",IS,IS00,18315,31.7667,35.2333,-797092,20260520041500,https://dunyanews.tv/en/World/952624-israel-finance-minister-says-icc-seeks-arrest-warrant-against-him
1304963334,20260520,202605,2026,2026.3836,GOV,FINANCE MINIST,,,,,,GOV,,,ISR,ISRAEL,ISR,,,,,,,,1,113,113,11,3,-2.0,4,1,4,-6.73684210526315,4,"Jerusalem, Israel (general), Israel",IS,IS00,18315,31.7667,35.2333,-797092,4,"Jerusalem, Israel (general), Israel",IS,IS00,18315,31.7667,35.2333,-797092,4,"Jerusalem, Israel (general), Israel",IS,IS00,18315,31.7667,35.2333,-797092,20260520041500,https://dunyanews.tv/en/World/952624-israel-finance-minister-says-icc-seeks-arrest-warrant-against-him
1304963335,20260520,202605,2026,2026.3836,GOV,FINANCE MINIST,,,,,,GOV,,,ISR,ISRAEL,ISR,,,,,,,,1,113,113,11,3,-2.0,1,1,1,-6.73684210526315,4,"Jerusalem, Israel (general), Israel",IS,IS00,18315,31.7667,35.2333,-797092,1,West Bank,WE,WE,,31.666667,35.25,WE,1,West Bank,WE,WE,,31.666667,35.25,WE,20260520041500,https://dunyanews.tv/en/World/952624-israel-finance-minister-says-icc-seeks-arrest-warrant-against-him
1304963336,20260520,202605,2026,2026.3836,GOV,FINANCE MINIST,,,,,,GOV,,,ISR,ISRAEL,ISR,,,,,,,,1,173,173,17,4,-5.0,4,1,4,-6.73684210526315,4,"Jerusalem, Israel (general), Israel",IS,IS00,18315,31.7667,35.2333,-797092,4,"Jerusalem, Israel (general), Israel",IS,IS00,18315,31.7667,35.2333,-797092,4,"Jerusalem, Israel (general), Israel",IS,IS00,18315,31.7667,35.2333,-797092,20260520041500,https://dunyanews.tv/en/World/952624-israel-finance-minister-says-icc-seeks-arrest-warrant-against-him
1304963337,20260520,202605,2026,2026.3836,GOV,GOVERNOR,,,,,,GOV,,,LEG,LEGISLATURE,,,,,,LEG,,,0,020,020,02,1,3.0,6,1,6,0.50188205771644,3,"Philadelphia, Pennsylvania, United States",US,USPA,PA101,39.9523,-75.1638,1209052,3,"Philadelphia, Pennsylvania, United States",US,USPA,PA101,39.9523,-75.1638,1209052,3,"Philadelphia, Pennsylvania, United States",US,USPA,PA101,39.9523,-75.1638,1209052,20260520041500,https://6abc.com/post/pa-primary-2026-josh-shapiro-stacy-garrity-set-pennsylvania-governor-showdown/19133849/
1304963338,20260520,202605,2026,2026.3836,GOV,GOVERNOR,,,,,,GOV,,,LEG,LEGISLATURE,,,,,,LEG,,,0,020,020,02,1,3.0,2,1,2,0.50188205771644,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,3,"Philadelphia, Pennsylvania, United States",US,USPA,PA101,39.9523,-75.1638,1209052,3,"Philadelphia, Pennsylvania, United States",US,USPA,PA101,39.9523,-75.1638,1209052,20260520041500,https://6abc.com/post/pa-primary-2026-josh-shapiro-stacy-garrity-set-pennsylvania-governor-showdown/19133849/
1304963339,20260520,202605,2026,2026.3836,GOV,GOVERNMENT,,,,,,GOV,,,LEG,CONGRESS,,,,,,LEG,,,0,051,051,05,1,3.4,5,1,5,0.2092050209205,0,,,,,,,,0,,,,,,,,0,,,,,,,,20260520041500,https://www.theweek.in/news/india/2026/05/20/cpims-warning-over-aiadmk-rebels-will-vijays-bid-for-stability-trigger-a-coalition-collapse.html
1304963340,20260520,202605,2026,2026.3836,GOV,ADMINISTRATION,,,,,,GOV,,,MIL,MILITARY,,,,,,MIL,,,0,070,070,07,2,7.0,6,1,6,-1.53550863723608,4,"New Delhi, Delhi, India",IN,IN07,17911,28.6,77.2,-2106102,1,Greenland,GL,GL,,72,-40,GL,4,"New Delhi, Delhi, India",IN,IN07,17911,28.6,77.2,-2106102,20260520041500,http://www.jpost.com/international/article-896767
