GLOBALEVENTID,SQLDATE,MonthYear,Year,FractionDate,Actor1Code,Actor1Name,Actor1CountryCode,Actor1KnownGroupCode,Actor1EthnicCode,Actor1Religion1Code,Actor1Religion2Code,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2KnownGroupCode,Actor2EthnicCode,Actor2Religion1Code,Actor2Religion2Code,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_FullName,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor2Geo_Type,Actor2Geo_FullName,Actor2Geo_CountryCode,Actor2Geo_ADM1Code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,ActionGeo_Type,ActionGeo_FullName,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,DATEADDED,SOURCEURL
1289681950,20250218,202502,2025,2025.1315,GOV,PRIME MINISTER,,,,,,GOV,,,CANGOV,CANADIAN,CAN,,,,,GOV,,,0,040,040,04,1,1.0,12,2,12,3.58126721763085,1,Canada,CA,CA,,60,-96,CA,1,Canada,CA,CA,,60,-96,CA,1,Canada,CA,CA,,60,-96,CA,20260218000000,http://www.nigeriasun.com/news/278874263/french-president-macron-invites-pm-modi-to-52nd-g7-summit-in-france
1289681951,20250218,202502,2025,2025.1315,HLH,HOSPITAL,,,,,,HLH,,,,,,,,,,,,,0,040,040,04,1,1.0,4,1,4,1.04302477183833,3,"Seattle, Washington, United States",US,USWA,WA033,47.6062,-122.332,1512650,0,,,,,,,,2,"Washington, United States",US,USWA,,47.3917,-121.571,WA,20260218000000,"http://www.chronline.com/stories/a-washington-hospital-is-overwhelmed-with-patients-seeking-the-progressive-states-charity-care,396710"
1289681952,20250218,202502,2025,2025.1315,HLH,HOSPITAL,,,,,,HLH,,,,,,,,,,,,,0,040,040,04,1,1.0,2,1,2,1.04302477183833,2,"Washington, United States",US,USWA,,47.3917,-121.571,WA,0,,,,,,,,2,"Washington, United States",US,USWA,,47.3917,-121.571,WA,20260218000000,"http://www.chronline.com/stories/a-washington-hospital-is-overwhelmed-with-patients-seeking-the-progressive-states-charity-care,396710"
1289681953,20250218,202502,2025,2025.1315,HLH,HOSPITAL,,,,,,HLH,,,USA,UNITED STATES,USA,,,,,,,,0,040,040,04,1,1.0,4,1,4,1.04302477183833,2,"Washington, United States",US,USWA,,47.3917,-121.571,WA,2,"Washington, United States",US,USWA,,47.3917,-121.571,WA,2,"Washington, United States",US,USWA,,47.3917,-121.571,WA,20260218000000,"http://www.chronline.com/stories/a-washington-hospital-is-overwhelmed-with-patients-seeking-the-progressive-states-charity-care,396710"
1289681954,20250218,202502,2025,2025.1315,IRN,IRAN,IRN,,,,,,,,USA,THE US,USA,,,,,,,,0,043,043,04,1,2.8,8,1,8,-6.74342105263158,1,Iran,IR,IR,,32,53,IR,1,Iran,IR,IR,,32,53,IR,1,Iran,IR,IR,,32,53,IR,20260218000000,https://www.newcastleherald.com.au/story/9177659/us-strikes-three-more-alleged-drug-boats-kill-11-people/
1289681955,20250218,202502,2025,2025.1315,IRN,IRAN,IRN,,,,,,,,USA,THE US,USA,,,,,,,,0,043,043,04,1,2.8,2,1,2,-6.74342105263158,1,Iran,IR,IR,,32,53,IR,1,Iran,IR,IR,,32,53,IR,1,United States,US,US,,39.828175,-98.5795,US,20260218000000,https://www.newcastleherald.com.au/story/9177659/us-strikes-three-more-alleged-drug-boats-kill-11-people/
1289681956,20250218,202502,2025,2025.1315,MIL,CARRIER,,,,,,MIL,,,,,,,,,,,,,0,042,042,04,1,1.9,8,1,8,-2.64550264550264,2,"Virginia, United States",US,USVA,,37.768,-78.2057,VA,0,,,,,,,,3,"Red Hill, New Mexico, United States",US,USNM,,34.2187,-108.872,910058,20260218000000,https://www.whro.org/military-veterans/2026-02-17/authorities-still-cleaning-up-after-newport-news-shipbuilding-dumped-more-than-7-000-gallons-of-jet-fuel-into-the-james-river
1289681957,20250218,202502,2025,2025.1315,MIL,CARRIER,,,,,,MIL,,,,,,,,,,,,,0,042,042,04,1,1.9,2,1,2,-2.64550264550264,2,"Virginia, United States",US,USVA,,37.768,-78.2057,VA,0,,,,,,,,2,"Virginia, United States",US,USVA,,37.768,-78.2057,VA,20260218000000,https://www.whro.org/military-veterans/2026-02-17/authorities-still-cleaning-up-after-newport-news-shipbuilding-dumped-more-than-7-000-gallons-of-jet-fuel-into-the-james-river
1289681958,20250218,202502,2025,2025.1315,RUSGOV,RUSSIA,RUS,,,,,GOV,,,RUS,RUSSIA,RUS,,,,,,,,1,173,173,17,4,-5.0,4,1,4,-3.78510378510378,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156,-2960561,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156,-2960561,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156,-2960561,20260218000000,https://www.yakimaherald.com/news/nation_and_world/nation/new-subpoenas-issued-in-inquiry-on-response-to-2016-russian-election-interference-ap-sources-say/article_d1686088-5a4a-5512-80b4-b044d073af36.html
1289681959,20250218,202502,2025,2025.1315,SLV,SALVADORAN,SLV,,,,,,,,,,,,,,,,,,1,040,040,04,1,1.0,10,1,10,-5.30451866404715,1,Costa Rica,CS,CS,,10,-84,CS,0,,,,,,,,1,Costa Rica,CS,CS,,10,-84,CS,20260218000000,https://www.local3news.com/local-news/tennessee/federal-judge-rules-kilmar-abrego-garcia-can-t-be-re-detained-by-immigration-authorities/article_ddf04c8b-a3dc-55d3-8732-d99e7b4c90db.html
1289681960,20250218,202502,2025,2025.1315,USA,NEW HAMPSHIRE,USA,,,,,,,,,,,,,,,,,,1,051,051,05,1,3.4,10,1,10,-2.4074074074074,2,"New Hampshire, United States",US,USNH,,43.4108,-71.5653,NH,0,,,,,,,,2,"Connecticut, United States",US,USCT,,41.5834,-72.7622,CT,20260218000000,https://www.bostonglobe.com/2026/02/17/metro/baystate-gender-affirming-transgender/
1289681961,20250218,202502,2025,2025.1315,USA,MISSOURI,USA,,,,,,,,,,,,,,,,,,1,073,073,07,2,7.4,4,1,4,1.55642023346304,3,"Cape Girardeau, Missouri, United States",US,USMO,MO031,37.3059,-89.5182,731549,0,,,,,,,,3,"Cape Girardeau, Missouri, United States",US,USMO,,37.3059,-89.5182,731549,20260218000000,https://www.wsiltv.com/news/semo-food-bank-distributed-12-3-million-meals-in-2025/article_ea0bff53-bf1b-4132-8fd6-7e4dbd1ac6ba.html
1289681962,20250218,202502,2025,2025.1315,USA,UNITED STATES,USA,,,,,,,,,,,,,,,,,,1,172,172,17,4,-5.0,2,1,2,-2.4074074074074,3,"Boston College, Massachusetts, United States",US,USMA,MA017,42.3357,-71.1712,600858,0,,,,,,,,3,"Boston College, Massachusetts, United States",US,USMA,,42.3357,-71.1712,600858,20260218000000,https://www.bostonglobe.com/2026/02/17/metro/baystate-gender-affirming-transgender/
1289681963,20250218,202502,2025,2025.1315,USA,NEW HAMPSHIRE,USA,,,,,,,,,,,,,,,,,,1,172,172,17,4,-5.0,4,1,4,-2.4074074074074,2,"New Hampshire, United States",US,USNH,,43.4108,-71.5653,NH,0,,,,,,,,2,"Connecticut, United States",US,USCT,,41.5834,-72.7622,CT,20260218000000,https://www.bostonglobe.com/2026/02/17/metro/baystate-gender-affirming-transgender/
1289681964,20250218,202502,2025,2025.1315,USA,UNITED STATES,USA,,,,,,,,,,,,,,,,,,1,172,172,17,4,-5.0,2,1,2,-2.4074074074074,2,"New Hampshire, United States",US,USNH,,43.4108,-71.5653,NH,0,,,,,,,,2,"New Hampshire, United States",US,USNH,,43.4108,-71.5653,NH,20260218000000,https://www.bostonglobe.com/2026/02/17/metro/baystate-gender-affirming-transgender/
1289681965,20250218,202502,2025,2025.1315,USA,UNITED STATES,USA,,,,,,,,EDU,SCHOOL,,,,,,EDU,,,1,014,014,01,1,0.0,4,1,4,1.36986301369863,2,"New Hampshire, United States",US,USNH,,43.4108,-71.5653,NH,2,"New Hampshire, United States",US,USNH,,43.4108,-71.5653,NH,2,"New Hampshire, United States",US,USNH,,43.4108,-71.5653,NH,20260218000000,https://www.unionleader.com/news/politics/state/starting-new-hampshire-public-schools-after-labor-day-draws-mixed-reviews/article_c12d6a1a-9d95-4b62-ae4c-c78d29e3757a.html
1289681966,20250218,202502,2025,2025.1315,USA,UNITED STATES,USA,,,,,,,,HLH,HOSPITAL,,,,,,HLH,,,0,040,040,04,1,1.0,4,1,4,1.04302477183833,2,"Washington, United States",US,USWA,,47.3917,-121.571,WA,2,"Washington, United States",US,USWA,,47.3917,-121.571,WA,2,"Washington, United States",US,USWA,,47.3917,-121.571,WA,20260218000000,"http://www.chronline.com/stories/a-washington-hospital-is-overwhelmed-with-patients-seeking-the-progressive-states-charity-care,396710"
1289681967,20250218,202502,2025,2025.1315,USA,THE US,USA,,,,,,,,IRN,IRAN,IRN,,,,,,,,0,010,010,01,1,0.0,6,1,6,-6.74342105263158,1,Iran,IR,IR,,32,53,IR,1,Iran,IR,IR,,32,53,IR,1,Iran,IR,IR,,32,53,IR,20260218000000,https://www.newcastleherald.com.au/story/9177659/us-strikes-three-more-alleged-drug-boats-kill-11-people/
1289681968,20250218,202502,2025,2025.1315,USA,THE US,USA,,,,,,,,IRN,IRAN,IRN,,,,,,,,0,010,010,01,1,0.0,4,1,4,-6.74342105263158,1,Iran,IR,IR,,32,53,IR,1,Iran,IR,IR,,32,53,IR,1,United States,US,US,,39.828175,-98.5795,US,20260218000000,https://www.newcastleherald.com.au/story/9177659/us-strikes-three-more-alleged-drug-boats-kill-11-people/
1289681969,20250218,202502,2025,2025.1315,USA,THE US,USA,,,,,,,,IRN,IRAN,IRN,,,,,,,,0,042,042,04,1,1.9,8,1,8,-6.74342105263158,1,Iran,IR,IR,,32,53,IR,1,Iran,IR,IR,,32,53,IR,1,Iran,IR,IR,,32,53,IR,20260218000000,https://www.newcastleherald.com.au/story/9177659/us-strikes-three-more-alleged-drug-boats-kill-11-people/
1289681970,20250218,202502,2025,2025.1315,USA,THE US,USA,,,,,,,,IRN,IRAN,IRN,,,,,,,,0,042,042,04,1,1.9,2,1,2,-6.74342105263158,1,Iran,IR,IR,,32,53,IR,1,Iran,IR,IR,,32,53,IR,1,United States,US,US,,39.828175,-98.5795,US,20260218000000,https://www.newcastleherald.com.au/story/9177659/us-strikes-three-more-alleged-drug-boats-kill-11-people/
1289681971,20250218,202502,2025,2025.1315,USAEDU,NEW HAMPSHIRE,USA,,,,,EDU,,,EDU,SCHOOL,,,,,,EDU,,,1,014,014,01,1,0.0,6,1,6,1.36986301369863,2,"New Hampshire, United States",US,USNH,,43.4108,-71.5653,NH,2,"New Hampshire, United States",US,USNH,,43.4108,-71.5653,NH,2,"New Hampshire, United States",US,USNH,,43.4108,-71.5653,NH,20260218000000,https://www.unionleader.com/news/politics/state/starting-new-hampshire-public-schools-after-labor-day-draws-mixed-reviews/article_c12d6a1a-9d95-4b62-ae4c-c78d29e3757a.html
1289681972,20260119,202601,2026,2026.0521,BUS,COMPANY,,,,,,BUS,,,,,,,,,,,,,1,035,035,03,1,7.0,3,1,3,0,1,Dominican Republic,DR,DR,,19,-70.666667,DR,0,,,,,,,,1,Dominican Republic,DR,DR,,19,-70.666667,DR,20260218000000,https://halfwheel.com/casa-carrillo-launching-pledge-purple-in-march/462571/
1289681973,20260119,202601,2026,2026.0521,BUS,COMPANY,,,,,,BUS,,,MED,BLOG,,,,,,MED,,,0,020,020,02,1,3.0,30,3,30,-5.47945205479452,1,Australia,AS,AS,,-25,135,AS,1,Australia,AS,AS,,-25,135,AS,1,Australia,AS,AS,,-25,135,AS,20260218000000,https://wset.com/news/nation-world/india-electronics-information-technology-minister-considering-age-restrictions-for-social-media
1289681974,20260119,202601,2026,2026.0521,CVL,SETTLEMENT,,,,,,CVL,,,,,,,,,,,,,1,020,020,02,1,3.0,3,1,3,0.69284064665127,4,"Afula, Ha?afon, Israel",IS,IS03,18314,32.6095,35.2895,-779154,0,,,,,,,,4,"Afula, Ha?afon, Israel",IS,IS03,18314,32.6095,35.2895,-779154,20260218000000,https://www.israelnationalnews.com/news/422577
1289681975,20260119,202601,2026,2026.0521,CVL,SETTLEMENT,,,,,,CVL,,,,,,,,,,,,,1,020,020,02,1,3.0,2,1,2,0.69284064665127,4,"Nahal Oz, HaDarom, Israel",IS,IS01,18315,31.4732,34.4978,-780808,0,,,,,,,,4,"Nahal Oz, HaDarom, Israel",IS,IS01,18315,31.4732,34.4978,-780808,20260218000000,https://www.israelnationalnews.com/news/422577
1289681976,20260119,202601,2026,2026.0521,CVL,SETTLEMENT,,,,,,CVL,,,,,,,,,,,,,1,020,020,02,1,3.0,1,1,1,0.69284064665127,4,"Gaza, Israel (general), Israel",IS,IS00,18315,31.4167,34.3333,-797156,0,,,,,,,,4,"Nahal Oz, HaDarom, Israel",IS,IS01,18315,31.4732,34.4978,-780808,20260218000000,https://www.israelnationalnews.com/news/422577
1289681977,20260119,202601,2026,2026.0521,ISR,ISRAEL,ISR,,,,,,,,CVL,SETTLEMENT,,,,,,CVL,,,1,020,020,02,1,3.0,2,1,2,0.69284064665127,4,"Afula, Ha?afon, Israel",IS,IS03,18314,32.6095,35.2895,-779154,4,"Afula, Ha?afon, Israel",IS,IS03,18314,32.6095,35.2895,-779154,4,"Afula, Ha?afon, Israel",IS,IS03,18314,32.6095,35.2895,-779154,20260218000000,https://www.israelnationalnews.com/news/422577
1289681978,20260119,202601,2026,2026.0521,ISR,ISRAEL,ISR,,,,,,,,CVL,SETTLEMENT,,,,,,CVL,,,1,020,020,02,1,3.0,1,1,1,0.69284064665127,4,"Nahal Oz, HaDarom, Israel",IS,IS01,18315,31.4732,34.4978,-780808,4,"Nahal Oz, HaDarom, Israel",IS,IS01,18315,31.4732,34.4978,-780808,4,"Nahal Oz, HaDarom, Israel",IS,IS01,18315,31.4732,34.4978,-780808,20260218000000,https://www.israelnationalnews.com/news/422577
1289681979,20260119,202601,2026,2026.0521,ISR,ISRAEL,ISR,,,,,,,,CVL,SETTLEMENT,,,,,,CVL,,,1,020,020,02,1,3.0,1,1,1,0.69284064665127,4,"Nahal Oz, HaDarom, Israel",IS,IS01,18315,31.4732,34.4978,-780808,4,"Gaza, Israel (general), Israel",IS,IS00,18315,31.4167,34.3333,-797156,4,"Gaza, Israel (general), Israel",IS,IS00,18315,31.4167,34.3333,-797156,20260218000000,https://www.israelnationalnews.com/news/422577
1289681980,20260119,202601,2026,2026.0521,USA,UNITED STATES,USA,,,,,,,,,,,,,,,,,,1,035,035,03,1,7.0,2,1,2,0,1,Dominican Republic,DR,DR,,19,-70.666667,DR,0,,,,,,,,1,Dominican Republic,DR,DR,,19,-70.666667,DR,20260218000000,https://halfwheel.com/casa-carrillo-launching-pledge-purple-in-march/462571/
1289681981,20260119,202601,2026,2026.0521,USA,UNITED STATES,USA,,,,,,,,,,,,,,,,,,0,111,111,11,3,-2.0,8,1,8,-2.4745269286754,3,"Merrimack, New Hampshire, United States",US,USNH,NH011,42.8651,-71.4934,868400,0,,,,,,,,3,"Merrimack, New Hampshire, United States",US,USNH,NH011,42.8651,-71.4934,868400,20260218000000,https://www.unionleader.com/news/local/merrimack/merrimack-officials-scoff-at-promised-windfall-from-ice-warehouse/article_6efe04e6-b0e9-40c5-a5c9-e334269134e9.html
1289681982,20260119,202601,2026,2026.0521,USA,UNITED STATES,USA,,,,,,,,BUS,COMPANY,,,,,,BUS,,,1,035,035,03,1,7.0,2,1,2,0,1,Dominican Republic,DR,DR,,19,-70.666667,DR,1,Dominican Republic,DR,DR,,19,-70.666667,DR,1,Dominican Republic,DR,DR,,19,-70.666667,DR,20260218000000,https://halfwheel.com/casa-carrillo-launching-pledge-purple-in-march/462571/
1289681983,20260119,202601,2026,2026.0521,USA,TEXAS,USA,,,,,,,,USAOPP,UNITED STATES,USA,,,,,OPP,,,0,173,173,17,4,-5.0,1,1,1,-8.05755395683453,2,"Texas, United States",US,USTX,,31.106,-97.6475,TX,2,"Texas, United States",US,USTX,,31.106,-97.6475,TX,2,"Texas, United States",US,USTX,,31.106,-97.6475,TX,20260218000000,https://theintercept.com/2026/02/16/daniel-sanchez-estrada-prairieland-trial-zines/
1289681984,20260211,202602,2026,2026.1123,,,,,,,,,,,BUS,COMPANY,,,,,,BUS,,,1,050,050,05,1,3.5,10,1,10,0.37313432835821,0,,,,,,,,4,"Bathurst, Banjul, Gambia",GA,GA01,16405,13.4531,-16.5775,-1199434,4,"Bathurst, Banjul, Gambia",GA,GA01,16405,13.4531,-16.5775,-1199434,20260218000000,https://theequity.ca/print-edition/february-18-1976/
1289681985,20260211,202602,2026,2026.1123,,,,,,,,,,,GOVMIL,DEFENCE MINIST,,,,,,GOV,MIL,,1,043,043,04,1,2.8,10,1,10,1.76211453744493,0,,,,,,,,1,Russia,RS,RS,,60,100,RS,4,"New Delhi, Delhi, India",IN,IN07,17911,28.6,77.2,-2106102,20260218000000,https://www.channelnewsasia.com/world/france-india-macron-modi-tech-defence-5936881
1289681986,20260211,202602,2026,2026.1123,,,,,,,,,,,IRL,IRELAND,IRL,,,,,,,,1,042,042,04,1,1.9,6,1,6,-0.57142857142857,0,,,,,,,,4,"Mullingar, Westmeath, Ireland",EI,EI29,18307,53.5333,-7.35,-1504774,4,"Mullingar, Westmeath, Ireland",EI,EI29,18307,53.5333,-7.35,-1504774,20260218000000,https://www.derrynow.com/news/arts---entertainment/2017701/irish-country-music-star-haunted-by-moments-before-heart-attack-in-car-on-way-to-gig.html
1289681987,20260211,202602,2026,2026.1123,,,,,,,,,,,USA,UNITED STATES,USA,,,,,,,,1,190,190,19,4,-10.0,2,1,2,-1.81518151815181,0,,,,,,,,1,Afghanistan,AF,AF,,33,66,AF,3,"White House, District of Columbia, United States",US,USDC,,38.8951,-77.0364,531871,20260218000000,https://www.unionleader.com/news/national/hegseth-forces-ouster-of-senior-army-spokesman-in-latest-internal-clash/article_e6ae9fe9-3580-4c0c-a5f4-dc591f89ad6c.html
1289681988,20260211,202602,2026,2026.1123,BUS,COMPANY,,,,,,BUS,,,,,,,,,,,,,1,050,050,05,1,3.5,10,1,10,0.37313432835821,4,"Bathurst, Banjul, Gambia",GA,GA01,16405,13.4531,-16.5775,-1199434,0,,,,,,,,4,"Bathurst, Banjul, Gambia",GA,GA01,16405,13.4531,-16.5775,-1199434,20260218000000,https://theequity.ca/print-edition/february-18-1976/
1289681989,20260211,202602,2026,2026.1123,FRA,FRENCH,FRA,,,,,,,,OPP,ACTIVIST,,,,,,OPP,,,1,173,173,17,4,-5.0,4,1,4,-2.94906166219839,1,France,FR,FR,,46,2,FR,1,France,FR,FR,,46,2,FR,1,France,FR,FR,,46,2,FR,20260218000000,https://www.heraldpalladium.com/news/national/france-arrests-nine-over-far-right-activists-killing/article_fb8a0181-dfb9-5245-99bb-1417f7a0e094.html
1289681990,20260211,202602,2026,2026.1123,FRAGOV,FRENCH,FRA,,,,,GOV,,,OPP,ACTIVIST,,,,,,OPP,,,1,173,173,17,4,-5.0,6,1,6,-2.94906166219839,1,France,FR,FR,,46,2,FR,1,France,FR,FR,,46,2,FR,1,France,FR,FR,,46,2,FR,20260218000000,https://www.heraldpalladium.com/news/national/france-arrests-nine-over-far-right-activists-killing/article_fb8a0181-dfb9-5245-99bb-1417f7a0e094.html
1289681991,20260211,202602,2026,2026.1123,GBRGOV,GORDON BROWN,GBR,,,,,GOV,,,COP,POLICE,,,,,,COP,,,0,020,020,02,1,3.0,10,1,10,-4.64396284829721,5,"Essex, Essex, United Kingdom",UK,UKE4,40108,51.8333,0.583333,-2595724,5,"Essex, Essex, United Kingdom",UK,UKE4,40108,51.8333,0.583333,-2595724,5,"Essex, Essex, United Kingdom",UK,UKE4,40108,51.8333,0.583333,-2595724,20260218000000,https://www.9news.com.au/world/essex-police-reviewing-stansted-private-flight-data-linked-to-jeffrey-epstein/028aa7bf-c2d5-43db-845b-0d20487e48a5
1289681992,20260211,202602,2026,2026.1123,GBRGOV,GORDON BROWN,GBR,,,,,GOV,,,GBR,UNITED KINGDOM,GBR,,,,,,,,0,020,020,02,1,3.0,10,1,10,-4.64396284829721,5,"Essex, Essex, United Kingdom",UK,UKE4,40108,51.8333,0.583333,-2595724,5,"Essex, Essex, United Kingdom",UK,UKE4,40108,51.8333,0.583333,-2595724,5,"Essex, Essex, United Kingdom",UK,UKE4,40108,51.8333,0.583333,-2595724,20260218000000,https://www.9news.com.au/world/essex-police-reviewing-stansted-private-flight-data-linked-to-jeffrey-epstein/028aa7bf-c2d5-43db-845b-0d20487e48a5
1289681993,20260211,202602,2026,2026.1123,GOVMIL,DEFENCE MINIST,,,,,,GOV,MIL,,,,,,,,,,,,1,042,042,04,1,1.9,10,1,10,1.76211453744493,1,Russia,RS,RS,,60,100,RS,0,,,,,,,,4,"New Delhi, Delhi, India",IN,IN07,17911,28.6,77.2,-2106102,20260218000000,https://www.channelnewsasia.com/world/france-india-macron-modi-tech-defence-5936881
1289681994,20260211,202602,2026,2026.1123,IRL,IRELAND,IRL,,,,,,,,,,,,,,,,,,1,043,043,04,1,2.8,1,1,1,-0.57142857142857,4,"Mullingar, Westmeath, Ireland",EI,EI29,18307,53.5333,-7.35,-1504774,0,,,,,,,,4,"Carlow, Carlow, Ireland",EI,EI01,18292,52.8408,-6.92611,-1501356,20260218000000,https://www.derrynow.com/news/arts---entertainment/2017701/irish-country-music-star-haunted-by-moments-before-heart-attack-in-car-on-way-to-gig.html
