GLOBALEVENTID,SQLDATE,MonthYear,Year,FractionDate,Actor1Code,Actor1Name,Actor1CountryCode,Actor1KnownGroupCode,Actor1EthnicCode,Actor1Religion1Code,Actor1Religion2Code,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2KnownGroupCode,Actor2EthnicCode,Actor2Religion1Code,Actor2Religion2Code,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_FullName,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor2Geo_Type,Actor2Geo_FullName,Actor2Geo_CountryCode,Actor2Geo_ADM1Code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,ActionGeo_Type,ActionGeo_FullName,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,DATEADDED,SOURCEURL
1324590686,20260924,202609,2026,2026.7233,BUS,BANK,,,,,,BUS,,,,,,,,,,,,,0,010,010,01,1,0.0,5,1,5,-2.14797136038186,4,"Patna, Bihar, India",IN,IN34,17632,25.6,85.1167,-2107500,0,,,,,,,,4,"Patna, Bihar, India",IN,IN34,17632,25.6,85.1167,-2107500,20260924013000,https://indiankanoon.org/doc/15742522/
1324590687,20260924,202609,2026,2026.7233,BUS,BANK,,,,,,BUS,,,,,,,,,,,,,0,014,014,01,1,0.0,10,1,10,-2.14797136038186,4,"Patna, Bihar, India",IN,IN34,17632,25.6,85.1167,-2107500,0,,,,,,,,4,"Patna, Bihar, India",IN,IN34,17632,25.6,85.1167,-2107500,20260924013000,https://indiankanoon.org/doc/15742522/
1324590688,20260924,202609,2026,2026.7233,BUS,LANDLORD,,,,,,BUS,,,,,,,,,,,,,0,020,020,02,1,3.0,16,1,16,-0.497581211993665,4,"Bihar, Bihar, India",IN,IN34,17615,25.1833,85.5167,-2091797,0,,,,,,,,4,"Patna, Bihar, India",IN,IN34,17632,25.6,85.1167,-2107500,20260924013000,https://indiankanoon.org/doc/91568302/
1324590689,20260924,202609,2026,2026.7233,BUS,LANDLORD,,,,,,BUS,,,,,,,,,,,,,0,020,020,02,1,3.0,4,1,4,-0.497581211993665,4,"Patna, Bihar, India",IN,IN34,17632,25.6,85.1167,-2107500,0,,,,,,,,4,"Patna, Bihar, India",IN,IN34,17632,25.6,85.1167,-2107500,20260924013000,https://indiankanoon.org/doc/91568302/
1324590690,20260924,202609,2026,2026.7233,BUS,ENTREPRENEUR,,,,,,BUS,,,,,,,,,,,,,0,020,020,02,1,3.0,10,1,10,5.18731988472623,2,"Maine, United States",US,USME,,44.6074,-69.3977,ME,0,,,,,,,,2,"Maine, United States",US,USME,,44.6074,-69.3977,ME,20260924013000,https://www.foxbangor.com/news/entrepreneurs-in-bangor-get-advice-on-funding-their-start-ups/article_1caab9b2-4514-43e5-bbbd-765617378360.html
1324590691,20260924,202609,2026,2026.7233,BUS,COMPANY,,,,,,BUS,,,,,,,,,,,,,0,0334,033,03,1,6.0,5,1,5,1.10864745011086,0,,,,,,,,0,,,,,,,,0,,,,,,,,20260924013000,https://www.celebdirtylaundry.com/2026/the-young-and-the-restless-spoilers-friday-september-25-sharon-rescues-nick-victor-tricks-nikki/
1324590692,20260924,202609,2026,2026.7233,BUS,COMPANY,,,,,,BUS,,,,,,,,,,,,,0,035,035,03,1,7.0,10,1,10,0.447093889716839,1,Brazil,BR,BR,,-10,-55,BR,0,,,,,,,,1,Brazil,BR,BR,,-10,-55,BR,20260924013000,https://www.socialmediatoday.com/news/youtube-presents-new-ai-and-engagement-features-at-made-on-2026/831216/
1324590693,20260924,202609,2026,2026.7233,BUS,PRODUCER,,,,,,BUS,,,,,,,,,,,,,1,040,040,04,1,1.0,4,1,4,2.87958115183246,4,"Brisbane, Queensland, Australia",AS,AS04,154654,-27.5,153.017,-1561728,0,,,,,,,,4,"Brisbane, Queensland, Australia",AS,AS04,154654,-27.5,153.017,-1561728,20260924013000,https://if.com.au/screen-queensland-announces-in-the-frame-speakers-sessions-under-theme-the-future-starts-here/
1324590694,20260924,202609,2026,2026.7233,BUS,EMPLOYER,,,,,,BUS,,,,,,,,,,,,,1,051,051,05,1,3.4,5,1,5,6.09212481426449,4,"Belmopan, Cayo, Belize",BH,BH02,5856,17.25,-88.7667,-1148793,0,,,,,,,,4,"Belmopan, Cayo, Belize",BH,BH02,5856,17.25,-88.7667,-1148793,20260924013000,https://www.greaterbelize.com/wellness-week-pushes-healthier-everyday-choices/
1324590695,20260924,202609,2026,2026.7233,BUS,BUSINESS,,,,,,BUS,,,,,,,,,,,,,0,051,051,05,1,3.4,10,1,10,-3.13199105145414,2,"Iowa, United States",US,USIA,,42.0046,-93.214,IA,0,,,,,,,,2,"Iowa, United States",US,USIA,,42.0046,-93.214,IA,20260924013000,https://www.kwqc.com:443/2026/09/23/burlington-doordasher-says-she-was-scammed-out-1400/
1324590696,20260924,202609,2026,2026.7233,BUS,BUSINESS,,,,,,BUS,,,,,,,,,,,,,1,051,051,05,1,3.4,6,1,6,2.5,2,"Oregon, United States",US,USOR,,44.5672,-122.127,OR,0,,,,,,,,2,"Oregon, United States",US,USOR,,44.5672,-122.127,OR,20260924013000,https://katu.com/news/local/gresham-shuts-down-7-illicit-massage-businesses-with-new-license-rules
1324590697,20260924,202609,2026,2026.7233,BUS,ENTREPRENEUR,,,,,,BUS,,,,,,,,,,,,,1,071,071,07,2,7.4,10,1,10,5.18731988472623,2,"Maine, United States",US,USME,,44.6074,-69.3977,ME,0,,,,,,,,2,"Maine, United States",US,USME,,44.6074,-69.3977,ME,20260924013000,https://www.foxbangor.com/news/entrepreneurs-in-bangor-get-advice-on-funding-their-start-ups/article_1caab9b2-4514-43e5-bbbd-765617378360.html
1324590698,20260924,202609,2026,2026.7233,BUS,COMPANY,,,,,,BUS,,,,,,,,,,,,,0,071,071,07,2,7.4,5,1,5,0.88495575221239,1,Nigeria,NI,NI,,10,8,NI,0,,,,,,,,1,Nigeria,NI,NI,,10,8,NI,20260924013000,https://punchng.com/nigerias-energy-a-capital-story/
1324590699,20260924,202609,2026,2026.7233,BUS,COMPANY,,,,,,BUS,,,,,,,,,,,,,0,080,080,08,2,5.0,3,1,3,0.27322404371584,1,Taiwan,TW,TW,,24,121,TW,0,,,,,,,,1,Taiwan,TW,TW,,24,121,TW,20260924013000,https://fortune.com/2026/09/23/meta-ai-smart-glasses-privacy-wearables-hardware-race-openai-apple-snap/
1324590700,20260924,202609,2026,2026.7233,BUS,BANK,,,,,,BUS,,,,,,,,,,,,,0,090,090,09,2,-2.0,10,1,10,-2.14797136038186,4,"Patna, Bihar, India",IN,IN34,17632,25.6,85.1167,-2107500,0,,,,,,,,4,"Patna, Bihar, India",IN,IN34,17632,25.6,85.1167,-2107500,20260924013000,https://indiankanoon.org/doc/15742522/
1324590701,20260924,202609,2026,2026.7233,BUS,BUSINESS,,,,,,BUS,,,,,,,,,,,,,0,110,110,11,3,-2.0,10,1,10,-0.49321824907522,4,"Adelaide, South Australia, Australia",AS,AS05,5256,-34.9333,138.6,-1555188,0,,,,,,,,4,"Adelaide, South Australia, Australia",AS,AS05,5256,-34.9333,138.6,-1555188,20260924013000,https://www.abc.net.au/news/2026-09-24/roadside-stall-operators-question-future-of-honesty-box-system/107163348
1324590702,20260924,202609,2026,2026.7233,BUS,EMPLOYER,,,,,,BUS,,,,,,,,,,,,,1,110,110,11,3,-2.0,10,1,10,0.63091482649842,1,United Kingdom,UK,UK,,54,-4,UK,0,,,,,,,,1,United Kingdom,UK,UK,,54,-4,UK,20260924013000,https://www.actuarialpost.co.uk/article/salary-sacrifice-changes-in-2029-27219.htm
1324590703,20260924,202609,2026,2026.7233,BUS,COMPANY,,,,,,BUS,,,,,,,,,,,,,1,172,172,17,4,-5.0,3,1,3,-0.58558558558559,1,Jordan,JO,JO,,31,36,JO,0,,,,,,,,1,Jordan,JO,JO,,31,36,JO,20260924013000,https://variety.com/2026/legit/reviews/the-visit-pasadena-playhouse-stage-review-absurdist-comedy-1236873818/
1324590704,20260924,202609,2026,2026.7233,BUS,COMPANY,,,,,,BUS,,,,,,,,,,,,,1,172,172,17,4,-5.0,2,1,2,-0.58558558558559,1,Switzerland,SZ,SZ,,47,8,SZ,0,,,,,,,,1,Switzerland,SZ,SZ,,47,8,SZ,20260924013000,https://variety.com/2026/legit/reviews/the-visit-pasadena-playhouse-stage-review-absurdist-comedy-1236873818/
1324590705,20260924,202609,2026,2026.7233,BUS,MANUFACTURER,,,,,,BUS,,,,,,,,,,,,,0,1723,172,17,4,-5.0,2,1,2,0.364077669902915,3,"Signal Mountain, Georgia, United States",US,USGA,GA015,34.1318,-84.7322,322973,0,,,,,,,,3,"Signal Mountain, Georgia, United States",US,USGA,,34.1318,-84.7322,322973,20260924013000,https://www.chattanoogan.com/2026/9/23/523769/IRONMAN-Road-Closures-And-Other-Weekend.aspx
1324590706,20260924,202609,2026,2026.7233,BUS,COMPANIES,,,,,,BUS,,,,,,,,,,,,,1,192,192,19,4,-9.5,10,1,10,1.92307692307693,0,,,,,,,,0,,,,,,,,0,,,,,,,,20260924013000,https://siliconangle.com/2026/09/23/the-ai-factory-is-becoming-the-computer-and-its-changing-the-semiconductor-race/
1324590707,20260924,202609,2026,2026.7233,BUS,TRADER,,,,,,BUS,,,AFR,AFRICA,AFR,,,,,,,,0,141,141,14,3,-6.5,2,1,2,-5.01718213058419,4,"Onitsha, Anambra, Nigeria",NI,NI25,191304,6.14543,6.78845,-2023802,4,"Onitsha, Anambra, Nigeria",NI,NI25,191304,6.14543,6.78845,-2023802,4,"Onitsha, Anambra, Nigeria",NI,NI25,191304,6.14543,6.78845,-2023802,20260924013000,https://thesun.ng/soludos-smear-campaign-against-peter-obi/
1324590708,20260924,202609,2026,2026.7233,BUS,TRADER,,,,,,BUS,,,AFR,AFRICA,AFR,,,,,,,,0,1712,171,17,4,-9.2,1,1,1,-5.01718213058419,4,"Onitsha, Anambra, Nigeria",NI,NI25,191304,6.14543,6.78845,-2023802,4,"Onitsha, Anambra, Nigeria",NI,NI25,191304,6.14543,6.78845,-2023802,4,"Onitsha, Anambra, Nigeria",NI,NI25,191304,6.14543,6.78845,-2023802,20260924013000,https://thesun.ng/soludos-smear-campaign-against-peter-obi/
1324590709,20260924,202609,2026,2026.7233,BUS,COMPANY,,,,,,BUS,,,AUS,AUSTRALIA,AUS,,,,,,,,0,010,010,01,1,0.0,10,1,10,-1.66270783847981,1,Australia,AS,AS,,-25,135,AS,1,Australia,AS,AS,,-25,135,AS,1,Australia,AS,AS,,-25,135,AS,20260924013000,https://www.foxbusiness.com/technology/australia-pm-says-openai-agent-accessed-government-health-website-raises-extreme-concern
1324590710,20260924,202609,2026,2026.7233,BUS,AUTOMAKER,,,,,,BUS,,,CHN,CHINESE,CHN,,,,,,,,0,172,172,17,4,-5.0,2,1,2,-1.75233644859814,1,China,CH,CH,,35,105,CH,1,China,CH,CH,,35,105,CH,1,China,CH,CH,,35,105,CH,20260924013000,https://yalibnan.com/2026/09/24/as-trump-and-xi-meet-chinese-automakers-could-be-a-pandoras-box-for-u-s-auto-industry/
1324590711,20260924,202609,2026,2026.7233,BUS,INVESTOR,,,,,,BUS,,,CVL,CITIZEN,,,,,,CVL,,,0,072,072,07,2,8.3,10,1,10,-0.31496062992126,4,"Caracas, Distrito Federal, Venezuela",VE,VE25,31959,10.5,-66.9167,-938457,4,"Caracas, Distrito Federal, Venezuela",VE,VE25,31959,10.5,-66.9167,-938457,4,"Caracas, Distrito Federal, Venezuela",VE,VE25,31959,10.5,-66.9167,-938457,20260924013000,https://www.cubaheadlines.com/articles/341052
1324590712,20260924,202609,2026,2026.7233,BUS,COMPANY,,,,,,BUS,,,EDU,SCHOOL,,,,,,EDU,,,1,070,070,07,2,7.0,5,1,5,0.862068965517241,3,"San Francisco, California, United States",US,USCA,CA075,37.7749,-122.419,277593,3,"San Francisco, California, United States",US,USCA,,37.7749,-122.419,277593,3,"Oakland, California, United States",US,USCA,CA001,37.8044,-122.271,277566,20260924013000,https://www.kalw.org/bay-area-news/2026-09-23/salesforce-gives-18-million-to-oakland-and-san-francisco-schools
1324590713,20260924,202609,2026,2026.7233,BUS,COMPANY,,,,,,BUS,,,EDU,SCHOOL,,,,,,EDU,,,1,071,071,07,2,7.4,2,1,2,0.862068965517241,3,"Oakland, California, United States",US,USCA,CA001,37.8044,-122.271,277566,3,"Oakland, California, United States",US,USCA,CA001,37.8044,-122.271,277566,3,"Oakland, California, United States",US,USCA,CA001,37.8044,-122.271,277566,20260924013000,https://www.kalw.org/bay-area-news/2026-09-23/salesforce-gives-18-million-to-oakland-and-san-francisco-schools
1324590714,20260924,202609,2026,2026.7233,BUS,COMPANY,,,,,,BUS,,,EDU,SCHOOL,,,,,,EDU,,,1,071,071,07,2,7.4,8,1,8,0.862068965517241,3,"San Francisco, California, United States",US,USCA,CA075,37.7749,-122.419,277593,3,"San Francisco, California, United States",US,USCA,,37.7749,-122.419,277593,3,"San Francisco, California, United States",US,USCA,,37.7749,-122.419,277593,20260924013000,https://www.kalw.org/bay-area-news/2026-09-23/salesforce-gives-18-million-to-oakland-and-san-francisco-schools
1324590715,20260924,202609,2026,2026.7233,BUS,TRADER,,,,,,BUS,,,EUR,EUROPE,EUR,,,,,,,,0,010,010,01,1,0.0,2,1,2,-2.35210263720599,4,"Burnham, Somerset, United Kingdom",UK,UKM3,40129,51.2417,-2.99528,-2591330,4,"Burnham, Somerset, United Kingdom",UK,UKM3,40129,51.2417,-2.99528,-2591330,4,"Burnham, Somerset, United Kingdom",UK,UKM3,40129,51.2417,-2.99528,-2591330,20260924013000,https://www.wsws.org/en/articles/2026/09/23/dgxp-s23.html
1324590716,20260924,202609,2026,2026.7233,BUS,TRADER,,,,,,BUS,,,EUR,EUROPE,EUR,,,,,,,,0,010,010,01,1,0.0,3,1,3,-2.35210263720599,1,Norway,NO,NO,,62,10,NO,1,Norway,NO,NO,,62,10,NO,1,Norway,NO,NO,,62,10,NO,20260924013000,https://www.wsws.org/en/articles/2026/09/23/dgxp-s23.html
1324590717,20260924,202609,2026,2026.7233,BUS,MANUFACTURER,,,,,,BUS,,,GBR,BRITISH,GBR,,,,,,,,1,046,046,04,1,7.0,10,1,10,2.04678362573099,1,United Kingdom,UK,UK,,54,-4,UK,1,United Kingdom,UK,UK,,54,-4,UK,1,United Kingdom,UK,UK,,54,-4,UK,20260924013000,https://wkml.com/2026/09/23/u-s-army-awards-10-64m-drone-contract-for-new-fayetteville-company/
1324590718,20260924,202609,2026,2026.7233,BUS,COMPANIES,,,,,,BUS,,,GOV,GOVERNMENT,,,,,,GOV,,,1,090,090,09,2,-2.0,10,1,10,-2.54154447702835,4,"Abuja, Abuja Federal Capital Territory, Nigeria",NI,NI11,191147,9.08333,7.53333,-1997013,4,"Abuja, Abuja Federal Capital Territory, Nigeria",NI,NI11,191147,9.08333,7.53333,-1997013,4,"Abuja, Abuja Federal Capital Territory, Nigeria",NI,NI11,191147,9.08333,7.53333,-1997013,20260924013000,https://punchng.com/electricity-subsidy-may-hit-n2tn-amid-tariff-freeze/
1324590719,20260924,202609,2026,2026.7233,BUS,BANK,,,,,,BUS,,,IND,PATNA,IND,,,,,,,,0,120,120,12,3,-4.0,2,1,2,-2.14797136038186,4,"Patna, Bihar, India",IN,IN34,17632,25.6,85.1167,-2107500,4,"Patna, Bihar, India",IN,IN34,17632,25.6,85.1167,-2107500,4,"Patna, Bihar, India",IN,IN34,17632,25.6,85.1167,-2107500,20260924013000,https://indiankanoon.org/doc/15742522/
1324590720,20260924,202609,2026,2026.7233,BUS,BANK,,,,,,BUS,,,INDJUD,PATNA,IND,,,,,JUD,,,0,120,120,12,3,-4.0,2,1,2,-2.14797136038186,4,"Patna, Bihar, India",IN,IN34,17632,25.6,85.1167,-2107500,4,"Patna, Bihar, India",IN,IN34,17632,25.6,85.1167,-2107500,4,"Patna, Bihar, India",IN,IN34,17632,25.6,85.1167,-2107500,20260924013000,https://indiankanoon.org/doc/15742522/
1324590721,20260924,202609,2026,2026.7233,BUS,BANK,,,,,,BUS,,,JUD,HIGH COURT,,,,,,JUD,,,0,120,120,12,3,-4.0,4,1,4,-2.14797136038186,4,"Patna, Bihar, India",IN,IN34,17632,25.6,85.1167,-2107500,4,"Patna, Bihar, India",IN,IN34,17632,25.6,85.1167,-2107500,4,"Patna, Bihar, India",IN,IN34,17632,25.6,85.1167,-2107500,20260924013000,https://indiankanoon.org/doc/15742522/
1324590722,20260924,202609,2026,2026.7233,BUS,BUSINESS,,,,,,BUS,,,KOR,SOUTH KOREA,KOR,,,,,,,,0,110,110,11,3,-2.0,1,1,1,-1.75233644859814,1,China,CH,CH,,35,105,CH,1,China,CH,CH,,35,105,CH,1,China,CH,CH,,35,105,CH,20260924013000,https://yalibnan.com/2026/09/24/as-trump-and-xi-meet-chinese-automakers-could-be-a-pandoras-box-for-u-s-auto-industry/
1324590723,20260924,202609,2026,2026.7233,BUS,BUSINESS,,,,,,BUS,,,KOR,SOUTH KOREA,KOR,,,,,,,,0,110,110,11,3,-2.0,1,1,1,-1.75233644859814,1,China,CH,CH,,35,105,CH,1,Japan,JA,JA,,36,138,JA,1,China,CH,CH,,35,105,CH,20260924013000,https://yalibnan.com/2026/09/24/as-trump-and-xi-meet-chinese-automakers-could-be-a-pandoras-box-for-u-s-auto-industry/
1324590724,20260924,202609,2026,2026.7233,BUS,BUSINESS,,,,,,BUS,,,KOR,SOUTH KOREA,KOR,,,,,,,,0,110,110,11,3,-2.0,3,1,3,-1.75233644859814,1,China,CH,CH,,35,105,CH,1,South Korea,KS,KS,,37,127.5,KS,1,China,CH,CH,,35,105,CH,20260924013000,https://yalibnan.com/2026/09/24/as-trump-and-xi-meet-chinese-automakers-could-be-a-pandoras-box-for-u-s-auto-industry/
1324590725,20260924,202609,2026,2026.7233,BUS,EMPLOYER,,,,,,BUS,,,LAB,EMPLOYEE,,,,,,LAB,,,1,046,046,04,1,7.0,10,1,10,1.70316301703163,2,"Texas, United States",US,USTX,,31.106,-97.6475,TX,2,"Texas, United States",US,USTX,,31.106,-97.6475,TX,2,"Texas, United States",US,USTX,,31.106,-97.6475,TX,20260924013000,https://www.nbcdfw.com/news/local/ai-is-changing-the-job-market-for-texas-college-grads-report-finds/4081732/
1324590726,20260924,202609,2026,2026.7233,BUS,AUTOMAKER,,,,,,BUS,,,LEG,LAWMAKER,,,,,,LEG,,,0,012,012,01,1,-0.4,2,1,2,-1.75233644859814,1,China,CH,CH,,35,105,CH,1,China,CH,CH,,35,105,CH,1,China,CH,CH,,35,105,CH,20260924013000,https://yalibnan.com/2026/09/24/as-trump-and-xi-meet-chinese-automakers-could-be-a-pandoras-box-for-u-s-auto-industry/
1324590727,20260924,202609,2026,2026.7233,BUS,ENTREPRENEUR,,,,,,BUS,,,MED,MEDIA,,,,,,MED,,,1,030,030,03,1,4.0,5,1,5,6.52173913043478,0,,,,,,,,0,,,,,,,,0,,,,,,,,20260924013000,https://www.wibw.com/2026/09/23/jenna-bush-hager-coming-topeka-support-library-foundation/
1324590728,20260924,202609,2026,2026.7233,BUS,TRADER,,,,,,BUS,,,NGA,NIGERIA,NGA,,,,,,,,0,141,141,14,3,-6.5,1,1,1,-5.01718213058419,5,"Anambra State, Anambra, Nigeria",NI,NI25,22646,6.33333,7,-1999834,5,"Anambra State, Anambra, Nigeria",NI,NI25,22646,6.33333,7,-1999834,5,"Anambra State, Anambra, Nigeria",NI,NI25,22646,6.33333,7,-1999834,20260924013000,https://thesun.ng/soludos-smear-campaign-against-peter-obi/
1324590729,20260924,202609,2026,2026.7233,BUS,TRADER,,,,,,BUS,,,NGA,NIGERIA,NGA,,,,,,,,0,141,141,14,3,-6.5,1,1,1,-5.01718213058419,4,"Onitsha, Anambra, Nigeria",NI,NI25,191304,6.14543,6.78845,-2023802,4,"Onitsha, Anambra, Nigeria",NI,NI25,191304,6.14543,6.78845,-2023802,5,"Anambra State, Anambra, Nigeria",NI,NI25,22646,6.33333,7,-1999834,20260924013000,https://thesun.ng/soludos-smear-campaign-against-peter-obi/
1324590730,20260924,202609,2026,2026.7233,BUS,TRADER,,,,,,BUS,,,NGA,NIGERIA,NGA,,,,,,,,0,1712,171,17,4,-9.2,2,1,2,-5.01718213058419,5,"Anambra State, Anambra, Nigeria",NI,NI25,22646,6.33333,7,-1999834,5,"Anambra State, Anambra, Nigeria",NI,NI25,22646,6.33333,7,-1999834,5,"Anambra State, Anambra, Nigeria",NI,NI25,22646,6.33333,7,-1999834,20260924013000,https://thesun.ng/soludos-smear-campaign-against-peter-obi/
1324590731,20260924,202609,2026,2026.7233,BUS,TRADER,,,,,,BUS,,,NGA,NIGERIA,NGA,,,,,,,,0,1712,171,17,4,-9.2,2,1,2,-5.01718213058419,4,"Onitsha, Anambra, Nigeria",NI,NI25,191304,6.14543,6.78845,-2023802,4,"Onitsha, Anambra, Nigeria",NI,NI25,191304,6.14543,6.78845,-2023802,4,"Onitsha, Anambra, Nigeria",NI,NI25,191304,6.14543,6.78845,-2023802,20260924013000,https://thesun.ng/soludos-smear-campaign-against-peter-obi/
1324590732,20260924,202609,2026,2026.7233,BUS,PRODUCER,,,,,,BUS,,,USA,UNITED STATES,USA,,,,,,,,0,042,042,04,1,1.9,2,1,2,1.63398692810457,4,"Lifeng, Guangdong, China",CH,CH30,13047,23.7822,116.151,9198279,4,"Lifeng, Guangdong, China",CH,CH30,13047,23.7822,116.151,9198279,4,"Lifeng, Guangdong, China",CH,CH30,13047,23.7822,116.151,9198279,20260924013000,https://redstate.com/sister-toldjah/2026/09/23/art-of-the-deal-trump-greets-xi-and-immediately-sets-the-tone-in-spectacular-fashion-n2207306
1324590733,20260924,202609,2026,2026.7233,BUS,COMPANY,,,,,,BUS,,,USA,CALIF,USA,,,,,,,,1,042,042,04,1,1.9,10,1,10,0.27322404371584,1,Taiwan,TW,TW,,24,121,TW,1,Taiwan,TW,TW,,24,121,TW,1,Taiwan,TW,TW,,24,121,TW,20260924013000,https://fortune.com/2026/09/23/meta-ai-smart-glasses-privacy-wearables-hardware-race-openai-apple-snap/
1324590734,20260924,202609,2026,2026.7233,BUS,INDUSTRY,,,,,,BUS,,,USA,THE US,USA,,,,,,,,0,043,043,04,1,2.8,2,1,2,1.14285714285714,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,20260924013000,https://dominicanrepublicpost.com/trump-greets-chinas-xi-jinping-on-arrival-for-three-day-us-trip/
1324590735,20260924,202609,2026,2026.7233,BUS,INDUSTRY,,,,,,BUS,,,USA,THE US,USA,,,,,,,,0,043,043,04,1,2.8,5,1,5,1.14285714285714,3,"White House, District of Columbia, United States",US,USDC,,38.8951,-77.0364,531871,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,20260924013000,https://dominicanrepublicpost.com/trump-greets-chinas-xi-jinping-on-arrival-for-three-day-us-trip/
1324590736,20260924,202609,2026,2026.7233,BUS,BUSINESS,,,,,,BUS,,,USA,UNITED STATES,USA,,,,,,,,1,051,051,05,1,3.4,4,1,4,2.5,2,"Oregon, United States",US,USOR,,44.5672,-122.127,OR,2,"Oregon, United States",US,USOR,,44.5672,-122.127,OR,2,"Oregon, United States",US,USOR,,44.5672,-122.127,OR,20260924013000,https://katu.com/news/local/gresham-shuts-down-7-illicit-massage-businesses-with-new-license-rules
1324590737,20260924,202609,2026,2026.7233,BUS,BUSINESS,,,,,,BUS,,,USA,UNITED STATES,USA,,,,,,,,0,080,080,08,2,5.0,2,2,2,-2.84525710635579,1,Iran,IR,IR,,32,53,IR,1,Iran,IR,IR,,32,53,IR,1,Iran,IR,IR,,32,53,IR,20260924013000,https://www.foxnews.com/politics/michigan-student-confronts-el-sayed-over-iran-stance-tense-exchange-do-you-stand-us
1324590738,20260924,202609,2026,2026.7233,BUS,BUSINESS,,,,,,BUS,,,USA,UNITED STATES,USA,,,,,,,,0,080,080,08,2,5.0,8,2,8,-2.84525710635579,2,"Michigan, United States",US,USMI,,43.3504,-84.5603,MI,2,"Michigan, United States",US,USMI,,43.3504,-84.5603,MI,2,"Michigan, United States",US,USMI,,43.3504,-84.5603,MI,20260924013000,https://www.foxnews.com/politics/michigan-student-confronts-el-sayed-over-iran-stance-tense-exchange-do-you-stand-us
1324590739,20260924,202609,2026,2026.7233,BUS,PRODUCER,,,,,,BUS,,,USAGOV,THE WHITE HOUSE,USA,,,,,GOV,,,0,042,042,04,1,1.9,1,1,1,1.63398692810457,3,"White House, District of Columbia, United States",US,USDC,,38.8951,-77.0364,531871,3,"White House, District of Columbia, United States",US,USDC,,38.8951,-77.0364,531871,3,"White House, District of Columbia, United States",US,USDC,,38.8951,-77.0364,531871,20260924013000,https://redstate.com/sister-toldjah/2026/09/23/art-of-the-deal-trump-greets-xi-and-immediately-sets-the-tone-in-spectacular-fashion-n2207306
1324590740,20260924,202609,2026,2026.7233,BUS,PRODUCER,,,,,,BUS,,,USAGOV,THE WHITE HOUSE,USA,,,,,GOV,,,0,042,042,04,1,1.9,2,1,2,1.63398692810457,4,"Lifeng, Guangdong, China",CH,CH30,13047,23.7822,116.151,9198279,4,"Lifeng, Guangdong, China",CH,CH30,13047,23.7822,116.151,9198279,4,"Lifeng, Guangdong, China",CH,CH30,13047,23.7822,116.151,9198279,20260924013000,https://redstate.com/sister-toldjah/2026/09/23/art-of-the-deal-trump-greets-xi-and-immediately-sets-the-tone-in-spectacular-fashion-n2207306
1324590741,20260924,202609,2026,2026.7233,CAN,CANADA,CAN,,,,,,,,,,,,,,,,,,1,012,012,01,1,-0.4,4,1,4,0.66298342541437,4,"Winnipeg, Manitoba, Canada",CA,CA03,12577,49.8833,-97.1667,-576096,0,,,,,,,,4,"Winnipeg, Manitoba, Canada",CA,CA03,12577,49.8833,-97.1667,-576096,20260924013000,https://www.winnipegfreepress.com/breakingnews/2026/09/23/big-wards-big-challenge
1324590742,20260924,202609,2026,2026.7233,CAN,CANADA,CAN,,,,,,,,,,,,,,,,,,0,020,020,02,1,3.0,7,1,7,0.72202166064981,4,"Vimy Ridge, Ontario, Canada",CA,CA08,12645,48.4833,-80.3833,-575393,0,,,,,,,,4,"Vimy Ridge, Ontario, Canada",CA,CA08,12645,48.4833,-80.3833,-575393,20260924013000,https://slguardian.org/can-mark-carney-build-a-new-middle-power-alliance/
1324590743,20260924,202609,2026,2026.7233,CAN,VANCOUVER,CAN,,,,,,,,,,,,,,,,,,1,046,046,04,1,7.0,6,1,6,5.79345088161209,4,"London, London, City of, United Kingdom",UK,UKH9,40110,51.5,-0.116667,-2601889,0,,,,,,,,4,"London, London, City of, United Kingdom",UK,UKH9,40110,51.5,-0.116667,-2601889,20260924013000,https://www.straight.com/arts/vancouver-artist-steven-shearer-receives-100000-audain-prize
1324590744,20260924,202609,2026,2026.7233,CAN,VANCOUVER,CAN,,,,,,,,,,,,,,,,,,1,046,046,04,1,7.0,4,1,4,5.79345088161209,4,"Vancouver, British Columbia, Canada",CA,CA02,12552,49.25,-123.133,-575268,0,,,,,,,,4,"Vancouver, British Columbia, Canada",CA,CA02,12552,49.25,-123.133,-575268,20260924013000,https://www.straight.com/arts/vancouver-artist-steven-shearer-receives-100000-audain-prize
