GLOBALEVENTID,SQLDATE,MonthYear,Year,FractionDate,Actor1Code,Actor1Name,Actor1CountryCode,Actor1KnownGroupCode,Actor1EthnicCode,Actor1Religion1Code,Actor1Religion2Code,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2KnownGroupCode,Actor2EthnicCode,Actor2Religion1Code,Actor2Religion2Code,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_FullName,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor2Geo_Type,Actor2Geo_FullName,Actor2Geo_CountryCode,Actor2Geo_ADM1Code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,ActionGeo_Type,ActionGeo_FullName,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,DATEADDED,SOURCEURL
1310296233,20260623,202606,2026,2026.4740,GOV,MAYOR,,,,,,GOV,,,,,,,,,,,,,1,010,010,01,1,0.0,6,1,6,7.67918088737201,4,"Wellington, New Zealand (general), New Zealand",NZ,NZ00,22391,-41.3,174.783,-1521348,0,,,,,,,,4,"Wellington, New Zealand (general), New Zealand",NZ,NZ00,22391,-41.3,174.783,-1521348,20260623020000,https://www.miragenews.com/eagle-point-hub-wins-state-award-in-east-1697030/
1310296234,20260623,202606,2026,2026.4740,GOV,PRESIDENT,,,,,,GOV,,,,,,,,,,,,,1,010,010,01,1,0.0,10,1,10,0.22573363431151,3,"San Diego, California, United States",US,USCA,CA073,32.7153,-117.157,1661377,0,,,,,,,,3,"San Diego, California, United States",US,USCA,,32.7153,-117.157,1661377,20260623020000,https://www.lifenews.com/2026/06/22/why-liberals-are-having-fewer-kids-than-conservatives/
1310296235,20260623,202606,2026,2026.4740,GOV,PRIME MINISTER,,,,,,GOV,,,,,,,,,,,,,1,013,013,01,1,0.4,3,1,3,-0.64065230052417,1,United Kingdom,UK,UK,,54,-4,UK,0,,,,,,,,1,United Kingdom,UK,UK,,54,-4,UK,20260623020000,https://www.dailymail.com/columnists/article-15921077/DAN-HODGES-Team-Burnhams-fury-Starmer-refusing-stay-September-Andys-not-going-close-ready-Prime-Minister.html
1310296236,20260623,202606,2026,2026.4740,GOV,PRESIDENT,,,,,,GOV,,,,,,,,,,,,,1,020,020,02,1,3.0,5,1,5,-2.12765957446809,4,"El Mayo, Sonora, Mexico",MX,MX26,20961,28.5,-111.417,-1664417,0,,,,,,,,4,"El Mayo, Sonora, Mexico",MX,MX26,20961,28.5,-111.417,-1664417,20260623020000,https://lasillarota.com/lsr-en-ingles/2026/6/22/amlo-concerned-about-us-involvement-in-el-mayo-zambada-case-sheinbaum-605079.html
1310296237,20260623,202606,2026,2026.4740,GOV,PRIME MINISTER,,,,,,GOV,,,,,,,,,,,,,0,030,030,03,1,4.0,15,1,6,-0.64065230052417,1,United Kingdom,UK,UK,,54,-4,UK,0,,,,,,,,1,United Kingdom,UK,UK,,54,-4,UK,20260623020000,https://www.dailymail.com/columnists/article-15921077/DAN-HODGES-Team-Burnhams-fury-Starmer-refusing-stay-September-Andys-not-going-close-ready-Prime-Minister.html
1310296238,20260623,202606,2026,2026.4740,GOV,SECRETARY OF STATE,,,,,,GOV,,,,,,,,,,,,,0,036,036,03,1,4.0,2,1,2,-1.72711571675302,1,Switzerland,SZ,SZ,,47,8,SZ,0,,,,,,,,1,United States,US,US,,39.828175,-98.5795,US,20260623020000,"https://home.nzcity.co.nz/news/article.aspx?id=448415&fm=psp,tst"
1310296239,20260623,202606,2026,2026.4740,GOV,ADMINISTRATION,,,,,,GOV,,,,,,,,,,,,,1,040,040,04,1,1.0,10,1,10,0.46838407494145,3,"Floyd County, Georgia, United States",US,USGA,GA115,34.2668,-85.1499,353665,0,,,,,,,,3,"Floyd County, Georgia, United States",US,USGA,,34.2668,-85.1499,353665,20260623020000,https://www.northwestgeorgianews.com/rome/news/local/floyd-county-commission-poised-to-ok-airport-runway-project/article_96f656ac-28c1-44d1-afe7-49d904eafd42.html
1310296240,20260623,202606,2026,2026.4740,GOV,GOVERNMENT,,,,,,GOV,,,,,,,,,,,,,1,060,060,06,2,6.0,5,1,5,-2.55905511811024,1,Australia,AS,AS,,-25,135,AS,0,,,,,,,,1,Australia,AS,AS,,-25,135,AS,20260623020000,https://www.miragenews.com/government-advances-in-tax-reform-efforts-1697032/
1310296241,20260623,202606,2026,2026.4740,GOV,MINISTRY,,,,,,GOV,,,,,,,,,,,,,0,060,060,06,2,6.0,2,1,2,-1.77890724269377,1,South Korea,KS,KS,,37,127.5,KS,0,,,,,,,,1,South Korea,KS,KS,,37,127.5,KS,20260623020000,https://www.breitbart.com/middle-east/2026/06/22/tankers-continue-moving-through-strait-of-hormuz-despite-iranian-threats/
1310296242,20260623,202606,2026,2026.4740,GOV,GOVERNMENT,,,,,,GOV,,,,,,,,,,,,,0,070,070,07,2,7.0,20,1,10,1.09018830525273,2,"Maryland, United States",US,USMD,,39.0724,-76.7902,MD,0,,,,,,,,2,"Maryland, United States",US,USMD,,39.0724,-76.7902,MD,20260623020000,https://www.wbaltv.com/article/port-of-baltimore-howard-street-tunnel-double-stack-opens/71669708
1310296243,20260623,202606,2026,2026.4740,GOV,GOVERNMENT,,,,,,GOV,,,,,,,,,,,,,0,071,071,07,2,7.4,10,1,10,-3.17460317460317,4,"Etobicoke, Ontario, Canada",CA,CA08,12686,43.7,-79.5667,-564366,0,,,,,,,,4,"Etobicoke, Ontario, Canada",CA,CA08,12686,43.7,-79.5667,-564366,20260623020000,https://www.theglobeandmail.com/canada/article-ford-government-denies-altering-pictures-of-union-protesters-says-it/
1310296244,20260623,202606,2026,2026.4740,GOV,ADMINISTRATION,,,,,,GOV,,,,,,,,,,,,,0,080,080,08,2,5.0,5,1,5,-4.57038391224863,3,"Denver, Colorado, United States",US,USCO,CO031,39.7392,-104.985,201738,0,,,,,,,,3,"Denver, Colorado, United States",US,USCO,CO031,39.7392,-104.985,201738,20260623020000,https://pjmedia.com/matt-margolis/2026/06/22/heres-how-trump-brought-down-rent-prices-leftists-wont-be-happy-n4954252
1310296245,20260623,202606,2026,2026.4740,GOV,PRESIDENT,,,,,,GOV,,,,,,,,,,,,,0,080,080,08,2,5.0,5,1,5,-1.77664974619289,3,"White House, District of Columbia, United States",US,USDC,,38.8951,-77.0364,531871,0,,,,,,,,3,"White House, District of Columbia, United States",US,USDC,,38.8951,-77.0364,531871,20260623020000,https://www.themarysue.com/hunter-biden-claims-the-white-house-isnt-a-modern-day-colosseum-but-he-still-wants-to-settle-his-feud-with-don-jr-in-a-ring/
1310296246,20260623,202606,2026,2026.4740,GOV,ADMINISTRATION,,,,,,GOV,,,,,,,,,,,,,0,084,084,08,2,7.0,8,1,8,1.15303983228511,4,"Tehran, Tehran, Iran",IR,IR26,41130,35.75,51.5148,10074674,0,,,,,,,,4,"Tehran, Tehran, Iran",IR,IR26,41130,35.75,51.5148,10074674,20260623020000,https://yalibnan.com/2026/06/23/iran-is-taking-america-for-a-ride/
1310296247,20260623,202606,2026,2026.4740,GOV,ADMINISTRATION,,,,,,GOV,,,,,,,,,,,,,0,084,084,08,2,7.0,2,1,2,1.15303983228511,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,0,,,,,,,,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,20260623020000,https://yalibnan.com/2026/06/23/iran-is-taking-america-for-a-ride/
1310296248,20260623,202606,2026,2026.4740,GOV,AUTHORITIES,,,,,,GOV,,,,,,,,,,,,,1,090,090,09,2,-2.0,10,1,10,-10.6508875739645,3,"Sharonville, Ohio, United States",US,USOH,OH061,39.2681,-84.4133,1061198,0,,,,,,,,3,"Sharonville, Ohio, United States",US,USOH,OH061,39.2681,-84.4133,1061198,20260623020000,https://www.fox19.com/2026/06/22/bond-set-500k-bethel-police-chief-indicted-70-felonies-sex-abuse-case/
1310296249,20260623,202606,2026,2026.4740,GOV,ADMINISTRATION,,,,,,GOV,,,,,,,,,,,,,1,090,090,09,2,-2.0,10,1,10,-2.31362467866324,1,China,CH,CH,,35,105,CH,0,,,,,,,,1,China,CH,CH,,35,105,CH,20260623020000,http://europe.chinadaily.com.cn/a/202606/23/WS6a39db9fa310986e2b461537.html
1310296250,20260623,202606,2026,2026.4740,GOV,PREMIER,,,,,,GOV,,,,,,,,,,,,,0,124,124,12,3,-4.0,4,1,4,-3.17460317460317,4,"Etobicoke, Ontario, Canada",CA,CA08,12686,43.7,-79.5667,-564366,0,,,,,,,,4,"Etobicoke, Ontario, Canada",CA,CA08,12686,43.7,-79.5667,-564366,20260623020000,https://www.theglobeandmail.com/canada/article-ford-government-denies-altering-pictures-of-union-protesters-says-it/
1310296251,20260623,202606,2026,2026.4740,GOV,PREMIER,,,,,,GOV,,,,,,,,,,,,,0,124,124,12,3,-4.0,2,1,2,-3.17460317460317,4,"Toronto, Ontario, Canada",CA,CA08,12686,43.6667,-79.4167,-574890,0,,,,,,,,4,"Etobicoke, Ontario, Canada",CA,CA08,12686,43.7,-79.5667,-564366,20260623020000,https://www.theglobeandmail.com/canada/article-ford-government-denies-altering-pictures-of-union-protesters-says-it/
1310296252,20260623,202606,2026,2026.4740,GOV,PREMIER,,,,,,GOV,,,,,,,,,,,,,0,124,124,12,3,-4.0,4,1,4,-3.17460317460317,4,"Toronto, Ontario, Canada",CA,CA08,12686,43.6667,-79.4167,-574890,0,,,,,,,,4,"Toronto, Ontario, Canada",CA,CA08,12686,43.6667,-79.4167,-574890,20260623020000,https://www.theglobeandmail.com/canada/article-ford-government-denies-altering-pictures-of-union-protesters-says-it/
1310296253,20260623,202606,2026,2026.4740,GOV,MAYOR,,,,,,GOV,,,,,,,,,,,,,0,125,125,12,3,-5.0,10,1,10,-3.4446764091858,3,"Brockton, Massachusetts, United States",US,USMA,MA023,42.0834,-71.0184,617571,0,,,,,,,,3,"Brockton, Massachusetts, United States",US,USMA,MA023,42.0834,-71.0184,617571,20260623020000,https://www.boston.com/news/local-news/2026/06/22/judge-declines-to-extend-teens-harassment-prevention-order-against-brockton-mayor-accused-of-inappropriate-touching/
1310296254,20260623,202606,2026,2026.4740,GOV,PRESIDENT,,,,,,GOV,,,,,,,,,,,,,0,138,138,13,3,-7.0,3,1,3,1.13636363636363,1,Iran,IR,IR,,32,53,IR,0,,,,,,,,1,Iran,IR,IR,,32,53,IR,20260623020000,https://lamag.com/politics/what-to-know-about-the-weekends-u-s-iran-peace-talks/
1310296255,20260623,202606,2026,2026.4740,GOV,SECRETARY OF THE INTERIOR,,,,,,GOV,,,,,,,,,,,,,0,190,190,19,4,-10.0,3,1,3,-2.08877284595301,2,"Wyoming, United States",US,USWY,,42.7475,-107.209,WY,0,,,,,,,,2,"Wyoming, United States",US,USWY,,42.7475,-107.209,WY,20260623020000,https://wyofile.com/wanted-dead-the-teton-ranges-few-remaining-mountain-goats/
1310296256,20260623,202606,2026,2026.4740,GOV,SECRETARY OF STATE,,,,,,GOV,,,ARE,UNITED ARAB EMIRATES,ARE,,,,,,,,0,036,036,03,1,4.0,2,1,2,-1.72711571675302,1,Switzerland,SZ,SZ,,47,8,SZ,1,United Arab Emirates,AE,AE,,24,54,AE,1,United States,US,US,,39.828175,-98.5795,US,20260623020000,"https://home.nzcity.co.nz/news/article.aspx?id=448415&fm=psp,tst"
1310296257,20260623,202606,2026,2026.4740,GOV,SECRETARY OF STATE,,,,,,GOV,,,BHR,BAHRAIN,BHR,,,,,,,,0,036,036,03,1,4.0,2,1,2,-1.72711571675302,1,Switzerland,SZ,SZ,,47,8,SZ,1,Bahrain,BA,BA,,26,50.5,BA,1,United States,US,US,,39.828175,-98.5795,US,20260623020000,"https://home.nzcity.co.nz/news/article.aspx?id=448415&fm=psp,tst"
1310296258,20260623,202606,2026,2026.4740,GOV,SECRETARY OF STATE,,,,,,GOV,,,COLGOV,COLOMBIA,COL,,,,,GOV,,,0,040,040,04,1,1.0,1,1,1,2.67737617135207,4,"La Espriella, NariñO, Colombia",CO,CO20,18585,1.46889,-78.6432,-588159,4,"La Espriella, NariñO, Colombia",CO,CO20,18585,1.46889,-78.6432,-588159,4,"La Espriella, NariñO, Colombia",CO,CO20,18585,1.46889,-78.6432,-588159,20260623020000,https://www.myspiritfm.com/News?view=post&blogid=Catholic%2DNews&articleid=300757
1310296259,20260623,202606,2026,2026.4740,GOV,PRESIDENT,,,,,,GOV,,,CVL,VOTER,,,,,,CVL,,,1,051,051,05,1,3.4,3,1,3,2.52707581227437,3,"Cincinnati, Ohio, United States",US,USOH,OH061,39.162,-84.4569,1066650,3,"Cincinnati, Ohio, United States",US,USOH,OH061,39.162,-84.4569,1066650,3,"Cincinnati, Ohio, United States",US,USOH,OH061,39.162,-84.4569,1066650,20260623020000,https://woub.org/2026/06/22/ohio-group-equal-rights-same-sex-marriage-amendments-wont-try-fall-ballot/
1310296260,20260623,202606,2026,2026.4740,GOV,PRESIDENT,,,,,,GOV,,,CVL,VOTER,,,,,,CVL,,,1,051,051,05,1,3.4,1,1,1,2.52707581227437,2,"Ohio, United States",US,USOH,,40.3736,-82.7755,OH,3,"Cincinnati, Ohio, United States",US,USOH,OH061,39.162,-84.4569,1066650,3,"Cincinnati, Ohio, United States",US,USOH,OH061,39.162,-84.4569,1066650,20260623020000,https://woub.org/2026/06/22/ohio-group-equal-rights-same-sex-marriage-amendments-wont-try-fall-ballot/
1310296261,20260623,202606,2026,2026.4740,GOV,FIRE DEPARTMENT,,,,,,GOV,,,CVL,RESIDENTS,,,,,,CVL,,,1,060,060,06,2,6.0,6,1,6,4.375,2,"Arizona, United States",US,USAZ,,33.7712,-111.388,AZ,2,"Arizona, United States",US,USAZ,,33.7712,-111.388,AZ,2,"Arizona, United States",US,USAZ,,33.7712,-111.388,AZ,20260623020000,https://www.eastidahonews.com/2026/06/you-have-to-see-this-firefighter-plays-impromptu-piano-performance-at-senior-living-facility/
1310296262,20260623,202606,2026,2026.4740,GOV,PRINCE,,,,,,GOV,,,GBR,BRITISH,GBR,,,,,,,,1,051,051,05,1,3.4,5,1,5,7.47663551401869,1,United Kingdom,UK,UK,,54,-4,UK,1,United Kingdom,UK,UK,,54,-4,UK,1,United Kingdom,UK,UK,,54,-4,UK,20260623020000,https://www.eonline.com/news/1433235/meghan-markle-prince-harry-with-kids-archie-lilibet-on-fathers-day
1310296263,20260623,202606,2026,2026.4740,GOV,PRESIDENT,,,,,,GOV,,,IRN,IRANIAN,IRN,,,,,,,,0,012,012,01,1,-0.4,2,2,2,-1.41187925998052,2,"Hawaii, United States",US,USHI,,21.1098,-157.531,HI,2,"Hawaii, United States",US,USHI,,21.1098,-157.531,HI,2,"Hawaii, United States",US,USHI,,21.1098,-157.531,HI,20260623020000,https://www.wbaltv.com/article/pentagon-80-billion-congress-iran-war/71670640
1310296264,20260623,202606,2026,2026.4740,GOV,PRESIDENT,,,,,,GOV,,,IRN,IRAN,IRN,,,,,,,,0,040,040,04,1,1.0,2,1,2,-1.20627261761158,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,1,Iran,IR,IR,,32,53,IR,1,Iran,IR,IR,,32,53,IR,20260623020000,https://pjmedia.com/david-manney/2026/06/22/dear-tucker-carlson-spare-us-the-tormented-routine-n4954257
1310296265,20260623,202606,2026,2026.4740,GOV,PRESIDENT,,,,,,GOV,,,IRN,IRAN,IRN,,,,,,,,1,046,046,04,1,7.0,8,1,8,1.13636363636363,1,Iran,IR,IR,,32,53,IR,1,Israel,IS,IS,,31.5,34.75,IS,1,Israel,IS,IS,,31.5,34.75,IS,20260623020000,https://lamag.com/politics/what-to-know-about-the-weekends-u-s-iran-peace-talks/
1310296266,20260623,202606,2026,2026.4740,GOV,PRESIDENT,,,,,,GOV,,,IRN,IRAN,IRN,,,,,,,,1,046,046,04,1,7.0,2,1,2,1.13636363636363,1,Lebanon,LE,LE,,33.833333,35.833333,LE,1,Iran,IR,IR,,32,53,IR,1,Iran,IR,IR,,32,53,IR,20260623020000,https://lamag.com/politics/what-to-know-about-the-weekends-u-s-iran-peace-talks/
1310296267,20260623,202606,2026,2026.4740,GOV,PRESIDENT,,,,,,GOV,,,IRN,IRAN,IRN,,,,,,,,1,052,052,05,1,3.5,1,1,1,1.15303983228511,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,20260623020000,https://yalibnan.com/2026/06/23/iran-is-taking-america-for-a-ride/
1310296268,20260623,202606,2026,2026.4740,GOV,PRESIDENT,,,,,,GOV,,,IRN,IRANIAN,IRN,,,,,,,,1,057,057,05,1,8.0,6,1,6,-1.77890724269377,4,"Tehran, Tehran, Iran",IR,IR26,41130,35.75,51.5148,10074674,4,"Tehran, Tehran, Iran",IR,IR26,41130,35.75,51.5148,10074674,4,"Tehran, Tehran, Iran",IR,IR26,41130,35.75,51.5148,10074674,20260623020000,https://www.breitbart.com/middle-east/2026/06/22/tankers-continue-moving-through-strait-of-hormuz-despite-iranian-threats/
1310296269,20260623,202606,2026,2026.4740,GOV,MINIST,,,,,,GOV,,,JOR,AMMAN,JOR,,,,,,,,1,040,040,04,1,1.0,10,1,10,2.14592274678112,4,"Amman, (JO11), Jordan",JO,JO11,36728,31.95,35.9333,-970362,4,"Amman, (JO11), Jordan",JO,JO11,36728,31.95,35.9333,-970362,4,"Amman, (JO11), Jordan",JO,JO11,36728,31.95,35.9333,-970362,20260623020000,http://www.bignewsnetwork.com/news/279141090/gcc-secretary-general-emphasises-regional-security-de-escalation-efforts
1310296270,20260623,202606,2026,2026.4740,GOV,SECRETARY OF STATE,,,,,,GOV,,,KWT,KUWAIT,KWT,,,,,,,,0,036,036,03,1,4.0,2,1,2,-1.72711571675302,1,Switzerland,SZ,SZ,,47,8,SZ,1,Kuwait,KU,KU,,29.5,47.75,KU,1,United States,US,US,,39.828175,-98.5795,US,20260623020000,"https://home.nzcity.co.nz/news/article.aspx?id=448415&fm=psp,tst"
1310296271,20260623,202606,2026,2026.4740,GOV,PLANNING COMMISSION,,,,,,GOV,,,LEG,CHAMBER,,,,,,LEG,,,1,020,020,02,1,3.0,10,1,10,1.31578947368421,0,,,,,,,,0,,,,,,,,0,,,,,,,,20260623020000,https://eastoregonian.com/2026/06/22/pendleton-city-council-to-hold-meeting-on-budget-marijuana/
1310296272,20260623,202606,2026,2026.4740,GOV,PREMIER,,,,,,GOV,,,MED,MEDIA,,,,,,MED,,,1,051,051,05,1,3.4,5,1,5,-3.17460317460317,4,"Toronto, Ontario, Canada",CA,CA08,12686,43.6667,-79.4167,-574890,4,"Toronto, Ontario, Canada",CA,CA08,12686,43.6667,-79.4167,-574890,4,"Toronto, Ontario, Canada",CA,CA08,12686,43.6667,-79.4167,-574890,20260623020000,https://www.theglobeandmail.com/canada/article-ford-government-denies-altering-pictures-of-union-protesters-says-it/
1310296273,20260623,202606,2026,2026.4740,GOV,GOVERNMENT,,,,,,GOV,,,MEX,MEXICO,MEX,,,,,,,,0,013,013,01,1,0.4,2,1,2,-2.12765957446809,4,"El Mayo, Sonora, Mexico",MX,MX26,20961,28.5,-111.417,-1664417,4,"El Mayo, Sonora, Mexico",MX,MX26,20961,28.5,-111.417,-1664417,4,"El Mayo, Sonora, Mexico",MX,MX26,20961,28.5,-111.417,-1664417,20260623020000,https://lasillarota.com/lsr-en-ingles/2026/6/22/amlo-concerned-about-us-involvement-in-el-mayo-zambada-case-sheinbaum-605079.html
1310296274,20260623,202606,2026,2026.4740,GOV,PRESIDENT,,,,,,GOV,,,MEX,MEXICO,MEX,,,,,,,,1,030,030,03,1,4.0,4,1,4,-0.6198347107438,1,China,CH,CH,,35,105,CH,4,"Toronto, Ontario, Canada",CA,CA08,12686,43.6667,-79.4167,-574890,1,China,CH,CH,,35,105,CH,20260623020000,https://www.cbc.ca/radio/asithappens/trump-cusma-trade-negotiations-unifor-9.7245088
1310296275,20260623,202606,2026,2026.4740,GOV,PLANNING COMMISSION,,,,,,GOV,,,MNCUSA,VORNADO REALTY TRUST,USA,,,,,MNC,,,0,036,036,03,1,4.0,2,1,2,-0.3996003996004,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,3,"Queens, New York, United States",US,USNY,NY081,40.7498,-73.7976,971983,3,"Queens, New York, United States",US,USNY,NY081,40.7498,-73.7976,971983,20260623020000,https://therealdeal.com/new-york/2026/06/22/manhattan-gets-tenant-czar-zd-jasper-tests-seqra-reforms/
1310296276,20260623,202606,2026,2026.4740,GOV,PLANNING COMMISSION,,,,,,GOV,,,MNCUSA,VORNADO REALTY TRUST,USA,,,,,MNC,,,0,036,036,03,1,4.0,8,1,8,-0.3996003996004,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,20260623020000,https://therealdeal.com/new-york/2026/06/22/manhattan-gets-tenant-czar-zd-jasper-tests-seqra-reforms/
1310296277,20260623,202606,2026,2026.4740,GOV,CHIEF EXECUTIVE,,,,,,GOV,,,NGA,LAGOS,NGA,,,,,,,,1,017,017,01,1,0.0,10,1,10,1.64917541229385,4,"Lagos, Lagos, Nigeria",NI,NI05,191416,6.45306,3.39583,-2017355,4,"Lagos, Lagos, Nigeria",NI,NI05,191416,6.45306,3.39583,-2017355,4,"Lagos, Lagos, Nigeria",NI,NI05,191416,6.45306,3.39583,-2017355,20260623020000,https://thesun.ng/xpress-payments-leans-on-ai-for-next-growth-phase/
1310296278,20260623,202606,2026,2026.4740,GOV,GOVERNMENT OFFICIAL,,,,,,GOV,,,NGA,LAGOS,NGA,,,,,,,,1,043,043,04,1,2.8,8,1,8,5.58766859344894,4,"Lagos, Lagos, Nigeria",NI,NI05,191416,6.45306,3.39583,-2017355,4,"Lagos, Lagos, Nigeria",NI,NI05,191416,6.45306,3.39583,-2017355,4,"Lagos, Lagos, Nigeria",NI,NI05,191416,6.45306,3.39583,-2017355,20260623020000,https://thesun.ng/lafarge-africa-becomes-hbm-nigeria-plc-unveils-new-corporate-identity/
1310296279,20260623,202606,2026,2026.4740,GOV,MAYOR,,,,,,GOV,,,NZL,NEW ZEALAND,NZL,,,,,,,,1,010,010,01,1,0.0,4,1,4,7.67918088737201,4,"Wellington, New Zealand (general), New Zealand",NZ,NZ00,22391,-41.3,174.783,-1521348,4,"Wellington, New Zealand (general), New Zealand",NZ,NZ00,22391,-41.3,174.783,-1521348,4,"Wellington, New Zealand (general), New Zealand",NZ,NZ00,22391,-41.3,174.783,-1521348,20260623020000,https://www.miragenews.com/eagle-point-hub-wins-state-award-in-east-1697030/
1310296280,20260623,202606,2026,2026.4740,GOV,MAYOR,,,,,,GOV,,,NZL,NEW ZEALAND,NZL,,,,,,,,1,051,051,05,1,3.4,4,1,4,7.67918088737201,4,"Wellington, New Zealand (general), New Zealand",NZ,NZ00,22391,-41.3,174.783,-1521348,4,"Wellington, New Zealand (general), New Zealand",NZ,NZ00,22391,-41.3,174.783,-1521348,4,"Wellington, New Zealand (general), New Zealand",NZ,NZ00,22391,-41.3,174.783,-1521348,20260623020000,https://www.miragenews.com/eagle-point-hub-wins-state-award-in-east-1697030/
1310296281,20260623,202606,2026,2026.4740,GOV,GOVERNMENT,,,,,,GOV,,,OPP,PROTESTER,,,,,,OPP,,,1,120,120,12,3,-4.0,6,1,6,-3.17460317460317,4,"Toronto, Ontario, Canada",CA,CA08,12686,43.6667,-79.4167,-574890,4,"Toronto, Ontario, Canada",CA,CA08,12686,43.6667,-79.4167,-574890,4,"Toronto, Ontario, Canada",CA,CA08,12686,43.6667,-79.4167,-574890,20260623020000,https://www.theglobeandmail.com/canada/article-ford-government-denies-altering-pictures-of-union-protesters-says-it/
1310296282,20260623,202606,2026,2026.4740,GOV,ADMINISTRATION,,,,,,GOV,,,OPP,PROTESTER,,,,,,OPP,,,1,175,175,17,4,-9.0,10,1,10,-5.47073791348601,2,"Minnesota, United States",US,USMN,,45.7326,-93.9196,MN,2,"Minnesota, United States",US,USMN,,45.7326,-93.9196,MN,2,"Minnesota, United States",US,USMN,,45.7326,-93.9196,MN,20260623020000,https://twitchy.com/brettt/2026/06/22/judge-finds-that-doj-investigation-of-tim-walz-was-politically-motivated-gavin-newsom-relieved-n2429504
1310296283,20260623,202606,2026,2026.4740,GOV,SECRETARY OF STATE,,,,,,GOV,,,USA,UNITED STATES,USA,,,,,,,,0,036,036,03,1,4.0,8,1,8,-1.72711571675302,1,Switzerland,SZ,SZ,,47,8,SZ,1,United States,US,US,,39.828175,-98.5795,US,1,United States,US,US,,39.828175,-98.5795,US,20260623020000,"https://home.nzcity.co.nz/news/article.aspx?id=448415&fm=psp,tst"
1310296284,20260623,202606,2026,2026.4740,GOV,CITY MANAGER,,,,,,GOV,,,USA,UNITED STATES,USA,,,,,,,,1,040,040,04,1,1.0,1,1,1,2.29885057471265,1,United States,US,US,,39.828175,-98.5795,US,1,United States,US,US,,39.828175,-98.5795,US,1,United States,US,US,,39.828175,-98.5795,US,20260623020000,https://www.newson6.com/things-to-do-in-tulsa/july-4th-events-in-tulsa-oklahoma/broken-arrow-plans-fireworks-time-capsule-and-block-party-for-americas-250th
1310296285,20260623,202606,2026,2026.4740,GOV,ADMINISTRATION,,,,,,GOV,,,USA,UNITED STATES,USA,,,,,,,,0,160,160,16,4,-4.0,5,1,5,-1.20627261761158,3,"White House, District of Columbia, United States",US,USDC,,38.8951,-77.0364,531871,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,20260623020000,https://pjmedia.com/david-manney/2026/06/22/dear-tucker-carlson-spare-us-the-tormented-routine-n4954257
1310296286,20260623,202606,2026,2026.4740,GOV,AUTHORITIES,,,,,,GOV,,,USA,UNITED STATES,USA,,,,,,,,1,173,173,17,4,-5.0,4,1,4,-12.3456790123457,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,2,"Missouri, United States",US,USMO,,38.4623,-92.302,MO,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,20260623020000,https://www.theepochtimes.com/us/two-more-charged-in-alleged-ufc-attack-plot-6051789
1310296287,20260623,202606,2026,2026.4740,GOV,SECRETARY OF THE INTERIOR,,,,,,GOV,,,USA,UNITED STATES,USA,,,,,,,,0,190,190,19,4,-10.0,1,1,1,-2.08877284595301,2,"Wyoming, United States",US,USWY,,42.7475,-107.209,WY,2,"Wyoming, United States",US,USWY,,42.7475,-107.209,WY,2,"Wyoming, United States",US,USWY,,42.7475,-107.209,WY,20260623020000,https://wyofile.com/wanted-dead-the-teton-ranges-few-remaining-mountain-goats/
1310296288,20260623,202606,2026,2026.4740,GOV,PRESIDENT,,,,,,GOV,,,USA,UNITED STATES,USA,,,,,,,,0,193,193,19,4,-10.0,20,1,20,-1.72711571675302,1,Iran,IR,IR,,32,53,IR,1,Iran,IR,IR,,32,53,IR,1,Iran,IR,IR,,32,53,IR,20260623020000,"https://home.nzcity.co.nz/news/article.aspx?id=448415&fm=psp,tst"
