GLOBALEVENTID,SQLDATE,MonthYear,Year,FractionDate,Actor1Code,Actor1Name,Actor1CountryCode,Actor1KnownGroupCode,Actor1EthnicCode,Actor1Religion1Code,Actor1Religion2Code,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2KnownGroupCode,Actor2EthnicCode,Actor2Religion1Code,Actor2Religion2Code,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_FullName,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor2Geo_Type,Actor2Geo_FullName,Actor2Geo_CountryCode,Actor2Geo_ADM1Code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,ActionGeo_Type,ActionGeo_FullName,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,DATEADDED,SOURCEURL
1309734584,20260612,202606,2026,2026.4438,EDU,COLLEGE,,,,,,EDU,,,CHN,CHINA,CHN,,,,,,,,1,051,051,05,1,3.4,8,1,8,9.1358024691358,4,"Shaoxing, Zhejiang, China",CH,CH02,13324,30.011,120.572,-1924917,4,"Shaoxing, Zhejiang, China",CH,CH02,13324,30.011,120.572,-1924917,4,"Shaoxing, Zhejiang, China",CH,CH02,13324,30.011,120.572,-1924917,20260619001500,https://livenews.co.nz/2026/06/19/eit-celebrates-graduates-and-partnership-milestone-in-china/
1309734585,20260612,202606,2026,2026.4438,EDU,SCHOOL,,,,,,EDU,,,USA,IOWA,USA,,,,,,,,1,040,040,04,1,1.0,2,1,2,-1.30653266331658,3,"Iowa Falls, Iowa, United States",US,USIA,IA083,42.5225,-93.2513,457829,2,"Iowa, United States",US,USIA,,42.0046,-93.214,IA,2,"Iowa, United States",US,USIA,,42.0046,-93.214,IA,20260619001500,http://www.thegazette.com/news/education/iowa-board-of-education-questions-iowa-city-schools-finances/article_aeaa8f2c-fb22-4131-9301-97e4044e5900.html
1309734586,20260612,202606,2026,2026.4438,EDU,SCHOOL,,,,,,EDU,,,USA,IOWA,USA,,,,,,,,1,040,040,04,1,1.0,6,1,6,-1.30653266331658,2,"Iowa, United States",US,USIA,,42.0046,-93.214,IA,2,"Iowa, United States",US,USIA,,42.0046,-93.214,IA,2,"Iowa, United States",US,USIA,,42.0046,-93.214,IA,20260619001500,http://www.thegazette.com/news/education/iowa-board-of-education-questions-iowa-city-schools-finances/article_aeaa8f2c-fb22-4131-9301-97e4044e5900.html
1309734587,20260612,202606,2026,2026.4438,FRA,FRANCE,FRA,,,,,,,,PTY,POLITICIAN,,,,,,,,,0,020,020,02,1,3.0,4,1,4,-7.47126436781609,1,France,FR,FR,,46,2,FR,1,France,FR,FR,,46,2,FR,1,France,FR,FR,,46,2,FR,20260619001500,https://mynewsla.com/crime/2026/06/18/la-federal-jury-hears-of-bizarre-interview-with-palisades-fire-suspect-2/
1309734588,20260612,202606,2026,2026.4438,USA,UNITED STATES,USA,,,,,,,,,,,,,,,,,,0,026,026,02,1,4.0,4,1,4,-1.30653266331658,2,"Iowa, United States",US,USIA,,42.0046,-93.214,IA,0,,,,,,,,2,"Iowa, United States",US,USIA,,42.0046,-93.214,IA,20260619001500,http://www.thegazette.com/news/education/iowa-board-of-education-questions-iowa-city-schools-finances/article_aeaa8f2c-fb22-4131-9301-97e4044e5900.html
1309734589,20260612,202606,2026,2026.4438,USA,UNITED STATES,USA,,,,,,,,,,,,,,,,,,0,081,081,08,2,5.0,2,1,2,-8.75576036866359,3,"Pulaski County, Arkansas, United States",US,USAR,AR119,34.7668,-92.3001,69177,0,,,,,,,,3,"Pulaski County, Arkansas, United States",US,USAR,,34.7668,-92.3001,69177,20260619001500,https://www.nwaonline.com/news/2026/jun/18/trumann-woman-sentenced-to-2-years-in-prison-for/
1309734590,20260612,202606,2026,2026.4438,USA,LOS ANGELES,USA,,,,,,,,BUS,BUSINESS,,,,,,BUS,,,1,060,060,06,2,6.0,10,1,10,-5.00863557858377,3,"Los Angeles County, California, United States",US,USCA,CA037,34.3667,-118.201,277283,3,"Los Angeles County, California, United States",US,USCA,,34.3667,-118.201,277283,3,"Los Angeles County, California, United States",US,USCA,,34.3667,-118.201,277283,20260619001500,https://mynewsla.com/crime/2026/06/18/aqmd-faults-3-companies-for-violations-over-east-la-oil-spill/
1309734591,20260612,202606,2026,2026.4438,USA,LOS ANGELES,USA,,,,,,,,BUS,BUSINESS,,,,,,BUS,,,1,070,070,07,2,7.0,8,1,8,-5.00863557858377,3,"East Los Angeles, California, United States",US,USCA,CA037,34.0239,-118.172,1660583,3,"East Los Angeles, California, United States",US,USCA,,34.0239,-118.172,1660583,3,"East Los Angeles, California, United States",US,USCA,,34.0239,-118.172,1660583,20260619001500,https://mynewsla.com/crime/2026/06/18/aqmd-faults-3-companies-for-violations-over-east-la-oil-spill/
1309734592,20260612,202606,2026,2026.4438,USA,LOS ANGELES,USA,,,,,,,,BUS,BUSINESS,,,,,,BUS,,,1,070,070,07,2,7.0,2,1,2,-5.00863557858377,3,"Los Angeles County, California, United States",US,USCA,CA037,34.3667,-118.201,277283,3,"Los Angeles County, California, United States",US,USCA,,34.3667,-118.201,277283,3,"Los Angeles County, California, United States",US,USCA,,34.3667,-118.201,277283,20260619001500,https://mynewsla.com/crime/2026/06/18/aqmd-faults-3-companies-for-violations-over-east-la-oil-spill/
1309734593,20260612,202606,2026,2026.4438,USA,UNITED STATES,USA,,,,,,,,COP,PRISON,,,,,,COP,,,0,173,173,17,4,-5.0,2,1,2,-8.75576036866359,3,"Pulaski County, Arkansas, United States",US,USAR,AR119,34.7668,-92.3001,69177,3,"Pulaski County, Arkansas, United States",US,USAR,,34.7668,-92.3001,69177,3,"Pulaski County, Arkansas, United States",US,USAR,,34.7668,-92.3001,69177,20260619001500,https://www.nwaonline.com/news/2026/jun/18/trumann-woman-sentenced-to-2-years-in-prison-for/
1309734594,20260612,202606,2026,2026.4438,USA,IOWA,USA,,,,,,,,EDU,SCHOOL,,,,,,EDU,,,1,040,040,04,1,1.0,2,1,2,-1.30653266331658,2,"Iowa, United States",US,USIA,,42.0046,-93.214,IA,3,"Iowa Falls, Iowa, United States",US,USIA,,42.5225,-93.2513,457829,2,"Iowa, United States",US,USIA,,42.0046,-93.214,IA,20260619001500,http://www.thegazette.com/news/education/iowa-board-of-education-questions-iowa-city-schools-finances/article_aeaa8f2c-fb22-4131-9301-97e4044e5900.html
1309734595,20260612,202606,2026,2026.4438,USA,IOWA,USA,,,,,,,,EDU,SCHOOL,,,,,,EDU,,,1,040,040,04,1,1.0,6,1,6,-1.30653266331658,2,"Iowa, United States",US,USIA,,42.0046,-93.214,IA,2,"Iowa, United States",US,USIA,,42.0046,-93.214,IA,2,"Iowa, United States",US,USIA,,42.0046,-93.214,IA,20260619001500,http://www.thegazette.com/news/education/iowa-board-of-education-questions-iowa-city-schools-finances/article_aeaa8f2c-fb22-4131-9301-97e4044e5900.html
1309734596,20260612,202606,2026,2026.4438,USAJEW,UNITED STATES,USA,,,JEW,,,,,USA,NEW YORK,USA,,,,,,,,1,013,013,01,1,0.4,1,1,1,-12.7218934911243,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,20260619001500,https://mynewsla.com/crime/2026/06/18/raisin-heir-charged-with-hate-crimes-against-rabbi/
1309734597,20260618,202606,2026,2026.4603,,,,,,,,,,,NZL,NEW ZEALAND,NZL,,,,,,,,1,043,043,04,1,2.8,4,1,4,-0.73260073260073,0,,,,,,,,4,"Paparoa, New Zealand (general), New Zealand",NZ,NZ00,22385,-36.1,174.233,-1515822,4,"Paparoa, New Zealand (general), New Zealand",NZ,NZ00,22385,-36.1,174.233,-1515822,20260619001500,https://livenews.co.nz/2026/06/19/search-and-rescue-operation-launched-taharoa/
1309734598,20260618,202606,2026,2026.4603,NZL,NEW ZEALAND,NZL,,,,,,,,,,,,,,,,,,1,042,042,04,1,1.9,4,1,4,-0.73260073260073,4,"Paparoa, New Zealand (general), New Zealand",NZ,NZ00,22385,-36.1,174.233,-1515822,0,,,,,,,,4,"Paparoa, New Zealand (general), New Zealand",NZ,NZ00,22385,-36.1,174.233,-1515822,20260619001500,https://livenews.co.nz/2026/06/19/search-and-rescue-operation-launched-taharoa/
1309734599,20260619,202606,2026,2026.4630,,,,,,,,,,,AFR,AFRICA,AFR,,,,,,,,1,0874,087,08,2,10.0,4,1,4,-3.3442088091354,0,,,,,,,,1,France,FR,FR,,46,2,FR,1,France,FR,FR,,46,2,FR,20260619001500,https://www.insightnews.com/news/western-troops-have-been-expelled-from-africa-s-sahel-so-why-are-italy-s-carabinieri/article_eee60508-bc7d-498d-b4e1-b3ce36b453dc.html
1309734600,20260619,202606,2026,2026.4630,,,,,,,,,,,AGR,FARMER,,,,,,AGR,,,1,042,042,04,1,1.9,10,1,10,6.53266331658291,0,,,,,,,,0,,,,,,,,0,,,,,,,,20260619001500,https://southtahoenow.com/06/18/2026/the-tahoe-corn-palace-returns-to-ski-run-farmers-market-for-year-two
1309734601,20260619,202606,2026,2026.4630,,,,,,,,,,,AGR,FARMER,,,,,,AGR,,,1,043,043,04,1,2.8,15,1,10,2.76243093922652,0,,,,,,,,0,,,,,,,,0,,,,,,,,20260619001500,https://theshillongtimes.com/2026/06/19/188-farmers-in-wkh-attend-khet-bachao-abhiyaan-awareness-prog/
1309734602,20260619,202606,2026,2026.4630,,,,,,,,,,,AUS,AUSTRALIA,AUS,,,,,,,,0,020,020,02,1,3.0,4,1,4,-0.60763888888889,0,,,,,,,,4,"Scone, New South Wales, Australia",AS,AS02,5096,-32.0501,150.869,-1599677,4,"Scone, New South Wales, Australia",AS,AS02,5096,-32.0501,150.869,-1599677,20260619001500,https://www.sconeadvocate.com.au/story/9294886/jenna-price-i-speak-to-experts-about-pauline-hansons-migration-housing-claims/
1309734603,20260619,202606,2026,2026.4630,,,,,,,,,,,AUS,AUSTRALIA,AUS,,,,,,,,0,020,020,02,1,3.0,4,1,4,-0.61837455830389,0,,,,,,,,4,"Riverina, Western Australia, Australia",AS,AS08,5489,-33.2569,115.817,11460811,4,"Riverina, Western Australia, Australia",AS,AS08,5489,-33.2569,115.817,11460811,20260619001500,https://www.easternriverinachronicle.com.au/story/9294886/jenna-price-i-speak-to-experts-about-pauline-hansons-migration-housing-claims/
1309734604,20260619,202606,2026,2026.4630,,,,,,,,,,,AUS,AUSTRALIA,AUS,,,,,,,,1,036,036,03,1,4.0,4,1,2,2.73037542662116,0,,,,,,,,4,"Sydney, New South Wales, Australia",AS,AS02,154637,-33.8833,151.217,-1603135,4,"Sydney, New South Wales, Australia",AS,AS02,154637,-33.8833,151.217,-1603135,20260619001500,https://www.miragenews.com/600m-boost-speeds-western-sydney-road-upgrades-1695462/
1309734605,20260619,202606,2026,2026.4630,,,,,,,,,,,AUS,AUSTRALIA,AUS,,,,,,,,0,042,042,04,1,1.9,4,1,4,4.11899313501144,0,,,,,,,,1,Australia,AS,AS,,-25,135,AS,1,Australia,AS,AS,,-25,135,AS,20260619001500,https://www.perthnow.com.au/news/virgin-australia-extends-covid-travel-credits-expiration-after-backlash-c-22454230
1309734606,20260619,202606,2026,2026.4630,,,,,,,,,,,AUS,AUSTRALIA,AUS,,,,,,,,1,043,043,04,1,2.8,10,1,10,3.83944153577661,0,,,,,,,,4,"Alice Springs, Northern Territory, Australia",AS,AS03,5120,-23.6975,133.884,-1555489,4,"Alice Springs, Northern Territory, Australia",AS,AS03,5120,-23.6975,133.884,-1555489,20260619001500,https://www.abc.net.au/news/2026-06-19/unique-beanie-festival-celebrates-30-years-in-nt-alice-springs/106798648
1309734607,20260619,202606,2026,2026.4630,,,,,,,,,,,AZE,AZERBAIJANI,AZE,,,,,,,,0,0841,084,08,2,7.0,2,1,2,-7.89473684210526,0,,,,,,,,4,"Tbilisi, Georgia (general), Georgia",GG,GG00,16525,41.725,44.7908,-2330077,4,"Tbilisi, Georgia (general), Georgia",GG,GG00,16525,41.725,44.7908,-2330077,20260619001500,https://www.eng.kavkaz-uzel.eu/articles/76243
1309734608,20260619,202606,2026,2026.4630,,,,,,,,,,,AZE,AZERBAIJANI,AZE,,,,,,,,0,0841,084,08,2,7.0,8,1,8,-7.89473684210526,0,,,,,,,,4,"Baku, Baki*, Azerbaijan",AJ,AJ09,534,40.3953,49.8822,-2705195,4,"Baku, Baki*, Azerbaijan",AJ,AJ09,534,40.3953,49.8822,-2705195,20260619001500,https://www.eng.kavkaz-uzel.eu/articles/76243
1309734609,20260619,202606,2026,2026.4630,,,,,,,,,,,AZEGOV,AZERBAIJANI,AZE,,,,,GOV,,,0,036,036,03,1,4.0,6,1,6,-7.89473684210526,0,,,,,,,,4,"Baku, Baki*, Azerbaijan",AJ,AJ09,534,40.3953,49.8822,-2705195,0,,GG,GG,,,42,GG,20260619001500,https://www.eng.kavkaz-uzel.eu/articles/76243
1309734610,20260619,202606,2026,2026.4630,,,,,,,,,,,BEL,BELGIUM,BEL,,,,,,,,0,014,014,01,1,0.0,2,1,2,-0.47619047619047,0,,,,,,,,4,"Brussels, Bruxelles-Capitale, Belgium",BE,BE11,5850,50.8333,4.33333,-1955538,4,"Brussels, Bruxelles-Capitale, Belgium",BE,BE11,5850,50.8333,4.33333,-1955538,20260619001500,https://theconservativetreehouse.com/blog/2026/06/18/hegseth-announces-six-month-review-of-u-s-posture-as-part-of-nato-3-0/
1309734611,20260619,202606,2026,2026.4630,,,,,,,,,,,BGD,BANGLADESH,BGD,,,,,,,,1,020,020,02,1,3.0,2,1,2,-9.33333333333333,0,,,,,,,,1,India,IN,IN,,20,77,IN,1,India,IN,IN,,20,77,IN,20260619001500,https://theshillongtimes.com/2026/06/19/bdeshi-infiltrators-hijacking-khasi-identities-in-border-areas/
1309734612,20260619,202606,2026,2026.4630,,,,,,,,,,,BUS,INDUSTRY,,,,,,BUS,,,0,020,020,02,1,3.0,5,1,5,1.4967925873129,0,,,,,,,,4,"Athens, AttikíR, Greece",GR,GR35,16716,37.9833,23.7333,-814876,4,"Athens, AttikíR, Greece",GR,GR35,16716,37.9833,23.7333,-814876,20260619001500,https://observer.com/2026/06/artist-interview-konstantina-krikzoni-warriors-jarvis-art/
1309734613,20260619,202606,2026,2026.4630,,,,,,,,,,,BUS,COMPANY,,,,,,BUS,,,1,020,020,02,1,3.0,10,1,10,-4.37956204379562,0,,,,,,,,2,"Tennessee, United States",US,USTN,,35.7449,-86.7489,TN,2,"Tennessee, United States",US,USTN,,35.7449,-86.7489,TN,20260619001500,https://abc11.com/post/attorney-general-jeff-jackson-announces-7m-settlement-major-nc-apartment-landlord-livcor/19325116/
1309734614,20260619,202606,2026,2026.4630,,,,,,,,,,,BUS,COMPANY,,,,,,BUS,,,1,020,020,02,1,3.0,20,2,20,1.25551702395965,0,,,,,,,,2,"Texas, United States",US,USTX,,31.106,-97.6475,TX,2,"Texas, United States",US,USTX,,31.106,-97.6475,TX,20260619001500,https://www.click2houston.com/news/texas/2026/06/18/landmark-211m-tax-break-deal-could-trump-spacexs-deal-in-south-texas/
1309734615,20260619,202606,2026,2026.4630,,,,,,,,,,,BUS,AIRLINE,,,,,,BUS,,,1,030,030,03,1,4.0,10,1,10,3.72670807453416,0,,,,,,,,1,Canada,CA,CA,,60,-96,CA,1,Canada,CA,CA,,60,-96,CA,20260619001500,https://www.wellandtribune.ca/business/flair-airlines-reaches-3-year-tentative-agreement-with-pilots-union-says/article_d2ed8e92-eac7-5150-aad4-233c2bb9db2c.html
1309734616,20260619,202606,2026,2026.4630,,,,,,,,,,,BUS,BUSINESS,,,,,,BUS,,,1,040,040,04,1,1.0,30,2,20,-0.429184549356223,0,,,,,,,,0,,,,,,,,0,,,,,,,,20260619001500,https://energeticcity.ca/2026/06/18/fort-st-john-committee-on-housing-and-emergency-shelter-meets-with-local-businesses/
1309734617,20260619,202606,2026,2026.4630,,,,,,,,,,,BUS,BOSS,,,,,,BUS,,,1,040,040,04,1,1.0,10,1,10,-5.14905149051491,0,,,,,,,,1,Switzerland,SZ,SZ,,47,8,SZ,1,Switzerland,SZ,SZ,,47,8,SZ,20260619001500,https://www.perthnow.com.au/news/politics/news-and-politics-live-labor-and-coalition-clash-over-cgt-carve-outs-as-mark-butler-rejects-backdown-claims-c-22453770
1309734618,20260619,202606,2026,2026.4630,,,,,,,,,,,BUS,BUSINESS,,,,,,BUS,,,0,043,043,04,1,2.8,3,1,3,-4.42477876106195,0,,,,,,,,2,"Texas, United States",US,USTX,,31.106,-97.6475,TX,2,"Texas, United States",US,USTX,,31.106,-97.6475,TX,20260619001500,https://www.yahoo.com/news/us/articles/string-plane-crashes-draws-national-234939698.html
1309734619,20260619,202606,2026,2026.4630,,,,,,,,,,,BUS,BUSINESS,,,,,,BUS,,,1,046,046,04,1,7.0,10,1,10,0.42918454935622,0,,,,,,,,0,,,,,,,,0,,,,,,,,20260619001500,https://energeticcity.ca/2026/06/18/fort-st-john-committee-on-housing-and-emergency-shelter-meets-with-local-businesses/
1309734620,20260619,202606,2026,2026.4630,,,,,,,,,,,BUS,BUSINESS,,,,,,BUS,,,1,046,046,04,1,7.0,10,1,10,-0.224466891133551,0,,,,,,,,2,"California, United States",US,USCA,,36.17,-119.746,CA,2,"California, United States",US,USCA,,36.17,-119.746,CA,20260619001500,https://www.presstelegram.com/2026/06/18/can-california-force-shopping-malls-to-platform-a-mens-rights-activist/
