GLOBALEVENTID,SQLDATE,MonthYear,Year,FractionDate,Actor1Code,Actor1Name,Actor1CountryCode,Actor1KnownGroupCode,Actor1EthnicCode,Actor1Religion1Code,Actor1Religion2Code,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2KnownGroupCode,Actor2EthnicCode,Actor2Religion1Code,Actor2Religion2Code,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_FullName,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor2Geo_Type,Actor2Geo_FullName,Actor2Geo_CountryCode,Actor2Geo_ADM1Code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,ActionGeo_Type,ActionGeo_FullName,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,DATEADDED,SOURCEURL
1324088875,20260921,202609,2026,2026.7151,AUS,AUSTRALIAN,AUS,,,,,,,,,,,,,,,,,,1,070,070,07,2,7.0,10,1,10,-1.90336749633968,4,"Kooringal, Queensland, Australia",AS,AS04,154654,-27.3547,153.418,333675,0,,,,,,,,4,"Kooringal, Queensland, Australia",AS,AS04,154654,-27.3547,153.418,333675,20260921140000,https://www.dailyadvertiser.com.au/story/9354533/pauline-hanson-slams-migrant-worker-reliance-while-visiting-wagga/
1324088876,20260921,202609,2026,2026.7151,AUS,SYDNEY,AUS,,,,,,,,,,,,,,,,,,1,0831,083,08,2,5.0,2,1,2,-0.24154589371981,4,"Sydney, New South Wales, Australia",AS,AS02,154637,-33.8833,151.217,-1603135,0,,,,,,,,4,"Sydney, New South Wales, Australia",AS,AS02,154637,-33.8833,151.217,-1603135,20260921140000,https://www.dailymail.com/tvshowbiz/article-16113015/barrys-bootcamp-nicole-swift-ariel-kaplan-trainer-quits-Sydney-Melbourne.html
1324088877,20260921,202609,2026,2026.7151,AUS,AUSTRALIA,AUS,,,,,,,,AUSLEG,AUSTRALIA,AUS,,,,,LEG,,,0,042,042,04,1,1.9,1,1,1,-1.90336749633968,4,"Kooringal, Queensland, Australia",AS,AS04,154654,-27.3547,153.418,333675,4,"Kooringal, Queensland, Australia",AS,AS04,154654,-27.3547,153.418,333675,4,"Kooringal, Queensland, Australia",AS,AS04,154654,-27.3547,153.418,333675,20260921140000,https://www.dailyadvertiser.com.au/story/9354533/pauline-hanson-slams-migrant-worker-reliance-while-visiting-wagga/
1324088878,20260921,202609,2026,2026.7151,AUS,AUSTRALIA,AUS,,,,,,,,EUR,EUROPE,EUR,,,,,,,,0,043,043,04,1,2.8,5,1,5,-0.24154589371981,4,"Sydney, New South Wales, Australia",AS,AS02,154637,-33.8833,151.217,-1603135,4,"Sydney, New South Wales, Australia",AS,AS02,154637,-33.8833,151.217,-1603135,4,"Sydney, New South Wales, Australia",AS,AS02,154637,-33.8833,151.217,-1603135,20260921140000,https://www.dailymail.com/tvshowbiz/article-16113015/barrys-bootcamp-nicole-swift-ariel-kaplan-trainer-quits-Sydney-Melbourne.html
1324088879,20260921,202609,2026,2026.7151,AUS,VICTORIA,AUS,,,,,,,,GOV,KING,,,,,,GOV,,,0,112,112,11,3,-2.0,3,1,3,0.74074074074074,4,"Great Brington, Northamptonshire, United Kingdom",UK,UKJ1,40124,52.2667,-1.01667,-2597471,4,"Great Brington, Northamptonshire, United Kingdom",UK,UKJ1,40124,52.2667,-1.01667,-2597471,4,"Great Brington, Northamptonshire, United Kingdom",UK,UKJ1,40124,52.2667,-1.01667,-2597471,20260921140000,https://www.hellomagazine.com/royalty/924545/meet-charles-spencer-ex-wives-before-meeting-cat-jarman/
1324088880,20260921,202609,2026,2026.7151,AUS,VICTORIA,AUS,,,,,,,,GOV,KING,,,,,,GOV,,,0,112,112,11,3,-2.0,2,1,2,0.74074074074074,2,"Arizona, United States",US,USAZ,,33.7712,-111.388,AZ,2,"Arizona, United States",US,USAZ,,33.7712,-111.388,AZ,2,"Arizona, United States",US,USAZ,,33.7712,-111.388,AZ,20260921140000,https://www.hellomagazine.com/royalty/924545/meet-charles-spencer-ex-wives-before-meeting-cat-jarman/
1324088881,20260921,202609,2026,2026.7151,AUS,AUSTRALIA,AUS,,,,,,,,LEG,SENATOR,,,,,,LEG,,,0,042,042,04,1,1.9,5,1,5,-1.90336749633968,4,"Kooringal, Queensland, Australia",AS,AS04,154654,-27.3547,153.418,333675,4,"Kooringal, Queensland, Australia",AS,AS04,154654,-27.3547,153.418,333675,4,"Kooringal, Queensland, Australia",AS,AS04,154654,-27.3547,153.418,333675,20260921140000,https://www.dailyadvertiser.com.au/story/9354533/pauline-hanson-slams-migrant-worker-reliance-while-visiting-wagga/
1324088882,20260921,202609,2026,2026.7151,AUS,AUSTRALIA,AUS,,,,,,,,USA,THE US,USA,,,,,,,,0,043,043,04,1,2.8,5,1,5,-0.24154589371981,4,"Sydney, New South Wales, Australia",AS,AS02,154637,-33.8833,151.217,-1603135,4,"Sydney, New South Wales, Australia",AS,AS02,154637,-33.8833,151.217,-1603135,4,"Sydney, New South Wales, Australia",AS,AS02,154637,-33.8833,151.217,-1603135,20260921140000,https://www.dailymail.com/tvshowbiz/article-16113015/barrys-bootcamp-nicole-swift-ariel-kaplan-trainer-quits-Sydney-Melbourne.html
1324088883,20260921,202609,2026,2026.7151,AUS,VICTORIA,AUS,,,,,,,,USA,UNITED STATES,USA,,,,,,,,0,112,112,11,3,-2.0,1,1,1,0.74074074074074,2,"Arizona, United States",US,USAZ,,33.7712,-111.388,AZ,2,"Arizona, United States",US,USAZ,,33.7712,-111.388,AZ,2,"Arizona, United States",US,USAZ,,33.7712,-111.388,AZ,20260921140000,https://www.hellomagazine.com/royalty/924545/meet-charles-spencer-ex-wives-before-meeting-cat-jarman/
1324088884,20260921,202609,2026,2026.7151,AUS,PERTH,AUS,,,,,,,,ZAF,KIMBERLEY,ZAF,,,,,,,,1,060,060,06,2,6.0,2,1,2,2.39316239316239,4,"Perth, Western Australia, Australia",AS,AS08,5533,-31.9333,115.833,-1594675,4,"Perth, Western Australia, Australia",AS,AS08,5533,-31.9333,115.833,-1594675,4,"Perth, Western Australia, Australia",AS,AS08,5533,-31.9333,115.833,-1594675,20260921140000,https://www.dailymail.com/tvshowbiz/article-16148339/rownlow-medal-wag-nikki-miller-josh-treacy.html
1324088885,20260921,202609,2026,2026.7151,AUS,PERTH,AUS,,,,,,,,ZAF,KIMBERLEY,ZAF,,,,,,,,1,060,060,06,2,6.0,3,1,3,2.39316239316239,3,"Hollywood, California, United States",US,USCA,CA037,34.0983,-118.327,1660757,3,"Hollywood, California, United States",US,USCA,CA037,34.0983,-118.327,1660757,3,"Hollywood, California, United States",US,USCA,CA037,34.0983,-118.327,1660757,20260921140000,https://www.dailymail.com/tvshowbiz/article-16148339/rownlow-medal-wag-nikki-miller-josh-treacy.html
1324088886,20260921,202609,2026,2026.7151,AUSLEG,AUSTRALIA,AUS,,,,,LEG,,,AUS,AUSTRALIA,AUS,,,,,,,,0,043,043,04,1,2.8,1,1,1,-1.90336749633968,4,"Kooringal, Queensland, Australia",AS,AS04,154654,-27.3547,153.418,333675,4,"Kooringal, Queensland, Australia",AS,AS04,154654,-27.3547,153.418,333675,4,"Kooringal, Queensland, Australia",AS,AS04,154654,-27.3547,153.418,333675,20260921140000,https://www.dailyadvertiser.com.au/story/9354533/pauline-hanson-slams-migrant-worker-reliance-while-visiting-wagga/
1324088887,20260921,202609,2026,2026.7151,AUSLEG,AUSTRALIA,AUS,,,,,LEG,,,AUS,AUSTRALIA,AUS,,,,,,,,0,190,190,19,4,-10.0,2,1,2,-1.90336749633968,4,"Kooringal, Queensland, Australia",AS,AS04,154654,-27.3547,153.418,333675,4,"Kooringal, Queensland, Australia",AS,AS04,154654,-27.3547,153.418,333675,4,"Kooringal, Queensland, Australia",AS,AS04,154654,-27.3547,153.418,333675,20260921140000,https://www.dailyadvertiser.com.au/story/9354533/pauline-hanson-slams-migrant-worker-reliance-while-visiting-wagga/
1324088888,20260921,202609,2026,2026.7151,AUSLEG,AUSTRALIA,AUS,,,,,LEG,,,BUS,MANUFACTURER,,,,,,BUS,,,1,042,042,04,1,1.9,2,1,2,-1.90336749633968,4,"Brisbane, Queensland, Australia",AS,AS04,154654,-27.5,153.017,-1561728,4,"Brisbane, Queensland, Australia",AS,AS04,154654,-27.5,153.017,-1561728,4,"Brisbane, Queensland, Australia",AS,AS04,154654,-27.5,153.017,-1561728,20260921140000,https://www.dailyadvertiser.com.au/story/9354533/pauline-hanson-slams-migrant-worker-reliance-while-visiting-wagga/
1324088889,20260921,202609,2026,2026.7151,AUT,AUSTRIA,AUT,,,,,,,,,,,,,,,,,,0,091,091,09,2,-2.0,10,1,10,-0.26292725679229,1,Austria,AU,AU,,47.333333,13.333333,AU,0,,,,,,,,1,Austria,AU,AU,,47.333333,13.333333,AU,20260921140000,https://www.qrcodepress.com/patented-your-identity-into-a-qr-code/8546007/
1324088890,20260921,202609,2026,2026.7151,AUT,VIENNA,AUT,,,,,,,,,,,,,,,,,,1,112,112,11,3,-2.0,2,1,2,-5.95744680851064,4,"Vienna, Wien, Austria",AU,AU09,5672,48.2,16.3667,-1995499,0,,,,,,,,4,"Vienna, Wien, Austria",AU,AU09,5672,48.2,16.3667,-1995499,20260921140000,https://www.vol.at/serious-robbery-in-vienna-favoriten-two-teenagers-arrested/10483316
1324088891,20260921,202609,2026,2026.7151,AUT,VIENNA,AUT,,,,,,,,AUTJUD,AUSTRIA,AUT,,,,,JUD,,,1,112,112,11,3,-2.0,2,1,2,-5.95744680851064,4,"Vienna, Wien, Austria",AU,AU09,5672,48.2,16.3667,-1995499,4,"Vienna, Wien, Austria",AU,AU09,5672,48.2,16.3667,-1995499,4,"Vienna, Wien, Austria",AU,AU09,5672,48.2,16.3667,-1995499,20260921140000,https://www.vol.at/serious-robbery-in-vienna-favoriten-two-teenagers-arrested/10483316
1324088892,20260921,202609,2026,2026.7151,AUT,AUSTRIA,AUT,,,,,,,,DEU,GERMANY,DEU,,,,,,,,1,042,042,04,1,1.9,10,1,10,5.25114155251141,4,"Vienna, Wien, Austria",AU,AU09,5672,48.2,16.3667,-1995499,4,"Vienna, Wien, Austria",AU,AU09,5672,48.2,16.3667,-1995499,4,"Vienna, Wien, Austria",AU,AU09,5672,48.2,16.3667,-1995499,20260921140000,https://www.vol.at/international-conference-focuses-on-child-protection/10483406
1324088893,20260921,202609,2026,2026.7151,AUT,AUSTRIA,AUT,,,,,,,,DEU,GERMANY,DEU,,,,,,,,1,043,043,04,1,2.8,2,1,2,5.25114155251141,4,"Vienna, Wien, Austria",AU,AU09,5672,48.2,16.3667,-1995499,4,"Vienna, Wien, Austria",AU,AU09,5672,48.2,16.3667,-1995499,1,Netherlands,NL,NL,,52.5,5.75,NL,20260921140000,https://www.vol.at/international-conference-focuses-on-child-protection/10483406
1324088894,20260921,202609,2026,2026.7151,AUT,AUSTRIA,AUT,,,,,,,,DEU,GERMANY,DEU,,,,,,,,1,043,043,04,1,2.8,8,1,8,5.25114155251141,4,"Vienna, Wien, Austria",AU,AU09,5672,48.2,16.3667,-1995499,1,Germany,GM,GM,,51.5,10.5,GM,1,Netherlands,NL,NL,,52.5,5.75,NL,20260921140000,https://www.vol.at/international-conference-focuses-on-child-protection/10483406
1324088895,20260921,202609,2026,2026.7151,AUT,AUSTRIA,AUT,,,,,,,,LUX,LUXEMBOURG,LUX,,,,,,,,1,042,042,04,1,1.9,2,1,2,5.25114155251141,4,"Vienna, Wien, Austria",AU,AU09,5672,48.2,16.3667,-1995499,1,Germany,GM,GM,,51.5,10.5,GM,1,Netherlands,NL,NL,,52.5,5.75,NL,20260921140000,https://www.vol.at/international-conference-focuses-on-child-protection/10483406
1324088896,20260921,202609,2026,2026.7151,AUT,AUSTRIA,AUT,,,,,,,,LUX,LUXEMBOURG,LUX,,,,,,,,1,042,042,04,1,1.9,8,1,8,5.25114155251141,4,"Vienna, Wien, Austria",AU,AU09,5672,48.2,16.3667,-1995499,1,Luxembourg,LU,LU,,49.75,6.166667,LU,1,Netherlands,NL,NL,,52.5,5.75,NL,20260921140000,https://www.vol.at/international-conference-focuses-on-child-protection/10483406
1324088897,20260921,202609,2026,2026.7151,AUT,AUSTRIA,AUT,,,,,,,,LUX,LUXEMBOURG,LUX,,,,,,,,1,043,043,04,1,2.8,2,1,2,5.25114155251141,4,"Vienna, Wien, Austria",AU,AU09,5672,48.2,16.3667,-1995499,1,Germany,GM,GM,,51.5,10.5,GM,1,Netherlands,NL,NL,,52.5,5.75,NL,20260921140000,https://www.vol.at/international-conference-focuses-on-child-protection/10483406
1324088898,20260921,202609,2026,2026.7151,AUT,AUSTRIA,AUT,,,,,,,,LUX,LUXEMBOURG,LUX,,,,,,,,1,043,043,04,1,2.8,8,1,8,5.25114155251141,4,"Vienna, Wien, Austria",AU,AU09,5672,48.2,16.3667,-1995499,1,Luxembourg,LU,LU,,49.75,6.166667,LU,1,Netherlands,NL,NL,,52.5,5.75,NL,20260921140000,https://www.vol.at/international-conference-focuses-on-child-protection/10483406
1324088899,20260921,202609,2026,2026.7151,AUT,AUSTRIA,AUT,,,,,,,,NLD,THE NETHERLAND,NLD,,,,,,,,1,042,042,04,1,1.9,2,1,2,5.25114155251141,4,"Vienna, Wien, Austria",AU,AU09,5672,48.2,16.3667,-1995499,1,Luxembourg,LU,LU,,49.75,6.166667,LU,1,Netherlands,NL,NL,,52.5,5.75,NL,20260921140000,https://www.vol.at/international-conference-focuses-on-child-protection/10483406
1324088900,20260921,202609,2026,2026.7151,AUT,AUSTRIA,AUT,,,,,,,,NLD,THE NETHERLAND,NLD,,,,,,,,1,042,042,04,1,1.9,8,1,8,5.25114155251141,4,"Vienna, Wien, Austria",AU,AU09,5672,48.2,16.3667,-1995499,1,Netherlands,NL,NL,,52.5,5.75,NL,1,Netherlands,NL,NL,,52.5,5.75,NL,20260921140000,https://www.vol.at/international-conference-focuses-on-child-protection/10483406
1324088901,20260921,202609,2026,2026.7151,AUT,AUSTRIA,AUT,,,,,,,,NLD,THE NETHERLAND,NLD,,,,,,,,1,043,043,04,1,2.8,2,1,2,5.25114155251141,4,"Vienna, Wien, Austria",AU,AU09,5672,48.2,16.3667,-1995499,1,Luxembourg,LU,LU,,49.75,6.166667,LU,1,Netherlands,NL,NL,,52.5,5.75,NL,20260921140000,https://www.vol.at/international-conference-focuses-on-child-protection/10483406
1324088902,20260921,202609,2026,2026.7151,AUT,AUSTRIA,AUT,,,,,,,,NLD,THE NETHERLAND,NLD,,,,,,,,1,043,043,04,1,2.8,8,1,8,5.25114155251141,4,"Vienna, Wien, Austria",AU,AU09,5672,48.2,16.3667,-1995499,1,Netherlands,NL,NL,,52.5,5.75,NL,1,Netherlands,NL,NL,,52.5,5.75,NL,20260921140000,https://www.vol.at/international-conference-focuses-on-child-protection/10483406
1324088903,20260921,202609,2026,2026.7151,AUTJUD,VIENNA,AUT,,,,,JUD,,,,,,,,,,,,,1,112,112,11,3,-2.0,3,1,3,-5.95744680851064,4,"Vienna, Wien, Austria",AU,AU09,5672,48.2,16.3667,-1995499,0,,,,,,,,4,"Vienna, Wien, Austria",AU,AU09,5672,48.2,16.3667,-1995499,20260921140000,https://www.vol.at/serious-robbery-in-vienna-favoriten-two-teenagers-arrested/10483316
1324088904,20260921,202609,2026,2026.7151,BHR,BAHRAIN,BHR,,,,,,,,EDU,SCHOOL,,,,,,EDU,,,1,042,042,04,1,1.9,5,1,5,1.73913043478261,1,Bahrain,BA,BA,,26,50.5,BA,1,Bahrain,BA,BA,,26,50.5,BA,1,Bahrain,BA,BA,,26,50.5,BA,20260921140000,https://www.thehindu.com/news/cities/Madurai/madurai-campus-connect/article71488942.ece
1324088905,20260921,202609,2026,2026.7151,BUS,COMPANY,,,,,,BUS,,,,,,,,,,,,,1,010,010,01,1,0.0,5,1,5,3.2934131736527,4,"Cochin, Kerala, India",IN,IN13,17699,9.96667,76.2333,-2093645,0,,,,,,,,4,"Cochin, Kerala, India",IN,IN13,17699,9.96667,76.2333,-2093645,20260921140000,https://www.freepressjournal.in/business/grse-approves-2896-crore-raichak-shipyard-naval-and-commercial-capacity-set-to-expand
1324088906,20260921,202609,2026,2026.7151,BUS,BANK,,,,,,BUS,,,,,,,,,,,,,0,010,010,01,1,0.0,5,1,5,-1.24223602484472,3,"Dallas, Texas, United States",US,USTX,TX113,32.7831,-96.8067,1380944,0,,,,,,,,3,"Dallas, Texas, United States",US,USTX,TX113,32.7831,-96.8067,1380944,20260921140000,https://www.financial-news.co.uk/revolut-chatbot-rita-charges-users-a-break-fee-it-had-already-waived/
1324088907,20260921,202609,2026,2026.7151,BUS,COMPANY,,,,,,BUS,,,,,,,,,,,,,1,020,020,02,1,3.0,6,2,6,2.33160621761658,4,"Perth, Western Australia, Australia",AS,AS08,5533,-31.9333,115.833,-1594675,0,,,,,,,,4,"Perth, Western Australia, Australia",AS,AS08,5533,-31.9333,115.833,-1594675,20260921140000,https://www.thewhig.com/press-releases/globe-newswire/issue-of-shares-and-cleansing-notice-4/
1324088908,20260921,202609,2026,2026.7151,BUS,BANK,,,,,,BUS,,,,,,,,,,,,,1,036,036,03,1,4.0,5,1,5,8.06754221388367,4,"Northern Ireland, Craigavon, United Kingdom",UK,UKR8,40152,54.5,-6.5,-2604275,0,,,,,,,,4,"Northern Ireland, Craigavon, United Kingdom",UK,UKR8,40152,54.5,-6.5,-2604275,20260921140000,https://www.mirror.co.uk/money/hmrc-says-universal-credit-claimants-37685468
1324088909,20260921,202609,2026,2026.7151,BUS,PRODUCER,,,,,,BUS,,,,,,,,,,,,,1,042,042,04,1,1.9,5,1,5,6.86274509803922,1,Japan,JA,JA,,36,138,JA,0,,,,,,,,1,Japan,JA,JA,,36,138,JA,20260921140000,https://fermanaghherald.com/2026/09/boatyard-distillery-announces-2m-fermanagh-expansion/
1324088910,20260921,202609,2026,2026.7151,BUS,COMPANY,,,,,,BUS,,,,,,,,,,,,,1,043,043,04,1,2.8,2,1,2,-5.66037735849057,4,"Kuala Tungkal, Jambi, Indonesia",ID,ID05,18585,-0.816667,103.467,-2683524,0,,,,,,,,4,"Kuala Tungkal, Jambi, Indonesia",ID,ID05,18585,-0.816667,103.467,-2683524,20260921140000,https://en.antaranews.com/news/432159/indonesia-deports-filipino-national-for-violating-stay-permit
1324088911,20260921,202609,2026,2026.7151,BUS,COMPANY,,,,,,BUS,,,,,,,,,,,,,1,043,043,04,1,2.8,10,1,10,0.8298755186722,4,"Orkla, Søøag, Norway",NO,NO16,23454,63.3,9.83333,-273663,0,,,,,,,,4,"Orkla, Søøag, Norway",NO,NO16,23454,63.3,9.83333,-273663,20260921140000,https://www.investegate.co.uk/announcement/mfn/orkla-asa--0fin/orkla-initiates-share-buyback-program/9782665
1324088912,20260921,202609,2026,2026.7151,BUS,CORPORATION,,,,,,BUS,,,,,,,,,,,,,1,043,043,04,1,2.8,4,1,4,1.30293159609121,1,Jordan,JO,JO,,31,36,JO,0,,,,,,,,1,Jordan,JO,JO,,31,36,JO,20260921140000,https://missioncityrecord.com/2026/09/21/mission-bridgehead-investment-corporation-to-host-open-house/
1324088913,20260921,202609,2026,2026.7151,BUS,INDUSTRY,,,,,,BUS,,,,,,,,,,,,,0,051,051,05,1,3.4,5,1,5,6.76328502415459,3,"Miami, Florida, United States",US,USFL,FL086,25.7743,-80.1937,295004,0,,,,,,,,3,"Miami, Florida, United States",US,USFL,FL086,25.7743,-80.1937,295004,20260921140000,https://www.thehindu.com/brandhub/pr-release/smarties-india-2026-shortlist-celebrates-marketing-that-drives-innovation-and-business-impact/article71490795.ece
1324088914,20260921,202609,2026,2026.7151,BUS,COMPANY,,,,,,BUS,,,,,,,,,,,,,1,060,060,06,2,6.0,4,1,4,-0.8641975308642,4,"Skeleton Coast, Namibia (general), Namibia",WA,WA00,22292,-19,12.6667,-2586506,0,,,,,,,,4,"Skeleton Coast, Namibia (general), Namibia",WA,WA00,22292,-19,12.6667,-2586506,20260921140000,https://www.finanznachrichten.de/nachrichten-2026-09/69633994-skeleton-coast-uranium-corp-skeleton-coast-uranium-announces-private-placement-296.htm
1324088915,20260921,202609,2026,2026.7151,BUS,COMPANY,,,,,,BUS,,,,,,,,,,,,,1,060,060,06,2,6.0,6,1,6,-0.8641975308642,5,"Erongo, Erongo, Namibia",WA,WA29,22255,-22.0833,15.3333,311103,0,,,,,,,,5,"Erongo, Erongo, Namibia",WA,WA29,22255,-22.0833,15.3333,311103,20260921140000,https://www.finanznachrichten.de/nachrichten-2026-09/69633994-skeleton-coast-uranium-corp-skeleton-coast-uranium-announces-private-placement-296.htm
1324088916,20260921,202609,2026,2026.7151,BUS,BANK,,,,,,BUS,,,,,,,,,,,,,0,071,071,07,2,7.4,1,1,1,-2.4975514201763,2,"Iowa, United States",US,USIA,,42.0046,-93.214,IA,0,,,,,,,,2,"Iowa, United States",US,USIA,,42.0046,-93.214,IA,20260921140000,https://thefederalist.com/2026/09/21/deep-state-agent-cited-wikipedia-in-attempt-to-launch-another-get-trump-probe-docs/
1324088917,20260921,202609,2026,2026.7151,BUS,AIRLINE,,,,,,BUS,,,,,,,,,,,,,1,073,073,07,2,7.4,5,1,5,-3.00751879699248,4,"Prestwick, South Ayrshire, United Kingdom",UK,UKW4,40176,55.4833,-4.61667,-2605746,0,,,,,,,,4,"Prestwick, South Ayrshire, United Kingdom",UK,UKW4,40176,55.4833,-4.61667,-2605746,20260921140000,https://www.thetimes.com/travel/advice/air-traffic-control-flight-cancellations-compensation-rights-s6hgp5w30
1324088918,20260921,202609,2026,2026.7151,BUS,COMPANY,,,,,,BUS,,,,,,,,,,,,,0,084,084,08,2,7.0,10,1,10,5.05992010652463,4,"Mumbai, Maharashtra, India",IN,IN16,70184,18.975,72.8258,-2092174,0,,,,,,,,4,"Mumbai, Maharashtra, India",IN,IN16,70184,18.975,72.8258,-2092174,20260921140000,https://www.thehindu.com/brandhub/pr-release/group-legrand-india-launches-innovation-challenge-to-advance-sustainable-packaging-solutions/article71490836.ece
1324088919,20260921,202609,2026,2026.7151,BUS,COMPANY,,,,,,BUS,,,,,,,,,,,,,1,084,084,08,2,7.0,10,1,10,-2.62390670553935,5,"Karnataka, Karnataka, India",IN,IN19,17688,13.5,76,-2099860,0,,,,,,,,5,"Karnataka, Karnataka, India",IN,IN19,17688,13.5,76,-2099860,20260921140000,https://www.thehindu.com/brandhub/pr-release/flipkart-mobiles-instagram-handle-accidentally-leaked-the-iphone-17-big-billion-days-price-and-it-is-unbelievably-cheap/article71490804.ece
1324088920,20260921,202609,2026,2026.7151,BUS,COMPANY,,,,,,BUS,,,,,,,,,,,,,0,084,084,08,2,7.0,10,1,10,1.91082802547771,4,"Telangana, Andhra Pradesh, India",IN,IN02,17568,18,79.5,-2112824,0,,,,,,,,4,"Telangana, Andhra Pradesh, India",IN,IN02,17568,18,79.5,-2112824,20260921140000,https://www.thehindu.com/brandhub/pr-release/pennant-technologies-deploys-loan-origination-and-loan-management-system-across-aditya-birla-capitals-gold-lending-business-in-45-days/article71490829.ece
1324088921,20260921,202609,2026,2026.7151,BUS,COMPANY,,,,,,BUS,,,,,,,,,,,,,0,084,084,08,2,7.0,10,1,10,1.68067226890757,4,"Vadodara, Gujarat, India",IN,IN09,70124,22.3,73.2,-2114049,0,,,,,,,,4,"Vadodara, Gujarat, India",IN,IN09,70124,22.3,73.2,-2114049,20260921140000,https://www.thehindu.com/brandhub/pr-release/ratnaveer-precision-engineering-advances-ccl-project-order-bookings-expected-to-begin-from-october-31/article71490917.ece
1324088922,20260921,202609,2026,2026.7151,BUS,COMPANY,,,,,,BUS,,,,,,,,,,,,,0,084,084,08,2,7.0,10,1,10,6.76328502415459,3,"Miami, Florida, United States",US,USFL,FL086,25.7743,-80.1937,295004,0,,,,,,,,3,"Miami, Florida, United States",US,USFL,FL086,25.7743,-80.1937,295004,20260921140000,https://www.thehindu.com/brandhub/pr-release/smarties-india-2026-shortlist-celebrates-marketing-that-drives-innovation-and-business-impact/article71490795.ece
1324088923,20260921,202609,2026,2026.7151,BUS,MANUFACTURER,,,,,,BUS,,,AUSLEG,AUSTRALIA,AUS,,,,,LEG,,,1,043,043,04,1,2.8,2,1,2,-1.90336749633968,4,"Kooringal, Queensland, Australia",AS,AS04,154654,-27.3547,153.418,333675,4,"Kooringal, Queensland, Australia",AS,AS04,154654,-27.3547,153.418,333675,4,"Kooringal, Queensland, Australia",AS,AS04,154654,-27.3547,153.418,333675,20260921140000,https://www.dailyadvertiser.com.au/story/9354533/pauline-hanson-slams-migrant-worker-reliance-while-visiting-wagga/
1324088924,20260921,202609,2026,2026.7151,BUS,COMPANY,,,,,,BUS,,,CAN,TORONTO,CAN,,,,,,,,1,120,120,12,3,-4.0,10,1,10,2.06593406593407,2,"South Carolina, United States",US,USSC,,33.8191,-80.9066,SC,2,"South Carolina, United States",US,USSC,,33.8191,-80.9066,SC,2,"South Carolina, United States",US,USSC,,33.8191,-80.9066,SC,20260921140000,https://www.finanznachrichten.de/nachrichten-2026-09/69633995-carolina-rush-corporation-carolina-rush-retains-100-interest-in-brewer-gold-copper-project-following-oceanagold-withdrawal-from-earn-in-agreement-296.htm
1324088925,20260921,202609,2026,2026.7151,BUS,BUSINESS,,,,,,BUS,,,CVL,SCIENTIST,,,,,,CVL,,,1,090,090,09,2,-2.0,20,1,10,9.0692124105012,0,,,,,,,,0,,,,,,,,0,,,,,,,,20260921140000,https://www.hulldailymail.co.uk/news/hull-east-yorkshire-news/businesses-urged-back-search-humbers-11153874
1324088926,20260921,202609,2026,2026.7151,BUS,COMPANY,,,,,,BUS,,,GBR,BRITAIN,GBR,,,,,,,,1,061,061,06,2,6.4,1,1,1,6.86274509803922,4,"Lough Erne, Fermanagh, United Kingdom",UK,UKS2,18294,54.4333,-7.76667,-2602125,1,Ireland,EI,EI,,53,-8,EI,4,"Lough Erne, Fermanagh, United Kingdom",UK,UKS2,18294,54.4333,-7.76667,-2602125,20260921140000,https://fermanaghherald.com/2026/09/boatyard-distillery-announces-2m-fermanagh-expansion/
1324088927,20260921,202609,2026,2026.7151,BUS,INDUSTRY,,,,,,BUS,,,GBR,LONDON,GBR,,,,,,,,0,120,120,12,3,-4.0,4,1,4,0.6478482184174,4,"Glasgow, Glasgow City, United Kingdom",UK,UKV2,40176,55.8333,-4.25,-2597039,4,"London, London, City of, United Kingdom",UK,UKH9,40110,51.5,-0.116667,-2601889,4,"London, London, City of, United Kingdom",UK,UKH9,40110,51.5,-0.116667,-2601889,20260921140000,https://www.heraldscotland.com/politics/viewpoint/26552643.david-olusoga-jack-rooke-warn-growing-inequality-arts/
1324088928,20260921,202609,2026,2026.7151,BUS,INDUSTRY,,,,,,BUS,,,GBR,LONDON,GBR,,,,,,,,0,120,120,12,3,-4.0,2,1,2,0.6478482184174,4,"London, London, City of, United Kingdom",UK,UKH9,40110,51.5,-0.116667,-2601889,4,"Glasgow, Glasgow City, United Kingdom",UK,UKV2,40176,55.8333,-4.25,-2597039,4,"Glasgow, Glasgow City, United Kingdom",UK,UKV2,40176,55.8333,-4.25,-2597039,20260921140000,https://www.heraldscotland.com/politics/viewpoint/26552643.david-olusoga-jack-rooke-warn-growing-inequality-arts/
