GLOBALEVENTID,SQLDATE,MonthYear,Year,FractionDate,Actor1Code,Actor1Name,Actor1CountryCode,Actor1KnownGroupCode,Actor1EthnicCode,Actor1Religion1Code,Actor1Religion2Code,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2KnownGroupCode,Actor2EthnicCode,Actor2Religion1Code,Actor2Religion2Code,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_FullName,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor2Geo_Type,Actor2Geo_FullName,Actor2Geo_CountryCode,Actor2Geo_ADM1Code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,ActionGeo_Type,ActionGeo_FullName,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,DATEADDED,SOURCEURL
1309909495,20260620,202606,2026,2026.4658,IRN,IRAN,IRN,,,,,,,,,,,,,,,,,,1,120,120,12,3,-4.0,2,1,2,-6.6219614417435,4,"Kabul, Kabol, Afghanistan",AF,AF13,3580,34.5167,69.1833,-3378435,0,,,,,,,,1,Iran,IR,IR,,32,53,IR,20260620013000,https://reason.com/2026/06/19/compromise-with-iran-isnt-surrender/
1309909496,20260620,202606,2026,2026.4658,IRN,IRAN,IRN,,,,,,,,,,,,,,,,,,1,120,120,12,3,-4.0,8,1,8,-6.6219614417435,1,Iran,IR,IR,,32,53,IR,0,,,,,,,,1,Iran,IR,IR,,32,53,IR,20260620013000,https://reason.com/2026/06/19/compromise-with-iran-isnt-surrender/
1309909497,20260620,202606,2026,2026.4658,IRN,IRAN,IRN,,,,,,,,,,,,,,,,,,1,161,161,16,4,-4.0,5,1,5,-1.12676056338028,4,"Gulf Of Oman, Oman (general), Oman",MU,MU00,,25,58,-788313,0,,,,,,,,4,"Gulf Of Oman, Oman (general), Oman",MU,MU00,,25,58,-788313,20260620013000,https://worldoil.com/news/2026/6/19/iran-ships-20-mmbbl-of-oil-after-u-s-peace-deal/
1309909498,20260620,202606,2026,2026.4658,IRN,IRAN,IRN,,,,,,,,AFGINSTAL,TALIBAN,AFG,TAL,,,,INS,,,0,030,030,03,1,4.0,2,1,2,-6.6219614417435,1,Iran,IR,IR,,32,53,IR,4,"Kabul, Kabol, Afghanistan",AF,AF13,3580,34.5167,69.1833,-3378435,1,Iran,IR,IR,,32,53,IR,20260620013000,https://reason.com/2026/06/19/compromise-with-iran-isnt-surrender/
1309909499,20260620,202606,2026,2026.4658,IRN,IRAN,IRN,,,,,,,,AFGINSTAL,TALIBAN,AFG,TAL,,,,INS,,,0,0874,087,08,2,10.0,2,1,2,-6.6219614417435,1,Iran,IR,IR,,32,53,IR,4,"Kabul, Kabol, Afghanistan",AF,AF13,3580,34.5167,69.1833,-3378435,1,Iran,IR,IR,,32,53,IR,20260620013000,https://reason.com/2026/06/19/compromise-with-iran-isnt-surrender/
1309909500,20260620,202606,2026,2026.4658,IRN,IRAN,IRN,,,,,,,,BUS,COMPANY,,,,,,BUS,,,1,010,010,01,1,0.0,2,1,2,-2.34113712374582,4,"Tehran, Tehran, Iran",IR,IR26,41130,35.75,51.5148,10074674,4,"Tehran, Tehran, Iran",IR,IR26,41130,35.75,51.5148,10074674,4,"Tehran, Tehran, Iran",IR,IR26,41130,35.75,51.5148,10074674,20260620013000,https://worldoil.com/news/2026/6/19/hormuz-reopens-but-obstacles-remain-as-oil-markets-seek-path-to-normalcy/
1309909501,20260620,202606,2026,2026.4658,IRN,IRAN,IRN,,,,,,,,CHE,GENEVA,CHE,,,,,,,,0,010,010,01,1,0.0,5,1,5,-3.31244404655327,4,"Tehran, Tehran, Iran",IR,IR26,41130,35.75,51.5148,10074674,4,"Geneva, Genè, Switzerland",SZ,SZ07,16329,46.1956,6.14811,-2552151,4,"Geneva, Genè, Switzerland",SZ,SZ07,16329,46.1956,6.14811,-2552151,20260620013000,https://www.eurasiareview.com/20062026-no-cancellation-only-delay-us-iran-talks-face-early-test-in-switzerland-analysis/
1309909502,20260620,202606,2026,2026.4658,IRN,IRAN,IRN,,,,,,,,CHE,SWITZERLAND,CHE,,,,,,,,0,010,010,01,1,0.0,2,1,2,-3.31244404655327,4,"Tehran, Tehran, Iran",IR,IR26,41130,35.75,51.5148,10074674,4,"Tehran, Tehran, Iran",IR,IR26,41130,35.75,51.5148,10074674,4,"Tehran, Tehran, Iran",IR,IR26,41130,35.75,51.5148,10074674,20260620013000,https://www.eurasiareview.com/20062026-no-cancellation-only-delay-us-iran-talks-face-early-test-in-switzerland-analysis/
1309909503,20260620,202606,2026,2026.4658,IRN,IRAN,IRN,,,,,,,,GOV,ADMINISTRATION,,,,,,GOV,,,0,036,036,03,1,4.0,10,1,10,-6.6219614417435,1,Iran,IR,IR,,32,53,IR,1,Iran,IR,IR,,32,53,IR,1,Iran,IR,IR,,32,53,IR,20260620013000,https://reason.com/2026/06/19/compromise-with-iran-isnt-surrender/
1309909504,20260620,202606,2026,2026.4658,IRN,IRAN,IRN,,,,,,,,IGOUNOIAE,IAEA,,UNO,,,,IGO,,,1,020,020,02,1,3.0,7,1,7,-2.01271186440678,1,Iran,IR,IR,,32,53,IR,1,Iran,IR,IR,,32,53,IR,1,Iran,IR,IR,,32,53,IR,20260620013000,https://www.dailykos.com/stories/2026/6/19/800058167/community/obama-is-simply-better-at-everything/
1309909505,20260620,202606,2026,2026.4658,IRN,IRAN,IRN,,,,,,,,IGOUNOIAE,IAEA,,UNO,,,,IGO,,,1,020,020,02,1,3.0,1,1,1,-2.01271186440678,1,Iran,IR,IR,,32,53,IR,1,Iran,IR,IR,,32,53,IR,1,Russia,RS,RS,,60,100,RS,20260620013000,https://www.dailykos.com/stories/2026/6/19/800058167/community/obama-is-simply-better-at-everything/
1309909506,20260620,202606,2026,2026.4658,IRN,IRAN,IRN,,,,,,,,ISR,ISRAEL,ISR,,,,,,,,1,190,190,19,4,-10.0,8,1,8,-1.12676056338028,4,"Chabahar, Sistan va Baluchestan, Iran",IR,IR04,40918,25.2919,60.643,-3055106,1,Israel,IS,IS,,31.5,34.75,IS,1,Israel,IS,IS,,31.5,34.75,IS,20260620013000,https://worldoil.com/news/2026/6/19/iran-ships-20-mmbbl-of-oil-after-u-s-peace-deal/
1309909507,20260620,202606,2026,2026.4658,IRN,IRAN,IRN,,,,,,,,ISR,ISRAEL,ISR,,,,,,,,1,190,190,19,4,-10.0,2,1,2,-1.12676056338028,1,Israel,IS,IS,,31.5,34.75,IS,1,Israel,IS,IS,,31.5,34.75,IS,1,Israel,IS,IS,,31.5,34.75,IS,20260620013000,https://worldoil.com/news/2026/6/19/iran-ships-20-mmbbl-of-oil-after-u-s-peace-deal/
1309909508,20260620,202606,2026,2026.4658,IRN,IRAN,IRN,,,,,,,,PSEREB,HAMAS,PSE,,,,,REB,,,0,030,030,03,1,4.0,2,1,2,-6.6219614417435,4,"Kabul, Kabol, Afghanistan",AF,AF13,3580,34.5167,69.1833,-3378435,4,"Kabul, Kabol, Afghanistan",AF,AF13,3580,34.5167,69.1833,-3378435,4,"Kabul, Kabol, Afghanistan",AF,AF13,3580,34.5167,69.1833,-3378435,20260620013000,https://reason.com/2026/06/19/compromise-with-iran-isnt-surrender/
1309909509,20260620,202606,2026,2026.4658,IRN,IRAN,IRN,,,,,,,,PSEREB,HAMAS,PSE,,,,,REB,,,0,030,030,03,1,4.0,8,1,8,-6.6219614417435,1,Iran,IR,IR,,32,53,IR,1,Iran,IR,IR,,32,53,IR,1,Iran,IR,IR,,32,53,IR,20260620013000,https://reason.com/2026/06/19/compromise-with-iran-isnt-surrender/
1309909510,20260620,202606,2026,2026.4658,IRN,IRAN,IRN,,,,,,,,PSEREB,HAMAS,PSE,,,,,REB,,,0,051,051,05,1,3.4,2,1,2,-6.6219614417435,4,"Kabul, Kabol, Afghanistan",AF,AF13,3580,34.5167,69.1833,-3378435,4,"Kabul, Kabol, Afghanistan",AF,AF13,3580,34.5167,69.1833,-3378435,4,"Kabul, Kabol, Afghanistan",AF,AF13,3580,34.5167,69.1833,-3378435,20260620013000,https://reason.com/2026/06/19/compromise-with-iran-isnt-surrender/
1309909511,20260620,202606,2026,2026.4658,IRN,IRAN,IRN,,,,,,,,PSEREB,HAMAS,PSE,,,,,REB,,,0,051,051,05,1,3.4,8,1,8,-6.6219614417435,1,Iran,IR,IR,,32,53,IR,1,Iran,IR,IR,,32,53,IR,1,Iran,IR,IR,,32,53,IR,20260620013000,https://reason.com/2026/06/19/compromise-with-iran-isnt-surrender/
1309909512,20260620,202606,2026,2026.4658,IRN,IRAN,IRN,,,,,,,,PSEREB,HAMAS,PSE,,,,,REB,,,0,120,120,12,3,-4.0,2,1,2,-6.6219614417435,4,"Kabul, Kabol, Afghanistan",AF,AF13,3580,34.5167,69.1833,-3378435,4,"Kabul, Kabol, Afghanistan",AF,AF13,3580,34.5167,69.1833,-3378435,4,"Kabul, Kabol, Afghanistan",AF,AF13,3580,34.5167,69.1833,-3378435,20260620013000,https://reason.com/2026/06/19/compromise-with-iran-isnt-surrender/
1309909513,20260620,202606,2026,2026.4658,IRN,IRAN,IRN,,,,,,,,PSEREB,HAMAS,PSE,,,,,REB,,,0,120,120,12,3,-4.0,8,1,8,-6.6219614417435,1,Iran,IR,IR,,32,53,IR,1,Iran,IR,IR,,32,53,IR,1,Iran,IR,IR,,32,53,IR,20260620013000,https://reason.com/2026/06/19/compromise-with-iran-isnt-surrender/
1309909514,20260620,202606,2026,2026.4658,IRN,IRAN,IRN,,,,,,,,SAU,SAUDI ARABIA,SAU,,,,,,,,1,051,051,05,1,3.4,3,1,3,-2.22828558435652,4,"Tehran, Tehran, Iran",IR,IR26,41130,35.75,51.5148,10074674,1,Saudi Arabia,SA,SA,,25,45,SA,4,"Tehran, Tehran, Iran",IR,IR26,41130,35.75,51.5148,10074674,20260620013000,https://www.eurasiareview.com/20062026-what-does-us-iran-agreement-reveal-about-the-true-winners-and-losers-of-the-war-analysis/
1309909515,20260620,202606,2026,2026.4658,IRN,IRAN,IRN,,,,,,,,SAU,SAUDI ARABIA,SAU,,,,,,,,1,111,111,11,3,-2.0,4,1,4,-2.22828558435652,4,"Tehran, Tehran, Iran",IR,IR26,41130,35.75,51.5148,10074674,1,Saudi Arabia,SA,SA,,25,45,SA,4,"Tehran, Tehran, Iran",IR,IR26,41130,35.75,51.5148,10074674,20260620013000,https://www.eurasiareview.com/20062026-what-does-us-iran-agreement-reveal-about-the-true-winners-and-losers-of-the-war-analysis/
1309909516,20260620,202606,2026,2026.4658,IRN,IRAN,IRN,,,,,,,,SAU,SAUDI,SAU,,,,,,,,1,111,111,11,3,-2.0,1,1,1,-2.22828558435652,1,Saudi Arabia,SA,SA,,25,45,SA,4,"Tel Aviv, Tel Aviv, Israel",IS,IS05,18316,32.0667,34.7667,-781545,1,Saudi Arabia,SA,SA,,25,45,SA,20260620013000,https://www.eurasiareview.com/20062026-what-does-us-iran-agreement-reveal-about-the-true-winners-and-losers-of-the-war-analysis/
1309909517,20260620,202606,2026,2026.4658,IRN,IRAN,IRN,,,,,,,,USA,UNITED STATES,USA,,,,,,,,1,050,050,05,1,3.5,2,1,2,-2.01271186440678,1,Iran,IR,IR,,32,53,IR,1,Germany,GM,GM,,51.5,10.5,GM,1,Germany,GM,GM,,51.5,10.5,GM,20260620013000,https://www.dailykos.com/stories/2026/6/19/800058167/community/obama-is-simply-better-at-everything/
1309909518,20260620,202606,2026,2026.4658,IRN,IRAN,IRN,,,,,,,,USA,UNITED STATES,USA,,,,,,,,1,050,050,05,1,3.5,6,1,6,-2.01271186440678,1,Iran,IR,IR,,32,53,IR,1,United States,US,US,,39.828175,-98.5795,US,1,United States,US,US,,39.828175,-98.5795,US,20260620013000,https://www.dailykos.com/stories/2026/6/19/800058167/community/obama-is-simply-better-at-everything/
1309909519,20260620,202606,2026,2026.4658,IRN,IRAN,IRN,,,,,,,,USA,UNITED STATES,USA,,,,,,,,1,050,050,05,1,3.5,2,1,2,-2.01271186440678,1,United States,US,US,,39.828175,-98.5795,US,1,United States,US,US,,39.828175,-98.5795,US,1,United States,US,US,,39.828175,-98.5795,US,20260620013000,https://www.dailykos.com/stories/2026/6/19/800058167/community/obama-is-simply-better-at-everything/
1309909520,20260620,202606,2026,2026.4658,IRNGOV,EBRAHIM AZIZI,IRN,,,,,GOV,,,IRN,IRANIAN,IRN,,,,,,,,1,030,030,03,1,4.0,2,1,2,-3.35305719921104,4,"Tehran, Tehran, Iran",IR,IR26,41130,35.75,51.5148,10074674,4,"Tehran, Tehran, Iran",IR,IR26,41130,35.75,51.5148,10074674,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,20260620013000,https://www.tribuneindia.com/news/world/continuation-of-this-situation-will-cost-them-dearly-iran-warns-us-over-mou-commitments-on-lebanon/
1309909521,20260620,202606,2026,2026.4658,IRNGOV,EBRAHIM AZIZI,IRN,,,,,GOV,,,IRN,IRANIAN,IRN,,,,,,,,1,127,127,12,3,-5.0,1,1,1,-3.35305719921104,4,"Bekaa Valley, Béa, Lebanon",LE,LE08,26329,33.8333,36,-798018,1,Israel,IS,IS,,31.5,34.75,IS,1,Israel,IS,IS,,31.5,34.75,IS,20260620013000,https://www.tribuneindia.com/news/world/continuation-of-this-situation-will-cost-them-dearly-iran-warns-us-over-mou-commitments-on-lebanon/
1309909522,20260620,202606,2026,2026.4658,IRNGOV,EBRAHIM AZIZI,IRN,,,,,GOV,,,IRN,IRANIAN,IRN,,,,,,,,1,127,127,12,3,-5.0,1,1,1,-3.35305719921104,1,Israel,IS,IS,,31.5,34.75,IS,1,Israel,IS,IS,,31.5,34.75,IS,1,Israel,IS,IS,,31.5,34.75,IS,20260620013000,https://www.tribuneindia.com/news/world/continuation-of-this-situation-will-cost-them-dearly-iran-warns-us-over-mou-commitments-on-lebanon/
1309909523,20260620,202606,2026,2026.4658,ISR,ISRAEL,ISR,,,,,,,,IRN,IRAN,IRN,,,,,,,,0,051,051,05,1,3.4,2,1,2,-2.22828558435652,4,"Tel Aviv, Tel Aviv, Israel",IS,IS05,18316,32.0667,34.7667,-781545,4,"Tel Aviv, Tel Aviv, Israel",IS,IS05,18316,32.0667,34.7667,-781545,4,"Tel Aviv, Tel Aviv, Israel",IS,IS05,18316,32.0667,34.7667,-781545,20260620013000,https://www.eurasiareview.com/20062026-what-does-us-iran-agreement-reveal-about-the-true-winners-and-losers-of-the-war-analysis/
1309909524,20260620,202606,2026,2026.4658,ISR,ISRAEL,ISR,,,,,,,,IRN,IRAN,IRN,,,,,,,,0,051,051,05,1,3.4,6,1,6,-2.22828558435652,4,"Tel Aviv, Tel Aviv, Israel",IS,IS05,18316,32.0667,34.7667,-781545,4,"Tehran, Tehran, Iran",IR,IR26,41130,35.75,51.5148,10074674,4,"Tel Aviv, Tel Aviv, Israel",IS,IS05,18316,32.0667,34.7667,-781545,20260620013000,https://www.eurasiareview.com/20062026-what-does-us-iran-agreement-reveal-about-the-true-winners-and-losers-of-the-war-analysis/
1309909525,20260620,202606,2026,2026.4658,ISR,ISRAEL,ISR,,,,,,,,IRN,IRAN,IRN,,,,,,,,0,051,051,05,1,3.4,2,1,2,-2.22828558435652,1,Lebanon,LE,LE,,33.833333,35.833333,LE,4,"Tehran, Tehran, Iran",IR,IR26,41130,35.75,51.5148,10074674,4,"Tel Aviv, Tel Aviv, Israel",IS,IS05,18316,32.0667,34.7667,-781545,20260620013000,https://www.eurasiareview.com/20062026-what-does-us-iran-agreement-reveal-about-the-true-winners-and-losers-of-the-war-analysis/
1309909526,20260620,202606,2026,2026.4658,ISR,ISRAELI,ISR,,,,,,,,IRN,IRAN,IRN,,,,,,,,0,110,110,11,3,-2.0,6,1,6,-2.22828558435652,4,"Tel Aviv, Tel Aviv, Israel",IS,IS05,18316,32.0667,34.7667,-781545,4,"Tehran, Tehran, Iran",IR,IR26,41130,35.75,51.5148,10074674,4,"Tel Aviv, Tel Aviv, Israel",IS,IS05,18316,32.0667,34.7667,-781545,20260620013000,https://www.eurasiareview.com/20062026-what-does-us-iran-agreement-reveal-about-the-true-winners-and-losers-of-the-war-analysis/
1309909527,20260620,202606,2026,2026.4658,ISR,ISRAELI,ISR,,,,,,,,IRN,IRAN,IRN,,,,,,,,0,110,110,11,3,-2.0,1,1,1,-2.22828558435652,4,"Tel Aviv, Tel Aviv, Israel",IS,IS05,18316,32.0667,34.7667,-781545,4,"Tehran, Tehran, Iran",IR,IR26,41130,35.75,51.5148,10074674,4,"Tehran, Tehran, Iran",IR,IR26,41130,35.75,51.5148,10074674,20260620013000,https://www.eurasiareview.com/20062026-what-does-us-iran-agreement-reveal-about-the-true-winners-and-losers-of-the-war-analysis/
1309909528,20260620,202606,2026,2026.4658,ISR,ISRAELI,ISR,,,,,,,,IRN,IRAN,IRN,,,,,,,,0,110,110,11,3,-2.0,1,1,1,-2.22828558435652,1,Lebanon,LE,LE,,33.833333,35.833333,LE,1,Lebanon,LE,LE,,33.833333,35.833333,LE,1,Lebanon,LE,LE,,33.833333,35.833333,LE,20260620013000,https://www.eurasiareview.com/20062026-what-does-us-iran-agreement-reveal-about-the-true-winners-and-losers-of-the-war-analysis/
1309909529,20260620,202606,2026,2026.4658,ISR,ISRAEL,ISR,,,,,,,,IRN,IRAN,IRN,,,,,,,,1,190,190,19,4,-10.0,4,1,4,-2.22828558435652,4,"Tel Aviv, Tel Aviv, Israel",IS,IS05,18316,32.0667,34.7667,-781545,4,"Tehran, Tehran, Iran",IR,IR26,41130,35.75,51.5148,10074674,4,"Tehran, Tehran, Iran",IR,IR26,41130,35.75,51.5148,10074674,20260620013000,https://www.eurasiareview.com/20062026-what-does-us-iran-agreement-reveal-about-the-true-winners-and-losers-of-the-war-analysis/
1309909530,20260620,202606,2026,2026.4658,ISR,ISRAEL,ISR,,,,,,,,IRN,IRAN,IRN,,,,,,,,1,190,190,19,4,-10.0,5,1,5,-1.12676056338028,4,"Gulf Of Oman, Oman (general), Oman",MU,MU00,,25,58,-788313,4,"Gulf Of Oman, Oman (general), Oman",MU,MU00,,25,58,-788313,4,"Gulf Of Oman, Oman (general), Oman",MU,MU00,,25,58,-788313,20260620013000,https://worldoil.com/news/2026/6/19/iran-ships-20-mmbbl-of-oil-after-u-s-peace-deal/
1309909531,20260620,202606,2026,2026.4658,ISR,ISRAEL,ISR,,,,,,,,IRN,IRAN,IRN,,,,,,,,1,190,190,19,4,-10.0,1,1,1,-2.22828558435652,4,"Tehran, Tehran, Iran",IR,IR26,41130,35.75,51.5148,10074674,4,"Tehran, Tehran, Iran",IR,IR26,41130,35.75,51.5148,10074674,4,"Tehran, Tehran, Iran",IR,IR26,41130,35.75,51.5148,10074674,20260620013000,https://www.eurasiareview.com/20062026-what-does-us-iran-agreement-reveal-about-the-true-winners-and-losers-of-the-war-analysis/
1309909532,20260620,202606,2026,2026.4658,ISR,ISRAEL,ISR,,,,,,,,IRN,IRAN,IRN,,,,,,,,0,190,190,19,4,-10.0,1,1,1,-0.40241448692153,3,"Hillsborough, California, United States",US,USCA,CA081,37.5741,-122.379,1659735,3,"Hillsborough, California, United States",US,USCA,CA081,37.5741,-122.379,1659735,3,"Hillsborough, California, United States",US,USCA,CA081,37.5741,-122.379,1659735,20260620013000,https://www.mercurynews.com/2026/06/19/letters-article-doesnt-support-headline/
1309909533,20260620,202606,2026,2026.4658,ISR,ISRAEL,ISR,,,,,,,,IRN,IRAN,IRN,,,,,,,,1,190,190,19,4,-10.0,4,1,4,-1.12676056338028,1,Israel,IS,IS,,31.5,34.75,IS,4,"Chabahar, Sistan va Baluchestan, Iran",IR,IR04,40918,25.2919,60.643,-3055106,1,Israel,IS,IS,,31.5,34.75,IS,20260620013000,https://worldoil.com/news/2026/6/19/iran-ships-20-mmbbl-of-oil-after-u-s-peace-deal/
1309909534,20260620,202606,2026,2026.4658,ISR,ISRAEL,ISR,,,,,,,,LBN,LEBANON,LBN,,,,,,,,0,190,190,19,4,-10.0,1,1,1,-0.40241448692153,3,"Hillsborough, California, United States",US,USCA,CA081,37.5741,-122.379,1659735,3,"Hillsborough, California, United States",US,USCA,CA081,37.5741,-122.379,1659735,3,"Hillsborough, California, United States",US,USCA,CA081,37.5741,-122.379,1659735,20260620013000,https://www.mercurynews.com/2026/06/19/letters-article-doesnt-support-headline/
1309909535,20260620,202606,2026,2026.4658,ISR,ISRAEL,ISR,,,,,,,,LBN,LEBANON,LBN,,,,,,,,0,190,190,19,4,-10.0,2,1,2,0,3,"Los Altos, California, United States",US,USCA,CA085,37.3852,-122.114,1659745,3,"Los Altos, California, United States",US,USCA,,37.3852,-122.114,1659745,3,"Los Altos, California, United States",US,USCA,,37.3852,-122.114,1659745,20260620013000,https://www.mercurynews.com/2026/06/19/letters-fire-safety-officials-work-protect-communities/
1309909536,20260620,202606,2026,2026.4658,ISR,ISRAEL,ISR,,,,,,,,LBN,LEBANON,LBN,,,,,,,,0,190,190,19,4,-10.0,1,1,1,-3.35305719921104,1,Israel,IS,IS,,31.5,34.75,IS,4,"Bekaa Valley, Béa, Lebanon",LE,LE08,26329,33.8333,36,-798018,4,"Bekaa Valley, Béa, Lebanon",LE,LE08,26329,33.8333,36,-798018,20260620013000,https://www.tribuneindia.com/news/world/continuation-of-this-situation-will-cost-them-dearly-iran-warns-us-over-mou-commitments-on-lebanon/
1309909537,20260620,202606,2026,2026.4658,ISR,ISRAELI,ISR,,,,,,,,LBN,LEBANON,LBN,,,,,,,,0,190,190,19,4,-10.0,2,1,2,-3.35305719921104,1,Israel,IS,IS,,31.5,34.75,IS,4,"Bekaa Valley, Béa, Lebanon",LE,LE08,26329,33.8333,36,-798018,1,Israel,IS,IS,,31.5,34.75,IS,20260620013000,https://www.tribuneindia.com/news/world/continuation-of-this-situation-will-cost-them-dearly-iran-warns-us-over-mou-commitments-on-lebanon/
1309909538,20260620,202606,2026,2026.4658,ISR,ISRAEL,ISR,,,,,,,,LBN,LEBANON,LBN,,,,,,,,0,190,190,19,4,-10.0,1,1,1,-5.25291828793775,1,Israel,IS,IS,,31.5,34.75,IS,1,Israel,IS,IS,,31.5,34.75,IS,4,"Bekaa Valley, Béa, Lebanon",LE,LE08,26329,33.8333,36,-798018,20260620013000,https://news.webindia123.com/news/Articles/World/20260620/4464888.html
1309909539,20260620,202606,2026,2026.4658,ISR,ISRAEL,ISR,,,,,,,,LBNREB,LEBANON,LBN,,,,,REB,,,0,0356,035,03,1,7.0,1,1,1,-3.35305719921104,1,Israel,IS,IS,,31.5,34.75,IS,4,"Bekaa Valley, Béa, Lebanon",LE,LE08,26329,33.8333,36,-798018,1,Israel,IS,IS,,31.5,34.75,IS,20260620013000,https://www.tribuneindia.com/news/world/continuation-of-this-situation-will-cost-them-dearly-iran-warns-us-over-mou-commitments-on-lebanon/
1309909540,20260620,202606,2026,2026.4658,ISR,ISRAEL,ISR,,,,,,,,LBNREB,LEBANON,LBN,,,,,REB,,,0,0356,035,03,1,7.0,1,1,1,-5.25291828793775,1,Israel,IS,IS,,31.5,34.75,IS,1,Israel,IS,IS,,31.5,34.75,IS,1,Israel,IS,IS,,31.5,34.75,IS,20260620013000,https://news.webindia123.com/news/Articles/World/20260620/4464888.html
1309909541,20260620,202606,2026,2026.4658,ISR,ISRAEL,ISR,,,,,,,,PSE,GAZA,PSE,,,,,,,,0,190,190,19,4,-10.0,1,1,1,-0.40241448692153,3,"Hillsborough, California, United States",US,USCA,CA081,37.5741,-122.379,1659735,3,"Hillsborough, California, United States",US,USCA,CA081,37.5741,-122.379,1659735,3,"Hillsborough, California, United States",US,USCA,CA081,37.5741,-122.379,1659735,20260620013000,https://www.mercurynews.com/2026/06/19/letters-article-doesnt-support-headline/
1309909542,20260620,202606,2026,2026.4658,ISR,ISRAEL,ISR,,,,,,,,PSE,GAZA,PSE,,,,,,,,0,190,190,19,4,-10.0,3,1,3,0,3,"Los Altos, California, United States",US,USCA,CA085,37.3852,-122.114,1659745,3,"Los Altos, California, United States",US,USCA,,37.3852,-122.114,1659745,3,"Los Altos, California, United States",US,USCA,,37.3852,-122.114,1659745,20260620013000,https://www.mercurynews.com/2026/06/19/letters-fire-safety-officials-work-protect-communities/
1309909543,20260620,202606,2026,2026.4658,ISRCVL,ISRAEL,ISR,,,,,CVL,,,,,,,,,,,,,0,010,010,01,1,0.0,1,1,1,-5.25291828793775,1,Israel,IS,IS,,31.5,34.75,IS,0,,,,,,,,4,"Bekaa Valley, Béa, Lebanon",LE,LE08,26329,33.8333,36,-798018,20260620013000,https://news.webindia123.com/news/Articles/World/20260620/4464888.html
1309909544,20260620,202606,2026,2026.4658,ISRCVL,ISRAEL,ISR,,,,,CVL,,,,,,,,,,,,,0,010,010,01,1,0.0,1,1,1,-5.25291828793775,1,Israel,IS,IS,,31.5,34.75,IS,0,,,,,,,,1,Israel,IS,IS,,31.5,34.75,IS,20260620013000,https://news.webindia123.com/news/Articles/World/20260620/4464888.html
1309909545,20260620,202606,2026,2026.4658,ITA,ITALY,ITA,,,,,,,,,,,,,,,,,,0,011,011,01,1,-0.1,3,1,3,-1.82926829268292,4,"Milan, Lombardia, Italy",IT,IT09,18363,45.4667,9.2,-121726,0,,,,,,,,4,"Milan, Lombardia, Italy",IT,IT09,18363,45.4667,9.2,-121726,20260620013000,https://www.abqjournal.com/news/beloved-painting-of-lordsburgs-first-woman-mayor-returns-to-city-hall/3066181
1309909546,20260620,202606,2026,2026.4658,ITA,ITALY,ITA,,,,,,,,,,,,,,,,,,0,011,011,01,1,-0.1,4,1,4,-3.23679727427597,1,Italy,IT,IT,,42.833333,12.833333,IT,0,,,,,,,,1,Italy,IT,IT,,42.833333,12.833333,IT,20260620013000,https://www.yahoo.com/news/us/articles/man-claims-own-home-middle-003425306.html
1309909547,20260620,202606,2026,2026.4658,ITA,ITALY,ITA,,,,,,,,,,,,,,,,,,0,040,040,04,1,1.0,3,1,3,-1.82926829268292,4,"Milan, Lombardia, Italy",IT,IT09,18363,45.4667,9.2,-121726,0,,,,,,,,4,"Milan, Lombardia, Italy",IT,IT09,18363,45.4667,9.2,-121726,20260620013000,https://www.abqjournal.com/news/beloved-painting-of-lordsburgs-first-woman-mayor-returns-to-city-hall/3066181
1309909548,20260620,202606,2026,2026.4658,ITA,ITALY,ITA,,,,,,,,,,,,,,,,,,1,043,043,04,1,2.8,8,1,8,5.55555555555556,4,"Reggio Emilia, Emilia-Romagna, Italy",IT,IT05,18341,44.7,10.6333,-126196,0,,,,,,,,4,"Reggio Emilia, Emilia-Romagna, Italy",IT,IT05,18341,44.7,10.6333,-126196,20260620013000,https://www.lbc.co.uk/article/digitalised-world-human-connection-kate-5Hjdbqk_2/
1309909549,20260620,202606,2026,2026.4658,ITA,ITALY,ITA,,,,,,,,,,,,,,,,,,0,111,111,11,3,-2.0,3,1,3,-1.82926829268292,4,"Milan, Lombardia, Italy",IT,IT09,18363,45.4667,9.2,-121726,0,,,,,,,,4,"Milan, Lombardia, Italy",IT,IT09,18363,45.4667,9.2,-121726,20260620013000,https://www.abqjournal.com/news/beloved-painting-of-lordsburgs-first-woman-mayor-returns-to-city-hall/3066181
1309909550,20260620,202606,2026,2026.4658,ITA,ITALY,ITA,,,,,,,,,,,,,,,,,,0,120,120,12,3,-4.0,4,1,4,-3.23679727427597,1,Italy,IT,IT,,42.833333,12.833333,IT,0,,,,,,,,1,Italy,IT,IT,,42.833333,12.833333,IT,20260620013000,https://www.yahoo.com/news/us/articles/man-claims-own-home-middle-003425306.html
