GLOBALEVENTID,SQLDATE,MonthYear,Year,FractionDate,Actor1Code,Actor1Name,Actor1CountryCode,Actor1KnownGroupCode,Actor1EthnicCode,Actor1Religion1Code,Actor1Religion2Code,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2KnownGroupCode,Actor2EthnicCode,Actor2Religion1Code,Actor2Religion2Code,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_FullName,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor2Geo_Type,Actor2Geo_FullName,Actor2Geo_CountryCode,Actor2Geo_ADM1Code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,ActionGeo_Type,ActionGeo_FullName,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,DATEADDED,SOURCEURL
1290412692,20260222,202602,2026,2026.1425,MED,WEBSITE,,,,,,MED,,,,,,,,,,,,,1,051,051,05,1,3.4,5,1,5,4.54545454545454,3,"Tremonton, Utah, United States",US,USUT,UT003,41.7119,-112.166,1433664,0,,,,,,,,3,"Tremonton, Utah, United States",US,USUT,UT003,41.7119,-112.166,1433664,20260222080000,https://www.standard.net/lifestyle/2026/feb/21/northern-utah-living-3-events-to-check-out-this-week-feb-21-march-1/
1290412693,20260222,202602,2026,2026.1425,MED,WEBSITE,,,,,,MED,,,,,,,,,,,,,1,090,090,09,2,-2.0,10,1,10,-2.02702702702703,1,United Kingdom,UK,UK,,54,-4,UK,0,,,,,,,,1,United Kingdom,UK,UK,,54,-4,UK,20260222080000,https://www.bournemouthecho.co.uk/news/25873896.nhs-sees-rise-website-searches-high-blood-pressure/
1290412694,20260222,202602,2026,2026.1425,MED,NEWSPAPER,,,,,,MED,,,,,,,,,,,,,1,110,110,11,3,-2.0,10,1,10,-0.940860215053765,4,"Dublin, Dublin, Ireland",EI,EI07,18288,53.3331,-6.24889,-1502554,0,,,,,,,,4,"Dublin, Dublin, Ireland",EI,EI07,18288,53.3331,-6.24889,-1502554,20260222080000,https://www.irishtimes.com/life-style/people/2026/02/21/inside-the-irish-times-printing-press-calm-orderly-working-at-breakneck-speed/
1290412695,20260222,202602,2026,2026.1425,MED,JOURNALIST,,,,,,MED,,,,,,,,,,,,,0,120,120,12,3,-4.0,6,1,6,-2.39774330042313,4,"Suva, Central, Fiji",FJ,FJ01,40197,-18.1333,178.417,-1195133,0,,,,,,,,4,"Suva, Central, Fiji",FJ,FJ01,40197,-18.1333,178.417,-1195133,20260222080000,https://www.fijivillage.com/news/jsc-holding-urgent-meeting-after-charters-detention-by-ficac-876e4d/
1290412696,20260222,202602,2026,2026.1425,MED,MEDIA,,,,,,MED,,,,,,,,,,,,,1,154,154,15,4,-7.2,10,1,10,-3.6697247706422,4,"Havana, Ciudad de La Habana, Cuba",CU,CU02,14613,23.1319,-82.3642,-1628751,0,,,,,,,,4,"Havana, Ciudad de La Habana, Cuba",CU,CU02,14613,23.1319,-82.3642,-1628751,20260222080000,https://jamaica-gleaner.com/article/news/20260222/cuba-not-threat-any-country
1290412697,20260222,202602,2026,2026.1425,MED,NEWSPAPER,,,,,,MED,,,CVL,PROPERTY OWNER,,,,,,CVL,,,0,040,040,04,1,1.0,5,1,5,0.33250207813799,3,"Peosta, Iowa, United States",US,USIA,IA061,42.4506,-90.8504,460080,3,"Peosta, Iowa, United States",US,USIA,IA061,42.4506,-90.8504,460080,3,"Peosta, Iowa, United States",US,USIA,IA061,42.4506,-90.8504,460080,20260222080000,https://www.telegraphherald.com/news/tri-state/article_26657a32-baf0-4d04-b00f-73b036ad0583.html
1290412698,20260222,202602,2026,2026.1425,MED,JOURNALIST,,,,,,MED,,,FJI,FIJI,FJI,,,,,,,,0,120,120,12,3,-4.0,4,1,4,-2.39774330042313,4,"Suva, Central, Fiji",FJ,FJ01,40197,-18.1333,178.417,-1195133,4,"Suva, Central, Fiji",FJ,FJ01,40197,-18.1333,178.417,-1195133,4,"Suva, Central, Fiji",FJ,FJ01,40197,-18.1333,178.417,-1195133,20260222080000,https://www.fijivillage.com/news/jsc-holding-urgent-meeting-after-charters-detention-by-ficac-876e4d/
1290412699,20260222,202602,2026,2026.1425,MED,RADIO STATION,,,,,,MED,,,GUY,STABROEK,GUY,,,,,,,,1,010,010,01,1,0.0,6,1,6,1.36986301369863,4,"Stabroek, Demerara-Mahaica, Guyana",GY,GY12,17145,6.8094,-58.1615,-922968,4,"Stabroek, Demerara-Mahaica, Guyana",GY,GY12,17145,6.8094,-58.1615,-922968,4,"Stabroek, Demerara-Mahaica, Guyana",GY,GY12,17145,6.8094,-58.1615,-922968,20260222080000,https://www.stabroeknews.com/2026/02/22/sunday/gordon-moseley-a-fixture-and-stalwart-of-the-local-journalism-community/
1290412700,20260222,202602,2026,2026.1425,MED,SPOKESMAN,,,,,,MED,,,MDV,MALE,MDV,,,,,,,,1,030,030,03,1,4.0,10,1,10,4.94505494505494,0,,,,,,,,0,,,,,,,,0,,,,,,,,20260222080000,https://www.bournemouthecho.co.uk/news/25874290.bournemouth-male-voice-choir-looking-new-members/
1290412701,20260222,202602,2026,2026.1425,MED,MEDIA,,,,,,MED,,,PRK,NORTH KOREA,PRK,,,,,,,,1,020,020,02,1,3.0,2,1,2,-3.2967032967033,1,North Korea,KN,KN,,40,127,KN,1,North Korea,KN,KN,,40,127,KN,1,North Korea,KN,KN,,40,127,KN,20260222080000,https://www.independent.ie/world-news/britain/andrews-right-hand-man-asked-epstein-to-arrange-trip-to-north-korea/a266996932.html
1290412702,20260222,202602,2026,2026.1425,MED,SPOKESMAN,,,,,,MED,,,kas,KASHMIRI,,,kas,,,,,,0,018,018,01,1,3.4,8,1,8,-6.01659751037344,5,"Kashmir, Jammu and Kashmir, India",IN,IN12,72809,33.9167,76.6667,-2098229,5,"Kashmir, Jammu and Kashmir, India",IN,IN12,72809,33.9167,76.6667,-2098229,5,"Kashmir, Jammu and Kashmir, India",IN,IN12,72809,33.9167,76.6667,-2098229,20260222080000,https://www.aljazeera.com/features/2026/2/22/attacked-in-india-kashmiri-shawl-sellers-choose-between-safety-livelihood
1290412703,20260222,202602,2026,2026.1425,MED,SPOKESMAN,,,,,,MED,,,kas,KASHMIRI,,,kas,,,,,,0,018,018,01,1,3.4,2,1,2,-6.01659751037344,5,"Uttar Pradesh, Uttar Pradesh, India",IN,IN36,17938,27.25,80.75,-2113996,5,"Kashmir, Jammu and Kashmir, India",IN,IN12,72809,33.9167,76.6667,-2098229,5,"Kashmir, Jammu and Kashmir, India",IN,IN12,72809,33.9167,76.6667,-2098229,20260222080000,https://www.aljazeera.com/features/2026/2/22/attacked-in-india-kashmiri-shawl-sellers-choose-between-safety-livelihood
1290412704,20260222,202602,2026,2026.1425,MEX,MEXICO,MEX,,,,,,,,,,,,,,,,,,1,090,090,09,2,-2.0,2,1,2,3.24207492795389,4,"Palo Alto, Hidalgo, Mexico",MX,MX13,20887,20.2,-99.4333,-1686872,0,,,,,,,,4,"Palo Alto, Hidalgo, Mexico",MX,MX13,20887,20.2,-99.4333,-1686872,20260222080000,https://www.telegraphherald.com/news/features/article_cd44ceb3-2cda-5ea1-8b55-87d748b67d12.html
1290412705,20260222,202602,2026,2026.1425,MEX,MEXICO,MEX,,,,,,,,,,,,,,,,,,1,090,090,09,2,-2.0,2,1,2,3.24207492795389,2,"California, United States",US,USCA,,36.17,-119.746,CA,0,,,,,,,,2,"California, United States",US,USCA,,36.17,-119.746,CA,20260222080000,https://www.telegraphherald.com/news/features/article_cd44ceb3-2cda-5ea1-8b55-87d748b67d12.html
1290412706,20260222,202602,2026,2026.1425,MIL,MILITARY,,,,,,MIL,,,,,,,,,,,,,0,071,071,07,2,7.4,5,1,5,-4.09145607701564,1,South Korea,KS,KS,,37,127.5,KS,0,,,,,,,,1,South Korea,KS,KS,,37,127.5,KS,20260222080000,https://www.koreatimes.co.kr/opinion/columns/columnists/chuninbum/20260222/koreas-understaffed-military-searching-for-the-root-cause-of-officer-recruitment-crisis
1290412707,20260222,202602,2026,2026.1425,MIL,MILITARY,,,,,,MIL,,,,,,,,,,,,,0,073,073,07,2,7.4,2,1,2,-1.171875,4,"Astana, Gorod Astana, Kazakhstan",KZ,KZ05,37174,51.1811,71.4278,-2334218,0,,,,,,,,4,"Astana, Gorod Astana, Kazakhstan",KZ,KZ05,37174,51.1811,71.4278,-2334218,20260222080000,https://astanatimes.com/2026/02/how-nature-shaped-life-in-kazakh-steppe-in-winter/
1290412708,20260222,202602,2026,2026.1425,MIL,MILITARY,,,,,,MIL,,,,,,,,,,,,,0,073,073,07,2,7.4,3,1,3,-1.171875,4,"Syrdarya, Kazakhstan (general), Kazakhstan",KZ,KZ00,37314,42.2,68.2,-2344405,0,,,,,,,,4,"Syrdarya, Kazakhstan (general), Kazakhstan",KZ,KZ00,37314,42.2,68.2,-2344405,20260222080000,https://astanatimes.com/2026/02/how-nature-shaped-life-in-kazakh-steppe-in-winter/
1290412709,20260222,202602,2026,2026.1425,MIL,MILITARY,,,,,,MIL,,,,,,,,,,,,,0,100,100,10,3,-5.0,5,1,5,-4.09145607701564,1,South Korea,KS,KS,,37,127.5,KS,0,,,,,,,,1,South Korea,KS,KS,,37,127.5,KS,20260222080000,https://www.koreatimes.co.kr/opinion/columns/columnists/chuninbum/20260222/koreas-understaffed-military-searching-for-the-root-cause-of-officer-recruitment-crisis
1290412710,20260222,202602,2026,2026.1425,MIL,MILITARY,,,,,,MIL,,,,,,,,,,,,,1,180,180,18,4,-9.0,5,1,5,-14.3344709897611,4,"Islamabad, Islamabad, Pakistan",PK,PK08,23674,33.7,73.1667,-2762812,0,,,,,,,,4,"Islamabad, Islamabad, Pakistan",PK,PK08,23674,33.7,73.1667,-2762812,20260222080000,https://en.dailypakistan.com.pk/22-Feb-2026/pakistan-announces-no-safe-havens-for-terrorists-in-afghanistan-amid-surge-in-attacks
1290412711,20260222,202602,2026,2026.1425,MIL,FIGHTER BOMBER,,,,,,MIL,,,CHN,CHINA,CHN,,,,,,,,1,036,036,03,1,4.0,5,1,5,0,4,"Pingtan, Guangdong, China",CH,CH30,13035,20.6827,109.951,10289512,4,"Pingtan, Guangdong, China",CH,CH30,13035,20.6827,109.951,10289512,4,"Fujian, Taoyuan Xian, Taiwan",TW,TW25,13277,25.0327,121.275,-2630822,20260222080000,http://www.jpost.com/international/article-887426
1290412712,20260222,202602,2026,2026.1425,MIL,MILITARY,,,,,,MIL,,,COP,SECURITY FORCE,,,,,,COP,,,1,180,180,18,4,-9.0,5,1,5,-14.3344709897611,4,"Islamabad, Islamabad, Pakistan",PK,PK08,23674,33.7,73.1667,-2762812,4,"Islamabad, Islamabad, Pakistan",PK,PK08,23674,33.7,73.1667,-2762812,4,"Islamabad, Islamabad, Pakistan",PK,PK08,23674,33.7,73.1667,-2762812,20260222080000,https://en.dailypakistan.com.pk/22-Feb-2026/pakistan-announces-no-safe-havens-for-terrorists-in-afghanistan-amid-surge-in-attacks
1290412713,20260222,202602,2026,2026.1425,MIL,MILITARY,,,,,,MIL,,,COP,SECURITY FORCE,,,,,,COP,,,1,190,190,19,4,-10.0,5,1,5,-14.3344709897611,1,Afghanistan,AF,AF,,33,66,AF,1,Afghanistan,AF,AF,,33,66,AF,1,Afghanistan,AF,AF,,33,66,AF,20260222080000,https://en.dailypakistan.com.pk/22-Feb-2026/pakistan-announces-no-safe-havens-for-terrorists-in-afghanistan-amid-surge-in-attacks
1290412714,20260222,202602,2026,2026.1425,MIL,ARMED FORCES,,,,,,MIL,,,GOV,PRESIDENT,,,,,,GOV,,,0,130,130,13,3,-4.4,5,1,5,-5.9190031152648,2,"Michigan, United States",US,USMI,,43.3504,-84.5603,MI,2,"Michigan, United States",US,USMI,,43.3504,-84.5603,MI,2,"Michigan, United States",US,USMI,,43.3504,-84.5603,MI,20260222080000,https://www.koreatimes.co.kr/opinion/columns/tribuneservice/20260222/hegseths-war-on-diversity-is-eroding-americas-military-edge
1290412715,20260222,202602,2026,2026.1425,MIL,MILITARY,,,,,,MIL,,,IRN,IRANIAN,IRN,,,,,,,,0,020,020,02,1,3.0,1,1,1,-3.4993270524899,4,"Al Udeid, Abu Z¸aby, United Arab Emirates",AE,AE01,25307,24.6167,51.4,-782284,4,"Al Udeid, Abu Z¸aby, United Arab Emirates",AE,AE01,25307,24.6167,51.4,-782284,4,"Al Udeid, Abu Z¸aby, United Arab Emirates",AE,AE01,25307,24.6167,51.4,-782284,20260222080000,https://www.newkerala.com/news/a/decision-made-attack-iran-former-cia-officer-john-401.htm
1290412716,20260222,202602,2026,2026.1425,MIL,MILITARY,,,,,,MIL,,,IRN,IRANIAN,IRN,,,,,,,,0,110,110,11,3,-2.0,1,1,1,-3.4993270524899,4,"Al Udeid, Abu Z¸aby, United Arab Emirates",AE,AE01,25307,24.6167,51.4,-782284,4,"Al Udeid, Abu Z¸aby, United Arab Emirates",AE,AE01,25307,24.6167,51.4,-782284,4,"Al Udeid, Abu Z¸aby, United Arab Emirates",AE,AE01,25307,24.6167,51.4,-782284,20260222080000,https://www.newkerala.com/news/a/decision-made-attack-iran-former-cia-officer-john-401.htm
1290412717,20260222,202602,2026,2026.1425,MIL,MILITARY,,,,,,MIL,,,IRNGOV,IRANIAN,IRN,,,,,GOV,,,0,020,020,02,1,3.0,1,1,1,-3.4993270524899,4,"Al Udeid, Abu Z¸aby, United Arab Emirates",AE,AE01,25307,24.6167,51.4,-782284,4,"Tehran, Tehran, Iran",IR,IR26,41130,35.75,51.5148,10074674,4,"Al Udeid, Abu Z¸aby, United Arab Emirates",AE,AE01,25307,24.6167,51.4,-782284,20260222080000,https://www.newkerala.com/news/a/decision-made-attack-iran-former-cia-officer-john-401.htm
1290412718,20260222,202602,2026,2026.1425,MIL,MILITARY,,,,,,MIL,,,IRNGOV,IRANIAN,IRN,,,,,GOV,,,0,110,110,11,3,-2.0,1,1,1,-3.4993270524899,4,"Al Udeid, Abu Z¸aby, United Arab Emirates",AE,AE01,25307,24.6167,51.4,-782284,4,"Tehran, Tehran, Iran",IR,IR26,41130,35.75,51.5148,10074674,4,"Al Udeid, Abu Z¸aby, United Arab Emirates",AE,AE01,25307,24.6167,51.4,-782284,20260222080000,https://www.newkerala.com/news/a/decision-made-attack-iran-former-cia-officer-john-401.htm
1290412719,20260222,202602,2026,2026.1425,MIL,FIGHTER BOMBER,,,,,,MIL,,,TWN,TAIWAN,TWN,,,,,,,,1,036,036,03,1,4.0,3,1,3,0,4,"Pingtan, Guangdong, China",CH,CH30,13035,20.6827,109.951,10289512,4,"Fujian, Taoyuan Xian, Taiwan",TW,TW25,13277,25.0327,121.275,-2630822,4,"Fujian, Taoyuan Xian, Taiwan",TW,TW25,13277,25.0327,121.275,-2630822,20260222080000,http://www.jpost.com/international/article-887426
1290412720,20260222,202602,2026,2026.1425,MIL,MILITARY,,,,,,MIL,,,UAF,MILITANT,,,,,,UAF,,,0,190,190,19,4,-10.0,10,1,10,-14.3344709897611,1,Afghanistan,AF,AF,,33,66,AF,1,Afghanistan,AF,AF,,33,66,AF,1,Afghanistan,AF,AF,,33,66,AF,20260222080000,https://en.dailypakistan.com.pk/22-Feb-2026/pakistan-announces-no-safe-havens-for-terrorists-in-afghanistan-amid-surge-in-attacks
1290412721,20260222,202602,2026,2026.1425,MIL,MILITARY,,,,,,MIL,,,USA,ARIZONA,USA,,,,,,,,1,043,043,04,1,2.8,10,1,10,1.91387559808613,2,"Arizona, United States",US,USAZ,,33.7712,-111.388,AZ,2,"Arizona, United States",US,USAZ,,33.7712,-111.388,AZ,2,"Arizona, United States",US,USAZ,,33.7712,-111.388,AZ,20260222080000,https://tucson.com/lifestyles/giving/article_f9c2780a-73be-4c8a-b4d6-07d075987879.html
1290412722,20260222,202602,2026,2026.1425,MNCUSA,NETFLIX,USA,,,,,MNC,,,GBR,LONDON,GBR,,,,,,,,1,112,112,11,3,-2.0,6,1,6,-1.49863760217984,2,"California, United States",US,USCA,,36.17,-119.746,CA,2,"California, United States",US,USCA,,36.17,-119.746,CA,2,"California, United States",US,USCA,,36.17,-119.746,CA,20260222080000,https://www.dailymail.co.uk/news/article-15578131/Gordon-Ramsays-ex-mistress-accuses-whitewashing-past-completely-misleading-fake-new-Netflix-series.html
1290412723,20260222,202602,2026,2026.1425,MNCUSA,DISNEY,USA,,,,,MNC,,,USA,UNITED STATES,USA,,,,,,,,0,046,046,04,1,7.0,4,1,4,2.83375314861461,1,United States,US,US,,39.828175,-98.5795,US,1,United States,US,US,,39.828175,-98.5795,US,1,United States,US,US,,39.828175,-98.5795,US,20260222080000,https://www.tvguide.co.uk/articles/the-walsh-sisters-bbc-one-irish-cast-marian-keyes/
1290412724,20260222,202602,2026,2026.1425,MNCUSAMED,GOOGLE,USA,,,,,MNC,MED,,,,,,,,,,,,1,090,090,09,2,-2.0,10,1,10,1.34575569358178,4,"Wrexham, Wrexham, United Kingdom",UK,UKZ4,40179,53.05,-3,-2612187,0,,,,,,,,4,"Wrexham, Wrexham, United Kingdom",UK,UKZ4,40179,53.05,-3,-2612187,20260222080000,https://www.dailypost.co.uk/news/north-wales-news/hidden-treasure-quarry-north-wales-33463316
1290412725,20260222,202602,2026,2026.1425,MOS,ISLAMIC,,,,MOS,,,,,EGY,EGYPT,EGY,,,,,,,,0,057,057,05,1,8.0,3,1,3,-4.38095238095239,4,"Gaza, Israel (general), Israel",IS,IS00,18315,31.4167,34.3333,-797156,1,Egypt,EG,EG,,27,30,EG,1,Egypt,EG,EG,,27,30,EG,20260222080000,https://www.omanobserver.om/article/1184824/oman/community/oman-condemns-remarks-on-israels-right-to-the-arab-territories
1290412726,20260222,202602,2026,2026.1425,MOS,IMAM,,,,MOS,,,,,PAK,ISLAMABAD,PAK,,,,,,,,1,180,180,18,4,-9.0,3,1,3,-8.14814814814818,4,"Balkh, Balkh, Afghanistan",AF,AF30,3480,36.7564,66.8972,-3370021,4,"Balkh, Balkh, Afghanistan",AF,AF30,3480,36.7564,66.8972,-3370021,4,"Balkh, Balkh, Afghanistan",AF,AF30,3480,36.7564,66.8972,-3370021,20260222080000,https://en.dailypakistan.com.pk/22-Feb-2026/pakistan-carries-out-military-strikes-hitting-ttp-daesh-terror-camps-in-afghanistan
1290412727,20260222,202602,2026,2026.1425,MOS,ISLAMIC,,,,MOS,,,,,USAGOV,THE US,USA,,,,,GOV,,,0,010,010,01,1,0.0,2,1,2,-4.38095238095239,4,"Jerusalem, Israel (general), Israel",IS,IS00,18315,31.7667,35.2333,-797092,4,"Jerusalem, Israel (general), Israel",IS,IS00,18315,31.7667,35.2333,-797092,4,"Jerusalem, Israel (general), Israel",IS,IS00,18315,31.7667,35.2333,-797092,20260222080000,https://www.omanobserver.om/article/1184824/oman/community/oman-condemns-remarks-on-israels-right-to-the-arab-territories
1290412728,20260222,202602,2026,2026.1425,MOS,ISLAMIC,,,,MOS,,,,,USAGOV,THE US,USA,,,,,GOV,,,0,010,010,01,1,0.0,2,1,2,-4.38095238095239,4,"Jerusalem, Israel (general), Israel",IS,IS00,18315,31.7667,35.2333,-797092,1,Egypt,EG,EG,,27,30,EG,1,Egypt,EG,EG,,27,30,EG,20260222080000,https://www.omanobserver.om/article/1184824/oman/community/oman-condemns-remarks-on-israels-right-to-the-arab-territories
1290412729,20260222,202602,2026,2026.1425,MOS,ISLAMIC,,,,MOS,,,,,USAGOV,THE US,USA,,,,,GOV,,,0,010,010,01,1,0.0,6,1,6,-4.38095238095239,4,"Gaza, Israel (general), Israel",IS,IS00,18315,31.4167,34.3333,-797156,1,Egypt,EG,EG,,27,30,EG,1,Egypt,EG,EG,,27,30,EG,20260222080000,https://www.omanobserver.om/article/1184824/oman/community/oman-condemns-remarks-on-israels-right-to-the-arab-territories
1290412730,20260222,202602,2026,2026.1425,MOSGOV,ISLAMIC,,,,MOS,,GOV,,,USAGOV,THE US,USA,,,,,GOV,,,0,111,111,11,3,-2.0,2,1,2,-4.38095238095239,4,"Jerusalem, Israel (general), Israel",IS,IS00,18315,31.7667,35.2333,-797092,4,"Jerusalem, Israel (general), Israel",IS,IS00,18315,31.7667,35.2333,-797092,4,"Jerusalem, Israel (general), Israel",IS,IS00,18315,31.7667,35.2333,-797092,20260222080000,https://www.omanobserver.om/article/1184824/oman/community/oman-condemns-remarks-on-israels-right-to-the-arab-territories
1290412731,20260222,202602,2026,2026.1425,MOSGOV,ISLAMIC,,,,MOS,,GOV,,,USAGOV,THE US,USA,,,,,GOV,,,0,111,111,11,3,-2.0,2,1,2,-4.38095238095239,4,"Jerusalem, Israel (general), Israel",IS,IS00,18315,31.7667,35.2333,-797092,1,Egypt,EG,EG,,27,30,EG,1,Egypt,EG,EG,,27,30,EG,20260222080000,https://www.omanobserver.om/article/1184824/oman/community/oman-condemns-remarks-on-israels-right-to-the-arab-territories
1290412732,20260222,202602,2026,2026.1425,MOSGOV,ISLAMIC,,,,MOS,,GOV,,,USAGOV,THE US,USA,,,,,GOV,,,0,111,111,11,3,-2.0,6,1,6,-4.38095238095239,4,"Gaza, Israel (general), Israel",IS,IS00,18315,31.4167,34.3333,-797156,1,Egypt,EG,EG,,27,30,EG,1,Egypt,EG,EG,,27,30,EG,20260222080000,https://www.omanobserver.om/article/1184824/oman/community/oman-condemns-remarks-on-israels-right-to-the-arab-territories
1290412733,20260222,202602,2026,2026.1425,NLD,AMSTERDAM,NLD,,,,,,,,,,,,,,,,,,1,190,190,19,4,-10.0,10,1,10,-4.26829268292683,4,"Amsterdam, Noord-Holland, Netherlands",NL,NL07,22373,52.35,4.91667,-2140479,0,,,,,,,,4,"Amsterdam, Noord-Holland, Netherlands",NL,NL07,22373,52.35,4.91667,-2140479,20260222080000,https://nltimes.nl/2026/02/22/amsterdam-asks-national-aid-combat-mold-social-housing
1290412734,20260222,202602,2026,2026.1425,NLD,NETHERLANDS,NLD,,,,,,,,USA,UNITED STATES,USA,,,,,,,,0,020,020,02,1,3.0,1,1,1,-0.47846889952153,4,"Amsterdam, Noord-Holland, Netherlands",NL,NL07,22373,52.35,4.91667,-2140479,4,"Amsterdam, Noord-Holland, Netherlands",NL,NL07,22373,52.35,4.91667,-2140479,4,"Amsterdam, Noord-Holland, Netherlands",NL,NL07,22373,52.35,4.91667,-2140479,20260222080000,https://nltimes.nl/2026/02/22/dutch-tax-authority-police-named-biggest-privacy-violators-2025
1290412735,20260222,202602,2026,2026.1425,NLD,NETHERLANDS,NLD,,,,,,,,USA,UNITED STATES,USA,,,,,,,,0,020,020,02,1,3.0,2,1,2,-0.47846889952153,4,"Amsterdam, Noord-Holland, Netherlands",NL,NL07,22373,52.35,4.91667,-2140479,1,United States,US,US,,39.828175,-98.5795,US,4,"Amsterdam, Noord-Holland, Netherlands",NL,NL07,22373,52.35,4.91667,-2140479,20260222080000,https://nltimes.nl/2026/02/22/dutch-tax-authority-police-named-biggest-privacy-violators-2025
1290412736,20260222,202602,2026,2026.1425,NLD,NETHERLANDS,NLD,,,,,,,,USA,UNITED STATES,USA,,,,,,,,0,051,051,05,1,3.4,1,1,1,-0.47846889952153,4,"Amsterdam, Noord-Holland, Netherlands",NL,NL07,22373,52.35,4.91667,-2140479,4,"Amsterdam, Noord-Holland, Netherlands",NL,NL07,22373,52.35,4.91667,-2140479,4,"Amsterdam, Noord-Holland, Netherlands",NL,NL07,22373,52.35,4.91667,-2140479,20260222080000,https://nltimes.nl/2026/02/22/dutch-tax-authority-police-named-biggest-privacy-violators-2025
1290412737,20260222,202602,2026,2026.1425,NLD,NETHERLANDS,NLD,,,,,,,,USA,UNITED STATES,USA,,,,,,,,0,051,051,05,1,3.4,2,1,2,-0.47846889952153,4,"Amsterdam, Noord-Holland, Netherlands",NL,NL07,22373,52.35,4.91667,-2140479,1,United States,US,US,,39.828175,-98.5795,US,4,"Amsterdam, Noord-Holland, Netherlands",NL,NL07,22373,52.35,4.91667,-2140479,20260222080000,https://nltimes.nl/2026/02/22/dutch-tax-authority-police-named-biggest-privacy-violators-2025
1290412738,20260222,202602,2026,2026.1425,NMR,NORTH AMERICA,NMR,,,,,,,,,,,,,,,,,,1,071,071,07,2,7.4,2,1,2,-2.0671834625323,2,"California, United States",US,USCA,,36.17,-119.746,CA,0,,,,,,,,2,"California, United States",US,USCA,,36.17,-119.746,CA,20260222080000,https://finance.yahoo.com/news/blue-owl-sold-private-loans-030009067.html
1290412739,20260222,202602,2026,2026.1425,NMR,NORTH AMERICA,NMR,,,,,,,,USA,UNITED STATES,USA,,,,,,,,1,071,071,07,2,7.4,2,1,2,-2.0671834625323,2,"California, United States",US,USCA,,36.17,-119.746,CA,2,"California, United States",US,USCA,,36.17,-119.746,CA,2,"California, United States",US,USCA,,36.17,-119.746,CA,20260222080000,https://finance.yahoo.com/news/blue-owl-sold-private-loans-030009067.html
1290412740,20260222,202602,2026,2026.1425,NOR,NORWAY,NOR,,,,,,,,,,,,,,,,,,0,018,018,01,1,3.4,4,1,4,-4.44444444444444,1,Norway,NO,NO,,62,10,NO,0,,,,,,,,1,Norway,NO,NO,,62,10,NO,20260222080000,https://freerepublic.com/focus/f-chat/4367823/posts
1290412741,20260222,202602,2026,2026.1425,NOR,NORWAY,NOR,,,,,,,,,,,,,,,,,,1,042,042,04,1,1.9,4,1,4,-4.44444444444444,1,Norway,NO,NO,,62,10,NO,0,,,,,,,,1,Norway,NO,NO,,62,10,NO,20260222080000,https://freerepublic.com/focus/f-chat/4367823/posts
1290412742,20260222,202602,2026,2026.1425,NOR,NORWAY,NOR,,,,,,,,,,,,,,,,,,1,050,050,05,1,3.5,2,1,2,-4.44444444444444,1,Mongolia,MG,MG,,46,105,MG,0,,,,,,,,1,Norway,NO,NO,,62,10,NO,20260222080000,https://freerepublic.com/focus/f-chat/4367823/posts
1290412743,20260222,202602,2026,2026.1425,NOR,NORWAY,NOR,,,,,,,,,,,,,,,,,,1,050,050,05,1,3.5,2,1,2,-4.44444444444444,1,Norway,NO,NO,,62,10,NO,0,,,,,,,,1,Norway,NO,NO,,62,10,NO,20260222080000,https://freerepublic.com/focus/f-chat/4367823/posts
1290412744,20260222,202602,2026,2026.1425,NZL,WELLINGTON,NZL,,,,,,,,,,,,,,,,,,1,010,010,01,1,0.0,7,1,7,-0.74183976261127,4,"Wellington, New Zealand (general), New Zealand",NZ,NZ00,22391,-41.3,174.783,-1521348,0,,,,,,,,4,"Wellington, New Zealand (general), New Zealand",NZ,NZ00,22391,-41.3,174.783,-1521348,20260222080000,https://jamaica-gleaner.com/article/news/20260222/route-design-not-dancehall
1290412745,20260222,202602,2026,2026.1425,NZL,NEW ZEALAND,NZL,,,,,,,,,,,,,,,,,,0,020,020,02,1,3.0,2,1,2,-2.00617283950617,4,"Oamaru, New Zealand (general), New Zealand",NZ,NZ00,22391,-45.1,170.967,-1514842,0,,,,,,,,4,"Oamaru, New Zealand (general), New Zealand",NZ,NZ00,22391,-45.1,170.967,-1514842,20260222080000,https://www.odt.co.nz/regions/north-otago/airport-issues-raised-councillors
1290412746,20260222,202602,2026,2026.1425,NZL,NEW ZEALAND,NZL,,,,,,,,,,,,,,,,,,0,020,020,02,1,3.0,1,1,1,-2.00617283950617,4,"Oamaru, New Zealand (general), New Zealand",NZ,NZ00,22391,-45.1,170.967,-1514842,0,,,,,,,,4,"Waitaki, New Zealand (general), New Zealand",NZ,NZ00,22391,-44.9333,171.1,-1521016,20260222080000,https://www.odt.co.nz/regions/north-otago/airport-issues-raised-councillors
