GLOBALEVENTID,SQLDATE,MonthYear,Year,FractionDate,Actor1Code,Actor1Name,Actor1CountryCode,Actor1KnownGroupCode,Actor1EthnicCode,Actor1Religion1Code,Actor1Religion2Code,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2KnownGroupCode,Actor2EthnicCode,Actor2Religion1Code,Actor2Religion2Code,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_FullName,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor2Geo_Type,Actor2Geo_FullName,Actor2Geo_CountryCode,Actor2Geo_ADM1Code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,ActionGeo_Type,ActionGeo_FullName,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,DATEADDED,SOURCEURL
1302995115,20260508,202605,2026,2026.3507,CUBGOV,CUBAN,CUB,,,,,GOV,,,USAGOV,THE WHITE HOUSE,USA,,,,,GOV,,,1,120,120,12,3,-4.0,3,1,3,-8.73015873015871,1,Cuba,CU,CU,,22,-79.5,CU,1,Cuba,CU,CU,,22,-79.5,CU,1,Cuba,CU,CU,,22,-79.5,CU,20260508013000,https://www.elciudadano.com/en/cuba-denounces-us-economic-sanctions-as-criminal-measures-targeting-its-population/05/07/
1302995116,20260508,202605,2026,2026.3507,CUBLEG,CUBA,CUB,,,,,LEG,,,CUB,CUBA,CUB,,,,,,,,1,010,010,01,1,0.0,1,1,1,-4.86577181208053,4,"Bay Of Pigs, Matanzas, Cuba",CU,CU03,14751,22.18,-81.1664,-1618230,4,"Bay Of Pigs, Matanzas, Cuba",CU,CU03,14751,22.18,-81.1664,-1618230,4,"Bay Of Pigs, Matanzas, Cuba",CU,CU03,14751,22.18,-81.1664,-1618230,20260508013000,https://www.cubaheadlines.com/articles/328505
1302995117,20260508,202605,2026,2026.3507,CUBLEG,CUBA,CUB,,,,,LEG,,,CUB,CUBA,CUB,,,,,,,,1,051,051,05,1,3.4,1,1,1,-4.86577181208053,4,"Bay Of Pigs, Matanzas, Cuba",CU,CU03,14751,22.18,-81.1664,-1618230,4,"Bay Of Pigs, Matanzas, Cuba",CU,CU03,14751,22.18,-81.1664,-1618230,4,"Bay Of Pigs, Matanzas, Cuba",CU,CU03,14751,22.18,-81.1664,-1618230,20260508013000,https://www.cubaheadlines.com/articles/328505
1302995118,20260508,202605,2026,2026.3507,CUBLEG,CUBA,CUB,,,,,LEG,,,CUB,CUBA,CUB,,,,,,,,1,0841,084,08,2,7.0,1,1,1,-4.86577181208053,4,"Bay Of Pigs, Matanzas, Cuba",CU,CU03,14751,22.18,-81.1664,-1618230,4,"Bay Of Pigs, Matanzas, Cuba",CU,CU03,14751,22.18,-81.1664,-1618230,4,"Bay Of Pigs, Matanzas, Cuba",CU,CU03,14751,22.18,-81.1664,-1618230,20260508013000,https://www.cubaheadlines.com/articles/328505
1302995119,20260508,202605,2026,2026.3507,CVL,VILLAGER,,,,,,CVL,,,,,,,,,,,,,1,010,010,01,1,0.0,2,1,2,1.96850393700788,4,"Lakeba, Eastern, Fiji",FJ,FJ02,40197,-18.2167,-178.783,-1188444,0,,,,,,,,4,"Lakeba, Eastern, Fiji",FJ,FJ02,40197,-18.2167,-178.783,-1188444,20260508013000,https://fijisun.com.fj:443/news/nation/lakeba-villager-calls-mps-free-riders-in-electoral-system-criticism
1302995120,20260508,202605,2026,2026.3507,CVL,VILLAGER,,,,,,CVL,,,,,,,,,,,,,0,010,010,01,1,0.0,2,1,2,-3.38983050847458,4,"Ludhiana, Punjab, India",IN,IN23,17830,30.9,75.85,-2102840,0,,,,,,,,4,"Ludhiana, Punjab, India",IN,IN23,17830,30.9,75.85,-2102840,20260508013000,https://indianexpress.com/article/cities/chandigarh/born-in-poverty-died-in-it-too-ludhiana-couples-suicide-note-that-leaves-more-questions-than-answers-10678528/
1302995121,20260508,202605,2026,2026.3507,CVL,VOTER,,,,,,CVL,,,,,,,,,,,,,0,010,010,01,1,0.0,10,1,10,-0.61779242174629,2,"Maine, United States",US,USME,,44.6074,-69.3977,ME,0,,,,,,,,2,"Maine, United States",US,USME,,44.6074,-69.3977,ME,20260508013000,https://www.wmtw.com/article/graham-platner-maine-senate-candidate-democrat/71187024
1302995122,20260508,202605,2026,2026.3507,CVL,RESIDENTS,,,,,,CVL,,,,,,,,,,,,,1,012,012,01,1,-0.4,6,1,6,-3.63408521303258,4,"Adelaide, South Australia, Australia",AS,AS05,5256,-34.9333,138.6,-1555188,0,,,,,,,,4,"Adelaide, South Australia, Australia",AS,AS05,5256,-34.9333,138.6,-1555188,20260508013000,https://www.wzzm13.com/article/news/local/muskegon/owner-adelaide-pointe-in-hot-water-on-social-media-yet-again/69-f2d032ac-4d86-4d78-9e91-4e40076f7b1a
1302995123,20260508,202605,2026,2026.3507,CVL,TRAVELER,,,,,,CVL,,,,,,,,,,,,,1,012,012,01,1,-0.4,8,1,8,-3.15789473684211,2,"Illinois, United States",US,USIL,,40.3363,-89.0022,IL,0,,,,,,,,2,"Illinois, United States",US,USIL,,40.3363,-89.0022,IL,20260508013000,https://www.kfvs12.com/2026/05/07/heartland-reaction-hantavirus-outbreak-cruise-ship-leaves-3-dead-5-sick/
1302995124,20260508,202605,2026,2026.3507,CVL,RESIDENTS,,,,,,CVL,,,,,,,,,,,,,1,012,012,01,1,-0.4,20,1,10,-2.61194029850746,1,Spain,SP,SP,,40,-4,SP,0,,,,,,,,1,Spain,SP,SP,,40,-4,SP,20260508013000,https://www.firstcoastnews.com/article/news/local/construction-starts-timucuan-trail-fort-caroline-road-path/77-5738fd0c-dc96-41cc-9e09-2cdaab4c9abb
1302995125,20260508,202605,2026,2026.3507,CVL,CONSTITUENT,,,,,,CVL,,,,,,,,,,,,,0,013,013,01,1,0.4,2,1,2,3.9298669891173,4,"Abuja, Abuja Federal Capital Territory, Nigeria",NI,NI11,191147,9.08333,7.53333,-1997013,0,,,,,,,,4,"Abuja, Abuja Federal Capital Territory, Nigeria",NI,NI11,191147,9.08333,7.53333,-1997013,20260508013000,https://punchng.com/apc-primaries-tinubu-govs-aspirants-submit-nomination-forms/
1302995126,20260508,202605,2026,2026.3507,CVL,CONSTITUENT,,,,,,CVL,,,,,,,,,,,,,0,013,013,01,1,0.4,8,1,8,3.9298669891173,4,"Katsina, Katsina, Nigeria",NI,NI24,22565,12.9894,7.60063,-2015012,0,,,,,,,,4,"Katsina, Katsina, Nigeria",NI,NI24,22565,12.9894,7.60063,-2015012,20260508013000,https://punchng.com/apc-primaries-tinubu-govs-aspirants-submit-nomination-forms/
1302995127,20260508,202605,2026,2026.3507,CVL,VOTER,,,,,,CVL,,,,,,,,,,,,,0,014,014,01,1,0.0,6,1,6,-0.61779242174629,2,"Maine, United States",US,USME,,44.6074,-69.3977,ME,0,,,,,,,,2,"Maine, United States",US,USME,,44.6074,-69.3977,ME,20260508013000,https://www.wmtw.com/article/graham-platner-maine-senate-candidate-democrat/71187024
1302995128,20260508,202605,2026,2026.3507,CVL,COMMUNITY,,,,,,CVL,,,,,,,,,,,,,1,017,017,01,1,0.0,3,1,3,2.85714285714286,4,"Langley, British Columbia, Canada",CA,CA02,12552,49.1,-122.65,-567692,0,,,,,,,,4,"Langley, British Columbia, Canada",CA,CA02,12552,49.1,-122.65,-567692,20260508013000,https://aldergrovestar.com/2026/05/07/cadets-discover-service-pathways-at-langley-airport/
1302995129,20260508,202605,2026,2026.3507,CVL,VILLAGER,,,,,,CVL,,,,,,,,,,,,,1,020,020,02,1,3.0,12,1,10,-2.59259259259259,4,"Lau Province, Fiji (general), Fiji",FJ,FJ00,40197,-18.3333,-178.5,-1188531,0,,,,,,,,4,"Lau Province, Fiji (general), Fiji",FJ,FJ00,40197,-18.3333,-178.5,-1188531,20260508013000,https://fijisun.com.fj:443/news/nation/waiqori-villagers-call-for-removal-of-immunity-clause-in-2013-constitution
1302995130,20260508,202605,2026,2026.3507,CVL,COMMUNITY,,,,,,CVL,,,,,,,,,,,,,1,020,020,02,1,3.0,10,1,10,2.85714285714286,1,France,FR,FR,,46,2,FR,0,,,,,,,,1,France,FR,FR,,46,2,FR,20260508013000,https://www.bridportnews.co.uk/news/26079388.three-cups-hotel-marks-poignant-anniversary-week/
1302995131,20260508,202605,2026,2026.3507,CVL,COMMUNITY,,,,,,CVL,,,,,,,,,,,,,0,030,030,03,1,4.0,10,1,10,4.78955007256894,5,"Plateau State, Plateau, Nigeria",NI,NI49,23046,9.16667,9.75,-2024992,0,,,,,,,,5,"Plateau State, Plateau, Nigeria",NI,NI49,23046,9.16667,9.75,-2024992,20260508013000,https://punchng.com/sustainable-peace-achievable-in-plateau-foundation-insists/
1302995132,20260508,202605,2026,2026.3507,CVL,CITIZEN,,,,,,CVL,,,,,,,,,,,,,0,036,036,03,1,4.0,5,1,5,-8.73015873015871,1,Cuba,CU,CU,,22,-79.5,CU,0,,,,,,,,1,Cuba,CU,CU,,22,-79.5,CU,20260508013000,https://www.elciudadano.com/en/cuba-denounces-us-economic-sanctions-as-criminal-measures-targeting-its-population/05/07/
1302995133,20260508,202605,2026,2026.3507,CVL,COMMUNITY,,,,,,CVL,,,,,,,,,,,,,0,051,051,05,1,3.4,3,1,3,5.94262295081967,4,"Nangang, Hualian Xian, Taiwan",TW,TW10,13277,23.7436,121.457,-2634483,0,,,,,,,,4,"Nangang, Hualian Xian, Taiwan",TW,TW10,13277,23.7436,121.457,-2634483,20260508013000,https://www.miragenews.com/asus-rog-marks-20-years-of-innovation-at-1669859/
1302995134,20260508,202605,2026,2026.3507,CVL,COMMUNITY,,,,,,CVL,,,,,,,,,,,,,0,051,051,05,1,3.4,2,1,2,5.94262295081967,4,"Taipei, T'ai-pei, Taiwan",TW,TW03,13277,25.0478,121.532,-2637882,0,,,,,,,,4,"Taipei, T'ai-pei, Taiwan",TW,TW03,13277,25.0478,121.532,-2637882,20260508013000,https://www.miragenews.com/asus-rog-marks-20-years-of-innovation-at-1669859/
1302995135,20260508,202605,2026,2026.3507,CVL,VILLAGE,,,,,,CVL,,,,,,,,,,,,,0,051,051,05,1,3.4,6,1,6,3.94431554524362,3,"Tinley Park, Illinois, United States",US,USIL,IL031,41.5734,-87.7845,419738,0,,,,,,,,3,"Tinley Park, Illinois, United States",US,USIL,,41.5734,-87.7845,419738,20260508013000,https://www.fox32chicago.com/news/tinley-park-car-wash-manager-saves-pregnant-womans-life-after-sudden-collapse
1302995136,20260508,202605,2026,2026.3507,CVL,COMMUNITY,,,,,,CVL,,,,,,,,,,,,,0,060,060,06,2,6.0,5,1,5,-0.61779242174629,2,"Maine, United States",US,USME,,44.6074,-69.3977,ME,0,,,,,,,,2,"Maine, United States",US,USME,,44.6074,-69.3977,ME,20260508013000,https://www.wmtw.com/article/graham-platner-maine-senate-candidate-democrat/71187024
1302995137,20260508,202605,2026,2026.3507,CVL,IMMIGRANT,,,,,,CVL,,,,,,,,,,,,,0,071,071,07,2,7.4,6,1,6,-3.99334442595674,2,"Florida, United States",US,USFL,,27.8333,-81.717,FL,0,,,,,,,,2,"Florida, United States",US,USFL,,27.8333,-81.717,FL,20260508013000,https://www.dailykos.com/stories/2026/5/7/800033118/community/alligator-alcatraz-is-such-a-money-pit-florida-and-the-feds-discuss-its-closure/
1302995138,20260508,202605,2026,2026.3507,CVL,SETTLEMENT,,,,,,CVL,,,,,,,,,,,,,1,071,071,07,2,7.4,10,1,10,-0.777604976671849,2,"Tennessee, United States",US,USTN,,35.7449,-86.7489,TN,0,,,,,,,,2,"Tennessee, United States",US,USTN,,35.7449,-86.7489,TN,20260508013000,https://www.newsweek.com/blue-cross-blue-shield-2b-settlement-how-to-claim-your-payment-11925722
1302995139,20260508,202605,2026,2026.3507,CVL,RESIDENTS,,,,,,CVL,,,,,,,,,,,,,1,111,111,11,3,-2.0,10,1,10,-5.81395348837209,0,,,,,,,,0,,,,,,,,0,,,,,,,,20260508013000,https://wwmt.com/news/local/wildwood-apartments-condemned-off-main-kalamazoo-township-sign-tenants-lose-homes-building-unsafe-michigan-wwmt
1302995140,20260508,202605,2026,2026.3507,CVL,POPULATION,,,,,,CVL,,,,,,,,,,,,,1,111,111,11,3,-2.0,10,1,10,-1.30293159609121,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,0,,,,,,,,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,20260508013000,https://www.nydailynews.com/2026/05/07/nyc-rent-guidelines-board-rent-freeze-possibility/
1302995141,20260508,202605,2026,2026.3507,CVL,POPULATION,,,,,,CVL,,,,,,,,,,,,,1,120,120,12,3,-4.0,10,1,10,-2.02020202020202,4,"Tokyo, Tokyo, Japan",JA,JA40,36340,35.685,139.751,-246227,0,,,,,,,,4,"Tokyo, Tokyo, Japan",JA,JA40,36340,35.685,139.751,-246227,20260508013000,https://www.bangkokpost.com/life/social-and-lifestyle/3251693/looking-to-japan-for-thailands-future
1302995142,20260508,202605,2026,2026.3507,CVL,VILLAGE,,,,,,CVL,,,,,,,,,,,,,1,190,190,19,4,-10.0,5,1,5,0.23174971031286,0,,,,,,,,0,,,,,,,,0,,,,,,,,20260508013000,https://punchng.com/kwara-aspirant-supports-slain-forest-guards-families-with-n1m/
1302995143,20260508,202605,2026,2026.3507,CVL,COMMUNITY,,,,,,CVL,,,,,,,,,,,,,0,190,190,19,4,-10.0,6,1,6,-9.10951893551693,5,"Plateau State, Plateau, Nigeria",NI,NI49,23046,9.16667,9.75,-2024992,0,,,,,,,,5,"Plateau State, Plateau, Nigeria",NI,NI49,23046,9.16667,9.75,-2024992,20260508013000,https://punchng.com/borno-attack-claims-two-soldiers-zamfara-ied-blast-kills-six/
1302995144,20260508,202605,2026,2026.3507,CVL,RESIDENTS,,,,,,CVL,,,AUS,AUSTRALIA,AUS,,,,,,,,1,012,012,01,1,-0.4,4,1,4,-3.63408521303258,4,"Adelaide, South Australia, Australia",AS,AS05,5256,-34.9333,138.6,-1555188,4,"Adelaide, South Australia, Australia",AS,AS05,5256,-34.9333,138.6,-1555188,4,"Adelaide, South Australia, Australia",AS,AS05,5256,-34.9333,138.6,-1555188,20260508013000,https://www.wzzm13.com/article/news/local/muskegon/owner-adelaide-pointe-in-hot-water-on-social-media-yet-again/69-f2d032ac-4d86-4d78-9e91-4e40076f7b1a
1302995145,20260508,202605,2026,2026.3507,CVL,VOTER,,,,,,CVL,,,AUS,AUSTRALIA,AUS,,,,,,,,1,014,014,01,1,0.0,2,1,2,-2.79069767441861,4,"Mandurah, Western Australia, Australia",AS,AS08,5522,-32.5269,115.722,-1585527,4,"Mandurah, Western Australia, Australia",AS,AS08,5522,-32.5269,115.722,-1585527,4,"Mandurah, Western Australia, Australia",AS,AS08,5522,-32.5269,115.722,-1585527,20260508013000,https://www.mandurahmail.com.au/story/9242192/a-tough-ask-coalition-braces-for-by-election-defeat/
1302995146,20260508,202605,2026,2026.3507,CVL,VOTER,,,,,,CVL,,,AUS,AUSTRALIA,AUS,,,,,,,,1,014,014,01,1,0.0,2,1,2,-2.72314674735249,4,"Nelson Bay, New South Wales, Australia",AS,AS02,5096,-32.7204,152.144,-1591182,4,"Nelson Bay, New South Wales, Australia",AS,AS02,5096,-32.7204,152.144,-1591182,4,"Nelson Bay, New South Wales, Australia",AS,AS02,5096,-32.7204,152.144,-1591182,20260508013000,https://www.portstephensexaminer.com.au/story/9242192/a-tough-ask-coalition-braces-for-by-election-defeat/
1302995147,20260508,202605,2026,2026.3507,CVL,VOTER,,,,,,CVL,,,AUSELI,AUSTRALIA,AUS,,,,,ELI,,,1,014,014,01,1,0.0,2,1,2,-2.79069767441861,4,"Mandurah, Western Australia, Australia",AS,AS08,5522,-32.5269,115.722,-1585527,4,"Mandurah, Western Australia, Australia",AS,AS08,5522,-32.5269,115.722,-1585527,4,"Mandurah, Western Australia, Australia",AS,AS08,5522,-32.5269,115.722,-1585527,20260508013000,https://www.mandurahmail.com.au/story/9242192/a-tough-ask-coalition-braces-for-by-election-defeat/
1302995148,20260508,202605,2026,2026.3507,CVL,VOTER,,,,,,CVL,,,AUSELI,AUSTRALIA,AUS,,,,,ELI,,,1,014,014,01,1,0.0,2,1,2,-2.72314674735249,4,"Nelson Bay, New South Wales, Australia",AS,AS02,5096,-32.7204,152.144,-1591182,4,"Nelson Bay, New South Wales, Australia",AS,AS02,5096,-32.7204,152.144,-1591182,4,"Nelson Bay, New South Wales, Australia",AS,AS02,5096,-32.7204,152.144,-1591182,20260508013000,https://www.portstephensexaminer.com.au/story/9242192/a-tough-ask-coalition-braces-for-by-election-defeat/
1302995149,20260508,202605,2026,2026.3507,CVL,COMMUNITY,,,,,,CVL,,,CAN,CANADA,CAN,,,,,,,,1,173,173,17,4,-5.0,8,2,8,-11.7525882727927,1,Canada,CA,CA,,60,-96,CA,1,Canada,CA,CA,,60,-96,CA,1,Canada,CA,CA,,60,-96,CA,20260508013000,https://www.castanetkamloops.net/news/Alberta/613200/Sentence-hiked-for-man-who-cut-off-woman-s-finger-and-forced-her-to-eat-it
1302995150,20260508,202605,2026,2026.3507,CVL,VILLAGER,,,,,,CVL,,,FJI,FIJI,FJI,,,,,,,,1,020,020,02,1,3.0,8,1,8,-2.59259259259259,4,"Lau Province, Fiji (general), Fiji",FJ,FJ00,40197,-18.3333,-178.5,-1188531,4,"Lau Province, Fiji (general), Fiji",FJ,FJ00,40197,-18.3333,-178.5,-1188531,4,"Lau Province, Fiji (general), Fiji",FJ,FJ00,40197,-18.3333,-178.5,-1188531,20260508013000,https://fijisun.com.fj:443/news/nation/waiqori-villagers-call-for-removal-of-immunity-clause-in-2013-constitution
1302995151,20260508,202605,2026,2026.3507,CVL,CITIZEN,,,,,,CVL,,,GOV,GOVERNMENT,,,,,,GOV,,,1,014,014,01,1,0.0,10,1,10,5.4320987654321,0,,,,,,,,0,,,,,,,,0,,,,,,,,20260508013000,https://punchng.com/gombe-apc-gov-consensus-candidate-pledges-inclusive-governance/
1302995152,20260508,202605,2026,2026.3507,CVL,CITIZEN,,,,,,CVL,,,GOV,GOVERNMENT,,,,,,GOV,,,1,020,020,02,1,3.0,5,1,5,-2.63929618768328,4,"Delhi, Delhi, India",IN,IN07,17911,28.6667,77.2167,-2094230,4,"Delhi, Delhi, India",IN,IN07,17911,28.6667,77.2167,-2094230,4,"Delhi, Delhi, India",IN,IN07,17911,28.6667,77.2167,-2094230,20260508013000,https://indianexpress.com/article/cities/delhi/65-buyers-at-risk-china-dependence-industry-opposes-delhi-govts-2028-petrol-two-wheeler-ban-proposal-10678355/
1302995153,20260508,202605,2026,2026.3507,CVL,RESIDENTS,,,,,,CVL,,,GOV,MAYOR,,,,,,GOV,,,0,040,040,04,1,1.0,3,1,3,-3.63408521303258,2,"Florida, United States",US,USFL,,27.8333,-81.717,FL,2,"Florida, United States",US,USFL,,27.8333,-81.717,FL,2,"Florida, United States",US,USFL,,27.8333,-81.717,FL,20260508013000,https://www.wzzm13.com/article/news/local/muskegon/owner-adelaide-pointe-in-hot-water-on-social-media-yet-again/69-f2d032ac-4d86-4d78-9e91-4e40076f7b1a
1302995154,20260508,202605,2026,2026.3507,CVL,RESIDENTS,,,,,,CVL,,,GOV,MAYOR,,,,,,GOV,,,0,111,111,11,3,-2.0,3,1,3,-3.63408521303258,2,"Florida, United States",US,USFL,,27.8333,-81.717,FL,2,"Florida, United States",US,USFL,,27.8333,-81.717,FL,2,"Florida, United States",US,USFL,,27.8333,-81.717,FL,20260508013000,https://www.wzzm13.com/article/news/local/muskegon/owner-adelaide-pointe-in-hot-water-on-social-media-yet-again/69-f2d032ac-4d86-4d78-9e91-4e40076f7b1a
1302995155,20260508,202605,2026,2026.3507,CVL,POPULATION,,,,,,CVL,,,JPN,JAPAN,JPN,,,,,,,,1,114,114,11,3,-2.0,5,1,5,-2.02020202020202,4,"Kanagawa, Fukushima, Japan",JA,JA08,33885,37.5833,139.917,-232311,4,"Kanagawa, Fukushima, Japan",JA,JA08,33885,37.5833,139.917,-232311,4,"Kanagawa, Fukushima, Japan",JA,JA08,33885,37.5833,139.917,-232311,20260508013000,https://www.bangkokpost.com/life/social-and-lifestyle/3251693/looking-to-japan-for-thailands-future
1302995156,20260508,202605,2026,2026.3507,CVL,COMMUNITY,,,,,,CVL,,,JUD,ADVOCATE,,,,,,JUD,,,1,010,010,01,1,0.0,3,1,3,-2.16216216216217,3,"Hidden Meadows, California, United States",US,USCA,CA073,33.2253,-117.113,1867027,3,"San Diego, California, United States",US,USCA,,32.7153,-117.157,1661377,3,"San Diego, California, United States",US,USCA,,32.7153,-117.157,1661377,20260508013000,https://www.times-advocate.com/articles/esco-unsheltered-homeless-declines-11-7/
1302995157,20260508,202605,2026,2026.3507,CVL,VOTER,,,,,,CVL,,,JUD,JUDGE,,,,,,JUD,,,0,013,013,01,1,0.4,6,1,6,2.26700251889169,3,"Daviess County, Kentucky, United States",US,USKY,KY059,37.7,-87.1167,516876,3,"Daviess County, Kentucky, United States",US,USKY,,37.7,-87.1167,516876,3,"Daviess County, Kentucky, United States",US,USKY,,37.7,-87.1167,516876,20260508013000,https://www.messenger-inquirer.com/news/local/mccarty-proud-of-record-as-daviess-county-clerk/article_88059d5f-c9d3-5594-840e-2af6d3646da1.html
1302995158,20260508,202605,2026,2026.3507,CVL,RESIDENTS,,,,,,CVL,,,LAB,EMPLOYEE,,,,,,LAB,,,0,114,114,11,3,-2.0,5,1,5,-4.14269275028768,3,"La Palma, California, United States",US,USCA,CA059,33.8464,-118.047,1652737,3,"La Palma, California, United States",US,USCA,,33.8464,-118.047,1652737,3,"La Palma, California, United States",US,USCA,,33.8464,-118.047,1652737,20260508013000,https://www.loscerritosnews.net/2026/05/07/la-palma-mayors-law-school-hit-with-lawsuit-flagged-by-state-bar-then-shut-down/
1302995159,20260508,202605,2026,2026.3507,CVL,VOTER,,,,,,CVL,,,LEG,PARLIAMENT,,,,,,LEG,,,1,014,014,01,1,0.0,6,1,6,-2.79069767441861,4,"Mandurah, Western Australia, Australia",AS,AS08,5522,-32.5269,115.722,-1585527,4,"Mandurah, Western Australia, Australia",AS,AS08,5522,-32.5269,115.722,-1585527,4,"Mandurah, Western Australia, Australia",AS,AS08,5522,-32.5269,115.722,-1585527,20260508013000,https://www.mandurahmail.com.au/story/9242192/a-tough-ask-coalition-braces-for-by-election-defeat/
1302995160,20260508,202605,2026,2026.3507,CVL,VOTER,,,,,,CVL,,,LEG,PARLIAMENT,,,,,,LEG,,,1,014,014,01,1,0.0,6,1,6,-2.72314674735249,4,"Nelson Bay, New South Wales, Australia",AS,AS02,5096,-32.7204,152.144,-1591182,4,"Nelson Bay, New South Wales, Australia",AS,AS02,5096,-32.7204,152.144,-1591182,4,"Nelson Bay, New South Wales, Australia",AS,AS02,5096,-32.7204,152.144,-1591182,20260508013000,https://www.portstephensexaminer.com.au/story/9242192/a-tough-ask-coalition-braces-for-by-election-defeat/
1302995161,20260508,202605,2026,2026.3507,CVL,COMMUNITY,,,,,,CVL,,,NGA,NIGERIA,NGA,,,,,,,,0,190,190,19,4,-10.0,4,1,4,-9.10951893551693,5,"Plateau State, Plateau, Nigeria",NI,NI49,23046,9.16667,9.75,-2024992,5,"Plateau State, Plateau, Nigeria",NI,NI49,23046,9.16667,9.75,-2024992,5,"Plateau State, Plateau, Nigeria",NI,NI49,23046,9.16667,9.75,-2024992,20260508013000,https://punchng.com/borno-attack-claims-two-soldiers-zamfara-ied-blast-kills-six/
1302995162,20260508,202605,2026,2026.3507,CVL,CONSTITUENT,,,,,,CVL,,,USA,MEMPHIS,USA,,,,,,,,0,010,010,01,1,0.0,7,1,7,-2.6697177726926,3,"Memphis, Tennessee, United States",US,USTN,TN157,35.1495,-90.049,1326388,3,"Memphis, Tennessee, United States",US,USTN,TN157,35.1495,-90.049,1326388,3,"Memphis, Tennessee, United States",US,USTN,TN157,35.1495,-90.049,1326388,20260508013000,https://www.nashvillescene.com/news/pithinthewind/republicans-pass-congressional-maps-memphis/article_31574449-fa0c-4bd1-b268-d8fc95547d31.html
1302995163,20260508,202605,2026,2026.3507,CVL,TRAVELER,,,,,,CVL,,,USA,UNITED STATES,USA,,,,,,,,1,012,012,01,1,-0.4,2,1,2,-3.15789473684211,2,"Illinois, United States",US,USIL,,40.3363,-89.0022,IL,2,"Illinois, United States",US,USIL,,40.3363,-89.0022,IL,2,"Illinois, United States",US,USIL,,40.3363,-89.0022,IL,20260508013000,https://www.kfvs12.com/2026/05/07/heartland-reaction-hantavirus-outbreak-cruise-ship-leaves-3-dead-5-sick/
1302995164,20260508,202605,2026,2026.3507,CVL,VOTER,,,,,,CVL,,,USA,UNITED STATES,USA,,,,,,,,0,014,014,01,1,0.0,4,1,4,-0.61779242174629,2,"Maine, United States",US,USME,,44.6074,-69.3977,ME,2,"Maine, United States",US,USME,,44.6074,-69.3977,ME,2,"Maine, United States",US,USME,,44.6074,-69.3977,ME,20260508013000,https://www.wmtw.com/article/graham-platner-maine-senate-candidate-democrat/71187024
1302995165,20260508,202605,2026,2026.3507,CVL,RESIDENTS,,,,,,CVL,,,USA,THE US,USA,,,,,,,,0,042,042,04,1,1.9,10,1,10,-3.85438972162741,2,"Texas, United States",US,USTX,,31.106,-97.6475,TX,2,"Texas, United States",US,USTX,,31.106,-97.6475,TX,2,"Texas, United States",US,USTX,,31.106,-97.6475,TX,20260508013000,https://www.channelnewsasia.com/world/hantavirus-countries-track-passengers-cruise-ship-6108471
1302995166,20260508,202605,2026,2026.3507,CVL,VOTER,,,,,,CVL,,,USA,CALIFORNIA,USA,,,,,,,,0,043,043,04,1,2.8,5,1,5,-0.90556274256145,2,"California, United States",US,USCA,,36.17,-119.746,CA,2,"California, United States",US,USCA,,36.17,-119.746,CA,2,"California, United States",US,USCA,,36.17,-119.746,CA,20260508013000,https://www.dailykos.com/stories/2026/5/7/800035198/stateandlocal/jane-fonda-joins-tom-steyer-amid-personal-loss-to-push-climate-awareness/
1302995167,20260508,202605,2026,2026.3507,CVL,VILLAGE,,,,,,CVL,,,USA,UNITED STATES,USA,,,,,,,,0,051,051,05,1,3.4,4,1,4,3.94431554524362,3,"Tinley Park, Illinois, United States",US,USIL,IL031,41.5734,-87.7845,419738,3,"Tinley Park, Illinois, United States",US,USIL,,41.5734,-87.7845,419738,3,"Tinley Park, Illinois, United States",US,USIL,,41.5734,-87.7845,419738,20260508013000,https://www.fox32chicago.com/news/tinley-park-car-wash-manager-saves-pregnant-womans-life-after-sudden-collapse
1302995168,20260508,202605,2026,2026.3507,CVL,TRAVELER,,,,,,CVL,,,USA,UNITED STATES,USA,,,,,,,,1,190,190,19,4,-10.0,1,1,1,-5.88235294117647,3,"Houston, Texas, United States",US,USTX,TX201,29.7633,-95.3633,1380948,2,"Texas, United States",US,USTX,,31.106,-97.6475,TX,2,"Texas, United States",US,USTX,,31.106,-97.6475,TX,20260508013000,https://www.lmtonline.com/news/houston-texas/article/travelers-table-murder-suicide-22247774.php
1302995169,20260508,202605,2026,2026.3507,CVL,TRAVELER,,,,,,CVL,,,USA,TEXAS,USA,,,,,,,,1,190,190,19,4,-10.0,4,1,4,-5.88235294117647,2,"Texas, United States",US,USTX,,31.106,-97.6475,TX,2,"Texas, United States",US,USTX,,31.106,-97.6475,TX,2,"Texas, United States",US,USTX,,31.106,-97.6475,TX,20260508013000,https://www.lmtonline.com/news/houston-texas/article/travelers-table-murder-suicide-22247774.php
