GLOBALEVENTID,SQLDATE,MonthYear,Year,FractionDate,Actor1Code,Actor1Name,Actor1CountryCode,Actor1KnownGroupCode,Actor1EthnicCode,Actor1Religion1Code,Actor1Religion2Code,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2KnownGroupCode,Actor2EthnicCode,Actor2Religion1Code,Actor2Religion2Code,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_FullName,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor2Geo_Type,Actor2Geo_FullName,Actor2Geo_CountryCode,Actor2Geo_ADM1Code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,ActionGeo_Type,ActionGeo_FullName,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,DATEADDED,SOURCEURL
1318578185,20260817,202608,2026,2026.6219,LEG,CHAMBER,,,,,,LEG,,,EDU,SCHOOL,,,,,,EDU,,,1,172,172,17,4,-5.0,10,1,10,-2.51798561151079,4,"Paris, France (general), France",FR,FR00,16282,48.8667,2.33333,-1456928,4,"Paris, France (general), France",FR,FR00,16282,48.8667,2.33333,-1456928,4,"Paris, France (general), France",FR,FR00,16282,48.8667,2.33333,-1456928,20260817050000,https://www.thestar.com.my/tech/tech-news/2026/08/17/frances-top-court-blocks-under-15-social-media-ban-citing-constitutional-freedoms
1318578186,20260817,202608,2026,2026.6219,LEG,CONGRESS,,,,,,LEG,,,FRA,FRANCE,FRA,,,,,,,,0,186,186,18,4,-10.0,2,1,2,-2.52901437727351,4,"Paris, France (general), France",FR,FR00,16282,48.8667,2.33333,-1456928,4,"Paris, France (general), France",FR,FR00,16282,48.8667,2.33333,-1456928,4,"Paris, France (general), France",FR,FR00,16282,48.8667,2.33333,-1456928,20260817050000,https://www.wsws.org/en/articles/2026/08/17/axpj-a17.html
1318578187,20260817,202608,2026,2026.6219,LEG,SENATOR,,,,,,LEG,,,GOV,PRESIDENT,,,,,,GOV,,,0,111,111,11,3,-2.0,8,1,8,-1.5485407980941,4,"Seoul, Soul-t'ukpyolsi, South Korea",KS,KS11,24984,37.5664,127,-716583,4,"Seoul, Soul-t'ukpyolsi, South Korea",KS,KS11,24984,37.5664,127,-716583,4,"Seoul, Soul-t'ukpyolsi, South Korea",KS,KS11,24984,37.5664,127,-716583,20260817050000,https://www.dailymail.com/news/article-16057247/Trump-North-Soouth-Korea-military-exercises.html
1318578188,20260817,202608,2026,2026.6219,LEG,CONGRESS,,,,,,LEG,,,GOV,PRESIDENT,,,,,,GOV,,,1,186,186,18,4,-10.0,12,2,12,0.17152658662092,1,Israel,IS,IS,,31.5,34.75,IS,1,Israel,IS,IS,,31.5,34.75,IS,1,Israel,IS,IS,,31.5,34.75,IS,20260817050000,https://www.smh.com.au/world/north-america/trump-s-shocking-grab-for-power-will-create-secrecy-for-him-and-his-cronies-20260816-p60ope.html
1318578189,20260817,202608,2026,2026.6219,LEG,CONGRESS,,,,,,LEG,,,USA,UNITED STATES,USA,,,,,,,,1,186,186,18,4,-10.0,4,2,4,0.17152658662092,3,"White House, District of Columbia, United States",US,USDC,,38.8951,-77.0364,531871,1,Israel,IS,IS,,31.5,34.75,IS,3,"White House, District of Columbia, United States",US,USDC,,38.8951,-77.0364,531871,20260817050000,https://www.smh.com.au/world/north-america/trump-s-shocking-grab-for-power-will-create-secrecy-for-him-and-his-cronies-20260816-p60ope.html
1318578190,20260817,202608,2026,2026.6219,LEG,CONGRESS,,,,,,LEG,,,USAGOV,UNITED STATES,USA,,,,,GOV,,,1,186,186,18,4,-10.0,4,2,4,0.17152658662092,3,"White House, District of Columbia, United States",US,USDC,,38.8951,-77.0364,531871,3,"White House, District of Columbia, United States",US,USDC,,38.8951,-77.0364,531871,3,"White House, District of Columbia, United States",US,USDC,,38.8951,-77.0364,531871,20260817050000,https://www.smh.com.au/world/north-america/trump-s-shocking-grab-for-power-will-create-secrecy-for-him-and-his-cronies-20260816-p60ope.html
1318578191,20260817,202608,2026,2026.6219,LTU,LITHUANIA,LTU,,,,,,,,IGOWSTNAT,NATO,WST,NAT,,,,IGO,,,0,042,042,04,1,1.9,2,1,2,-7.39972337482712,1,Lithuania,LH,LH,,56,24,LH,4,"Berlin, Berlin, Germany",GM,GM16,16538,52.5167,13.4,-1746443,1,Lithuania,LH,LH,,56,24,LH,20260817050000,https://www.wsws.org/en/articles/2026/08/17/lqvk-a17.html
1318578192,20260817,202608,2026,2026.6219,LTU,LITHUANIA,LTU,,,,,,,,IGOWSTNAT,NATO,WST,NAT,,,,IGO,,,0,042,042,04,1,1.9,2,1,2,-7.39972337482712,1,Lithuania,LH,LH,,56,24,LH,1,Lithuania,LH,LH,,56,24,LH,1,Lithuania,LH,LH,,56,24,LH,20260817050000,https://www.wsws.org/en/articles/2026/08/17/lqvk-a17.html
1318578193,20260817,202608,2026,2026.6219,MAR,MOROCCAN,MAR,,,,,,,,FRA,PARIS,FRA,,,,,,,,0,050,050,05,1,3.5,1,1,1,-4.47761194029851,4,"Gaza, Israel (general), Israel",IS,IS00,18315,31.4167,34.3333,-797156,1,Morocco,MO,MO,,32,-5,MO,1,Morocco,MO,MO,,32,-5,MO,20260817050000,https://www.wsws.org/en/articles/2026/08/16/wbyr-a16.html
1318578194,20260817,202608,2026,2026.6219,MAR,MOROCCAN,MAR,,,,,,,,FRA,PARIS,FRA,,,,,,,,0,050,050,05,1,3.5,1,1,1,-4.47761194029851,1,Morocco,MO,MO,,32,-5,MO,4,"Paris, France (general), France",FR,FR00,16282,48.8667,2.33333,-1456928,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,20260817050000,https://www.wsws.org/en/articles/2026/08/16/wbyr-a16.html
1318578195,20260817,202608,2026,2026.6219,MAR,MOROCCAN,MAR,,,,,,,,USA,WASHINGTON,USA,,,,,,,,0,050,050,05,1,3.5,1,1,1,-4.47761194029851,4,"Gaza, Israel (general), Israel",IS,IS00,18315,31.4167,34.3333,-797156,1,Morocco,MO,MO,,32,-5,MO,1,Morocco,MO,MO,,32,-5,MO,20260817050000,https://www.wsws.org/en/articles/2026/08/16/wbyr-a16.html
1318578196,20260817,202608,2026,2026.6219,MAR,MOROCCAN,MAR,,,,,,,,USA,WASHINGTON,USA,,,,,,,,0,050,050,05,1,3.5,1,1,1,-4.47761194029851,1,Morocco,MO,MO,,32,-5,MO,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,20260817050000,https://www.wsws.org/en/articles/2026/08/16/wbyr-a16.html
1318578197,20260817,202608,2026,2026.6219,MARGOV,MOROCCAN,MAR,,,,,GOV,,,FRA,PARIS,FRA,,,,,,,,0,050,050,05,1,3.5,4,1,4,-4.47761194029851,1,Morocco,MO,MO,,32,-5,MO,4,"Paris, France (general), France",FR,FR00,16282,48.8667,2.33333,-1456928,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,20260817050000,https://www.wsws.org/en/articles/2026/08/16/wbyr-a16.html
1318578198,20260817,202608,2026,2026.6219,MARGOV,MOROCCO,MAR,,,,,GOV,,,FRA,FRANCE,FRA,,,,,,,,0,050,050,05,1,3.5,2,1,2,-4.47761194029851,1,Morocco,MO,MO,,32,-5,MO,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,20260817050000,https://www.wsws.org/en/articles/2026/08/16/wbyr-a16.html
1318578199,20260817,202608,2026,2026.6219,MARGOV,MOROCCAN,MAR,,,,,GOV,,,USA,WASHINGTON,USA,,,,,,,,0,050,050,05,1,3.5,6,1,6,-4.47761194029851,1,Morocco,MO,MO,,32,-5,MO,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,20260817050000,https://www.wsws.org/en/articles/2026/08/16/wbyr-a16.html
1318578200,20260817,202608,2026,2026.6219,MDV,MALE,MDV,,,,,,,,,,,,,,,,,,0,014,014,01,1,0.0,6,1,6,0,2,"Michigan, United States",US,USMI,,43.3504,-84.5603,MI,0,,,,,,,,2,"Michigan, United States",US,USMI,,43.3504,-84.5603,MI,20260817050000,https://glamsham.com/hollywood/entertainment-news/gillian-anderson-reveals-secret-teenage-relationship-with-a-girl/
1318578201,20260817,202608,2026,2026.6219,MED,PUBLICATION,,,,,,MED,,,,,,,,,,,,,0,010,010,01,1,0.0,3,1,3,-1.35635018495684,4,"Pretoria, Gauteng, South Africa",SF,SF06,77346,-25.7069,28.2294,-1273769,0,,,,,,,,4,"Pretoria, Gauteng, South Africa",SF,SF06,77346,-25.7069,28.2294,-1273769,20260817050000,https://www.businessday.co.za/news/law/2026-08-17-information-regulator-goes-to-the-sca-in-new-bid-to-stop-publication-of-matric-results/
1318578202,20260817,202608,2026,2026.6219,MED,NEWS AGENCY,,,,,,MED,,,,,,,,,,,,,1,010,010,01,1,0.0,5,1,5,-3.57142857142857,4,"Lakhisarai, Bihar, India",IN,IN34,70101,25.1833,86.0833,-2102833,0,,,,,,,,4,"Lakhisarai, Bihar, India",IN,IN34,70101,25.1833,86.0833,-2102833,20260817050000,https://www.perthnow.com.au/news/disaster-and-emergency/six-worshippers-killed-in-stampede-at-indian-temple-c-22735238
1318578203,20260817,202608,2026,2026.6219,MED,WEB SITE,,,,,,MED,,,,,,,,,,,,,1,010,010,01,1,0.0,2,1,2,-6.09756097560975,3,"Granite City, Illinois, United States",US,USIL,IL119,38.7014,-90.1487,409282,0,,,,,,,,3,"Granite City, Illinois, United States",US,USIL,,38.7014,-90.1487,409282,20260817050000,https://www.wsws.org/en/articles/2026/08/17/kqkt-a17.html
1318578204,20260817,202608,2026,2026.6219,MED,WEB SITE,,,,,,MED,,,,,,,,,,,,,1,010,010,01,1,0.0,3,1,3,-6.09756097560975,1,Japan,JA,JA,,36,138,JA,0,,,,,,,,1,Japan,JA,JA,,36,138,JA,20260817050000,https://www.wsws.org/en/articles/2026/08/17/kqkt-a17.html
1318578205,20260817,202608,2026,2026.6219,MED,MEDIA,,,,,,MED,,,,,,,,,,,,,1,055,055,05,1,7.0,20,2,20,-3.88941287871727,0,,,,,,,,0,,,,,,,,0,,,,,,,,20260817050000,https://economictimes.indiatimes.com/magazines/panache/stop-apologising-for-who-you-are-ankur-warikoo-shares-7-things-you-should-never-apologise-for/articleshow/133286046.cms
1318578206,20260817,202608,2026,2026.6219,MED,WEBSITE,,,,,,MED,,,,,,,,,,,,,1,090,090,09,2,-2.0,10,1,10,-3.66492146596859,3,"Cheatham County, Tennessee, United States",US,USTN,TN021,36.2667,-87.1,1639731,0,,,,,,,,3,"Cheatham County, Tennessee, United States",US,USTN,,36.2667,-87.1,1639731,20260817050000,https://wcyb.com/news/local/have-you-been-flocked-website-checks-if-your-license-plate-was-searched-in-lpr-network
1318578207,20260817,202608,2026,2026.6219,MED,PUBLICATION,,,,,,MED,,,,,,,,,,,,,0,128,128,12,3,-5.0,10,1,10,-1.35635018495684,4,"Pretoria, Gauteng, South Africa",SF,SF06,77346,-25.7069,28.2294,-1273769,0,,,,,,,,4,"Pretoria, Gauteng, South Africa",SF,SF06,77346,-25.7069,28.2294,-1273769,20260817050000,https://www.businessday.co.za/news/law/2026-08-17-information-regulator-goes-to-the-sca-in-new-bid-to-stop-publication-of-matric-results/
1318578208,20260817,202608,2026,2026.6219,MED,MEDIA,,,,,,MED,,,,,,,,,,,,,1,172,172,17,4,-5.0,20,1,10,-4.04709345106696,1,Australia,AS,AS,,-25,135,AS,0,,,,,,,,1,Australia,AS,AS,,-25,135,AS,20260817050000,https://www.abc.net.au/news/2026-08-17/teen-social-media-ban-efficacy-sharks-tech-companies/107044990
1318578209,20260817,202608,2026,2026.6219,MED,WEB SITE,,,,,,MED,,,,,,,,,,,,,1,190,190,19,4,-10.0,5,1,5,-6.09756097560975,3,"Granite City, Illinois, United States",US,USIL,IL119,38.7014,-90.1487,409282,0,,,,,,,,3,"Granite City, Illinois, United States",US,USIL,,38.7014,-90.1487,409282,20260817050000,https://www.wsws.org/en/articles/2026/08/17/kqkt-a17.html
1318578210,20260817,202608,2026,2026.6219,MED,PUBLICATION,,,,,,MED,,,AFR,AFRICA,AFR,,,,,,,,0,010,010,01,1,0.0,2,1,2,-1.35635018495684,4,"Pretoria, Gauteng, South Africa",SF,SF06,77346,-25.7069,28.2294,-1273769,4,"Pretoria, Gauteng, South Africa",SF,SF06,77346,-25.7069,28.2294,-1273769,4,"Pretoria, Gauteng, South Africa",SF,SF06,77346,-25.7069,28.2294,-1273769,20260817050000,https://www.businessday.co.za/news/law/2026-08-17-information-regulator-goes-to-the-sca-in-new-bid-to-stop-publication-of-matric-results/
1318578211,20260817,202608,2026,2026.6219,MED,WEBSITE,,,,,,MED,,,CVL,COMMUNITY,,,,,,CVL,,,1,010,010,01,1,0.0,10,1,10,4.46194225721785,5,"Pembrokeshire, Pembrokeshire, United Kingdom",UK,UKY7,40180,51.8333,-4.91667,-2605141,5,"Pembrokeshire, Pembrokeshire, United Kingdom",UK,UKY7,40180,51.8333,-4.91667,-2605141,5,"Pembrokeshire, Pembrokeshire, United Kingdom",UK,UKY7,40180,51.8333,-4.91667,-2605141,20260817050000,https://www.westerntelegraph.co.uk/news/26463298.new-milford-haven-lido-plans-historic-rath-site/
1318578212,20260817,202608,2026,2026.6219,MED,MAGAZINE,,,,,,MED,,,EDU,COLLEGE,,,,,,EDU,,,0,046,046,04,1,7.0,10,1,10,-2.50347705146036,4,"Burnham, Somerset, United Kingdom",UK,UKM3,40129,51.2417,-2.99528,-2591330,4,"Burnham, Somerset, United Kingdom",UK,UKM3,40129,51.2417,-2.99528,-2591330,4,"Burnham, Somerset, United Kingdom",UK,UKM3,40129,51.2417,-2.99528,-2591330,20260817050000,https://bmmagazine.co.uk/news/startups-losing-faith-government-procurement/
1318578213,20260817,202608,2026,2026.6219,MED,WEB SITE,,,,,,MED,,,LAB,WORKER,,,,,,LAB,,,1,010,010,01,1,0.0,2,1,2,-6.09756097560975,3,"Granite City, Illinois, United States",US,USIL,IL119,38.7014,-90.1487,409282,3,"Granite City, Illinois, United States",US,USIL,,38.7014,-90.1487,409282,3,"Granite City, Illinois, United States",US,USIL,,38.7014,-90.1487,409282,20260817050000,https://www.wsws.org/en/articles/2026/08/17/kqkt-a17.html
1318578214,20260817,202608,2026,2026.6219,MED,WEB SITE,,,,,,MED,,,LAB,WORKER,,,,,,LAB,,,1,010,010,01,1,0.0,3,1,3,-6.09756097560975,1,Japan,JA,JA,,36,138,JA,1,Japan,JA,JA,,36,138,JA,1,Japan,JA,JA,,36,138,JA,20260817050000,https://www.wsws.org/en/articles/2026/08/17/kqkt-a17.html
1318578215,20260817,202608,2026,2026.6219,MED,WEB SITE,,,,,,MED,,,LAB,WORKER,,,,,,LAB,,,1,190,190,19,4,-10.0,5,1,5,-6.09756097560975,3,"Granite City, Illinois, United States",US,USIL,IL119,38.7014,-90.1487,409282,3,"Granite City, Illinois, United States",US,USIL,,38.7014,-90.1487,409282,3,"Granite City, Illinois, United States",US,USIL,,38.7014,-90.1487,409282,20260817050000,https://www.wsws.org/en/articles/2026/08/17/kqkt-a17.html
1318578216,20260817,202608,2026,2026.6219,MED,MEDIA,,,,,,MED,,,MEDLEG,MEDIA,,,,,,MED,LEG,,0,042,042,04,1,1.9,2,1,2,5.88235294117647,4,"Guwahati, Assam, India",IN,IN03,17583,26.1833,91.7333,-2096059,4,"Guwahati, Assam, India",IN,IN03,17583,26.1833,91.7333,-2096059,4,"Guwahati, Assam, India",IN,IN03,17583,26.1833,91.7333,-2096059,20260817050000,https://www.sentinelassam.com/cities/guwahati-city/guwahati-80th-independence-day-celebrated-across-city
1318578217,20260817,202608,2026,2026.6219,MED,MEDIA,,,,,,MED,,,MEDLEG,MEDIA,,,,,,MED,LEG,,0,042,042,04,1,1.9,8,1,8,5.88235294117647,4,"Maligaon, Rajasthan, India",IN,IN24,17851,28.2208,75.4933,10447151,4,"Maligaon, Rajasthan, India",IN,IN24,17851,28.2208,75.4933,10447151,4,"Maligaon, Rajasthan, India",IN,IN24,17851,28.2208,75.4933,10447151,20260817050000,https://www.sentinelassam.com/cities/guwahati-city/guwahati-80th-independence-day-celebrated-across-city
1318578218,20260817,202608,2026,2026.6219,MED,TELEVISION,,,,,,MED,,,PRK,NORTH KOREAN,PRK,,,,,,,,0,010,010,01,1,0.0,2,1,2,-1.5485407980941,4,"Hanoi, Ha N?i, Vietnam, Republic Of",VM,VM44,74067,21.0333,105.85,-3714993,4,"Hanoi, Ha N?i, Vietnam, Republic Of",VM,VM44,74067,21.0333,105.85,-3714993,4,"Hanoi, Ha N?i, Vietnam, Republic Of",VM,VM44,74067,21.0333,105.85,-3714993,20260817050000,https://www.dailymail.com/news/article-16057247/Trump-North-Soouth-Korea-military-exercises.html
1318578219,20260817,202608,2026,2026.6219,MED,TELEVISION,,,,,,MED,,,PRK,NORTH KOREAN,PRK,,,,,,,,0,010,010,01,1,0.0,8,1,8,-1.5485407980941,1,North Korea,KN,KN,,40,127,KN,1,North Korea,KN,KN,,40,127,KN,1,North Korea,KN,KN,,40,127,KN,20260817050000,https://www.dailymail.com/news/article-16057247/Trump-North-Soouth-Korea-military-exercises.html
1318578220,20260817,202608,2026,2026.6219,MED,JOURNALIST,,,,,,MED,,,RUS,RUSSIA,RUS,,,,,,,,0,043,043,04,1,2.8,2,1,2,-5.30726256983241,1,Hungary,HU,HU,,47,20,HU,1,Russia,RS,RS,,60,100,RS,1,Hungary,HU,HU,,47,20,HU,20260817050000,https://www.wsws.org/en/articles/2026/08/17/oahq-a17.html
1318578221,20260817,202608,2026,2026.6219,MED,JOURNALIST,,,,,,MED,,,RUS,RUSSIA,RUS,,,,,,,,0,043,043,04,1,2.8,8,1,8,-5.30726256983241,1,Russia,RS,RS,,60,100,RS,1,Russia,RS,RS,,60,100,RS,1,Russia,RS,RS,,60,100,RS,20260817050000,https://www.wsws.org/en/articles/2026/08/17/oahq-a17.html
1318578222,20260817,202608,2026,2026.6219,MED,WEB SITE,,,,,,MED,,,TUR,TURKEY,TUR,,,,,,,,1,017,017,01,1,0.0,6,1,6,-2.52901437727351,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156,-2960561,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156,-2960561,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156,-2960561,20260817050000,https://www.wsws.org/en/articles/2026/08/17/axpj-a17.html
1318578223,20260817,202608,2026,2026.6219,MED,WEB SITE,,,,,,MED,,,TUR,TURKEY,TUR,,,,,,,,1,017,017,01,1,0.0,1,1,1,-2.52901437727351,4,"Prinkipo, Istanbul, Turkey",TU,TU34,27886,40.8678,29.1331,-740557,4,"Paris, France (general), France",FR,FR00,16282,48.8667,2.33333,-1456928,4,"Paris, France (general), France",FR,FR00,16282,48.8667,2.33333,-1456928,20260817050000,https://www.wsws.org/en/articles/2026/08/17/axpj-a17.html
1318578224,20260817,202608,2026,2026.6219,MED,WEB SITE,,,,,,MED,,,TUR,TURKEY,TUR,,,,,,,,1,017,017,01,1,0.0,1,1,1,-2.52901437727351,4,"Prinkipo, Istanbul, Turkey",TU,TU34,27886,40.8678,29.1331,-740557,4,"Prinkipo, Istanbul, Turkey",TU,TU34,27886,40.8678,29.1331,-740557,4,"Prinkipo, Istanbul, Turkey",TU,TU34,27886,40.8678,29.1331,-740557,20260817050000,https://www.wsws.org/en/articles/2026/08/17/axpj-a17.html
1318578225,20260817,202608,2026,2026.6219,MED,JOURNALIST,,,,,,MED,,,UKR,UKRAINE,UKR,,,,,,,,0,043,043,04,1,2.8,2,1,2,-5.30726256983241,1,Hungary,HU,HU,,47,20,HU,1,Russia,RS,RS,,60,100,RS,1,Hungary,HU,HU,,47,20,HU,20260817050000,https://www.wsws.org/en/articles/2026/08/17/oahq-a17.html
1318578226,20260817,202608,2026,2026.6219,MED,JOURNALIST,,,,,,MED,,,UKR,UKRAINE,UKR,,,,,,,,0,043,043,04,1,2.8,6,1,6,-5.30726256983241,1,Russia,RS,RS,,60,100,RS,4,"Kyiv, Kyyiv, Misto, Ukraine",UP,UP12,28554,50.4333,30.5167,-1044367,1,Russia,RS,RS,,60,100,RS,20260817050000,https://www.wsws.org/en/articles/2026/08/17/oahq-a17.html
1318578227,20260817,202608,2026,2026.6219,MED,JOURNALIST,,,,,,MED,,,UKR,UKRAINE,UKR,,,,,,,,0,043,043,04,1,2.8,2,1,2,-5.30726256983241,1,Russia,RS,RS,,60,100,RS,1,Russia,RS,RS,,60,100,RS,1,Russia,RS,RS,,60,100,RS,20260817050000,https://www.wsws.org/en/articles/2026/08/17/oahq-a17.html
1318578228,20260817,202608,2026,2026.6219,MEDLEG,MEDIA,,,,,,MED,LEG,,MED,MEDIA,,,,,,MED,,,0,043,043,04,1,2.8,2,1,2,5.88235294117647,4,"Guwahati, Assam, India",IN,IN03,17583,26.1833,91.7333,-2096059,4,"Guwahati, Assam, India",IN,IN03,17583,26.1833,91.7333,-2096059,4,"Guwahati, Assam, India",IN,IN03,17583,26.1833,91.7333,-2096059,20260817050000,https://www.sentinelassam.com/cities/guwahati-city/guwahati-80th-independence-day-celebrated-across-city
1318578229,20260817,202608,2026,2026.6219,MEDLEG,MEDIA,,,,,,MED,LEG,,MED,MEDIA,,,,,,MED,,,0,043,043,04,1,2.8,8,1,8,5.88235294117647,4,"Maligaon, Rajasthan, India",IN,IN24,17851,28.2208,75.4933,10447151,4,"Maligaon, Rajasthan, India",IN,IN24,17851,28.2208,75.4933,10447151,4,"Maligaon, Rajasthan, India",IN,IN24,17851,28.2208,75.4933,10447151,20260817050000,https://www.sentinelassam.com/cities/guwahati-city/guwahati-80th-independence-day-celebrated-across-city
1318578230,20260817,202608,2026,2026.6219,MEX,MEXICO,MEX,,,,,,,,GOV,PRESIDENT,,,,,,GOV,,,1,010,010,01,1,0.0,2,1,2,-8.64527629233511,2,"New Jersey, United States",US,USNJ,,40.314,-74.5089,NJ,2,"New Jersey, United States",US,USNJ,,40.314,-74.5089,NJ,2,"New Jersey, United States",US,USNJ,,40.314,-74.5089,NJ,20260817050000,https://www.newsweek.com/fbi-arrests-top-10-most-wanted-suspect-heres-who-remains-on-list-12328612
1318578231,20260817,202608,2026,2026.6219,MEX,MEXICO,MEX,,,,,,,,GOV,PRESIDENT,,,,,,GOV,,,1,173,173,17,4,-5.0,2,1,2,-8.64527629233511,4,"Sinaloa, Tabasco, Mexico",MX,MX27,,18.4917,-93.75,6226960,4,"Sinaloa, Tabasco, Mexico",MX,MX27,,18.4917,-93.75,6226960,4,"Sinaloa, Tabasco, Mexico",MX,MX27,,18.4917,-93.75,6226960,20260817050000,https://www.newsweek.com/fbi-arrests-top-10-most-wanted-suspect-heres-who-remains-on-list-12328612
1318578232,20260817,202608,2026,2026.6219,MEX,MEXICO,MEX,,,,,,,,MEXGOV,MEXICO,MEX,,,,,GOV,,,1,010,010,01,1,0.0,2,1,2,-8.64527629233511,2,"New Jersey, United States",US,USNJ,,40.314,-74.5089,NJ,2,"New Jersey, United States",US,USNJ,,40.314,-74.5089,NJ,2,"New Jersey, United States",US,USNJ,,40.314,-74.5089,NJ,20260817050000,https://www.newsweek.com/fbi-arrests-top-10-most-wanted-suspect-heres-who-remains-on-list-12328612
1318578233,20260817,202608,2026,2026.6219,MEX,MEXICO,MEX,,,,,,,,MEXGOV,MEXICO,MEX,,,,,GOV,,,1,173,173,17,4,-5.0,2,1,2,-8.64527629233511,4,"Sinaloa, Tabasco, Mexico",MX,MX27,,18.4917,-93.75,6226960,4,"Sinaloa, Tabasco, Mexico",MX,MX27,,18.4917,-93.75,6226960,4,"Sinaloa, Tabasco, Mexico",MX,MX27,,18.4917,-93.75,6226960,20260817050000,https://www.newsweek.com/fbi-arrests-top-10-most-wanted-suspect-heres-who-remains-on-list-12328612
1318578234,20260817,202608,2026,2026.6219,MEX,MEXICO,MEX,,,,,,,,RUS,MOSCOW,RUS,,,,,,,,0,043,043,04,1,2.8,4,1,4,-2.52901437727351,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156,-2960561,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156,-2960561,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156,-2960561,20260817050000,https://www.wsws.org/en/articles/2026/08/17/axpj-a17.html
1318578235,20260817,202608,2026,2026.6219,MEX,MEXICO,MEX,,,,,,,,RUS,RUSSIA,RUS,,,,,,,,0,043,043,04,1,2.8,2,1,2,-2.52901437727351,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156,-2960561,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156,-2960561,1,Mexico,MX,MX,,23,-102,MX,20260817050000,https://www.wsws.org/en/articles/2026/08/17/axpj-a17.html
1318578236,20260817,202608,2026,2026.6219,MEX,MEXICO,MEX,,,,,,,,RUS,MOSCOW,RUS,,,,,,,,0,111,111,11,3,-2.0,2,1,2,-2.52901437727351,1,Mexico,MX,MX,,23,-102,MX,1,Germany,GM,GM,,51.5,10.5,GM,1,Germany,GM,GM,,51.5,10.5,GM,20260817050000,https://www.wsws.org/en/articles/2026/08/17/axpj-a17.html
1318578237,20260817,202608,2026,2026.6219,MEX,MEXICO,MEX,,,,,,,,TUR,TURKEY,TUR,,,,,,,,0,020,020,02,1,3.0,2,1,2,-2.52901437727351,1,Mexico,MX,MX,,23,-102,MX,4,"Prinkipo, Istanbul, Turkey",TU,TU34,27886,40.8678,29.1331,-740557,1,Germany,GM,GM,,51.5,10.5,GM,20260817050000,https://www.wsws.org/en/articles/2026/08/17/axpj-a17.html
1318578238,20260817,202608,2026,2026.6219,MEX,MEXICO,MEX,,,,,,,,TUR,TURKEY,TUR,,,,,,,,0,043,043,04,1,2.8,2,1,2,-2.52901437727351,1,Mexico,MX,MX,,23,-102,MX,4,"Prinkipo, Istanbul, Turkey",TU,TU34,27886,40.8678,29.1331,-740557,1,Mexico,MX,MX,,23,-102,MX,20260817050000,https://www.wsws.org/en/articles/2026/08/17/axpj-a17.html
1318578239,20260817,202608,2026,2026.6219,MEX,MEXICO,MEX,,,,,,,,TUR,TURKEY,TUR,,,,,,,,0,043,043,04,1,2.8,2,1,2,-2.52901437727351,1,Mexico,MX,MX,,23,-102,MX,1,Mexico,MX,MX,,23,-102,MX,1,Mexico,MX,MX,,23,-102,MX,20260817050000,https://www.wsws.org/en/articles/2026/08/17/axpj-a17.html
1318578240,20260817,202608,2026,2026.6219,MEX,MEXICAN,MEX,,,,,,,,TUR,TURKEY,TUR,,,,,,,,0,075,075,07,2,7.0,1,1,1,-2.52901437727351,4,"Prinkipo, Istanbul, Turkey",TU,TU34,27886,40.8678,29.1331,-740557,4,"Prinkipo, Istanbul, Turkey",TU,TU34,27886,40.8678,29.1331,-740557,4,"Prinkipo, Istanbul, Turkey",TU,TU34,27886,40.8678,29.1331,-740557,20260817050000,https://www.wsws.org/en/articles/2026/08/17/axpj-a17.html
