GLOBALEVENTID,SQLDATE,MonthYear,Year,FractionDate,Actor1Code,Actor1Name,Actor1CountryCode,Actor1KnownGroupCode,Actor1EthnicCode,Actor1Religion1Code,Actor1Religion2Code,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2KnownGroupCode,Actor2EthnicCode,Actor2Religion1Code,Actor2Religion2Code,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_FullName,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor2Geo_Type,Actor2Geo_FullName,Actor2Geo_CountryCode,Actor2Geo_ADM1Code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,ActionGeo_Type,ActionGeo_FullName,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,DATEADDED,SOURCEURL
1298219163,20260408,202604,2026,2026.2685,MNCUSA,MORGAN STANLEY,USA,,,,,MNC,,,,,,,,,,,,,1,010,010,01,1,0.0,20,1,10,2.01342281879194,1,Luxembourg,LU,LU,,49.75,6.166667,LU,0,,,,,,,,1,Luxembourg,LU,LU,,49.75,6.166667,LU,20260408171500,https://www.dailypolitical.com/2026/04/08/aperam-otcmktsapemy-shares-gap-up-heres-why-2.html
1298219164,20260408,202604,2026,2026.2685,MNCUSA,REINSURANCE GROUP OF AMERICA,USA,,,,,MNC,,,,,,,,,,,,,0,010,010,01,1,0.0,2,1,2,2.647412755716,2,"Missouri, United States",US,USMO,,38.4623,-92.302,MO,0,,,,,,,,2,"Missouri, United States",US,USMO,,38.4623,-92.302,MO,20260408171500,https://www.dailypolitical.com/2026/04/08/barclays-forecasts-strong-price-appreciation-for-reinsurance-group-of-america-nyserga-stock.html
1298219165,20260408,202604,2026,2026.2685,MNCUSA,RAYMOND JAMES FINANCIAL,USA,,,,,MNC,,,BUS,INVESTOR,,,,,,BUS,,,1,120,120,12,3,-4.0,10,1,10,1.09409190371992,2,"Florida, United States",US,USFL,,27.8333,-81.717,FL,2,"Florida, United States",US,USFL,,27.8333,-81.717,FL,2,"Florida, United States",US,USFL,,27.8333,-81.717,FL,20260408171500,https://www.tickerreport.com/banking-finance/13401781/raymond-james-financial-nyserjf-price-target-cut-to-174-00-by-analysts-at-barclays.html
1298219166,20260408,202604,2026,2026.2685,MNCUSA,INVESCO,USA,,,,,MNC,,,GOV,SOVEREIGN,,,,,,GOV,,,1,010,010,01,1,0.0,10,1,10,-2.18446601941747,1,Canada,CA,CA,,60,-96,CA,1,Canada,CA,CA,,60,-96,CA,1,Canada,CA,CA,,60,-96,CA,20260408171500,https://www.dailypolitical.com/2026/04/08/invesco-emerging-markets-sovereign-debt-etf-nysearcapcy-sees-strong-trading-volume-time-to-buy.html
1298219167,20260408,202604,2026,2026.2685,MNCUSA,INVESCO,USA,,,,,MNC,,,GOV,SOVEREIGN,,,,,,GOV,,,1,071,071,07,2,7.4,10,1,10,-2.18446601941747,1,Canada,CA,CA,,60,-96,CA,1,Canada,CA,CA,,60,-96,CA,1,Canada,CA,CA,,60,-96,CA,20260408171500,https://www.dailypolitical.com/2026/04/08/invesco-emerging-markets-sovereign-debt-etf-nysearcapcy-sees-strong-trading-volume-time-to-buy.html
1298219168,20260408,202604,2026,2026.2685,MNCUSA,EBAY INC,USA,,,,,MNC,,,JUD,SUPREME COURT,,,,,,JUD,,,1,120,120,12,3,-4.0,5,1,5,-3.62989323843416,1,United States,US,US,,39.828175,-98.5795,US,1,United States,US,US,,39.828175,-98.5795,US,1,United States,US,US,,39.828175,-98.5795,US,20260408171500,https://www.jdsupra.com/legalnews/who-should-have-the-power-to-shut-down-7896364/
1298219169,20260408,202604,2026,2026.2685,MNCUSA,REINSURANCE GROUP OF AMERICA,USA,,,,,MNC,,,USA,UNITED STATES,USA,,,,,,,,0,010,010,01,1,0.0,4,1,4,2.647412755716,2,"Missouri, United States",US,USMO,,38.4623,-92.302,MO,2,"Missouri, United States",US,USMO,,38.4623,-92.302,MO,2,"Missouri, United States",US,USMO,,38.4623,-92.302,MO,20260408171500,https://www.dailypolitical.com/2026/04/08/barclays-forecasts-strong-price-appreciation-for-reinsurance-group-of-america-nyserga-stock.html
1298219170,20260408,202604,2026,2026.2685,MNCUSAMED,GOOGLE,USA,,,,,MNC,MED,,,,,,,,,,,,0,036,036,03,1,4.0,5,1,5,1.41643059490085,1,Canada,CA,CA,,60,-96,CA,0,,,,,,,,1,Canada,CA,CA,,60,-96,CA,20260408171500,https://www.thepacket.ca/anthropic-withholds-new-ai-model-from-public-release-over-security-concerns/
1298219171,20260408,202604,2026,2026.2685,MNCUSAMED,GOOGLE,USA,,,,,MNC,MED,,,,,,,,,,,,1,090,090,09,2,-2.0,5,1,5,9.04522613065325,4,"Manila, Manila, Philippines",RP,RPD9,24210,14.6042,120.982,-2437894,0,,,,,,,,4,"Manila, Manila, Philippines",RP,RPD9,24210,14.6042,120.982,-2437894,20260408171500,https://www.manilatimes.net/2026/04/09/tmt-newswire/globenewswire/megaflatables-celebrates-over-300-5-star-google-reviews/2316695
1298219172,20260408,202604,2026,2026.2685,MNCUSAMED,GOOGLE,USA,,,,,MNC,MED,,BUS,MANUFACTURER,,,,,,BUS,,,0,020,020,02,1,3.0,10,1,10,-4.61254612546126,1,Canada,CA,CA,,60,-96,CA,1,Canada,CA,CA,,60,-96,CA,1,Canada,CA,CA,,60,-96,CA,20260408171500,https://www.thepacket.ca/google-releases-critical-pixel-security-update-for-canadian-users-amid-ongoing-device-issues/
1298219173,20260408,202604,2026,2026.2685,MOS,ISLAM,,,,MOS,,,,,GOV,PRESIDENT,,,,,,GOV,,,1,051,051,05,1,3.4,10,1,10,-0.5,0,,,,,,,,0,,,,,,,,0,,,,,,,,20260408171500,https://www.bssnews.net/js-session/375838
1298219174,20260408,202604,2026,2026.2685,MOS,ISLAMIC,,,,MOS,,,,,ISR,ISRAELI,ISR,,,,,,,,1,100,100,10,3,-5.0,5,1,5,-2.74223034734918,4,"Tehran, Tehran, Iran",IR,IR26,41130,35.75,51.5148,10074674,4,"Tehran, Tehran, Iran",IR,IR26,41130,35.75,51.5148,10074674,4,"Tehran, Tehran, Iran",IR,IR26,41130,35.75,51.5148,10074674,20260408171500,https://aninews.in/news/world/middle-east/hands-on-the-trigger-irgc-commanders-issue-defiant-warning-despite-us-iran-ceasefire20260408220130/
1298219175,20260408,202604,2026,2026.2685,MOS,ISLAMIC,,,,MOS,,,,,LBN,LEBANON,LBN,,,,,,,,1,0356,035,03,1,7.0,2,1,2,-2.89532293986637,1,Iran,IR,IR,,32,53,IR,4,"Beirut, Beyrouth, Lebanon",LE,LE04,18808,33.8719,35.5097,-801546,4,"Beirut, Beyrouth, Lebanon",LE,LE04,18808,33.8719,35.5097,-801546,20260408171500,https://www.theblaze.com/news/israel-ramps-up-attacks-on-middle-east-target-despite-us-iran-ceasefire
1298219176,20260408,202604,2026,2026.2685,MOSREB,ISLAMIC,,,,MOS,,REB,,,DZA,ALGERIA,DZA,,,,,,,,0,190,190,19,4,-10.0,8,1,8,-2.24119530416222,4,"Algiers, Alger, Algeria",AG,AG01,37774,36.7631,3.05056,-458371,4,"Algiers, Alger, Algeria",AG,AG01,37774,36.7631,3.05056,-458371,4,"Algiers, Alger, Algeria",AG,AG01,37774,36.7631,3.05056,-458371,20260408171500,https://www.ncregister.com/news/the-significance-of-pope-leo-s-journey-to-africa
1298219177,20260408,202604,2026,2026.2685,MOSREB,ISLAMIC,,,,MOS,,REB,,,DZA,ALGERIA,DZA,,,,,,,,0,190,190,19,4,-10.0,2,1,2,-2.24119530416222,1,Equatorial Guinea,EK,EK,,2,10,EK,1,Equatorial Guinea,EK,EK,,2,10,EK,1,Equatorial Guinea,EK,EK,,2,10,EK,20260408171500,https://www.ncregister.com/news/the-significance-of-pope-leo-s-journey-to-africa
1298219178,20260408,202604,2026,2026.2685,MOSSHICVL,SHIA,,,,MOS,SHI,CVL,,,PAK,PAKISTAN,PAK,,,,,,,,1,042,042,04,1,1.9,8,1,8,3.23624595469255,1,Iran,IR,IR,,32,53,IR,1,Pakistan,PK,PK,,30,70,PK,1,Iran,IR,IR,,32,53,IR,20260408171500,https://sputnikglobe.com/20260408/pakistans-unprecedented-moment-as-a-us-iran-mediator---expert-analysis-1123962915.html
1298219179,20260408,202604,2026,2026.2685,MOSSHICVL,SHIA,,,,MOS,SHI,CVL,,,PAK,PAKISTAN,PAK,,,,,,,,1,042,042,04,1,1.9,2,1,2,3.23624595469255,1,Iran,IR,IR,,32,53,IR,1,Pakistan,PK,PK,,30,70,PK,1,Pakistan,PK,PK,,30,70,PK,20260408171500,https://sputnikglobe.com/20260408/pakistans-unprecedented-moment-as-a-us-iran-mediator---expert-analysis-1123962915.html
1298219180,20260408,202604,2026,2026.2685,MUS,MAURITIUS,MUS,,,,,,,,GOV,EXTERNAL AFFAIRS MINIST,,,,,,GOV,,,1,036,036,03,1,4.0,2,1,2,0.578034682080925,1,Mauritius,MP,MP,,16,146,MP,4,"Indian Ocean, ,",OC,OCOC,18585,-10,70,-1506375,4,"Indian Ocean, ,",OC,OCOC,18585,-10,70,-1506375,20260408171500,https://theindianawaaz.com/jaishankar-to-visit-mauritius-and-uaes/
1298219181,20260408,202604,2026,2026.2685,MUS,MAURITIUS,MUS,,,,,,,,GOV,EXTERNAL AFFAIRS MINIST,,,,,,GOV,,,1,036,036,03,1,4.0,6,1,6,0.578034682080925,1,Mauritius,MP,MP,,16,146,MP,4,"Indian Ocean, ,",OC,OCOC,18585,-10,70,-1506375,1,Mauritius,MP,MP,,16,146,MP,20260408171500,https://theindianawaaz.com/jaishankar-to-visit-mauritius-and-uaes/
1298219182,20260408,202604,2026,2026.2685,MUS,MAURITIUS,MUS,,,,,,,,GOV,EXTERNAL AFFAIRS MINIST,,,,,,GOV,,,1,036,036,03,1,4.0,2,1,2,0.578034682080925,1,Mauritius,MP,MP,,16,146,MP,1,Mauritius,MP,MP,,16,146,MP,1,Mauritius,MP,MP,,16,146,MP,20260408171500,https://theindianawaaz.com/jaishankar-to-visit-mauritius-and-uaes/
1298219183,20260408,202604,2026,2026.2685,MUS,MAURITIUS,MUS,,,,,,,,GOV,EXTERNAL AFFAIRS MINIST,,,,,,GOV,,,1,042,042,04,1,1.9,8,1,8,0.578034682080925,1,Mauritius,MP,MP,,16,146,MP,4,"Indian Ocean, ,",OC,OCOC,18585,-10,70,-1506375,4,"Indian Ocean, ,",OC,OCOC,18585,-10,70,-1506375,20260408171500,https://theindianawaaz.com/jaishankar-to-visit-mauritius-and-uaes/
1298219184,20260408,202604,2026,2026.2685,MUS,MAURITIUS,MUS,,,,,,,,GOV,EXTERNAL AFFAIRS MINIST,,,,,,GOV,,,1,042,042,04,1,1.9,2,1,2,0.578034682080925,1,Mauritius,MP,MP,,16,146,MP,1,Mauritius,MP,MP,,16,146,MP,4,"Indian Ocean, ,",OC,OCOC,18585,-10,70,-1506375,20260408171500,https://theindianawaaz.com/jaishankar-to-visit-mauritius-and-uaes/
1298219185,20260408,202604,2026,2026.2685,NAM,NAMIBIA,NAM,,,,,,,,,,,,,,,,,,0,051,051,05,1,3.4,1,1,1,2.00235571260306,4,"Jaque, La Paz, Bolivia",BL,BL04,40201,-16.8667,-68.1833,-691721,0,,,,,,,,4,"Jaque, La Paz, Bolivia",BL,BL04,40201,-16.8667,-68.1833,-691721,20260408171500,https://www.studiointernational.com/index.php/tide-of-returns-review-tba21-academy-at-ocean-space
1298219186,20260408,202604,2026,2026.2685,NAM,NAMIBIA,NAM,,,,,,,,,,,,,,,,,,0,051,051,05,1,3.4,1,1,1,2.00235571260306,1,United States,US,US,,39.828175,-98.5795,US,0,,,,,,,,1,United States,US,US,,39.828175,-98.5795,US,20260408171500,https://www.studiointernational.com/index.php/tide-of-returns-review-tba21-academy-at-ocean-space
1298219187,20260408,202604,2026,2026.2685,NER,NIGER,NER,,,,,,,,BUS,BUSINESS,,,,,,BUS,,,1,172,172,17,4,-5.0,10,1,10,-3.06513409961685,1,Niger,NG,NG,,16,8,NG,4,"Zongo, Ghana (general), Ghana",GH,GH00,190671,6.2192,0.514669,-2080472,4,"Zongo, Ghana (general), Ghana",GH,GH00,190671,6.2192,0.514669,-2080472,20260408171500,https://www.ghanamma.com/2026/04/08/nightmare-in-niger-dailyguide-network/
1298219188,20260408,202604,2026,2026.2685,NGA,NIGERIAN,NGA,,,,,,,,BUS,INDUSTRY,,,,,,BUS,,,1,160,160,16,4,-4.0,10,1,10,-10.6382978723404,1,Nigeria,NI,NI,,10,8,NI,1,Nigeria,NI,NI,,10,8,NI,1,Nigeria,NI,NI,,10,8,NI,20260408171500,https://www.thecitizen.co.tz/tanzania/news/entertainment/nigerian-djs-suspend-burna-boy-s-music-after-clash-with-dj-tunez-sparks-industry-debate-5416708
1298219189,20260408,202604,2026,2026.2685,NGA,NIGERIAN,NGA,,,,,,,,BUS,INDUSTRY,,,,,,BUS,,,1,190,190,19,4,-10.0,10,1,10,-10.6382978723404,1,Nigeria,NI,NI,,10,8,NI,1,Nigeria,NI,NI,,10,8,NI,1,Nigeria,NI,NI,,10,8,NI,20260408171500,https://www.thecitizen.co.tz/tanzania/news/entertainment/nigerian-djs-suspend-burna-boy-s-music-after-clash-with-dj-tunez-sparks-industry-debate-5416708
1298219190,20260408,202604,2026,2026.2685,NGA,NIGERIA,NGA,,,,,,,,CHRCTH,THE POPE,,,,CHR,CTH,,,,0,051,051,05,1,3.4,1,1,1,-2.24119530416222,1,Democratic Republic Of The Congo,CG,CG,,0,25,CG,1,Nigeria,NI,NI,,10,8,NI,1,Nigeria,NI,NI,,10,8,NI,20260408171500,https://www.ncregister.com/news/the-significance-of-pope-leo-s-journey-to-africa
1298219191,20260408,202604,2026,2026.2685,NGA,NIGERIA,NGA,,,,,,,,CHRCTH,THE POPE,,,,CHR,CTH,,,,0,051,051,05,1,3.4,4,1,4,-2.24119530416222,1,Nigeria,NI,NI,,10,8,NI,1,Nigeria,NI,NI,,10,8,NI,1,Nigeria,NI,NI,,10,8,NI,20260408171500,https://www.ncregister.com/news/the-significance-of-pope-leo-s-journey-to-africa
1298219192,20260408,202604,2026,2026.2685,NGA,NIGERIA,NGA,,,,,,,,CHRCTH,THE POPE,,,,CHR,CTH,,,,0,051,051,05,1,3.4,2,1,2,-2.24119530416222,1,Vatican City,VT,VT,,41.9,12.45,VT,4,"Church Point, Northumberland, United Kingdom",UK,UKJ6,40125,55.1833,-1.5,-2592581,4,"Church Point, Northumberland, United Kingdom",UK,UKJ6,40125,55.1833,-1.5,-2592581,20260408171500,https://www.ncregister.com/news/the-significance-of-pope-leo-s-journey-to-africa
1298219193,20260408,202604,2026,2026.2685,NGA,NIGERIA,NGA,,,,,,,,CVL,VILLAGE,,,,,,CVL,,,0,190,190,19,4,-10.0,10,1,10,-7.5,4,"Shiroro, Niger, Nigeria",NI,NI31,191109,9.96167,6.83694,-2026694,4,"Shiroro, Niger, Nigeria",NI,NI31,191109,9.96167,6.83694,-2026694,4,"Shiroro, Niger, Nigeria",NI,NI31,191109,9.96167,6.83694,-2026694,20260408171500,https://morningstaronline.co.uk/article/world-brief-april-8-2026
1298219194,20260408,202604,2026,2026.2685,NGA,NIGERIA,NGA,,,,,,,,GOV,REGULATOR,,,,,,GOV,,,1,036,036,03,1,4.0,2,1,2,1.61398789509079,4,"Abuja, Abuja Federal Capital Territory, Nigeria",NI,NI11,191147,9.08333,7.53333,-1997013,4,"Abuja, Abuja Federal Capital Territory, Nigeria",NI,NI11,191147,9.08333,7.53333,-1997013,4,"Abuja, Abuja Federal Capital Territory, Nigeria",NI,NI11,191147,9.08333,7.53333,-1997013,20260408171500,https://www.ghanamma.com/2026/04/08/niso-slashes-nigerias-power-transmission-losses-to-7/
1298219195,20260408,202604,2026,2026.2685,NGA,NIGERIA,NGA,,,,,,,,UAF,ARMED GANG,,,,,,UAF,,,0,190,190,19,4,-10.0,20,1,10,-7.5,4,"Shiroro, Niger, Nigeria",NI,NI31,191109,9.96167,6.83694,-2026694,4,"Shiroro, Niger, Nigeria",NI,NI31,191109,9.96167,6.83694,-2026694,4,"Shiroro, Niger, Nigeria",NI,NI31,191109,9.96167,6.83694,-2026694,20260408171500,https://morningstaronline.co.uk/article/world-brief-april-8-2026
1298219196,20260408,202604,2026,2026.2685,NGAMIL,NIGERIA,NGA,,,,,MIL,,,,,,,,,,,,,1,010,010,01,1,0.0,2,1,2,-6.09929078014184,4,"Niger Delta, Nigeria (general), Nigeria",NI,NI00,23074,4.83333,6,-2020890,0,,,,,,,,4,"Niger Delta, Nigeria (general), Nigeria",NI,NI00,23074,4.83333,6,-2020890,20260408171500,https://www.ghanamma.com/2026/04/08/vandals-use-cctv-tactics/
1298219197,20260408,202604,2026,2026.2685,NGOHRI,HUMAN RIGHTS GROUP,,,,,,NGO,HRI,,CVL,CIVILIAN,,,,,,CVL,,,0,190,190,19,4,-10.0,5,1,5,-6.16929698708751,4,"Shahed, Fars, Iran",IR,IR07,25307,28.5934,52.2295,-3083999,4,"Shahed, Fars, Iran",IR,IR07,25307,28.5934,52.2295,-3083999,4,"Shahed, Fars, Iran",IR,IR07,25307,28.5934,52.2295,-3083999,20260408171500,https://www.businessinsider.com/us-war-with-iran-by-numbers-energy-drinks-to-targets-2026-4
1298219198,20260408,202604,2026,2026.2685,NLD,THE NETHERLAND,NLD,,,,,,,,,,,,,,,,,,1,022,022,02,1,3.2,2,1,2,3.44827586206897,1,Netherlands,NL,NL,,52.5,5.75,NL,0,,,,,,,,1,Netherlands,NL,NL,,52.5,5.75,NL,20260408171500,https://www.curacaochronicle.com/post/unknown/kingdom-urged-to-continue-reform-cooperation-beyond-2027
1298219199,20260408,202604,2026,2026.2685,NLD,DUTCH,NLD,,,,,,,,,,,,,,,,,,1,043,043,04,1,2.8,10,1,10,-0.77120822622108,4,"Utrecht, Utrecht, Netherlands",NL,NL09,22377,52.0938,5.11909,-2154382,0,,,,,,,,4,"Utrecht, Utrecht, Netherlands",NL,NL09,22377,52.0938,5.11909,-2154382,20260408171500,https://www.curacaochronicle.com/post/unknown/education-inspectorate-conducts-working-visit-to-strengthen-supervision
1298219200,20260408,202604,2026,2026.2685,NLD,HOLLAND,NLD,,,,,,,,,,,,,,,,,,0,070,070,07,2,7.0,6,1,6,-1.07784431137724,4,"Chelyabinsk, Chelyabinskaya Oblast', Russia",RS,RS13,25040,55.1544,61.4297,-2896749,0,,,,,,,,4,"Chelyabinsk, Chelyabinskaya Oblast', Russia",RS,RS13,25040,55.1544,61.4297,-2896749,20260408171500,https://www.news8000.com/news/national-world/russia-supplies-iran-with-cyber-support-spy-imagery-to-hone-attacks-ukraine-says/article_718000b7-d6d1-53c2-866b-f512c1bafa29.html
1298219201,20260408,202604,2026,2026.2685,NLD,DUTCH,NLD,,,,,,,,CHN,CHINA,CHN,,,,,,,,0,061,061,06,2,6.4,2,1,2,-5.12295081967213,1,Netherlands,NL,NL,,52.5,5.75,NL,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,20260408171500,https://www.theregister.com/2026/04/08/supermicro_china_chip_smuggling/
1298219202,20260408,202604,2026,2026.2685,NLD,LEYDEN,NLD,,,,,,,,IRN,IRAN,IRN,,,,,,,,0,0356,035,03,1,7.0,4,1,4,-2.5766016713092,4,"Beirut, Beyrouth, Lebanon",LE,LE04,18808,33.8719,35.5097,-801546,4,"Abbasiyeh, Hamadan, Iran",IR,IR09,41023,34.1967,48.8692,-3823419,4,"Abbasiyeh, Hamadan, Iran",IR,IR09,41023,34.1967,48.8692,-3823419,20260408171500,https://www.southcarolinapublicradio.org/news/2026-04-08/the-u-s-and-iran-agree-to-a-2-week-ceasefire-but-some-attacks-continue
1298219203,20260408,202604,2026,2026.2685,NLD,LEYDEN,NLD,,,,,,,,IRN,IRAN,IRN,,,,,,,,0,0356,035,03,1,7.0,2,1,2,-2.5766016713092,4,"Beirut, Beyrouth, Lebanon",LE,LE04,18808,33.8719,35.5097,-801546,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,4,"Abbasiyeh, Hamadan, Iran",IR,IR09,41023,34.1967,48.8692,-3823419,20260408171500,https://www.southcarolinapublicradio.org/news/2026-04-08/the-u-s-and-iran-agree-to-a-2-week-ceasefire-but-some-attacks-continue
1298219204,20260408,202604,2026,2026.2685,NLD,LEYDEN,NLD,,,,,,,,LBN,LEBANON,LBN,,,,,,,,0,042,042,04,1,1.9,6,1,6,-2.5766016713092,4,"Beirut, Beyrouth, Lebanon",LE,LE04,18808,33.8719,35.5097,-801546,4,"Beirut, Beyrouth, Lebanon",LE,LE04,18808,33.8719,35.5097,-801546,4,"Beirut, Beyrouth, Lebanon",LE,LE04,18808,33.8719,35.5097,-801546,20260408171500,https://www.southcarolinapublicradio.org/news/2026-04-08/the-u-s-and-iran-agree-to-a-2-week-ceasefire-but-some-attacks-continue
1298219205,20260408,202604,2026,2026.2685,NLD,LEYDEN,NLD,,,,,,,,LBN,LEBANON,LBN,,,,,,,,0,0871,087,08,2,9.0,6,1,6,-2.5766016713092,4,"Beirut, Beyrouth, Lebanon",LE,LE04,18808,33.8719,35.5097,-801546,4,"Beirut, Beyrouth, Lebanon",LE,LE04,18808,33.8719,35.5097,-801546,4,"Beirut, Beyrouth, Lebanon",LE,LE04,18808,33.8719,35.5097,-801546,20260408171500,https://www.southcarolinapublicradio.org/news/2026-04-08/the-u-s-and-iran-agree-to-a-2-week-ceasefire-but-some-attacks-continue
1298219206,20260408,202604,2026,2026.2685,NLD,THE HAGUE,NLD,,,,,,,,NLDGOV,DUTCH,NLD,,,,,GOV,,,1,010,010,01,1,0.0,7,1,7,-1.33333333333333,1,Venezuela,VE,VE,,8,-66,VE,1,Venezuela,VE,VE,,8,-66,VE,1,Venezuela,VE,VE,,8,-66,VE,20260408171500,https://www.curacaochronicle.com/post/unknown/dutch-government-distances-itself-from-curacaos-oil-storage-activities
1298219207,20260408,202604,2026,2026.2685,NLD,DUTCH,NLD,,,,,,,,NLDGOV,NETHERLANDS,NLD,,,,,GOV,,,1,030,030,03,1,4.0,2,1,2,0.61728395061729,1,Netherlands,NL,NL,,52.5,5.75,NL,1,Netherlands,NL,NL,,52.5,5.75,NL,1,Netherlands,NL,NL,,52.5,5.75,NL,20260408171500,https://www.curacaochronicle.com/post/unknown/curacaos-oil-strategy-remains-autonomous-amid-climate-debate
1298219208,20260408,202604,2026,2026.2685,NLD,THE HAGUE,NLD,,,,,,,,NLDGOV,DUTCH,NLD,,,,,GOV,,,1,090,090,09,2,-2.0,8,1,8,-5.12820512820513,1,Netherlands,NL,NL,,52.5,5.75,NL,1,Netherlands,NL,NL,,52.5,5.75,NL,1,Netherlands,NL,NL,,52.5,5.75,NL,20260408171500,https://www.curacaochronicle.com/post/unknown/dutch-government-sees-no-breach-of-international-rules-in-curacao-oil-activities
1298219209,20260408,202604,2026,2026.2685,NLD,THE HAGUE,NLD,,,,,,,,NLDGOV,THE NETHERLAND,NLD,,,,,GOV,,,1,090,090,09,2,-2.0,2,1,2,-5.12820512820513,1,Venezuela,VE,VE,,8,-66,VE,1,Netherlands,NL,NL,,52.5,5.75,NL,1,Netherlands,NL,NL,,52.5,5.75,NL,20260408171500,https://www.curacaochronicle.com/post/unknown/dutch-government-sees-no-breach-of-international-rules-in-curacao-oil-activities
1298219210,20260408,202604,2026,2026.2685,NLD,NETHERLANDS,NLD,,,,,,,,PRT,PORTUGAL,PRT,,,,,,,,1,182,182,18,4,-9.5,4,1,4,2.14477211796246,1,Netherlands,NL,NL,,52.5,5.75,NL,1,Portugal,PO,PO,,39.5,-8,PO,1,Netherlands,NL,NL,,52.5,5.75,NL,20260408171500,https://www.crash.net/wsbk/news/1092883/1/jonathan-rea-gains-ducati-reference-honda-despite-tough-portuguese-worldsbk
1298219211,20260408,202604,2026,2026.2685,NLD,THE NETHERLAND,NLD,,,,,,,,ROU,ROMANIA,,,,,,,,,0,046,046,04,1,7.0,2,1,2,1.22950819672132,1,Germany,GM,GM,,51.5,10.5,GM,1,Romania,RO,RO,,46,25,RO,1,Romania,RO,RO,,46,25,RO,20260408171500,https://www.romania-insider.com/nicusor-iran-ceasefire-apr-2026
1298219212,20260408,202604,2026,2026.2685,NLD,THE NETHERLAND,NLD,,,,,,,,ROU,ROMANIA,,,,,,,,,0,046,046,04,1,7.0,2,1,2,1.22950819672132,1,Italy,IT,IT,,42.833333,12.833333,IT,1,Romania,RO,RO,,46,25,RO,1,Romania,RO,RO,,46,25,RO,20260408171500,https://www.romania-insider.com/nicusor-iran-ceasefire-apr-2026
1298219213,20260408,202604,2026,2026.2685,NLD,THE NETHERLAND,NLD,,,,,,,,ROU,ROMANIA,,,,,,,,,0,046,046,04,1,7.0,6,1,6,1.22950819672132,1,Netherlands,NL,NL,,52.5,5.75,NL,1,Romania,RO,RO,,46,25,RO,1,Romania,RO,RO,,46,25,RO,20260408171500,https://www.romania-insider.com/nicusor-iran-ceasefire-apr-2026
1298219214,20260408,202604,2026,2026.2685,NLD,HOLLAND,NLD,,,,,,,,RUS,RUSSIA,RUS,,,,,,,,0,070,070,07,2,7.0,2,1,2,-1.07784431137724,4,"Chelyabinsk, Chelyabinskaya Oblast', Russia",RS,RS13,25040,55.1544,61.4297,-2896749,4,"Chelyabinsk, Chelyabinskaya Oblast', Russia",RS,RS13,25040,55.1544,61.4297,-2896749,4,"Chelyabinsk, Chelyabinskaya Oblast', Russia",RS,RS13,25040,55.1544,61.4297,-2896749,20260408171500,https://www.news8000.com/news/national-world/russia-supplies-iran-with-cyber-support-spy-imagery-to-hone-attacks-ukraine-says/article_718000b7-d6d1-53c2-866b-f512c1bafa29.html
1298219215,20260408,202604,2026,2026.2685,NLDGOV,THE NETHERLAND,NLD,,,,,GOV,,,,,,,,,,,,,1,022,022,02,1,3.2,1,1,1,3.44827586206897,1,Netherlands,NL,NL,,52.5,5.75,NL,0,,,,,,,,1,Netherlands,NL,NL,,52.5,5.75,NL,20260408171500,https://www.curacaochronicle.com/post/unknown/kingdom-urged-to-continue-reform-cooperation-beyond-2027
1298219216,20260408,202604,2026,2026.2685,NLDGOV,DUTCH,NLD,,,,,GOV,,,,,,,,,,,,,1,030,030,03,1,4.0,8,1,8,0.61728395061729,1,Netherlands,NL,NL,,52.5,5.75,NL,0,,,,,,,,1,Netherlands,NL,NL,,52.5,5.75,NL,20260408171500,https://www.curacaochronicle.com/post/unknown/curacaos-oil-strategy-remains-autonomous-amid-climate-debate
1298219217,20260408,202604,2026,2026.2685,NLDGOV,DUTCH,NLD,,,,,GOV,,,,,,,,,,,,,1,120,120,12,3,-4.0,5,1,5,0.61728395061729,1,Netherlands,NL,NL,,52.5,5.75,NL,0,,,,,,,,1,Netherlands,NL,NL,,52.5,5.75,NL,20260408171500,https://www.curacaochronicle.com/post/unknown/curacaos-oil-strategy-remains-autonomous-amid-climate-debate
1298219218,20260408,202604,2026,2026.2685,NLDGOV,DUTCH,NLD,,,,,GOV,,,NLD,DUTCH,NLD,,,,,,,,1,010,010,01,1,0.0,3,1,3,-1.33333333333333,1,Venezuela,VE,VE,,8,-66,VE,1,Venezuela,VE,VE,,8,-66,VE,1,Venezuela,VE,VE,,8,-66,VE,20260408171500,https://www.curacaochronicle.com/post/unknown/dutch-government-distances-itself-from-curacaos-oil-storage-activities
